waterschap;res_gebied;naamgeving;med_uur;gj_exwko;gj_zomer;gj_metwko;opmerking;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Waterschap Rivierenland;;RG Wijk en Aalburg;75.875;4287.96;2534.4;6822.36;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1959;;;;GM1959;;;;GM1959;;;False;False;False;51.754168246272826;5.122847164888222;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Est;10.9166666667;616.94;367.2;984.14;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.855576129241626;5.313930210974268;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Ottoland B;0.0;0.0;0.0;0.0;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2975.0;;;GM1978;2975.0;;;GM1978;2975.0;;False;False;False;51.89370902805719;4.875171418949793;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Molenaarsgraaf;24.08;1360.84;806.4;2167.24;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2973.0;;;GM1978;2973.0;;;GM1978;2973.0;;False;False;False;51.87520267955259;4.826469676270865;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Nieuw-Lekkerland;104.54;5907.93;3499.2;9407.13;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1978;2957.0;;;GM1978;2957.0;;;GM1978;2957.0;;False;False;False;51.881046684020944;4.67838859580459;WarmteAtlas:TEA_assets_met_wko;;;
Waterschap Rivierenland;;RG Enspijk;6.42;362.81;216.0;578.81;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.883694650444234;5.21519295377362;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Midden-Holland;AWZI Bodegraven;187.5;26490.75;7837.5;34328.25;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1901;2411.0;;;GM1901;2411.0;;;GM1901;2411.0;;False;False;False;52.08217825987715;4.73460398317279;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Midden-Holland;AWZI Waddinxveen-Randenburg;541.666666667;76528.83;22641.66;99170.5;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM0627;2741.0;;;GM0627;2741.0;;;GM0627;2741.0;;False;False;False;52.05696963575252;4.6661407249887015;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWZI Nieuwe Wetering;112.5;15894.45;4702.5;20596.95;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1884;2376.0;;;GM1884;2376.0;;;GM1884;2376.0;;False;False;False;52.213247993420424;4.610991788878987;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWZI Leimuiden;64.9166666667;9171.68;2713.51;11885.2;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1884;2451.0;;;GM1884;2451.0;;;GM1884;2451.0;;False;False;False;52.22030427837596;4.653815589546841;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Sassenheim;208.0;11754.82;6955.2;18710.02;Specifieke berekening minimaal potentieel;;GM1525;2172.0;;;GM1525;2172.0;;;GM1525;2172.0;;False;False;False;52.21745949964492;4.519612339761961;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Voorhout;101.5;5736.13;3391.2;9127.33;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1525;2215.0;;;GM1525;2215.0;;;GM1525;2215.0;;False;False;False;52.223744142636676;4.474882784873606;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Warmond;39.5;2232.28;1317.6;2411.42;Minimale waarde < 20 m3/uur;;GM1525;2361.0;;;GM1525;2361.0;;;GM1525;2361.0;;False;False;False;52.194364377916266;4.495459318855886;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Midden-Holland;AWTG Reeuwijk Brug West;25.5;1441.09;849.6;1555.73;Minimale waarde < 20 m3/uur;;GM1901;2811.0;;;GM1901;2811.0;;;GM1901;2811.0;;False;False;False;52.046180214564615;4.71913076971131;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Midden-Holland;AWTG Reeuwijk Brug Oost;31.0;1751.92;1036.8;1895.24;Minimale waarde < 20 m3/uur;;GM1901;2811.0;;;GM1901;2811.0;;;GM1901;2811.0;;False;False;False;52.04901220621396;4.73262590021615;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Midden-Holland;AWTG Reeuwijk Dorp;14.0;791.19;468.0;855.68;Minimale waarde < 20 m3/uur;;GM1901;2811.0;;;GM1901;2811.0;;;GM1901;2811.0;;False;False;False;52.05627510590984;4.681884154794374;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Midden-Holland;AWTG Bodegraven Molenkade;100.0;2825.68;3340.8;6166.48;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM1901;2411.0;;;GM1901;2411.0;;;GM1901;2411.0;;False;False;False;52.084581018225144;4.741047652276848;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Midden-Holland;rioolpomp Vlietkade Bodegraven;5.375;151.88;180.0;254.42;Minimale waarde < 20 m3/uur;;GM1901;2411.0;;;GM1901;2411.0;;;GM1901;2411.0;;False;False;False;52.083056670776685;4.734125952126041;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG de Loethe Zoeterwoude;80.5;4549.34;2692.8;7242.14;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM0638;2381.0;;;GM0638;2381.0;;;GM0638;2381.0;;False;False;False;52.11990865277218;4.496506599834129;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Rotterdam-Den Haag;AWTG Stoeplaan;51.5;2910.45;1720.8;4631.25;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM0629;2244.0;;;GM0629;2244.0;;;GM0629;2244.0;;False;False;False;52.11794777168871;4.367490223925548;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Rotterdam-Den Haag;AWTG Backershagen;14.0;791.19;468.0;855.68;Minimale waarde < 20 m3/uur;;GM0629;2243.0;;;GM0629;2243.0;;;GM0629;2243.0;;False;False;False;52.13058133299073;4.388229466054193;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Rotterdam-Den Haag;AWTG van Zuylen van Nijevelt;187.0;10568.04;6256.8;16824.84;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM0629;2242.0;;;GM0629;2242.0;;;GM0629;2242.0;;False;False;False;52.14248960739305;4.401785936523118;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Midden-Holland;AWTG Waddinxveen West;0.0;0.0;0.0;0.0;Geen debiet data beschikbaar;;GM0627;2741.0;;;GM0627;2741.0;;;GM0627;2741.0;;False;False;False;52.0497621068927;4.650000913002152;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Rotterdam-Den Haag;AWTG Meerzicht Zoetermeer;1204.0;68042.37;40262.41;8304.77;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;;GM0637;2716.0;;;GM0637;2716.0;;;GM0637;2716.0;;False;False;False;52.05041653664484;4.467783601669487;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Kaagdorp;0.0;0.0;0.0;0.0;Geen debiet data beschikbaar;;GM1884;2159.0;;;GM1884;2159.0;;;GM1884;2159.0;;False;False;False;52.21202355767244;4.561332149392227;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Woubrugge(nieuwbouw);26.5;1497.61;885.6;1619.42;Minimale waarde < 20 m3/uur;;GM1884;2481.0;;;GM1884;2481.0;;;GM1884;2481.0;;False;False;False;52.16908005550818;4.630979814305487;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Rijpwetering;17.5;988.98;583.2;1067.8;Minimale waarde < 20 m3/uur;;GM1884;2375.0;;;GM1884;2375.0;;;GM1884;2375.0;;False;False;False;52.194277478516334;4.578303633528991;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Nieuwe Wetering Achterweg;8.0;452.1;266.39;487.93;Minimale waarde < 20 m3/uur;;GM1884;2376.0;;;GM1884;2376.0;;;GM1884;2376.0;;False;False;False;52.201697600729794;4.612950452058195;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Hoogmade;11.0;621.64;367.2;671.8;Minimale waarde < 20 m3/uur;;GM1884;2355.0;;;GM1884;2355.0;;;GM1884;2355.0;;False;False;False;52.17194995030325;4.576893910472104;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Veenderveld;11.5;649.9;381.6;700.05;Minimale waarde < 20 m3/uur;;GM1884;2371.0;;;GM1884;2371.0;;;GM1884;2371.0;;False;False;False;52.19793747825416;4.614429066521386;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Oude Wetering;0.0;0.0;0.0;0.0;Geen debiet data beschikbaar;;GM1884;2377.0;;;GM1884;2377.0;;;GM1884;2377.0;;False;False;False;52.2180475742138;4.639641435727591;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Roelofarendsveen;0.0;0.0;0.0;0.0;Geen debiet data beschikbaar;;GM1884;2371.0;;;GM1884;2371.0;;;GM1884;2371.0;;False;False;False;52.206636347122405;4.634830267835235;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Leimuiden;31.0;875.96;1036.8;1466.02;Minimale waarde < 20 m3/uur;;GM1884;2451.0;;;GM1884;2451.0;;;GM1884;2451.0;;False;False;False;52.22049065512316;4.6606122175354665;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Rotterdam-Den Haag;AWTG Stompwijk;13.0;734.67;432.0;791.99;Minimale waarde < 20 m3/uur;;GM1916;2266.0;;;GM1916;2266.0;;;GM1916;2266.0;;False;False;False;52.09241896294524;4.472666785287619;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;Holland Rijnland;AWTG Rijnsaterwoude;18.0;1017.24;604.79;1103.24;Minimale waarde < 20 m3/uur;;GM1884;2465.0;;;GM1884;2465.0;;;GM1884;2465.0;;False;False;False;52.18957619563583;4.665177929641891;WarmteAtlas:TEA_assets_met_wko;;;
HH van Rijnland;;Rg Wassenaar;0.0;0.0;0.0;0.0;Geen debiet data beschikbaar;;GM0629;2244.0;;;GM0629;2244.0;;;GM0629;2244.0;;False;False;False;52.106451084127684;4.357531963466188;WarmteAtlas:TEA_assets_met_wko;;;
