codering;jaar;solar_woningen_kwp;solar_woningen_count
BU19780609;2021;61.0;8.0
BU19780610;2021;31.0;6.0
BU19780701;2021;0.0;0.0
BU19780702;2021;390.0;97.0
BU19780703;2021;74.0;10.0
BU19780704;2021;35.0;10.0
BU19780705;2021;128.0;23.0
BU19780706;2021;43.0;8.0
BU19780801;2021;47.0;11.0
BU19780802;2021;681.0;174.0
BU19780803;2021;128.0;18.0
BU19780804;2021;58.0;14.0
BU19780901;2021;0.0;0.0
BU19780902;2021;n.a.;n.a.
BU19780903;2021;166.0;58.0
BU19780904;2021;n.a.;n.a.
BU19781001;2021;0.0;0.0
BU19781002;2021;132.0;23.0
BU19781003;2021;432.0;119.0
BU19781004;2021;21.0;3.0
BU19781101;2021;277.0;102.0
BU19781102;2021;61.0;13.0
BU19781103;2021;0.0;0.0
BU19781104;2021;n.a.;n.a.
BU19781105;2021;n.a.;n.a.
BU19781106;2021;74.0;17.0
BU19781201;2021;1187.0;349.0
BU19781202;2021;559.0;209.0
BU19781203;2021;n.a.;n.a.
BU19781204;2021;77.0;33.0
BU19781205;2021;0.0;0.0
BU19781206;2021;n.a.;n.a.
BU19781207;2021;57.0;12.0
BU19781301;2021;201.0;56.0
BU19781302;2021;0.0;0.0
BU19781401;2021;0.0;0.0
BU19781402;2021;95.0;18.0
BU19781403;2021;0.0;0.0
BU19781405;2021;n.a.;n.a.
BU19781406;2021;408.0;112.0
BU19781407;2021;96.0;19.0
BU19781408;2021;112.0;26.0
BU19781409;2021;n.a.;n.a.
BU19781501;2021;0.0;0.0
BU19781502;2021;26.0;6.0
BU19781503;2021;44.0;10.0
BU19781504;2021;n.a.;n.a.
BU19781505;2021;64.0;9.0
BU19781506;2021;34.0;6.0
BU19781507;2021;n.a.;n.a.
BU19781508;2021;46.0;12.0
BU19781509;2021;0.0;0.0
BU19781510;2021;99.0;29.0
BU19781601;2021;161.0;25.0
BU19781602;2021;130.0;24.0
BU19781603;2021;710.0;196.0
BU19781604;2021;n.a.;n.a.
BU19781605;2021;n.a.;n.a.
BU19781701;2021;446.0;136.0
BU19781702;2021;n.a.;n.a.
BU19781703;2021;0.0;0.0
BU19781704;2021;0.0;0.0
BU19781705;2021;n.a.;n.a.
BU19781801;2021;193.0;38.0
BU19781802;2021;17.0;9.0
BU19781803;2021;523.0;152.0
BU19781901;2021;75.0;16.0
BU19782001;2021;0.0;0.0
BU19782002;2021;211.0;51.0
BU19782003;2021;87.0;12.0
BU19782004;2021;28.0;6.0
BU19550000;2021;2614.0;741.0
BU19550001;2021;1599.0;468.0
BU19550002;2021;1654.0;418.0
BU19550003;2021;423.0;102.0
BU19550004;2021;532.0;139.0
BU19550005;2021;422.0;102.0
BU19550006;2021;180.0;25.0
BU19550007;2021;237.0;41.0
BU19550008;2021;513.0;72.0
BU19550009;2021;174.0;27.0
BU19550010;2021;316.0;54.0
BU19550100;2021;867.0;204.0
BU19550101;2021;726.0;178.0
BU19550102;2021;266.0;49.0
BU19550106;2021;n.a.;n.a.
BU19550107;2021;386.0;66.0
BU19550108;2021;756.0;130.0
BU19550109;2021;n.a.;n.a.
BU19550200;2021;3275.0;896.0
BU19550201;2021;3918.0;1046.0
BU19550202;2021;579.0;150.0
BU19550203;2021;694.0;187.0
BU19550205;2021;188.0;36.0
BU19550206;2021;397.0;67.0
BU19550207;2021;991.0;230.0
BU19550208;2021;632.0;102.0
BU19550209;2021;590.0;92.0
BU03350000;2021;1805.0;478.0
BU03350001;2021;997.0;282.0
BU03350100;2021;1593.0;498.0
BU03350101;2021;n.a.;n.a.
BU03350102;2021;n.a.;n.a.
BU03350103;2021;390.0;72.0
BU03350108;2021;96.0;13.0
BU03350109;2021;213.0;43.0
BU03350200;2021;110.0;26.0
BU03350201;2021;57.0;10.0
BU03350202;2021;87.0;21.0
BU03350209;2021;0.0;0.0
BU09440000;2021;2275.0;558.0
BU09440001;2021;1496.0;378.0
BU09440009;2021;159.0;26.0
BU09440100;2021;185.0;34.0
BU09440101;2021;572.0;135.0
BU17400000;2021;1522.0;368.0
BU17400001;2021;1779.0;504.0
BU17400006;2021;122.0;23.0
BU17400007;2021;778.0;196.0
BU17400008;2021;227.0;38.0
BU17400009;2021;81.0;9.0
BU17400100;2021;1270.0;349.0
BU17400101;2021;261.0;68.0
BU17400102;2021;392.0;108.0
BU17400103;2021;65.0;15.0
BU17400106;2021;43.0;8.0
BU17400107;2021;180.0;38.0
BU17400108;2021;102.0;18.0
BU17400109;2021;273.0;37.0
BU17400200;2021;1286.0;344.0
BU17400201;2021;61.0;13.0
BU17400208;2021;226.0;35.0
BU17400209;2021;304.0;51.0
BU09460101;2021;4303.0;1103.0
BU09460102;2021;241.0;37.0
BU09460103;2021;288.0;47.0
BU09460104;2021;961.0;53.0
BU09460201;2021;1211.0;282.0
BU09460202;2021;219.0;25.0
BU09460301;2021;1599.0;330.0
BU09460302;2021;470.0;72.0
BU09460303;2021;298.0;45.0
BU09460304;2021;174.0;26.0
BU09460305;2021;107.0;20.0
BU09460401;2021;959.0;208.0
BU09460402;2021;182.0;26.0
BU09460501;2021;606.0;141.0
BU09460502;2021;173.0;23.0
BU03560101;2021;631.0;203.0
BU03560102;2021;148.0;74.0
BU03560103;2021;307.0;99.0
BU03560201;2021;357.0;134.0
BU03560202;2021;761.0;210.0
BU03560301;2021;202.0;59.0
BU03560302;2021;314.0;83.0
BU03560303;2021;1162.0;300.0
BU03560401;2021;510.0;154.0
BU03560402;2021;630.0;186.0
BU03560403;2021;921.0;243.0
BU03560501;2021;570.0;166.0
BU03560502;2021;676.0;264.0
BU03560503;2021;748.0;230.0
BU03560600;2021;270.0;75.0
BU03560700;2021;764.0;192.0
BU03560801;2021;658.0;189.0
BU03560802;2021;n.a.;n.a.
BU03560803;2021;785.0;210.0
BU03560804;2021;n.a.;n.a.
BU03561001;2021;449.0;147.0
BU03561002;2021;722.0;215.0
BU03561003;2021;533.0;169.0
BU03561101;2021;779.0;281.0
BU03561102;2021;339.0;126.0
BU03561200;2021;331.0;86.0
BU03561301;2021;447.0;131.0
BU03561302;2021;462.0;161.0
BU03561400;2021;168.0;39.0
BU03561500;2021;n.a.;n.a.
BU03561600;2021;479.0;116.0
BU03561800;2021;n.a.;n.a.
BU03562001;2021;0.0;0.0
BU03562002;2021;34.0;4.0
BU03562100;2021;314.0;150.0
BU03562200;2021;n.a.;n.a.
BU03562300;2021;18.0;4.0
BU03562400;2021;24.0;7.0
BU03562500;2021;705.0;369.0
BU05690000;2021;966.0;204.0
BU05690001;2021;337.0;75.0
BU05690002;2021;82.0;32.0
BU05690003;2021;1564.0;477.0
BU05690004;2021;88.0;14.0
BU05690005;2021;266.0;76.0
BU05690006;2021;296.0;58.0
BU05690008;2021;338.0;91.0
BU05690009;2021;31.0;7.0
BU05690100;2021;432.0;115.0
BU05690101;2021;549.0;163.0
BU05690104;2021;108.0;19.0
BU05690108;2021;503.0;122.0
BU05690109;2021;163.0;21.0
BU05690200;2021;791.0;216.0
BU05690201;2021;n.a.;n.a.
BU05690202;2021;n.a.;n.a.
BU05690203;2021;134.0;23.0
BU05690208;2021;0.0;0.0
BU05690209;2021;216.0;22.0
BU05690300;2021;480.0;139.0
BU05690301;2021;670.0;145.0
BU05690302;2021;596.0;114.0
BU05690303;2021;n.a.;n.a.
BU05690305;2021;1117.0;326.0
BU05690306;2021;818.0;206.0
BU05690309;2021;n.a.;n.a.
BU02670101;2021;25.0;4.0
BU02670102;2021;700.0;176.0
BU02670103;2021;901.0;230.0
BU02670104;2021;611.0;167.0
BU02670105;2021;481.0;148.0
BU02670106;2021;127.0;51.0
BU02670107;2021;534.0;177.0
BU02670108;2021;767.0;178.0
BU02670109;2021;642.0;194.0
BU02670110;2021;54.0;14.0
BU02670111;2021;728.0;234.0
BU02670112;2021;599.0;197.0
BU02670113;2021;600.0;160.0
BU02670114;2021;520.0;150.0
BU02670115;2021;657.0;227.0
BU02670116;2021;0.0;0.0
BU02670117;2021;387.0;91.0
BU02670118;2021;1907.0;497.0
BU02670201;2021;144.0;20.0
BU02670202;2021;345.0;35.0
BU02670203;2021;428.0;54.0
BU02670204;2021;59.0;11.0
BU02670300;2021;1105.0;336.0
BU02670301;2021;726.0;131.0
BU02670302;2021;336.0;52.0
BU02670401;2021;108.0;16.0
BU02670402;2021;180.0;21.0
BU02670500;2021;771.0;242.0
BU02670501;2021;631.0;175.0
BU02670502;2021;1037.0;343.0
BU02670503;2021;1044.0;249.0
BU02670504;2021;730.0;159.0
BU02670505;2021;468.0;128.0
BU02680100;2021;51.0;25.0
BU02680101;2021;351.0;159.0
BU02680202;2021;565.0;191.0
BU02680203;2021;1821.0;491.0
BU02680204;2021;1084.0;339.0
BU02680205;2021;1230.0;303.0
BU02680206;2021;975.0;341.0
BU02680207;2021;540.0;103.0
BU02680208;2021;754.0;204.0
BU02680209;2021;87.0;30.0
BU02680320;2021;1592.0;556.0
BU02680321;2021;1664.0;618.0
BU02680422;2021;1117.0;292.0
BU02680423;2021;1172.0;369.0
BU02680424;2021;1648.0;480.0
BU02680425;2021;246.0;89.0
BU02680510;2021;1204.0;389.0
BU02680511;2021;1351.0;438.0
BU02680512;2021;771.0;356.0
BU02680513;2021;1114.0;408.0
BU02680517;2021;422.0;114.0
BU02680614;2021;1366.0;594.0
BU02680615;2021;1565.0;546.0
BU02680616;2021;2576.0;1162.0
BU02680618;2021;1172.0;342.0
BU02680731;2021;571.0;167.0
BU02680732;2021;992.0;314.0
BU02680733;2021;1542.0;224.0
BU02680734;2021;375.0;104.0
BU02680735;2021;736.0;331.0
BU02680736;2021;n.a.;n.a.
BU02680737;2021;1223.0;352.0
BU02680738;2021;0.0;0.0
BU02680739;2021;n.a.;n.a.
BU02680840;2021;1471.0;440.0
BU02680841;2021;1569.0;531.0
BU02680842;2021;1228.0;332.0
BU02680843;2021;n.a.;n.a.
BU02680847;2021;0.0;0.0
BU02680848;2021;n.a.;n.a.
BU02680849;2021;0.0;0.0
BU02680950;2021;2703.0;793.0
BU02680960;2021;1684.0;518.0
BU02680970;2021;6336.0;1908.0
BU19300101;2021;144.0;62.0
BU19300102;2021;37.0;11.0
BU19300103;2021;141.0;43.0
BU19300104;2021;90.0;31.0
BU19300105;2021;69.0;25.0
BU19300106;2021;146.0;37.0
BU19300201;2021;184.0;70.0
BU19300202;2021;183.0;98.0
BU19300301;2021;161.0;52.0
BU19300302;2021;356.0;112.0
BU19300401;2021;304.0;76.0
BU19300501;2021;192.0;63.0
BU19300502;2021;154.0;52.0
BU19300503;2021;123.0;43.0
BU19300504;2021;43.0;18.0
BU19300601;2021;n.a.;n.a.
BU19300602;2021;68.0;24.0
BU19300603;2021;n.a.;n.a.
BU19300701;2021;39.0;11.0
BU19300702;2021;42.0;16.0
BU19300703;2021;473.0;148.0
BU19300801;2021;288.0;63.0
BU19300802;2021;399.0;204.0
BU19300803;2021;445.0;134.0
BU19300804;2021;64.0;21.0
BU19300805;2021;281.0;71.0
BU19300901;2021;0.0;0.0
BU19300902;2021;0.0;0.0
BU19300903;2021;482.0;186.0
BU19300904;2021;379.0;105.0
BU19300905;2021;75.0;24.0
BU19301001;2021;138.0;12.0
BU19301002;2021;76.0;29.0
BU19301003;2021;204.0;62.0
BU19301004;2021;643.0;206.0
BU19301101;2021;1395.0;678.0
BU19301102;2021;702.0;206.0
BU19301201;2021;290.0;95.0
BU19301202;2021;134.0;34.0
BU19301203;2021;563.0;250.0
BU19301204;2021;130.0;34.0
BU19301205;2021;233.0;79.0
BU19301206;2021;413.0;132.0
BU19301301;2021;555.0;259.0
BU19301401;2021;170.0;57.0
BU19301402;2021;169.0;55.0
BU19301403;2021;174.0;58.0
BU19301404;2021;134.0;41.0
BU19301405;2021;138.0;43.0
BU19301406;2021;97.0;29.0
BU19301407;2021;157.0;46.0
BU19301408;2021;151.0;53.0
BU19301409;2021;341.0;136.0
BU19301410;2021;96.0;33.0
BU19301411;2021;50.0;12.0
BU19301501;2021;1085.0;300.0
BU19301502;2021;674.0;367.0
BU19301503;2021;921.0;265.0
BU19301504;2021;1789.0;652.0
BU19301505;2021;19.0;4.0
BU19301506;2021;0.0;0.0
BU19301601;2021;0.0;0.0
BU19301701;2021;0.0;0.0
BU19301702;2021;16.0;3.0
BU19301703;2021;n.a.;n.a.
BU19301704;2021;0.0;0.0
BU19301705;2021;0.0;0.0
BU19301706;2021;53.0;14.0
BU19301707;2021;n.a.;n.a.
BU19301708;2021;n.a.;n.a.
BU19302501;2021;193.0;58.0
BU19302502;2021;256.0;81.0
BU19302503;2021;364.0;116.0
BU19302504;2021;85.0;18.0
BU19302701;2021;54.0;16.0
BU19302702;2021;420.0;128.0
BU19302703;2021;64.0;8.0
BU19302901;2021;429.0;113.0
BU19302902;2021;284.0;48.0
BU19303101;2021;1329.0;385.0
BU19303102;2021;462.0;145.0
BU19303103;2021;636.0;210.0
BU19303104;2021;49.0;10.0
BU19303105;2021;88.0;14.0
BU19303301;2021;70.0;38.0
BU19303302;2021;230.0;47.0
BU19305001;2021;819.0;214.0
BU19305002;2021;0.0;0.0
BU19305003;2021;0.0;0.0
BU19700000;2021;126.0;40.0
BU19700001;2021;371.0;119.0
BU19700002;2021;1236.0;435.0
BU19700003;2021;1066.0;329.0
BU19700004;2021;30.0;4.0
BU19700005;2021;600.0;255.0
BU19700006;2021;234.0;58.0
BU19700007;2021;535.0;123.0
BU19700008;2021;778.0;218.0
BU19700009;2021;791.0;270.0
BU19700010;2021;897.0;213.0
BU19700011;2021;61.0;9.0
BU19700100;2021;224.0;64.0
BU19700101;2021;22.0;5.0
BU19700102;2021;165.0;43.0
BU19700103;2021;n.a.;n.a.
BU19700104;2021;50.0;11.0
BU19700105;2021;85.0;21.0
BU19700107;2021;41.0;6.0
BU19700108;2021;n.a.;n.a.
BU19700109;2021;14.0;4.0
BU19700200;2021;176.0;53.0
BU19700201;2021;242.0;62.0
BU19700202;2021;14.0;4.0
BU19700208;2021;106.0;23.0
BU19700209;2021;14.0;4.0
BU19700300;2021;378.0;109.0
BU19700301;2021;88.0;23.0
BU19700302;2021;72.0;22.0
BU19700303;2021;21.0;4.0
BU19700307;2021;91.0;17.0
BU19700308;2021;23.0;5.0
BU19700309;2021;35.0;9.0
BU19700400;2021;358.0;92.0
BU19700401;2021;80.0;25.0
BU19700408;2021;40.0;10.0
BU19700409;2021;22.0;3.0
BU19700500;2021;488.0;147.0
BU19700501;2021;144.0;53.0
BU19700502;2021;136.0;38.0
BU19700503;2021;76.0;22.0
BU19700506;2021;52.0;11.0
BU19700507;2021;n.a.;n.a.
BU19700508;2021;21.0;5.0
BU19700509;2021;n.a.;n.a.
BU19700600;2021;500.0;169.0
BU19700601;2021;12.0;3.0
BU19700602;2021;81.0;23.0
BU19700603;2021;24.0;5.0
BU19700604;2021;71.0;12.0
BU19700605;2021;128.0;37.0
BU19700608;2021;130.0;17.0
BU19700609;2021;25.0;5.0
BU19700700;2021;121.0;35.0
BU19700701;2021;19.0;6.0
BU19700702;2021;25.0;3.0
BU19700703;2021;60.0;13.0
BU19700708;2021;47.0;11.0
BU19700709;2021;25.0;3.0
BU19700800;2021;641.0;191.0
BU19700801;2021;457.0;129.0
BU19700802;2021;272.0;75.0
BU19700803;2021;19.0;6.0
BU19700807;2021;80.0;17.0
BU19700808;2021;73.0;21.0
BU19700809;2021;115.0;17.0
BU19700900;2021;958.0;294.0
BU19700909;2021;176.0;31.0
BU19701000;2021;545.0;134.0
BU19701001;2021;28.0;8.0
BU19701002;2021;n.a.;n.a.
BU19701003;2021;93.0;16.0
BU19701004;2021;78.0;17.0
BU19701005;2021;31.0;7.0
BU19701006;2021;n.a.;n.a.
BU19701008;2021;63.0;10.0
BU19701009;2021;45.0;11.0
BU19701100;2021;2794.0;843.0
BU19701109;2021;165.0;33.0
BU19701200;2021;237.0;62.0
BU19701201;2021;183.0;40.0
BU19701202;2021;57.0;20.0
BU19701203;2021;144.0;46.0
BU19701204;2021;29.0;4.0
BU19701206;2021;33.0;4.0
BU19701207;2021;54.0;12.0
BU19701208;2021;58.0;8.0
BU19701209;2021;62.0;9.0
BU19701300;2021;250.0;70.0
BU19701301;2021;189.0;51.0
BU19701302;2021;242.0;58.0
BU19701308;2021;76.0;19.0
BU19701309;2021;25.0;8.0
BU19701400;2021;1372.0;389.0
BU19701401;2021;338.0;103.0
BU19701402;2021;16.0;4.0
BU19701409;2021;53.0;10.0
BU16950000;2021;771.0;245.0
BU16950001;2021;281.0;69.0
BU16950009;2021;53.0;10.0
BU16950100;2021;517.0;189.0
BU16950109;2021;88.0;14.0
BU16950200;2021;207.0;58.0
BU16950209;2021;101.0;13.0
BU16950300;2021;937.0;291.0
BU16950301;2021;229.0;59.0
BU16950309;2021;257.0;33.0
BU16950400;2021;469.0;150.0
BU16950409;2021;53.0;8.0
BU16950500;2021;171.0;45.0
BU16950509;2021;22.0;3.0
BU16990000;2021;3663.0;1026.0
BU16990010;2021;3872.0;1096.0
BU16990020;2021;118.0;28.0
BU16990030;2021;858.0;212.0
BU16990040;2021;660.0;196.0
BU16990050;2021;n.a.;n.a.
BU16990060;2021;149.0;26.0
BU16990070;2021;287.0;67.0
BU16990080;2021;n.a.;n.a.
BU16990090;2021;91.0;19.0
BU16990100;2021;160.0;43.0
BU16990110;2021;38.0;10.0
BU16990120;2021;106.0;23.0
BU16990130;2021;286.0;54.0
BU16990140;2021;211.0;45.0
BU16990300;2021;2223.0;595.0
BU16990310;2021;328.0;83.0
BU16990320;2021;156.0;32.0
BU16990330;2021;76.0;13.0
BU16990340;2021;48.0;10.0
BU16990350;2021;85.0;18.0
BU16990360;2021;383.0;112.0
BU16990370;2021;42.0;6.0
BU16990380;2021;315.0;27.0
BU16990390;2021;150.0;30.0
BU16990400;2021;167.0;36.0
BU16990410;2021;n.a.;n.a.
BU16990420;2021;n.a.;n.a.
BU16990430;2021;42.0;7.0
BU16990440;2021;0.0;0.0
BU16990450;2021;85.0;21.0
BU16990600;2021;2801.0;755.0
BU16990610;2021;75.0;24.0
BU16990620;2021;57.0;13.0
BU16990630;2021;576.0;110.0
BU01710101;2021;339.0;99.0
BU01710102;2021;261.0;74.0
BU01710103;2021;207.0;39.0
BU01710104;2021;194.0;55.0
BU01710105;2021;487.0;69.0
BU01710106;2021;575.0;195.0
BU01710107;2021;255.0;70.0
BU01710108;2021;515.0;142.0
BU01710109;2021;1545.0;421.0
BU01710110;2021;1184.0;363.0
BU01710111;2021;3169.0;753.0
BU01710112;2021;153.0;37.0
BU01710113;2021;1538.0;410.0
BU01710114;2021;453.0;98.0
BU01710115;2021;21.0;4.0
BU01710116;2021;24.0;3.0
BU01710117;2021;0.0;0.0
BU01710118;2021;277.0;46.0
BU01710219;2021;379.0;105.0
BU01710220;2021;0.0;0.0
BU01710221;2021;479.0;89.0
BU01710322;2021;412.0;103.0
BU01710323;2021;357.0;59.0
BU01710424;2021;1158.0;290.0
BU01710425;2021;55.0;7.0
BU01710426;2021;876.0;128.0
BU01710527;2021;397.0;99.0
BU01710528;2021;n.a.;n.a.
BU01710529;2021;n.a.;n.a.
BU01710530;2021;443.0;66.0
BU01710631;2021;1230.0;312.0
BU01710632;2021;50.0;10.0
BU01710633;2021;719.0;122.0
BU01710734;2021;375.0;96.0
BU01710735;2021;29.0;3.0
BU01710736;2021;401.0;72.0
BU01710837;2021;843.0;200.0
BU01710838;2021;n.a.;n.a.
BU01710839;2021;n.a.;n.a.
BU01710941;2021;456.0;114.0
BU01710942;2021;n.a.;n.a.
BU01710943;2021;n.a.;n.a.
BU01711045;2021;718.0;148.0
BU01711046;2021;0.0;0.0
BU01711047;2021;418.0;52.0
BU01711149;2021;485.0;106.0
BU01711150;2021;0.0;0.0
BU01711151;2021;225.0;36.0
BU01711252;2021;0.0;0.0
BU05750000;2021;266.0;32.0
BU05750001;2021;103.0;9.0
BU05750002;2021;79.0;22.0
BU05750003;2021;170.0;37.0
BU05750004;2021;227.0;80.0
BU05750005;2021;249.0;85.0
BU05750006;2021;104.0;35.0
BU05750007;2021;472.0;145.0
BU05750100;2021;270.0;97.0
BU05750101;2021;238.0;91.0
BU05750102;2021;n.a.;n.a.
BU05750103;2021;299.0;111.0
BU05750104;2021;302.0;101.0
BU05750105;2021;359.0;133.0
BU05750106;2021;260.0;118.0
BU05750107;2021;447.0;130.0
BU05750108;2021;548.0;213.0
BU05750109;2021;n.a.;n.a.
BU05750110;2021;403.0;189.0
BU05750111;2021;355.0;192.0
BU05750112;2021;312.0;163.0
BU05750113;2021;505.0;120.0
BU05750200;2021;0.0;0.0
BU05750201;2021;n.a.;n.a.
BU05750202;2021;0.0;0.0
BU05750203;2021;n.a.;n.a.
BU05750204;2021;147.0;27.0
BU05750205;2021;214.0;54.0
BU05750300;2021;976.0;313.0
BU05750301;2021;190.0;85.0
BU05750302;2021;271.0;63.0
BU05750303;2021;242.0;79.0
BU05750304;2021;328.0;92.0
BU05750305;2021;297.0;85.0
BU05750306;2021;396.0;134.0
BU05750307;2021;292.0;95.0
BU05750308;2021;426.0;113.0
BU05750309;2021;771.0;210.0
BU05750310;2021;57.0;8.0
BU05750400;2021;n.a.;n.a.
BU05750401;2021;852.0;162.0
BU05750402;2021;n.a.;n.a.
BU05750500;2021;923.0;254.0
BU05750501;2021;180.0;36.0
BU08200000;2021;2607.0;603.0
BU08200001;2021;3488.0;896.0
BU08200002;2021;3246.0;799.0
BU08200003;2021;411.0;88.0
BU08200008;2021;872.0;251.0
BU08200009;2021;31.0;5.0
BU08200100;2021;1374.0;300.0
BU08200109;2021;243.0;29.0
BU08200200;2021;468.0;97.0
BU08200209;2021;78.0;12.0
BU03020000;2021;2197.0;579.0
BU03020001;2021;2725.0;706.0
BU03020002;2021;87.0;14.0
BU03020003;2021;459.0;104.0
BU03020005;2021;216.0;47.0
BU03020006;2021;1511.0;358.0
BU03020007;2021;206.0;37.0
BU03020008;2021;25.0;6.0
BU03020009;2021;144.0;25.0
BU03020100;2021;855.0;225.0
BU03020101;2021;206.0;44.0
BU03020107;2021;153.0;18.0
BU03020108;2021;632.0;129.0
BU03020109;2021;41.0;6.0
BU05790001;2021;55.0;10.0
BU05790002;2021;1114.0;394.0
BU05790003;2021;0.0;0.0
BU05790011;2021;1191.0;374.0
BU05790012;2021;734.0;200.0
BU05790013;2021;102.0;27.0
BU05790014;2021;1148.0;349.0
BU05790015;2021;293.0;106.0
BU05790021;2021;749.0;250.0
BU05790022;2021;1234.0;342.0
BU05790023;2021;517.0;158.0
BU05790024;2021;767.0;251.0
BU08230000;2021;1453.0;317.0
BU08230001;2021;195.0;27.0
BU08230002;2021;1761.0;403.0
BU08230003;2021;102.0;16.0
BU08230004;2021;233.0;40.0
BU08230005;2021;151.0;17.0
BU08230008;2021;818.0;202.0
BU08230009;2021;326.0;44.0
BU08230100;2021;460.0;94.0
BU08230109;2021;885.0;128.0
BU08230200;2021;1580.0;344.0
BU08230208;2021;176.0;25.0
BU08230209;2021;399.0;68.0
BU08230300;2021;715.0;157.0
BU08230309;2021;459.0;60.0
BU08240101;2021;72.0;8.0
BU08240201;2021;1127.0;301.0
BU08240202;2021;542.0;138.0
BU08240301;2021;263.0;23.0
BU08240401;2021;46.0;7.0
BU08240402;2021;53.0;6.0
BU08240501;2021;144.0;21.0
BU08240601;2021;68.0;14.0
BU08240701;2021;2389.0;532.0
BU08240801;2021;364.0;106.0
BU08240802;2021;78.0;22.0
BU08240803;2021;281.0;101.0
BU08240901;2021;187.0;24.0
BU08240902;2021;536.0;122.0
BU08240903;2021;418.0;97.0
BU08240904;2021;362.0;79.0
BU08241001;2021;80.0;12.0
BU08241102;2021;230.0;47.0
BU08241103;2021;221.0;36.0
BU08241104;2021;525.0;148.0
BU08241201;2021;51.0;8.0
BU08241301;2021;147.0;39.0
BU08241302;2021;247.0;60.0
BU08241402;2021;186.0;26.0
BU08241501;2021;75.0;10.0
BU08241601;2021;n.a.;n.a.
BU08241701;2021;49.0;7.0
BU08241801;2021;651.0;243.0
BU08241901;2021;0.0;0.0
BU08242001;2021;333.0;62.0
BU08242002;2021;2119.0;486.0
BU08242003;2021;8.0;3.0
BU08242004;2021;234.0;36.0
BU08242005;2021;170.0;27.0
BU18950000;2021;1416.0;380.0
BU18950001;2021;1134.0;294.0
BU18950002;2021;1750.0;440.0
BU18950003;2021;1127.0;324.0
BU18950004;2021;17.0;4.0
BU18950005;2021;1195.0;284.0
BU18950006;2021;1095.0;314.0
BU18950007;2021;446.0;108.0
BU18950008;2021;257.0;48.0
BU18950009;2021;648.0;182.0
BU18950100;2021;397.0;84.0
BU18950101;2021;374.0;95.0
BU18950102;2021;180.0;53.0
BU18950103;2021;79.0;23.0
BU18950104;2021;767.0;125.0
BU18950200;2021;122.0;28.0
BU18950209;2021;42.0;9.0
BU18950300;2021;328.0;82.0
BU18950301;2021;368.0;101.0
BU18950302;2021;75.0;22.0
BU18950309;2021;190.0;36.0
BU18950400;2021;27.0;7.0
BU18950500;2021;43.0;15.0
BU18950501;2021;144.0;43.0
BU18950502;2021;144.0;38.0
BU18950600;2021;1387.0;363.0
BU18950601;2021;864.0;214.0
BU18950602;2021;1176.0;317.0
BU18950603;2021;389.0;78.0
BU18950604;2021;272.0;67.0
BU18950605;2021;79.0;15.0
BU18950700;2021;1193.0;258.0
BU18950708;2021;n.a.;n.a.
BU18950709;2021;n.a.;n.a.
BU18950800;2021;147.0;39.0
BU18950801;2021;160.0;35.0
BU18950802;2021;13.0;5.0
BU18950803;2021;76.0;16.0
BU18950809;2021;29.0;7.0
BU18950900;2021;1303.0;333.0
BU18950901;2021;567.0;143.0
BU18950902;2021;142.0;28.0
BU18950903;2021;95.0;18.0
BU18950904;2021;298.0;57.0
BU18950905;2021;190.0;33.0
BU18950907;2021;174.0;32.0
BU18950909;2021;433.0;73.0
BU18951000;2021;572.0;164.0
BU18951001;2021;101.0;23.0
BU18951009;2021;73.0;15.0
BU02690000;2021;1037.0;265.0
BU02690001;2021;180.0;31.0
BU02690002;2021;412.0;76.0
BU02690004;2021;219.0;56.0
BU02690005;2021;981.0;206.0
BU02690006;2021;79.0;13.0
BU02690007;2021;n.a.;n.a.
BU02690008;2021;335.0;60.0
BU02690009;2021;n.a.;n.a.
BU02690100;2021;1654.0;420.0
BU02690101;2021;1545.0;438.0
BU02690102;2021;471.0;122.0
BU02690103;2021;890.0;204.0
BU02690104;2021;1433.0;362.0
BU02690105;2021;193.0;25.0
BU02690106;2021;61.0;9.0
BU02690107;2021;16.0;3.0
BU02690108;2021;48.0;7.0
BU02690109;2021;158.0;28.0
BU02690110;2021;15.0;5.0
BU02690200;2021;417.0;86.0
BU02690201;2021;100.0;17.0
BU02690203;2021;139.0;9.0
BU02690208;2021;393.0;63.0
BU02690209;2021;16.0;3.0
BU02690210;2021;34.0;6.0
BU01730100;2021;339.0;105.0
BU01730200;2021;689.0;178.0
BU01730300;2021;1364.0;398.0
BU01730400;2021;412.0;94.0
BU01730500;2021;867.0;186.0
BU01730600;2021;1979.0;602.0
BU01730700;2021;n.a.;n.a.
BU01730800;2021;76.0;15.0
BU01730900;2021;32.0;5.0
BU01731000;2021;128.0;19.0
BU01731100;2021;2143.0;589.0
BU01731200;2021;3147.0;720.0
BU01731300;2021;2260.0;539.0
BU01731400;2021;47.0;11.0
BU17730111;2021;441.0;149.0
BU17730112;2021;615.0;206.0
BU17730113;2021;896.0;247.0
BU17730114;2021;900.0;267.0
BU17730115;2021;56.0;9.0
BU17730216;2021;1224.0;388.0
BU17730217;2021;1021.0;315.0
BU17730218;2021;1391.0;393.0
BU17730219;2021;98.0;26.0
BU17730320;2021;359.0;87.0
BU17730321;2021;475.0;81.0
BU17730422;2021;554.0;166.0
BU17730423;2021;143.0;22.0
