PK_UID;tp_z_nb;provincie;tp_w_bb;tp_z_bb;tp_w_nb;naamgeving;dwa_z;dwa_w;jaar;waterschap;wp_gj_z;wp_gj_w;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
108;0;Noord-Brabant;0;0;0;rg. Hollandsch Diep;0;0;0;Brabantse Delta;0.0;0.0;Waterschap Brabantse Delta;0;0;Drimmelen;West-Brabant;BU17190601;GM1719;4926;4926SG;BU17190601;GM1719;4926;4926SG;BU17190601;GM1719;4926;4926SG;False;False;False;51.711860078935686;4.656546597743993;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
109;3;Noord-Brabant;0;1;1;rg. Moerstraten;46;46;0;Brabantse Delta;0.76912;0.38456;Waterschap Brabantse Delta;172;108;Roosendaal;West-Brabant;BU16741300;GM1674;4727;4727ST;BU16741300;GM1674;4727;4727ST;BU16741300;GM1674;4727;4727ST;False;False;False;51.53994166920002;4.343256781232317;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
110;94;Noord-Brabant;12;38;31;rg. Wouw;1292;1292;0;Brabantse Delta;21.6022;10.8011;Waterschap Brabantse Delta;4842;3043;Roosendaal;West-Brabant;BU16741100;GM1674;4724;4724BG;BU16741100;GM1674;4724;4724BG;BU16741100;GM1674;4724;4724BG;False;False;False;51.52426997595545;4.379310186362701;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
111;15;Noord-Brabant;2;6;5;rg. Wouwse Plantage;208;208;0;Brabantse Delta;3.47776;1.73888;Waterschap Brabantse Delta;780;490;Roosendaal;West-Brabant;BU16741400;GM1674;4725;4725AD;BU16741400;GM1674;4725;4725AD;BU16741400;GM1674;4725;4725AD;False;False;False;51.48619807406342;4.396719351013521;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
112;12;Noord-Brabant;2;5;4;rg. Nispen;162;162;0;Brabantse Delta;2.70864;1.35432;Waterschap Brabantse Delta;608;382;Roosendaal;West-Brabant;BU16741000;GM1674;4709;4709RK;BU16741000;GM1674;4709;4709RK;BU16741000;GM1674;4709;4709RK;False;False;False;51.488823996433084;4.45708133274132;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
113;0;Noord-Brabant;0;0;0;rg. Roosendaal (stad);0;0;0;Brabantse Delta;0.0;0.0;Waterschap Brabantse Delta;0;0;Roosendaal;West-Brabant;BU16740309;GM1674;4703;4703RK;BU16740309;GM1674;4703;4703RK;BU16740309;GM1674;4703;4703RK;False;False;False;51.54690892293513;4.440693936470835;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
114;3112;Noord-Brabant;415;1245;1038;Persstation Roosendaal;42889;42889;0;Brabantse Delta;717.104;358.552;Waterschap Brabantse Delta;160739;101004;Roosendaal;West-Brabant;BU16740309;GM1674;4703;4703RK;BU16740309;GM1674;4703;4703RK;BU16740309;GM1674;4703;4703RK;False;False;False;51.547041291735425;4.439991012892839;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
115;0;Noord-Brabant;0;0;0;rg. Schijf;0;0;0;Brabantse Delta;0.0;0.0;Waterschap Brabantse Delta;0;0;Rucphen;West-Brabant;BU08400300;GM0840;4721;4721SB;BU08400300;GM0840;4721;4721SB;BU08400300;GM0840;4721;4721SB;False;False;False;51.50096659482808;4.558659675676866;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
116;71;Noord-Brabant;10;28;24;rg. Rucphen;979;979;0;Brabantse Delta;16.3689;8.18444;Waterschap Brabantse Delta;3670;2306;Rucphen;West-Brabant;BU08400009;GM0840;4715;4715PT;BU08400009;GM0840;4715;4715PT;BU08400009;GM0840;4715;4715PT;False;False;False;51.53518642736227;4.548157747743505;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
117;11;Noord-Brabant;2;4;4;rg. Zegge (dorp);156;156;0;Brabantse Delta;2.60832;1.30416;Waterschap Brabantse Delta;584;367;Rucphen;West-Brabant;BU08400409;GM0840;4735;4735SZ;BU08400409;GM0840;4735;4735SZ;BU08400409;GM0840;4735;4735SZ;False;False;False;51.55687909409122;4.50692362935442;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
118;241;Noord-Brabant;32;96;80;rg. Zegge AWP;3319;3319;0;Brabantse Delta;55.4937;27.7468;Waterschap Brabantse Delta;12439;7816;Rucphen;West-Brabant;BU08400409;GM0840;4735;4735SZ;BU08400409;GM0840;4735;4735SZ;BU08400409;GM0840;4735;4735SZ;False;False;False;51.556904223031054;4.507011366314761;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
119;155;Noord-Brabant;21;62;52;rg. St. Willebrord;2140;2140;0;Brabantse Delta;35.7808;17.8904;Waterschap Brabantse Delta;8021;5040;Rucphen;West-Brabant;BU08400100;GM0840;4711;4711CC;BU08400100;GM0840;4711;4711CC;BU08400100;GM0840;4711;4711CC;False;False;False;51.558524331371395;4.586677861869907;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
120;134;Noord-Brabant;18;53;44;rg. Hoevendijk;1840;1840;0;Brabantse Delta;30.7648;15.3824;Waterschap Brabantse Delta;6896;4333;Geertruidenberg;West-Brabant;BU07790001;GM0779;4941;4941LP;BU07790001;GM0779;4941;4941LP;BU07790001;GM0779;4941;4941LP;False;False;False;51.697481924151134;4.881779993694157;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
121;73;Noord-Brabant;10;29;24;rg. Geertruidenberg;1003;1003;0;Brabantse Delta;16.7702;8.38508;Waterschap Brabantse Delta;3759;2362;Geertruidenberg;West-Brabant;BU07790200;GM0779;4931;4931KB;BU07790200;GM0779;4931;4931KB;BU07790200;GM0779;4931;4931KB;False;False;False;51.70382934755049;4.863128872512956;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
122;118;Noord-Brabant;16;47;39;rg. Raamsdonksveer (Dombosch);1627;1627;0;Brabantse Delta;27.2034;13.6017;Waterschap Brabantse Delta;6098;3832;Geertruidenberg;West-Brabant;BU07790001;GM0779;4941;4941GB;BU07790001;GM0779;4941;4941GB;BU07790001;GM0779;4941;4941GB;False;False;False;51.70468169438782;4.867779420548952;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
123;18;Noord-Brabant;2;7;6;rg. Raamdonk dorp;252;252;0;Brabantse Delta;4.21344;2.10672;Waterschap Brabantse Delta;944;593;Geertruidenberg;West-Brabant;BU07790100;GM0779;4944;4944VC;BU07790100;GM0779;4944;4944VC;BU07790100;GM0779;4944;4944VC;False;False;False;51.688518633077315;4.906976651505135;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
124;25;Noord-Brabant;3;10;8;rg. Bavel (Bunder);348;348;0;Brabantse Delta;5.81856;2.90928;Waterschap Brabantse Delta;1305;820;Breda;West-Brabant;BU07580700;GM0758;4854;4854KG;BU07580700;GM0758;4854;4854KG;BU07580700;GM0758;4854;4854KG;False;False;False;51.57051193644554;4.832460166196804;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
125;33;Noord-Brabant;4;13;11;rg. Bavel (Semenarie);453;453;0;Brabantse Delta;7.57416;3.78708;Waterschap Brabantse Delta;1698;1067;Breda;West-Brabant;BU07580709;GM0758;4854;4854PB;BU07580709;GM0758;4854;4854PB;BU07580709;GM0758;4854;4854PB;False;False;False;51.578512470425196;4.814626713723124;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
126;68;Noord-Brabant;9;27;23;rg. Ulvenhout;936;936;0;Brabantse Delta;15.6499;7.82496;Waterschap Brabantse Delta;3508;2204;Breda;West-Brabant;BU07580800;GM0758;4851;4851AT;BU07580800;GM0758;4851;4851AT;BU07580800;GM0758;4851;4851AT;False;False;False;51.55454014724335;4.794941201852949;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
127;2859;Noord-Brabant;381;1144;953;rg. Breda (Emerweg);39400;39400;0;Brabantse Delta;658.768;329.384;Waterschap Brabantse Delta;147662;92787;Breda;West-Brabant;BU07580607;GM0758;4815;4815HM;BU07580607;GM0758;4815;4815HM;BU07580607;GM0758;4815;4815HM;False;False;False;51.596126255867226;4.751943958585828;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
128;117;Noord-Brabant;16;47;39;rg. Prinsenbeek;1614;1614;0;Brabantse Delta;26.9861;13.493;Waterschap Brabantse Delta;6049;3801;Breda;West-Brabant;BU07580900;GM0758;4841;4841GM;BU07580900;GM0758;4841;4841GM;BU07580900;GM0758;4841;4841GM;False;False;False;51.60117330410238;4.721226162480496;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
129;364;Noord-Brabant;48;146;121;rg. Zundert;5014;5014;0;Brabantse Delta;83.8341;41.917;Waterschap Brabantse Delta;18791;11808;Zundert;West-Brabant;BU08790009;GM0879;4881;4881EA;BU08790009;GM0879;4881;4881EA;BU08790009;GM0879;4881;4881EA;False;False;False;51.4686608447054;4.670151409453405;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
130;362;Noord-Brabant;48;145;121;rg. Rijsbergen;4996;4996;0;Brabantse Delta;83.5331;41.7666;Waterschap Brabantse Delta;18724;11766;Zundert;West-Brabant;BU08790400;GM0879;4891;4891BA;BU08790400;GM0879;4891;4891BA;BU08790400;GM0879;4891;4891BA;False;False;False;51.5190215347469;4.7078792395460205;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
131;18;Noord-Brabant;2;7;6;rg. Achtmaal;244;244;0;Brabantse Delta;4.07968;2.03984;Waterschap Brabantse Delta;915;575;Zundert;West-Brabant;BU08790309;GM0879;4885;4885AC;BU08790309;GM0879;4885;4885AC;BU08790309;GM0879;4885;4885AC;False;False;False;51.453281551057344;4.5920482967896685;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
132;22;Noord-Brabant;3;9;7;rg. Ulicoten;295;295;0;Brabantse Delta;4.9324;2.4662;Waterschap Brabantse Delta;1106;695;Baarle-Nassau;West-Brabant;BU07440202;GM0744;5113;5113BL;BU07440202;GM0744;5113;5113BL;BU07440202;GM0744;5113;5113BL;False;False;False;51.458565135856105;4.85299110364538;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
133;92;Noord-Brabant;7;37;18;rg. Baarle-Nassau;1526;1526;0;Brabantse Delta;25.5147;6.37868;Waterschap Brabantse Delta;3922;1797;Baarle-Nassau;West-Brabant;BU07440107;GM0744;5111;5111CR;BU07440107;GM0744;5111;5111CR;BU07440107;GM0744;5111;5111CR;False;False;False;51.44914502167613;4.9110700981489925;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
134;53;Noord-Brabant;7;21;18;rg. Waspik;731;731;0;Brabantse Delta;12.2223;6.11116;Waterschap Brabantse Delta;2740;1722;Waalwijk;Hart van Brabant;BU08670200;GM0867;5165;5165VA;BU08670200;GM0867;5165;5165VA;BU08670200;GM0867;5165;5165VA;False;False;False;51.68932371880383;4.94347060192712;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
135;136;Noord-Brabant;18;54;45;rg. Sprang Capelle;1866;1866;0;Brabantse Delta;31.1995;15.5998;Waterschap Brabantse Delta;6993;4394;Waalwijk;Hart van Brabant;BU08670102;GM0867;5161;5161GR;BU08670102;GM0867;5161;5161GR;BU08670102;GM0867;5161;5161GR;False;False;False;51.673690380095664;5.007977171061174;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
136;428;Noord-Brabant;57;171;143;rg. Waalwijk;5903;5903;0;Brabantse Delta;98.6982;49.3491;Waterschap Brabantse Delta;22124;13902;Waalwijk;Hart van Brabant;BU08670010;GM0867;5145;5145MA;BU08670010;GM0867;5145;5145MA;BU08670010;GM0867;5145;5145MA;False;False;False;51.69394384600263;5.074790388082352;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
137;459;Noord-Brabant;61;184;153;rg. Etten-Leur;6323;6323;0;Brabantse Delta;105.721;52.8603;Waterschap Brabantse Delta;23698;14891;Etten-Leur;West-Brabant;BU07771203;GM0777;4871;4871NJ;BU07771203;GM0777;4871;4871NJ;BU07771203;GM0777;4871;4871NJ;False;False;False;51.5952207229719;4.656575797464261;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
138;153;Noord-Brabant;20;61;51;rg. Etten (industrie);2112;2112;0;Brabantse Delta;35.3126;17.6563;Waterschap Brabantse Delta;7916;4974;Etten-Leur;West-Brabant;BU07771100;GM0777;4877;4877AA;BU07771100;GM0777;4877;4877AA;BU07771100;GM0777;4877;4877AA;False;False;False;51.57459327624428;4.608083330450118;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
139;18;Noord-Brabant;2;7;6;rg. Zwartenberg;241;241;0;Brabantse Delta;4.02952;2.01476;Waterschap Brabantse Delta;904;568;Etten-Leur;West-Brabant;BU07771203;GM0777;4871;4871NM;BU07771203;GM0777;4871;4871NM;BU07771203;GM0777;4871;4871NM;False;False;False;51.628928389646155;4.6436368126491985;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
140;425;Noord-Brabant;57;170;142;rg. Oosterhout;5853;5853;0;Brabantse Delta;97.8622;48.9311;Waterschap Brabantse Delta;21936;13784;Oosterhout;West-Brabant;BU08260606;GM0826;4908;4908AJ;BU08260606;GM0826;4908;4908AJ;BU08260606;GM0826;4908;4908AJ;False;False;False;51.66299186064688;4.861680806759951;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
141;20;Noord-Brabant;3;8;6;rg. Oosteind;270;270;0;Brabantse Delta;4.5144;2.2572;Waterschap Brabantse Delta;1012;636;Oosterhout;West-Brabant;BU08261200;GM0826;4909;4909BB;BU08261200;GM0826;4909;4909BB;BU08261200;GM0826;4909;4909BB;False;False;False;51.64505294846712;4.9019707915631106;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
142;27;Noord-Brabant;4;11;9;rg. Dorst;376;376;0;Brabantse Delta;6.28672;3.14336;Waterschap Brabantse Delta;1409;885;Oosterhout;West-Brabant;BU08261307;GM0826;4849;4849BM;BU08261307;GM0826;4849;4849BM;BU08261307;GM0826;4849;4849BM;False;False;False;51.59153521412227;4.847996439452835;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
143;540;Noord-Brabant;72;216;180;rg. Oosterhout (Weststad);7448;7448;0;Brabantse Delta;124.531;62.2653;Waterschap Brabantse Delta;27913;17540;Oosterhout;West-Brabant;BU08260902;GM0826;4906;4906AC;BU08260902;GM0826;4906;4906AC;BU08260902;GM0826;4906;4906AC;False;False;False;51.67415319426033;4.828647595260783;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
144;0;Noord-Brabant;0;0;0;rg. Tussengemaal Leijsenstraat;0;0;0;Brabantse Delta;0.0;0.0;Waterschap Brabantse Delta;0;0;Oosterhout;West-Brabant;BU08260400;GM0826;4901;4901PB;BU08260400;GM0826;4901;4901PB;BU08260400;GM0826;4901;4901PB;False;False;False;51.648575923885225;4.881061498317609;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
145;30;Noord-Brabant;4;12;10;rg. Huijbergen;415;415;0;Brabantse Delta;6.9388;3.4694;Waterschap Brabantse Delta;1555;977;Woensdrecht;West-Brabant;BU08730109;GM0873;4635;4635RS;BU08730109;GM0873;4635;4635RS;BU08730109;GM0873;4635;4635RS;False;False;False;51.434193550335216;4.3671053795489945;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
146;142;Noord-Brabant;19;57;47;rg. Woensdrecht;1951;1951;0;Brabantse Delta;32.6207;16.3104;Waterschap Brabantse Delta;7312;4595;Woensdrecht;West-Brabant;BU08730008;GM0873;4634;4634PP;BU08730008;GM0873;4634;4634PP;BU08730008;GM0873;4634;4634PP;False;False;False;51.42910335486733;4.295529080509462;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
147;0;Noord-Brabant;0;0;0;rg. Armendijk;0;0;0;Brabantse Delta;0.0;0.0;Waterschap Brabantse Delta;0;0;Woensdrecht;West-Brabant;BU08730208;GM0873;4641;4641RA;BU08730208;GM0873;4641;4641RA;BU08730208;GM0873;4641;4641RA;False;False;False;51.378354786814704;4.313677740072645;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
148;33;Noord-Brabant;3;13;6;rg. Putte;540;540;0;Brabantse Delta;9.0288;2.2572;Waterschap Brabantse Delta;1388;636;Woensdrecht;West-Brabant;BU08730300;GM0873;4645;4645ET;BU08730300;GM0873;4645;4645ET;BU08730300;GM0873;4645;4645ET;False;False;False;51.36047552606033;4.393830506149262;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
149;9;Noord-Brabant;1;4;3;rg. Langeweg;128;128;0;Brabantse Delta;2.14016;1.07008;Waterschap Brabantse Delta;479;301;Moerdijk;West-Brabant;BU17090200;GM1709;4772;4772RA;BU17090200;GM1709;4772;4772RA;BU17090200;GM1709;4772;4772RA;False;False;False;51.648128085118174;4.665403119001704;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
150;4;Noord-Brabant;1;2;2;rg. Oude Molen;58;58;0;Brabantse Delta;0.96976;0.48488;Waterschap Brabantse Delta;218;137;Moerdijk;West-Brabant;BU17090701;GM1709;4793;4793TH;BU17090701;GM1709;4793;4793TH;BU17090701;GM1709;4793;4793TH;False;False;False;51.649218726959056;4.4653295123350665;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
51;10;Noord-Brabant;1;4;3;Coudewater;138;138;0;Aa_en_Maas;2.30736;1.15368;Waterschap Aa en Maas;517;325;'s-Hertogenbosch;Noord-oost Brabant;BU07960501;GM0796;5248;5248NT;BU07960501;GM0796;5248;5248NT;BU07960501;GM0796;5248;5248NT;False;False;False;51.698410327239756;5.370228140857983;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
52;50;Noord-Brabant;7;20;17;Nuland;691;691;0;Aa_en_Maas;11.5535;5.77676;Waterschap Aa en Maas;2589;1627;'s-Hertogenbosch;Noord-oost Brabant;BU07961301;GM0796;5391;5391KD;BU07961301;GM0796;5391;5391KD;BU07961301;GM0796;5391;5391KD;False;False;False;51.73381576093762;5.4335832225917535;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
53;411;Noord-Brabant;55;164;137;Maaijegatweg;5667;5667;0;Aa_en_Maas;94.7522;47.3761;Waterschap Aa en Maas;21239;13346;'s-Hertogenbosch;Noord-oost Brabant;BU07960704;GM0796;5247;5247KB;BU07960704;GM0796;5247;5247KB;BU07960704;GM0796;5247;5247KB;False;False;False;51.7331175809226;5.371364498284313;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
54;2;Noord-Brabant;0;1;1;Bokhoven;32;32;0;Aa_en_Maas;0.53504;0.26752;Waterschap Aa en Maas;120;75;'s-Hertogenbosch;Noord-oost Brabant;BU07961205;GM0796;5221;5221CB;BU07961205;GM0796;5221;5221CB;BU07961205;GM0796;5221;5221CB;False;False;False;51.735035766566575;5.229316901557412;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
55;512;Noord-Brabant;68;205;171;Donkenweg;7054;7054;0;Aa_en_Maas;117.943;58.9714;Waterschap Aa en Maas;26437;16612;'s-Hertogenbosch;Noord-oost Brabant;BU07961399;GM0796;5391;5391KZ;BU07961399;GM0796;5391;5391KZ;BU07961399;GM0796;5391;5391KZ;False;False;False;51.750257069442846;5.4329592368204835;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
56;184;Noord-Brabant;24;74;61;Heesch;2535;2535;0;Aa_en_Maas;42.3852;21.1926;Waterschap Aa en Maas;9501;5970;Bernheze;Noord-oost Brabant;BU17210120;GM1721;5384;5384NX;BU17210120;GM1721;5384;5384NX;BU17210120;GM1721;5384;5384NX;False;False;False;51.72640170575553;5.510379642871621;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
57;15;Noord-Brabant;2;6;5;Vorstenbosch;205;205;0;Aa_en_Maas;3.4276;1.7138;Waterschap Aa en Maas;769;483;Bernheze;Noord-oost Brabant;BU17210602;GM1721;5476;5476KD;BU17210602;GM1721;5476;5476KD;BU17210602;GM1721;5476;5476KD;False;False;False;51.649803886349844;5.550984913043464;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
58;14;Noord-Brabant;2;6;5;Loosbroek;192;192;0;Aa_en_Maas;3.21024;1.60512;Waterschap Aa en Maas;719;452;Bernheze;Noord-oost Brabant;BU17210506;GM1721;5472;5472PJ;BU17210506;GM1721;5472;5472PJ;BU17210506;GM1721;5472;5472PJ;False;False;False;51.68058172297197;5.506546290279687;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
59;83;Noord-Brabant;11;33;28;Heeswijk Dinther;1148;1148;0;Aa_en_Maas;19.1946;9.59728;Waterschap Aa en Maas;4303;2704;Bernheze;Noord-oost Brabant;BU17210201;GM1721;5473;5473HX;BU17210201;GM1721;5473;5473HX;BU17210201;GM1721;5473;5473HX;False;False;False;51.647405586750416;5.476980667231124;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
60;62;Noord-Brabant;8;25;21;Munnekens-Vinkel;859;859;0;Aa_en_Maas;14.3625;7.18124;Waterschap Aa en Maas;3219;2023;Bernheze;Noord-oost Brabant;BU17210401;GM1721;5383;5383KT;BU17210401;GM1721;5383;5383KT;BU17210401;GM1721;5383;5383KT;False;False;False;51.70360106573562;5.487682488050919;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
61;47;Noord-Brabant;6;19;16;Aarle-Rixtel;643;643;0;Aa_en_Maas;10.751;5.37548;Waterschap Aa en Maas;2410;1514;Laarbeek;Metropoolregio Eindhoven;BU16590100;GM1659;5735;5735EK;BU16590100;GM1659;5735;5735EK;BU16590100;GM1659;5735;5735EK;False;False;False;51.5091023757916;5.64737717811158;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
62;38;Noord-Brabant;5;15;13;Lieshout;528;528;0;Aa_en_Maas;8.82816;4.41408;Waterschap Aa en Maas;1978;1243;Laarbeek;Metropoolregio Eindhoven;BU16590200;GM1659;5737;5737AN;BU16590200;GM1659;5737;5737AN;BU16590200;GM1659;5737;5737AN;False;False;False;51.521530633337306;5.598836210070667;WarmteAtlas:AquathermieRioolGemalen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:46;
