OBJECTID;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_voorzien;n_ind_ voo;n_out_voor;n_out_kuns;n_out_natu;n_out swat;n_out_wat;n_sporthln;n_sportzln;n_gymzln;sport;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
1513;18739;sportcomplex ooltgensplaat;1962.0;83089.0;411246.0;Sportlaan 1;3257xn;ooltgensplaat;goeree-overflakkee;zuid-holland;2;0;2;0;2;0;0;0;0;0;voetbal;BU19240403;GM1924;3257;3257XN;BU19240403;GM1924;3257.0;3257XN;BU19240403;GM1924;3257.0;3257XN;False;False;False;51.68537921643835;4.3473010364921825;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1514;18740;sportcomplex vv stellendam;n.a.;61471.0;425804.0;zuiderdiepstraatweg 40;3251lw;stellendam;goeree-overflakkee;zuid-holland;3;0;3;0;3;0;0;0;0;0;voetbal;BU19240203;GM1924;3251;3251LW;BU19240203;GM1924;3251.0;3251LW;BU19240203;GM1924;3251.0;3251LW;False;False;False;51.81301064682337;4.03083433738716;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1515;18741;sportpark kopernis;1988.0;70018.0;413373.0;battenoordseweg 2;3244ld;nieuwe-tonge;goeree-overflakkee;zuid-holland;2;0;2;0;2;0;0;0;0;0;voetbal;BU19241103;GM1924;3244;3244LD;BU19241103;GM1924;3244.0;3244LD;BU19241103;GM1924;3244.0;3244LD;False;False;False;51.702663497289954;4.157800912818342;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1516;18742;sportpark heineken;1976.0;97013.0;461547.0;burgemeester smeetsweg 1;2382ph;zoeterwoude;zoeterwoude;zuid-holland;1;0;1;0;1;0;0;0;0;0;voetbal;BU06381011;GM0638;2382;2382PH;BU06381011;GM0638;2382.0;2382PH;BU06381011;GM0638;2382.0;2382PH;False;False;False;52.13907200202473;4.540155924801641;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1517;18743;sportpark peursum;1969.0;121047.0;429076.0;sportplein 1;3381ll;giessenburg;molenlanden;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;BU19780406;GM1978;3381;3381LL;BU19780406;GM1978;3381.0;3381LL;BU19780406;GM1978;3381.0;3381LL;False;False;False;51.84922514034197;4.894433453646032;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1518;18744;sportpark gelenes;n.a.;116864.0;437830.0;de boomgaard 1;2964av;groot-ammers;molenlanden;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU19780604;GM1978;2964;2964AV;BU19780604;GM1978;2964.0;2964AV;BU19780604;GM1978;2964.0;2964AV;False;False;False;51.92763519488798;4.83275821570223;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1519;18745;sportpark de noordebos;1983.0;123795.0;434851.0;nieuwendijk 10a;4225pd;noordeloos;molenlanden;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU19781408;GM1978;4225;4225PD;BU19781408;GM1978;4225.0;4225PD;BU19781408;GM1978;4225.0;4225PD;False;False;False;51.901291844925225;4.933792089114439;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1520;18746;schoonzigt;n.a.;127637.0;431667.0;parallelweg 2;4241xs;arkel;molenlanden;zuid-holland;3;0;3;0;3;0;0;0;0;0;voetbal;BU19780103;GM1978;4241;4241XS;BU19780103;GM1978;4241.0;4241XS;BU19780103;GM1978;4241.0;4241XS;False;False;False;51.87287578051042;4.989867989514146;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1521;18747;sportcomplex de schans;1998.0;103006.0;433489.0;schansweg 1;2961ba;kinderdijk;molenlanden;zuid-holland;2;0;2;1;1;0;0;0;0;0;voetbal;BU19780903;GM1978;2961;2961BA;BU19780903;GM1978;2961.0;2961BA;BU19780903;GM1978;2961.0;2961BA;False;False;False;51.887497160057286;4.631952327222781;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1522;18748;sportpark scalune;n.a.;122857.0;428323.0;sportlaan 1;4209ax;schelluinen;molenlanden;zuid-holland;3;0;3;0;3;0;0;0;0;0;voetbal;BU19781704;GM1978;4209;4209AX;BU19781704;GM1978;4209.0;4209AX;BU19781704;GM1978;4209.0;4209AX;False;False;False;51.8425643913997;4.920771693838966;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1523;18749;sportpark stedoco;1967.0;124896.0;431387.0;groeneweg 59;4223mg;hoornaar;molenlanden;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU19780802;GM1978;4223;4223MG;BU19780802;GM1978;4223.0;4223MG;BU19780802;GM1978;4223.0;4223MG;False;False;False;51.8702177653034;4.950091786302567;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1524;18750;sportpark streveland;1970.0;110667.0;434558.0;beneden tiendweg 4;2959ba;streefkerk;molenlanden;zuid-holland;2;0;2;0;2;0;0;0;0;0;voetbal;BU19781803;GM1978;2959;2959BA;BU19781803;GM1978;2959.0;2959BA;BU19781803;GM1978;2959.0;2959BA;False;False;False;51.89776774072168;4.743088998261236;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1525;18751;sportpark oostbroek;1998.0;82256.0;430619.0;plaatweg 2a;3202lb;spijkenisse;nissewaard;zuid-holland;4;0;4;1;3;0;0;0;0;0;voetbal;BU19301701;GM1930;3202;3202LB;BU19301701;GM1930;3202.0;3202LB;BU19301701;GM1930;3202.0;3202LB;False;False;False;51.85938028546748;4.33119105584841;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1526;18752;sportpark jaap riedijk;2005.0;85180.0;427873.0;maaswijkweg 100;3207jz;spijkenisse;nissewaard;zuid-holland;6;0;6;2;4;0;0;0;0;0;voetbal;BU19301504;GM1930;3207;3207JZ;BU19301504;GM1930;3207.0;3207JZ;BU19301504;GM1930;3207.0;3207JZ;False;False;False;51.83507545255671;4.374187038020048;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1527;18753;voetbalvereniging h.v.v bernisse;n.a.;76081.0;430957.0;wethouder gelderlandlaan 1;3218ax;heenvliet;nissewaard;zuid-holland;3;0;3;0;3;0;0;0;0;0;voetbal;BU19302501;GM1930;3218;3218AX;BU19302501;GM1930;3218.0;3218AX;BU19302501;GM1930;3218.0;3218AX;False;False;False;51.86157761175184;4.2414888362098715;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1528;18754;sportpark hekelingen;2008.0;83903.0;426985.0;sportpolderweg 7;3205lz;hekelingen;nissewaard;zuid-holland;6;0;6;1;5;0;0;0;0;0;voetbal;BU19305002;GM1930;3205;3205LZ;BU19305002;GM1930;3205.0;3205LZ;BU19305002;GM1930;3205.0;3205LZ;False;False;False;51.826933506901035;4.355844637400047;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1529;18755;sportpark groot nibbeland;2002.0;76223.0;427176.0;kerkweg 84;3214ve;zuidland;nissewaard;zuid-holland;5;0;5;0;5;0;0;0;0;0;voetbal;BU19303103;GM1930;3214;3214VE;BU19303103;GM1930;3214.0;3214VE;BU19303103;GM1930;3214.0;3214VE;False;False;False;51.82761828505374;4.2444124825180145;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1530;18756;sportcomplex GHVV;1975.0;76847.0;430901.0;Guldelandseweg 2;3211bw;geervliet;nissewaard;zuid-holland;3;0;3;2;1;0;0;0;0;0;voetbal;BU19302703;GM1930;3211;3211BW;BU19302703;GM1930;3211.0;3211BW;BU19302703;GM1930;3211.0;3211BW;False;False;False;51.861182301630194;4.2526199026946845;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1531;18757;sportpark simonshaven;1981.0;79254.0;426190.0;schuddebeursedijk 2a;3212lt;simonshaven;nissewaard;zuid-holland;1;0;1;0;1;0;0;0;0;0;voetbal;BU19303302;GM1930;3212;3212LT;BU19303302;GM1930;3212.0;3212LT;BU19303302;GM1930;3212.0;3212LT;False;False;False;51.81917691183422;4.288590291758072;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1532;18758;voetbalvereniging v.v. abbenbroek;1976.0;76015.0;429771.0;Gemeenlandsedijk Noord 12B;3216ag;abbenbroek;nissewaard;zuid-holland;2;0;2;0;2;0;0;0;0;0;voetbal;BU19302902;GM1930;3216;3216AG;BU19302902;GM1930;3216.0;3216AG;BU19302902;GM1930;3216.0;3216AG;False;False;False;51.85090983857523;4.240802290794092;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1533;18759;sportpark bakestein i;1972.0;101942.0;426738.0;groot karreveld 1;3335kb;zwijndrecht;zwijndrecht;zuid-holland;3;0;3;0;3;0;0;0;0;0;voetbal;BU06420708;GM0642;3335;3335KB;BU06420708;GM0642;3335.0;3335KB;BU06420708;GM0642;3335.0;3335KB;False;False;False;51.826721072680755;4.6175361674446425;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1534;18760;sportpark bakestein ii;2001.0;101940.0;426917.0;middellijn 9;3335kc;zwijndrecht;zwijndrecht;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU06420708;GM0642;3335;3335KC;BU06420708;GM0642;3335.0;3335KC;BU06420708;GM0642;3335.0;3335KC;False;False;False;51.828329680533294;4.6174796792036235;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1535;18761;sportpark bakestein iii;1999.0;101989.0;427106.0;voltastraat 1;3335kk;zwijndrecht;zwijndrecht;zuid-holland;3;0;3;0;3;0;0;0;0;0;voetbal;BU06420708;GM0642;3335;3335KK;BU06420708;GM0642;3335.0;3335KK;BU06420708;GM0642;3335.0;3335KK;False;False;False;51.8300330142586;4.618161454480526;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1536;18762;sportpark de noord;1983.0;105130.0;426412.0;noordpark 5;3332la;zwijndrecht;zwijndrecht;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU06420105;GM0642;3332;3332LA;BU06420105;GM0642;3332.0;3332LA;BU06420105;GM0642;3332.0;3332LA;False;False;False;51.824085167495745;4.66382510459147;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1537;18763;sportpark de molenwei;n.a.;98709.0;428237.0;molenwei 1;2995bl;heerjansdam;zwijndrecht;zuid-holland;4;0;4;0;4;0;0;0;0;0;voetbal;BU06420902;GM0642;2995;2995BL;BU06420902;GM0642;2995.0;2995BL;BU06420902;GM0642;2995.0;2995BL;False;False;False;51.839876630878045;4.570398071394897;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1538;18764;sportpark 't loo;1975.0;85110.0;454804.0;prins bernhardlaan 242;2273bp;voorburg;leidschendam-voorburg;zuid-holland;5;0;5;3;2;0;0;0;0;0;voetbal;BU19160900;GM1916;2273;2273BP;BU19160900;GM1916;2273.0;2273BP;BU19160900;GM1916;2273.0;2273BP;False;False;False;52.07709703281847;4.367689763599066;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1539;18765;sportpark harga;n.a.;85039.0;437159.0;Trimpad 12;3118JJ;schiedam;schiedam;zuid-holland;5;0;5;4;1;0;0;0;0;0;voetbal;BU06060507;GM0606;3118;3118JJ;BU06060507;GM0606;3118.0;3118JJ;BU06060507;GM0606;3118.0;3118JJ;False;False;False;51.91851250103033;4.370257193917224;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1540;18766;sportpark thurlede;1970.0;86639.0;438802.0;parkweg 419;3121kk;schiedam;schiedam;zuid-holland;9;0;9;4;5;0;0;0;0;0;voetbal;BU06060506;GM0606;3121;3121KK;BU06060506;GM0606;3121.0;3121KK;BU06060506;GM0606;3121.0;3121KK;False;False;False;51.933477283640165;4.393184630849564;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1541;18767;sportpark prinses irene;1986.0;80308.0;450625.0;schaapweg 4a;2285sp;rijswijk;rijswijk;zuid-holland;5;0;5;1;4;0;0;0;0;0;voetbal;BU06030852;GM0603;2285;2285SP;BU06030852;GM0603;2285.0;2285SP;BU06030852;GM0603;2285.0;2285SP;False;False;False;52.03891455811621;4.298566624530662;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1542;18768;sportpark hoekpolder i;1998.0;81675.0;449172.0;weidedreef 4;2286kt;rijswijk;rijswijk;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU06030963;GM0603;2286;2286KT;BU06030963;GM0603;2286.0;2286KT;BU06030963;GM0603;2286.0;2286KT;False;False;False;52.02603916870516;4.318798829988213;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1543;18769;sportpark Sportlaan;n.a.;78223.0;437628.0;sportlaan 1;3141xn;maassluis;maassluis;zuid-holland;4;0;4;3;1;0;0;0;0;0;voetbal;BU05560301;GM0556;3141;3141XN;BU05560301;GM0556;3141.0;3141XN;BU05560301;GM0556;3141.0;3141XN;False;False;False;51.92182847349448;4.271093038121763;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1544;18770;sportpark schweitzerdreef;1976.0;75099.0;440061.0;dr. albert schweitzerdreef 501;3146ta;maassluis;maassluis;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;BU05560601;GM0556;3146;3146TA;BU05560601;GM0556;3146.0;3146TA;BU05560601;GM0556;3146.0;3146TA;False;False;False;51.94325326600661;4.225122606560529;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1545;18771;sportpark dosr;1987.0;103563.0;468959.0;sportpad 17;2371pp;roelofarendsveen;kaag en braassem;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;BU18840002;GM1884;2371;2371PP;BU18840002;GM1884;2371.0;2371PP;BU18840002;GM1884;2371.0;2371PP;False;False;False;52.20633390910662;4.634704172427776;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1546;18772;sportpark sv kickers '69;1970.0;105434.0;470884.0;beukenlaan 50;2451ze;leimuiden;kaag en braassem;zuid-holland;4;0;4;0;4;0;0;0;0;0;voetbal;BU18840408;GM1884;2451;2451ZE;BU18840408;GM1884;2451.0;2451ZE;BU18840408;GM1884;2451.0;2451ZE;False;False;False;52.223805614990184;4.661792294969802;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1547;18773;buitensportcomplex bateweg;2003.0;103366.0;464977.0;bateweg 76;2481an;woubrugge;kaag en braassem;zuid-holland;3;0;3;1;2;0;0;0;0;0;voetbal;BU18840203;GM1884;2481;2481AN;BU18840203;GM1884;2481.0;2481AN;BU18840203;GM1884;2481.0;2481AN;False;False;False;52.170528311370745;4.632428382726613;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1548;18774;buitensportcomplex vlietkade;1984.0;100574.0;464815.0;vlietkade 20;2355cr;hoogmade;kaag en braassem;zuid-holland;3;0;3;0;3;0;0;0;0;0;voetbal;BU18840209;GM1884;2355;2355CR;BU18840209;GM1884;2355.0;2355CR;BU18840209;GM1884;2355.0;2355CR;False;False;False;52.1688043157254;4.591645131778699;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1549;18775;oostersportpark;2009.0;83283.0;457616.0;van brienenlaan 15;2244bp;wassenaar;wassenaar;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;BU06290003;GM0629;2244;2244BP;BU06290003;GM0629;2244.0;2244BP;BU06290003;GM0629;2244.0;2244BP;False;False;False;52.10213435276156;4.340451391708069;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
1550;18776;sportcomplex de schulpwei;1978.0;86796.0;463081.0;dr. mansveltkade 7;2242tz;wassenaar;wassenaar;zuid-holland;5;0;5;2;3;0;0;0;0;0;voetbal;BU06290108;GM0629;2242;2242TZ;BU06290108;GM0629;2242.0;2242TZ;BU06290108;GM0629;2242.0;2242TZ;False;False;False;52.151691700546635;4.390622958101054;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
751;17939;sportpark de krollenkamp;1983.0;214825.0;533654.0;ruiterweg 8;7975rp;uffelte;westerveld;drenthe;3;0;3;0;3;0;0;0;0;0;voetbal;BU17010900;GM1701;7975;7975RP;BU17010900;GM1701;7975.0;7975RP;BU17010900;GM1701;7975.0;7975RP;False;False;False;52.7868636755364;6.273999015069823;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
752;17940;jd maurikveld;1976.0;208810.0;532521.0;haarweg 27;7974he;havelterberg;westerveld;drenthe;2;0;2;0;2;0;0;0;0;0;voetbal;BU17010802;GM1701;7974;7974HE;BU17010802;GM1701;7974.0;7974HE;BU17010802;GM1701;7974.0;7974HE;False;False;False;52.77731280335609;6.184661327815519;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
753;17941;sportpark bij de wiekslag;1981.0;211020.0;537923.0;Oude Dijk 57;8351hr;wapserveen;westerveld;drenthe;2;0;2;0;2;0;0;0;0;0;voetbal;BU17011000;GM1701;8351;8351HR;BU17011000;GM1701;8351.0;8351HR;BU17011000;GM1701;8351.0;8351HR;False;False;False;52.8256308136396;6.218331132075935;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
754;17942;sportpark de voorkampen;1980.0;210083.0;532514.0;ruiterweg 23;7973js;darp;westerveld;drenthe;2;0;2;0;2;0;0;0;0;0;voetbal;BU17010801;GM1701;7973;7973JS;BU17010801;GM1701;7973.0;7973JS;BU17010801;GM1701;7973.0;7973JS;False;False;False;52.77712211762336;6.20352398715069;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
755;17943;sportpark westeres;n.a.;217155.0;541194.0;westeres 8;7981bc;diever;westerveld;drenthe;2;0;2;0;2;0;0;0;0;0;voetbal;BU17010000;GM1701;7981;7981BC;BU17010000;GM1701;7981.0;7981BC;BU17010000;GM1701;7981.0;7981BC;False;False;False;52.85435350165947;6.309960677894557;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
756;17944;sportpark ezinge i;1959.0;210150.0;522947.0;ambachtsweg 11;7943ae;meppel;meppel;drenthe;6;0;6;1;5;0;0;0;0;0;voetbal;BU01190501;GM0119;7943;7943AE;BU01190501;GM0119;7943.0;7943AE;BU01190501;GM0119;7943.0;7943AE;False;False;False;52.691145568850864;6.20291632386838;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
757;17945;sportpark onr;n.a.;224215.0;571633.0;hullenweg 2;9301zd;roden;noordenveld;drenthe;7;0;7;3;4;0;0;0;0;0;voetbal;BU16990000;GM1699;9301;9301ZD;BU16990000;GM1699;9301.0;9301ZD;BU16990000;GM1699;9301.0;9301ZD;False;False;False;53.12699068743671;6.421235364772254;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
758;17946;Sportpark Roden;n.a.;225029.0;571881.0;Norgerweg 2;9301jm;roden;noordenveld;drenthe;7;0;7;0;7;0;0;0;0;0;voetbal;BU16990000;GM1699;9301;9301JM;BU16990000;GM1699;9301.0;9301JM;BU16990000;GM1699;9301.0;9301JM;False;False;False;53.129113304985516;6.433447843784737;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
759;17947;sporthal peize;2005.0;229497.0;573891.0;hereweg 1;9321cl;peize;noordenveld;drenthe;4;0;4;0;4;0;0;0;0;0;voetbal;BU16990600;GM1699;9321;9321CL;BU16990600;GM1699;9321.0;9321CL;BU16990600;GM1699;9321.0;9321CL;False;False;False;53.146570518240694;6.500652369417855;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
760;17948;sportpark achter de molen;2004.0;222179.0;561174.0;hoofdweg 132;9341bl;veenhuizen;noordenveld;drenthe;3;0;3;0;3;0;0;0;0;0;voetbal;BU16990360;GM1699;9341;9341BL;BU16990360;GM1699;9341.0;9341BL;BU16990360;GM1699;9341.0;9341BL;False;False;False;53.03327717866251;6.3886529965034455;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
761;17949;sportpark nieuw roden;n.a.;222351.0;571801.0;zevenhuisterweg 3;9311va;nieuw-roden;noordenveld;drenthe;3;0;3;0;3;0;0;0;0;0;voetbal;BU16990030;GM1699;9311;9311VA;BU16990030;GM1699;9311.0;9311VA;BU16990030;GM1699;9311.0;9311VA;False;False;False;53.12873718363732;6.393427631414868;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
762;17950;sportpark schapendrift;n.a.;227005.0;565367.0;schapendrift 7;9331cj;norg;noordenveld;drenthe;5;0;5;0;5;0;0;0;0;0;voetbal;BU16990390;GM1699;9331;9331CJ;BU16990390;GM1699;9331.0;9331CJ;BU16990390;GM1699;9331.0;9331CJ;False;False;False;53.07032630613302;6.461514223739236;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
763;17951;sportpark de perkenslag;n.a.;236950.0;541919.0;perkenslag 1;9431he;westerbork;midden-drenthe;drenthe;6;0;6;0;6;0;0;0;0;0;voetbal;BU17310900;GM1731;9431;9431HE;BU17310900;GM1731;9431.0;9431HE;BU17310900;GM1731;9431.0;9431HE;False;False;False;52.85823229832125;6.603962940449183;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
764;17952;sportpark noord-west;1995.0;230524.0;543151.0;eursingerweg 14;9411bb;beilen;midden-drenthe;drenthe;8;0;8;0;8;0;0;0;0;0;voetbal;BU17310000;GM1731;9411;9411BB;BU17310000;GM1731;9411.0;9411BB;BU17310000;GM1731;9411.0;9411BB;False;False;False;52.87023691083755;6.508855096224818;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
765;17953;sportzaal de spil;2008.0;228368.0;554546.0;floralaan 2;9421nn;bovensmilde;midden-drenthe;drenthe;4;0;4;0;4;0;0;0;0;0;voetbal;BU17310700;GM1731;9421;9421NN;BU17310700;GM1731;9421.0;9421NN;BU17310700;GM1731;9421.0;9421NN;False;False;False;52.97291801157814;6.479401743674315;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
766;17954;sportpark hijkerboys;1983.0;228910.0;545170.0;meerweg 11a;9415tc;hijken;midden-drenthe;drenthe;2;0;2;0;2;0;0;0;0;0;voetbal;BU17310109;GM1731;9415;9415TC;BU17310109;GM1731;9415.0;9415TC;BU17310109;GM1731;9415.0;9415TC;False;False;False;52.888600789522634;6.485345062888118;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
767;17955;sportterrein haarweg;1979.0;236967.0;532035.0;haarweg 69;7938ps;nieuw-balinge;midden-drenthe;drenthe;3;0;3;0;3;0;0;0;0;0;voetbal;BU17311200;GM1731;7938;7938PS;BU17311200;GM1731;7938.0;7938PS;BU17311200;GM1731;7938.0;7938PS;False;False;False;52.76942221355672;6.6017476726139535;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
768;17956;sportpark wenakkers;n.a.;241314.0;566662.0;randweg 3;9471ta;zuidlaren;tynaarlo;drenthe;6;0;6;0;6;0;0;0;0;0;voetbal;BU17300402;GM1730;9471;9471TA;BU17300402;GM1730;9471.0;9471TA;BU17300402;GM1730;9471.0;9471TA;False;False;False;53.079854610017655;6.6753004577612085;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
769;17957;sportpark eelde;1955.0;234296.0;573489.0;burg. j.g. legroweg 30;9761tc;eelde;tynaarlo;drenthe;4;0;4;2;2;0;0;0;0;0;voetbal;BU17300700;GM1730;9761;9761TC;BU17300700;GM1730;9761.0;9761TC;BU17300700;GM1730;9761.0;9761TC;False;False;False;53.14227115500827;6.572265889444531;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
770;17958;sportpark vries;2017.0;235040.0;565986.0;sportlaan 2;9481aj;vries;tynaarlo;drenthe;5;0;5;0;5;0;0;0;0;0;voetbal;BU17300900;GM1730;9481;9481AK;BU17300900;GM1730;9481.0;9481AK;BU17300900;GM1730;9481.0;9481AK;False;False;False;53.07475181771649;6.5815247042667835;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
