Referentie;Aanvrager;SDE_ronde;Categorie;Cat_Soort;Cat_SubSrt;Cat_narrat;Status;Realisatie;Instal_Jr;Ingebruikn;E_drager_s;E_bron;Glas;V_MW;E_MWhpa;Eenh_verm;Vollast;Budget;Looptijd;Plaats;Gemeente;Provincie;RES_regio;Zon_PV;SBI_2dig;Klim_tafel;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
SDE2315625;Heldens & Van Dijk Agro B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;lucht - water;;0.506;1771.0;MWh;3500;2154422.0;15;ELL;LEUDAL;LIMBURG;NOORD-ENMIDDEN-LIMBURG;Nvt;1;LAND;BU16401101;GM1640;6011.0;6011SW;BU16401101;GM1640;6011.0;6011SW;BU16401101;GM1640;6011.0;6011SW;False;False;False;51.20976146616846;5.817983354414012;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2310233;Ameco;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.508;1524.0;MWh;3000;1347826.0;12;APELDOORN;APELDOORN;GELDERLAND;CLEANTECH;Nvt;46;GO;BU02000607;GM0200;7325.0;7325WC;BU02000607;GM0200;7325.0;7325WC;BU02000607;GM0200;7325.0;7325WC;False;False;False;52.20054455713891;6.0311446297689075;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2310242;Wabico B.V.;2023;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;1.1;4400.0;TON;4000;5892131.0;15;WAALWIJK;WAALWIJK;NOORD-BRABANT;HARTVANBRABANT;Nvt;46;GO;BU08670011;GM0867;5145.0;5145PX;BU08670011;GM0867;5145.0;5145PX;BU08670011;GM0867;5145.0;5145PX;False;False;False;51.70924090430105;5.079040531265464;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2317681;Banketbakkerij Wouter de Graaf B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.606;1818.0;MWh;3000;1607840.0;12;BUNSCHOTEN-SPAKENBURG;BUNSCHOTEN;UTRECHT;AMERSFOORT;Nvt;10;IND;BU03130002;GM0313;3751.0;3751BJ;BU03130002;GM0313;3751.0;3751BJ;BU03130002;GM0313;3751.0;3751BJ;False;False;False;52.251813274378414;5.384668998759663;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2216620;Vitelco B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;1.236;7712.64;MWh;6240;2202730.0;12;'S-HERTOGENBOSCH;'S-HERTOGENBOSCH;NOORD-BRABANT;NOORDOOST-BRABANT;Nvt;10;IND;BU07961110;GM0796;5222.0;5222AE;BU07961110;GM0796;5222.0;5222AE;BU07961110;GM0796;5222.0;5222AE;False;False;False;51.70346732816232;5.28558819958978;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2312045;Brouwerij 't IJ;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.5;630.0;MWh;1260;224532.0;12;AMSTERDAM;AMSTERDAM;NOORD-HOLLAND;NOORD-HOLLANDZUID;Nvt;11;IND;BU0363MA09;GM0363;1019.0;1019EP;BU0363MA09;GM0363;1019.0;1019EP;BU0363MA09;GM0363;1019.0;1019EP;False;False;False;52.368017722919404;4.94072735364707;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2312986;Coöperatie Royal Floraholland U.A.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;lucht - water;;7.0;24500.0;MWh;3500;29804250.0;15;AALSMEER;AALSMEER;NOORD-HOLLAND;NOORD-HOLLANDZUID;Nvt;82;GO;BU03580004;GM0358;1431.0;1431GB;BU03580004;GM0358;1431.0;1431GB;BU03580004;GM0358;1431.0;1431GB;False;False;False;52.26131388130393;4.7853353609491265;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2313866;Participatiemaatschappij Onings B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;lucht - water;;0.5;1750.0;MWh;3500;2128875.0;15;POELDIJK;WESTLAND;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Nvt;70;GO;BU17830904;GM1783;2685.0;2685DH;BU17830904;GM1783;2685.0;2685DH;BU17830904;GM1783;2685.0;2685DH;False;False;False;52.03120524377358;4.236727750770961;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2313903;B.V. Gulpener Bierbrouwerij;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.598;1794.0;MWh;3000;1586614.0;12;GULPEN;GULPEN-WITTEM;LIMBURG;ZUID-LIMBURG;Nvt;11;IND;BU17290000;GM1729;6271.0;6271BL;BU17290000;GM1729;6271.0;6271BL;BU17290000;GM1729;6271.0;6271BL;False;False;False;50.81515795049636;5.891374429851453;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2317727;Hoogweg Paprikakwekerijen B.V.;2023;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;5.5;22000.0;TON;4000;34856514.0;15;MARKNESSE;NOORDOOSTPOLDER;FLEVOLAND;FLEVOLAND;Nvt;1;LAND;BU01710426;GM0171;8316.0;8316KZ;BU01710426;GM0171;8316.0;8316KZ;BU01710426;GM0171;8316.0;8316KZ;False;False;False;52.73411223288056;5.880730414497391;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2319566;Radboud Universiteit Nijmegen;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Nog te realiseren;Nee;n.a.;;warmte;restwarmte;;2.0;2700.0;MWh;1350;40500.0;15;NIJMEGEN;NIJMEGEN;GELDERLAND;ARNHEM/NIJMEGEN;Nvt;80;GO;BU02680517;GM0268;6525.0;6525HR;BU02680517;GM0268;6525.0;6525HR;BU02680517;GM0268;6525.0;6525HR;False;False;False;51.81968829323309;5.859893368526854;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2311275;AZN Holding B.V.;2023;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;80.0;640000.0;TON;8000;1459200000.0;15;MOERDIJK;MOERDIJK;NOORD-BRABANT;WEST-BRABANT;Nvt;64;GO;BU17090303;GM1709;4782.0;4782PM;BU17090303;GM1709;4782.0;4782PM;BU17090303;GM1709;4782.0;4782PM;False;False;False;51.6829216687518;4.579517702708576;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2311300;Vion Boxtel;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.91;2730.0;MWh;3000;2414412.0;12;BOXTEL;BOXTEL;NOORD-BRABANT;NOORDOOST-BRABANT;Nvt;10;IND;BU07570000;GM0757;5281.0;5281LB;BU07570000;GM0757;5281.0;5281LB;BU07570000;GM0757;5281.0;5281LB;False;False;False;51.58021832792886;5.325313181994436;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2312999;Ennatuurlijk Aardwarmte Moerdijk-Breda B.V.;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Geothermische energie;Nog te realiseren;Nee;n.a.;;warmte;aardwarmte;nog bepalen;41.6;249600.0;MWh;6000;299520000.0;15;MOERDIJK;MOERDIJK;NOORD-BRABANT;WEST-BRABANT;Nvt;35;ELEK;BU17090409;GM1709;4781.0;4781PC;BU17090409;GM1709;4781.0;4781PC;BU17090409;GM1709;4781.0;4781PC;False;False;False;51.703522965268654;4.640843454976008;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2314862;Prezero Energy Roosendaal B.V.;2023;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;20.0;80000.0;TON;4000;319197360.0;15;ROOSENDAAL;ROOSENDAAL;NOORD-BRABANT;WEST-BRABANT;Nvt;38;IND;BU16740309;GM1674;4703.0;4703RK;BU16740309;GM1674;4703.0;4703RK;BU16740309;GM1674;4703.0;4703RK;False;False;False;51.5488536590225;4.441579222849639;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2118533;Ter Steege Industrie B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;1.1;3333.0;MWh;3030;795921.0;12;RIJSSEN;RIJSSEN-HOLTEN;OVERIJSSEL;TWENTE;Nvt;64;GO;BU17420701;GM1742;7461.0;7461JZ;BU17420701;GM1742;7461.0;7461JZ;BU17420701;GM1742;7461.0;7461JZ;False;False;False;52.321244376636336;6.516657145917417;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2211248;Waterschap De Dommel;2022;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;1.0;4000.0;TON;4000;4361610.0;15;TILBURG;TILBURG;NOORD-BRABANT;HARTVANBRABANT;Nvt;84;GO;BU08556501;GM0855;5048.0;5048SP;BU08556501;GM0855;5048.0;5048SP;BU08556501;GM0855;5048.0;5048SP;False;False;False;51.606744666891935;5.058290143514636;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2212191;Haagse Aardwarmte Ypenburg B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Geothermische energie;Nog te realiseren;Nee;n.a.;;warmte;aardwarmte;Nee;22.57;134233.33;MWh;5947;174570450.0;15;'S-GRAVENHAGE;'S-GRAVENHAGE;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Nvt;8;IND;BU05184317;GM0518;2491.0;2491BG;BU05184317;GM0518;2491.0;2491BG;BU05184317;GM0518;2491.0;2491BG;False;False;False;52.06833198310811;4.3850095038170425;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2215470;Neenah Coldenhove;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;10.0;43000.0;MWh;4300;28573500.0;15;EERBEEK;BRUMMEN;GELDERLAND;CLEANTECH;Nvt;17;IND;BU02130610;GM0213;6961.0;6961LG;BU02130610;GM0213;6961.0;6961LG;BU02130610;GM0213;6961.0;6961LG;False;False;False;52.08961985868498;6.040474620966304;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2215550;De Munte Holding B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;1.75;5250.0;MWh;3000;4000500.0;12;'S-HERTOGENBOSCH;'S-HERTOGENBOSCH;NOORD-BRABANT;NOORDOOST-BRABANT;Nvt;64;GO;BU07961010;GM0796;5234.0;5234KC;BU07961010;GM0796;5234.0;5234KC;BU07961010;GM0796;5234.0;5234KC;False;False;False;51.73135931407069;5.283894750467492;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2215563;Frieslandcampina Nederland B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;1.4;8736.0;MWh;6240;2128090.0;12;MAASDAM;HOEKSCHE WAARD;ZUID-HOLLAND;HOEKSCHEWAARD;Nvt;77;GO;BU19630500;GM1963;3299.0;3299XZ;BU19630500;GM1963;3299.0;3299XZ;BU19630500;GM1963;3299.0;3299XZ;False;False;False;51.79224204538917;4.5473408566797096;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2210702;Vitelco B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.764;2292.0;MWh;3000;1746504.0;12;'S-HERTOGENBOSCH;'S-HERTOGENBOSCH;NOORD-BRABANT;NOORDOOST-BRABANT;Nvt;10;IND;BU07961110;GM0796;5222.0;5222AE;BU07961110;GM0796;5222.0;5222AE;BU07961110;GM0796;5222.0;5222AE;False;False;False;51.70346732816232;5.28558819958978;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2119096;Sappi Maastricht B.V.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;19.96;59880.0;MWh;3000;28383120.0;15;MAASTRICHT;MAASTRICHT;LIMBURG;ZUID-LIMBURG;Nvt;17;IND;BU09350300;GM0935;6211.0;6211AA;BU09350300;GM0935;6211.0;6211AA;BU09350300;GM0935;6211.0;6211AA;False;False;False;50.860277213136136;5.695444959999962;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2213102;Hoogweg Paprikakwekerijen B.V.;2022;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;5.5;22000.0;TON;4000;36101769.0;15;MARKNESSE;NOORDOOSTPOLDER;FLEVOLAND;FLEVOLAND;Nvt;1;LAND;BU01710426;GM0171;8316.0;8316KZ;BU01710426;GM0171;8316.0;8316KZ;BU01710426;GM0171;8316.0;8316KZ;False;False;False;52.73411223288056;5.880730414497391;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2213898;Aardwarmte Ede B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Geothermische energie;Nog te realiseren;Nee;n.a.;;warmte;aardwarmte;Nee;12.2;72960.0;MWh;5980;74200320.0;15;BENNEKOM;EDE;GELDERLAND;FOODVALLEY;Nvt;35;ELEK;BU02283031;GM0228;6721.0;6721NE;BU02283031;GM0228;6721.0;6721NE;BU02283031;GM0228;6721.0;6721NE;False;False;False;52.014615316062404;5.6449316591462475;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2210795;Bio-Energie De Vallei B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Nog te realiseren;Nee;n.a.;;warmte;restwarmte;;3.49;16457.14;MWh;4716;12145372.0;15;EDE GLD;EDE;GELDERLAND;FOODVALLEY;Nvt;35;ELEK;BU02281301;GM0228;6716.0;6716AA;BU02281301;GM0228;6716.0;6716AA;BU02281301;GM0228;6716.0;6716AA;False;False;False;52.03508013464683;5.63273577274865;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2213137;H & S Coldstores B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.7;2100.0;MWh;3000;1600200.0;12;BENEDEN-LEEUWEN;WEST MAAS EN WAAL;GELDERLAND;FRUITDELTARIVIERENLAND;Nvt;10;IND;BU06680400;GM0668;6658.0;6658KK;BU06680400;GM0668;6658.0;6658KK;BU06680400;GM0668;6658.0;6658KK;False;False;False;51.8772455423448;5.503068603319094;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2119122;Coöperatie Avebe U.A.;2021;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;5.94;17820.0;MWh;3000;6655770.0;15;FOXHOL;MIDDEN-GRONINGEN;GRONINGEN;GRONINGEN;Nvt;10;IND;BU19520702;GM1952;9607.0;9607PT;BU19520702;GM1952;9607.0;9607PT;BU19520702;GM1952;9607.0;9607PT;False;False;False;53.17086779653556;6.712557763760247;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2210806;Bio Energy Coevorden B.V.;2022;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;5.424;21696.0;TON;4000;27198421.0;15;COEVORDEN;COEVORDEN;DRENTHE;DRENTHE;Nvt;35;ELEK;BU01091013;GM0109;7742.0;7742NA;BU01091013;GM0109;7742.0;7742NA;BU01091013;GM0109;7742.0;7742NA;False;False;False;52.647940970197524;6.746246556932135;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2214006;Albemarle Catalysts Company B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;2.214;17712.0;MWh;8000;4527188.0;12;AMSTERDAM;AMSTERDAM;NOORD-HOLLAND;NOORD-HOLLANDZUID;Nvt;20;IND;BU0363NL02;GM0363;1022.0;1022AB;BU0363NL02;GM0363;1022.0;1022AB;BU0363NL02;GM0363;1022.0;1022AB;False;False;False;52.38781720647882;4.937488472828312;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2211575;Radboud Universitair Medisch Centrum / RADBOUDUMC;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;5.0;20169.0;MWh;4034;13946864.0;15;NIJMEGEN;NIJMEGEN;GELDERLAND;ARNHEM/NIJMEGEN;Nvt;86;GO;BU02680517;GM0268;6525.0;6525EZ;BU02680517;GM0268;6525.0;6525GA;BU02680517;GM0268;6525.0;6525GA;False;False;False;51.82415989507067;5.8636212252900535;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2212503;Coldservice Real Estate N.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Restwarmte;Nog te realiseren;Nee;n.a.;;warmte;restwarmte;;4.385;24117.5;MWh;5500;14108738.0;15;VEGHEL;MEIERIJSTAD;NOORD-BRABANT;NOORDOOST-BRABANT;Nvt;68;GO;BU19480403;GM1948;5462.0;5462GH;BU19480403;GM1948;5462.0;5462GH;BU19480403;GM1948;5462.0;5462GH;False;False;False;51.62399033654238;5.513159538071919;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2211651;Delicia B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.5;2750.0;MWh;5500;785400.0;12;TILBURG;TILBURG;NOORD-BRABANT;HARTVANBRABANT;Nvt;10;IND;BU08555904;GM0855;5048.0;5048AN;BU08555904;GM0855;5048.0;5048AN;BU08555904;GM0855;5048.0;5048AN;False;False;False;51.5866124138523;5.051475278407522;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2212540;Barry Callebaut Decorations B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.57;1710.0;MWh;3000;1303020.0;12;ZUNDERT;ZUNDERT;NOORD-BRABANT;WEST-BRABANT;Nvt;70;GO;BU08790009;GM0879;4881.0;4881XZ;BU08790009;GM0879;4881.0;4881XZ;BU08790009;GM0879;4881.0;4881XZ;False;False;False;51.464994853794565;4.645594062333768;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2213290;Simons Vastgoed B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.99;2970.0;MWh;3000;2263140.0;12;ROERMOND;ROERMOND;LIMBURG;NOORD-ENMIDDEN-LIMBURG;Nvt;64;GO;BU09570202;GM0957;6045.0;6045GW;BU09570202;GM0957;6045.0;6045GW;BU09570202;GM0957;6045.0;6045GW;False;False;False;51.17049241835151;6.033659988805304;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2116486;Renegie Circulair B.V.;2021;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;1.5;6000.0;TON;4000;8323479.0;15;RIDDERKERK;RIDDERKERK;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Nvt;35;ELEK;BU05970100;GM0597;2981.0;2981EN;BU05970100;GM0597;2981.0;2981EN;BU05970100;GM0597;2981.0;2981EN;False;False;False;51.868172774977246;4.59312494129304;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2117901;Advanced Methanol Amsterdam B.V.;2021;CO2-arme productie;CO2armEnergieGebruik;CO2armeProductie;CO2-afvang en -opslag;Nog te realiseren;Nee;n.a.;;CCS;co2;;21.0;84000.0;TON;4000;109884978.0;15;AMSTERDAM;AMSTERDAM;NOORD-HOLLAND;NOORD-HOLLANDZUID;Nvt;20;IND;BU0363AF03;GM0363;1011.0;1011BP;BU0363AF03;GM0363;1011.0;1011BP;BU0363AF03;GM0363;1011.0;1011BP;False;False;False;52.372558386725764;4.905704202210106;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2212632;Eneco Heat Production & Industrials B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Elektrische boiler;Nog te realiseren;Nee;n.a.;;warmte;elektriciteit;;6.6;28380.0;MWh;4300;18603090.0;15;BROEK OP LANGEDIJK;DIJK EN WAARD;NOORD-HOLLAND;NOORD-HOLLANDNOORD;Nvt;36;IND;BU19800407;GM1980;1721.0;1721CH;BU19800407;GM1980;1721.0;1721CH;BU19800407;GM1980;1721.0;1721CH;False;False;False;52.67142589672634;4.800066451091513;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2213325;N.V. HVC;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Geothermische energie;Nog te realiseren;Nee;n.a.;;warmte;aardwarmte;Nee;25.2;151200.0;MWh;6000;196408800.0;15;LELYSTAD;LELYSTAD;FLEVOLAND;FLEVOLAND;Nvt;38;IND;BU09951075;GM0995;8211.0;8211AL;BU09951075;GM0995;8211.0;8211AL;BU09951075;GM0995;8211.0;8211AL;False;False;False;52.53954958536385;5.511644632578594;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2317843;Vion Tilburg;2023;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Industriele warmtepomp;Nog te realiseren;Nee;n.a.;;warmte;industriële warmte;;0.922;2766.0;MWh;3000;2446251.0;12;TILBURG;TILBURG;NOORD-BRABANT;HARTVANBRABANT;Nvt;10;IND;BU08552905;GM0855;5013.0;5013BC;BU08552905;GM0855;5013.0;5013BC;BU08552905;GM0855;5013.0;5013BC;False;False;False;51.56719827653091;5.103274077641474;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
SDE2219811;Haagse Aardwarmte CR-Plein B.V.;2022;CO2-arme warmte;CO2armEnergieGebruik;CO2armeWarmte;Geothermische energie;Nog te realiseren;Nee;n.a.;;warmte;aardwarmte;Nee;33.333333;199999.0;MWh;6000;260098700.0;15;'S-GRAVENHAGE;'S-GRAVENHAGE;ZUID-HOLLAND;ROTTERDAM/DENHAAG;Nvt;8;IND;BU05182110;GM0518;2518.0;2518PM;BU05182110;GM0518;2518.0;2518PM;BU05182110;GM0518;2518.0;2518PM;False;False;False;52.07751032542536;4.290744312099916;WarmteAtlas:SDE_CO2arm;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:54:51;
