OBJECTID;accomm_id;accomm_nm;bouwjaar;X;Y;adres;postcode;plaatsnaam;gemeente;provincie;n_voorzien;n_ind_ voo;n_out_voor;n_out_kuns;n_out_natu;n_out swat;n_out_wat;n_sporthln;n_sportzln;n_gymzln;sport;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
2156;19864;burg v engeland sportpark;2009.0;164898.0;382712.0;partituurlaan 100;5642st;eindhoven;eindhoven;noord-brabant;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0772;;;;GM0772;;;;GM0772;;;False;False;False;51.43342762865675;5.529540001968138;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2157;19865;sportpark de roskamp;1997.0;240998.0;537223.0;kerkweg 1;9439pg;witteveen;midden-drenthe;drenthe;2;0;2;1;1;0;0;0;0;0;voetbal;;GM1731;;;;GM1731;;;;GM1731;;;False;False;False;52.81541176734915;6.662820285442371;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2161;19869;sportpark ellecom;1942.0;202803.0;449003.0;eikenstraat 5;6955jb;ellecom;rheden;gelderland;1;0;1;1;0;0;0;0;0;0;voetbal;;GM0275;;;;GM0275;;;;GM0275;;;False;False;False;52.02730538846646;6.083740834629804;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2162;19870;sportpark het braamveld;1976.0;213355.0;461843.0;veldesebosweg 30;7231dw;warnsveld;zutphen;gelderland;3;0;3;3;0;0;0;0;0;0;voetbal;;GM0301;;;;GM0301;;;;GM0301;;;False;False;False;52.14169108957678;6.239676765718731;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2163;19871;sportcomplex kweldijk;1970.0;128687.0;429716.0;spijkse kweldijk 81;4212cx;spijk;west betuwe;gelderland;1;0;1;1;0;0;0;0;0;0;voetbal;;GM1960;;;;GM1960;;;;GM1960;;;False;False;False;51.85539046633066;5.005263343607434;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2164;19872;sportpark d'olde leeuwenbarg;1969.0;206573.0;470318.0;molenallee 53;7384ap;wilp;voorst;gelderland;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0285;;;;GM0285;;;;GM0285;;;False;False;False;52.21853271546189;6.141899578018436;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2165;19873;sanderbout;2015.0;187091.0;333221.0;bloemenweg 69;6134xr;sittard;sittard-geleen;limburg;2;0;2;2;0;0;0;0;0;0;voetbal;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;50.987750073623005;5.84422627518891;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2166;19874;ophoven;1999.0;187916.0;333101.0;dr. poelslaan 23;6133xe;sittard;sittard-geleen;limburg;2;0;2;2;0;0;0;0;0;0;voetbal;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;50.98662449378909;5.855964264096573;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2167;19875;kasteel limbricht;;186765.0;336392.0;allee 1;6141av;limbricht;sittard-geleen;limburg;1;0;1;1;0;0;0;0;0;0;voetbal;;GM1883;;;;GM1883;;;;GM1883;;;False;False;False;51.01627104278011;5.83986329610491;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2168;19876;laan in den drink;1939.0;179151.268;317126.321;laan in den drink 2;6226hg;maastricht;maastricht;limburg;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0935;;;;GM0935;;;;GM0935;;;False;False;False;50.843471558784636;5.730079467499298;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2169;19877;kraaiveld;2011.0;193229.0;351073.0;sportveldstraat 3;6067ja;linne;maasgouw;limburg;2;0;2;2;0;0;0;0;0;0;voetbal;;GM1641;;;;GM1641;;;;GM1641;;;False;False;False;51.14783420923775;5.933538561135352;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2170;19878;overbroek;1952.0;192443.0;324670.0;Frederikstraat 50;6433gl;hoensbroek;heerlen;limburg;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0917;;;;GM0917;;;;GM0917;;;False;False;False;50.91056381691296;5.919557903136781;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2171;19879;aarveld;;196734.0;320759.0;benzenraderweg 188;6417sx;heerlen;heerlen;limburg;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0917;;;;GM0917;;;;GM0917;;;False;False;False;50.875113436620786;5.980113121418102;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2172;19880;sportpark imstenrade;2008.0;197562.0;319095.0;zandweg 193;6419pk;heerlen;heerlen;limburg;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0917;;;;GM0917;;;;GM0917;;;False;False;False;50.86009587789405;5.9916806048658495;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2173;19881;heiveld;1977.0;180116.0;323023.0;heiveld 2;6241ek;bunde;meerssen;limburg;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0938;;;;GM0938;;;;GM0938;;;False;False;False;50.89643321411199;5.744184219310114;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2174;19882;sportveldencomplex de bijlen;;106086.0;460995.0;sportlaan 2;2406ld;alphen aan den rijn;alphen aan den rijn;zuid-holland;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0484;;;;GM0484;;;;GM0484;;;False;False;False;52.1349882147524;4.672758746740475;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2175;19883;mgr. nolenslaan;2007.0;76846.0;453510.0;mgr. nolenslaan 9;2555xx;'s-gravenhage;'s-gravenhage;zuid-holland;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0518;;;;GM0518;;;;GM0518;;;False;False;False;52.06436378014746;4.247457366545825;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2176;19884;sportcomplex sportweg;2014.0;108402.0;468060.0;altiorplein 1;2461vt;ter aar;nieuwkoop;zuid-holland;4;0;4;4;0;0;0;0;0;0;voetbal;;GM0569;;;;GM0569;;;;GM0569;;;False;False;False;52.1986841918343;4.7056150160957655;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2177;19885;sportpark hillesluis;;96102.0;433624.0;sportlaan 81;3078wr;rotterdam;rotterdam;zuid-holland;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0599;;;;GM0599;;;;GM0599;;;False;False;False;51.88802305063323;4.531653739679325;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2178;19886;sportpark craeyenhout;1977.0;76932.0;454556.0;daal en bergselaan 1b;2565ab;'s-gravenhage;'s-gravenhage;zuid-holland;3;0;3;3;0;0;0;0;0;0;voetbal;;GM0518;;;;GM0518;;;;GM0518;;;False;False;False;52.0737759035927;4.248472084039797;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2179;19887;sportpark de diepput;1939.0;82070.0;456940.0;Van Hogenhoucklaan 35;2596ta;'s-gravenhage;'s-gravenhage;zuid-holland;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0518;;;;GM0518;;;;GM0518;;;False;False;False;52.09590077986498;4.322894482207536;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2180;19888;sportpark de verademing;2004.0;79710.0;454743.0;asmansweg 104;2571dc;'s-gravenhage;'s-gravenhage;zuid-holland;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0518;;;;GM0518;;;;GM0518;;;False;False;False;52.07584103051394;4.28894459952751;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2181;19889;sportcomplex zeehavenlaan;;104451.0;423311.0;zeehavenlaan 5;3317zr;dordrecht;dordrecht;zuid-holland;1;0;1;1;0;0;0;0;0;0;voetbal;;GM0505;;;;GM0505;;;;GM0505;;;False;False;False;51.796152956291685;4.654429900454363;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2182;19890;sportpark donk;2010.0;106811.0;447025.0;nieuwe donkstraat 1;2809nj;gouda;gouda;zuid-holland;3;0;3;3;0;0;0;0;0;0;voetbal;;GM0513;;;;GM0513;;;;GM0513;;;False;False;False;52.0094965063167;4.685319699122991;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2183;19891;sportcomplex over de wetering;1998.0;108135.0;440205.0;dreef 75;2825an;berkenwoude;krimpenerwaard;zuid-holland;1;0;1;1;0;0;0;0;0;0;voetbal;;GM1931;;;;GM1931;;;;GM1931;;;False;False;False;51.94831406856814;4.705534617545288;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2184;19892;sportpark rkvv meerburg;2011.0;95341.0;461961.0;hans ecklplein 1;2382az;zoeterwoude;zoeterwoude;zuid-holland;3;0;3;3;0;0;0;0;0;0;voetbal;;GM0638;;;;GM0638;;;;GM0638;;;False;False;False;52.14261475185751;4.515662161696211;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2185;19893;sportpark witteweg;1965.0;111511.0;560099.0;witteweg 8;1797rr;den hoorn;texel;noord-holland;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0448;;;;GM0448;;;;GM0448;;;False;False;False;53.02605455180904;4.739026795434193;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2186;19894;sportpark knollendam;1991.0;114517.0;503148.0;dorpsstraat 2;1534nj;oostknollendam;wormerland;noord-holland;1;0;1;1;0;0;0;0;0;0;voetbal;;GM0880;;;;GM0880;;;;GM0880;;;False;False;False;52.514509251709946;4.790831095212674;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2187;19895;sportpark buitenveldert;;119548.0;483200.0;de boelelaan 900;1081hz;amsterdam;amsterdam;noord-holland;5;0;5;5;0;0;0;0;0;0;voetbal;;GM0363;;;;GM0363;;;;GM0363;;;False;False;False;52.33558266611468;4.867051791272309;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2188;19896;Sportpark De Schinkel;2010.0;118489.0;483963.0;IJsbaanpad 50;1076cv;amsterdam;amsterdam;noord-holland;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0363;;;;GM0363;;;;GM0363;;;False;False;False;52.3423706637435;4.851432023996193;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2189;19898;Sportpark Multatuliweg;1950.0;118001.0;488509.0;de Roos van Dekamaweg 7;1061hr;amsterdam;amsterdam;noord-holland;2;0;2;1;0;0;0;0;0;0;voetbal;;GM0363;;;;GM0363;;;;GM0363;;;False;False;False;52.38319407785436;4.84377110077607;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2190;19899;sportpark transformatorweg;1982.0;119133.0;489660.0;transformatorweg 10;1014ak;amsterdam;amsterdam;noord-holland;4;0;4;4;0;0;0;0;0;0;voetbal;;GM0363;;;;GM0363;;;;GM0363;;;False;False;False;52.393613501358146;4.860274055973499;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2191;19900;sportpark van galenstraat;2009.0;117657.0;487468.0;laan van spartaan 1;1061ma;amsterdam;amsterdam;noord-holland;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0363;;;;GM0363;;;;GM0363;;;False;False;False;52.37381509172906;4.838834423194435;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2192;19901;van der aart sportpark ii;1985.0;104823.0;493137.0;van der aartweg 16;2026zl;haarlem;haarlem;noord-holland;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0392;;;;GM0392;;;;GM0392;;;False;False;False;52.42373908014281;4.6495367756659425;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2193;19902;sportpark prins bernhardlaan;2009.0;105343.0;487956.0;jac. van looystraat 29a;2032za;haarlem;haarlem;noord-holland;1;0;1;1;0;0;0;0;0;0;voetbal;;GM0392;;;;GM0392;;;;GM0392;;;False;False;False;52.37722519747768;4.657947493640009;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2194;19903;sportpark kanaaldijk;1965.0;115601.0;507075.0;kanaaldijk 1b;1486mg;west-graftdijk;alkmaar;noord-holland;2;0;2;1;1;0;0;0;0;0;voetbal;;GM0361;;;;GM0361;;;;GM0361;;;False;False;False;52.54987989867808;4.806335016652053;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2195;19904;sportpark de rading i;;137421.0;469238.0;'t Jagerspaadje 22;1231kj;loosdrecht;wijdemeren;noord-holland;4;0;4;3;1;0;0;0;0;0;voetbal;;GM1696;;;;GM1696;;;;GM1696;;;False;False;False;52.21095893651954;5.13000721976264;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2196;19905;sportpark de rading ii;1984.0;137214.0;469461.0;'t jagerspaadje 30;1231kj;loosdrecht;wijdemeren;noord-holland;5;0;5;0;5;0;0;0;0;0;voetbal;;GM1696;;;;GM1696;;;;GM1696;;;False;False;False;52.212956575505174;5.126966954862737;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2197;19906;sportpark de diemen;1990.0;127154.0;483484.0;sportlaan 13;1111px;diemen;diemen;noord-holland;5;0;5;5;0;0;0;0;0;0;voetbal;;GM0384;;;;GM0384;;;;GM0384;;;False;False;False;52.33857298032513;4.978620587246913;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2198;19907;sportpark oostzaan;1977.0;120484.0;495342.0;twiskeweg 8;1511bz;oostzaan;oostzaan;noord-holland;3;0;3;3;0;0;0;0;0;0;voetbal;;GM0431;;;;GM0431;;;;GM0431;;;False;False;False;52.444765344848115;4.879536225175;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2199;19908;sportpark an de steege;2015.0;197073.0;503501.0;broeksteeg 42;8276ag;zalk;kampen;overijssel;1;0;1;1;0;0;0;0;0;0;voetbal;;GM0166;;;;GM0166;;;;GM0166;;;False;False;False;52.51755986358514;6.007044863083555;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2200;19909;sportpark Humphrey Mijnals;1996.0;135220.0;452706.0;rooseveltlaan 1116;3526bt;utrecht;utrecht;utrecht;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0344;;;;GM0344;;;;GM0344;;;False;False;False;52.062297109706165;5.098765880556489;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2201;19910;sportpark de berenkuil;1972.0;138380.0;456820.0;ariënslaan 2;3573pt;utrecht;utrecht;utrecht;2;0;2;2;0;0;0;0;0;0;voetbal;;GM0344;;;;GM0344;;;;GM0344;;;False;False;False;52.09937738828034;5.144645101402113;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2202;19911;sportpark vermeerkwartier;2000.0;155780.0;462132.0;gasthuislaan 70;3817ep;amersfoort;amersfoort;utrecht;4;0;4;4;0;0;0;0;0;0;voetbal;;GM0307;;;;GM0307;;;;GM0307;;;False;False;False;52.1473702085358;5.398599299995727;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2203;19912;sportcomplex doude van troostwijkstraat;1976.0;127262.0;466993.0;doude van troostwijkstraat 2;3626av;nieuwer ter aa;stichtse vecht;utrecht;1;0;1;1;0;0;0;0;0;0;voetbal;;GM1904;;;;GM1904;;;;GM1904;;;False;False;False;52.19036446805671;4.981558493845592;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2204;19913;sportpark de westmaat ii;1984.0;154400.0;474281.0;westdijk 14;3752ae;bunschoten-spakenburg;bunschoten;utrecht;5;0;5;5;0;0;0;0;0;0;voetbal;;GM0313;;;;GM0313;;;;GM0313;;;False;False;False;52.25656389500416;5.378416363676498;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2209;19918;sportpark centrum delfzijl;;256844.0;594858.0;burgemeester boeremalaan 1;9934em;delfzijl;Eemsdelta;groningen;5;0;5;3;2;0;0;0;0;0;voetbal;;GM1979;;;;GM1979;;;;GM1979;;;False;False;False;53.33042142763252;6.915914961030541;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2210;20310;sportpark de oosters;;137951.0;414773.0;irenestraat 40A;5156ad;heusden;asten;noord-brabant;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0797;;;;GM0797;;;;GM0797;;;False;False;False;51.721438115472026;5.140466134749203;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2211;20311;sportpark aan de duinweg;;137989.0;409494.0;sportlaan 10;5151rk;drunen;heusden;noord-brabant;5;0;5;1;4;0;0;0;0;0;voetbal;;GM0797;;;;GM0797;;;;GM0797;;;False;False;False;51.67398940872311;5.141274050046718;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2212;20312;sportpark duinzicht;;137198.0;409201.0;torenstraat 150;5151jr;drunen;heusden;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0797;;;;GM0797;;;;GM0797;;;False;False;False;51.67133123429873;5.129853651369693;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2213;20313;sportpark de hoge heide;;141992.0;410984.0;de hoge heide 8;5251la;vlijmen;heusden;noord-brabant;4;0;4;0;4;0;0;0;0;0;voetbal;;GM0797;;;;GM0797;;;;GM0797;;;False;False;False;51.68748939386246;5.19908938090826;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2214;20314;sportpark haarsteeg;;142219.0;412762.0;priemsteeg 31;5251cw;vlijmen;heusden;noord-brabant;6;0;6;2;4;0;0;0;0;0;voetbal;;GM0797;;;;GM0797;;;;GM0797;;;False;False;False;51.70347608095206;5.2023068156696155;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2215;20315;sportpark den donk;;138814.0;412473.0;dekkerseweg 17;5154pj;elshout;heusden;noord-brabant;3;0;3;0;3;0;0;0;0;0;voetbal;;GM0797;;;;GM0797;;;;GM0797;;;False;False;False;51.70079038417304;5.153062519867048;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2217;20317;sportpark waalplantsoen;;100084.0;435860.0;waalplantsoen 3;2921at;krimpen aan den ijssel;krimpen aan den ijssel;zuid-holland;4;0;4;2;2;0;0;0;0;0;voetbal;;GM0542;;;;GM0542;;;;GM0542;;;False;False;False;51.90852619684083;4.5891339320073445;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2218;20319;sportpark elst;;162831.0;444716.0;sportweg 9;3921dp;elst ut;rhenen;utrecht;4;0;4;1;3;0;0;0;0;0;voetbal;;GM0340;;;;GM0340;;;;GM0340;;;False;False;False;51.99077944835158;5.501214310788467;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2219;20320;sportpark de meent;;169178.0;444998.0;zuidelijke meentsteeg 33;3911td;rhenen;rhenen;utrecht;2;0;2;1;1;0;0;0;0;0;voetbal;;GM0340;;;;GM0340;;;;GM0340;;;False;False;False;51.99318813607123;5.593631417149916;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2220;20322;sportpark wateringse veld;;79292.0;450303.0;noordweg 74;2548ac;'s-gravenhage;'s-gravenhage;zuid-holland;4;0;4;1;3;0;0;0;0;0;voetbal;;GM0518;;;;GM0518;;;;GM0518;;;False;False;False;52.03588301489141;4.283832320696904;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2221;20324;Sportpark Militaire Sportterreinen;;82217.0;458511.0;Oude Waalsdorperweg 1;2597AK;'s-gravenhage;'s-gravenhage;zuid-holland;2;0;2;0;2;0;0;0;0;0;voetbal;;GM0518;;;;GM0518;;;;GM0518;;;False;False;False;52.11003831573546;4.324703846249139;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2222;20325;sportpark leidschenveen;;87641.0;452254.0;Poelpolderstraat 25;2493VE;'s-gravenhage;'s-gravenhage;zuid-holland;3;0;3;2;1;0;0;0;0;0;voetbal;;GM0518;;;;GM0518;;;;GM0518;;;False;False;False;52.05449385213218;4.405108268253413;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2223;20326;sportpark meerweg;;138392.0;476670.0;meerweg 63;1405bd;bussum;gooise meren;noord-holland;4;0;4;4;0;0;0;0;0;0;voetbal;;GM1942;;;;GM1942;;;;GM1942;;;False;False;False;52.27778574189522;5.143849010894052;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2224;20333;Sportpark Slangenbeek;;251731.0;478878.0;Torenlaan 64;7559PB;hengelo;hengelo (o);overijssel;6;0;6;3;3;0;0;0;0;0;voetbal;;GM0164;;;;GM0164;;;;GM0164;;;False;False;False;52.28937619838873;6.805022203208602;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2225;20717;AV Caesar;;184638.0;328769.0;Bloote Weg 21;6191EM;beek;beek;limburg;1;0;1;0;1;0;0;0;0;0;voetbal;;GM0888;;;;GM0888;;;;GM0888;;;False;False;False;50.947865425695944;5.808926877893758;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2226;21140;sportpark houtlaan;1999.0;235967.0;557566.0;lonerstraat 100a;9403td;assen;assen;drenthe;5;0;5;1;4;0;0;0;0;0;voetbal;;GM0106;;;;GM0106;;;;GM0106;;;False;False;False;52.998964175043724;6.593253019646521;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2227;21298;Sportpark Overvecht-Noord II;;134009.0;460071.0;Manitobadreef 4;3565CH;utrecht;utrecht;utrecht;4;0;4;1;3;0;0;0;0;0;voetbal;;GM0344;;;;GM0344;;;;GM0344;;;False;False;False;52.12844854014914;5.080653653905975;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2228;21453;Lavendelstraat;;77312.0;438185.0;Lavendelstraat 2;3142NC;maassluis;maassluis;zuid-holland;5;0;5;3;2;0;0;0;0;0;voetbal;;GM0556;;;;GM0556;;;;GM0556;;;False;False;False;51.926707657277205;4.2577264242115564;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2229;21456;Sportpark Berg en Bos;;192000.0;469285.0;Laan van Spitsbergen 2;7312CM;apeldoorn;apeldoorn;gelderland;4;0;4;1;3;0;0;0;0;0;voetbal;;GM0200;;;;GM0200;;;;GM0200;;;False;False;False;52.21041933045437;5.928542978673253;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2230;21468;De Beekkant Sportpark;;190815.0;368216.0;Elzenweike 11a;6089nr;heibloem;leudal;limburg;2;0;2;0;2;0;0;0;0;0;voetbal;;GM1640;;;;GM1640;;;;GM1640;;;False;False;False;51.30208080849964;5.900764644465912;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2231;21550;Voetbalveldje Kofschip;;142892.19;470783.87;kofschip -;8223ez;lelystad;lelystad;flevoland;1;0;1;0;0;0;0;0;0;0;voetbal;;GM0417;;;;GM0417;;;;GM0417;;;False;False;False;52.22500002890588;5.209999963753525;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2232;21654;Centrum Kijkduin;;118726.0;488329.0;kijkduinstraat 17;1055xp;amsterdam;amsterdam;noord-holland;1;0;1;0;0;0;0;0;0;0;voetbal;;GM0363;;;;GM0363;;;;GM0363;;;False;False;False;52.381624761742565;4.854438733772594;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
2233;21667;Clubhuis Alde Wielerbaan;;210768.0;374168.0;nachtegaalweg 4;5915bv;venlo;venlo;limburg;1;0;1;0;0;0;0;0;0;0;voetbal;;GM0983;;;;GM0983;;;;GM0983;;;False;False;False;51.35396343926621;6.187792763941303;WarmteAtlas:sportparken;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:54;
