BU_CODE;BU_NAAM;GM_NAAM;WONINGEN;P_STADVERW;JAAR;STATUS;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
BU01411701;Hofkamp Oost;Almelo;611;5;2023;DEF;BU01411701;GM0141;BU01411701;GM0141;BU01411701;GM0141;False;False;52.35175114314596;6.673780020513502;MULTIPOLYGON (((6.675594 52.353203, 6.6757 52.352641, 6.675918 52.351547, 6.676206 52.350851, 6.676509 52.350351, 6.676886 52.349909, 6.677037 52.349732, 6.677257 52.349413, 6.676079 52.348918, 6.675248 52.348268, 6.671974 52.349776, 6.671516 52.349927, 6.670964 52.350039, 6.670376 52.350092, 6.669816 52.35019, 6.671492 52.352605, 6.67254 52.352763, 6.672103 52.354445, 6.671966 52.355142, 6.673149 52.355187, 6.673492 52.355243, 6.674034 52.355593, 6.674379 52.35575, 6.674884 52.355918, 6.675325 52.354433, 6.675566 52.353345, 6.675594 52.353203)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU01411902;Leemslagen Noord;Almelo;660;15;2023;DEF;BU01411902;GM0141;BU01411902;GM0141;BU01411902;GM0141;False;False;52.33667990516889;6.631847214939888;MULTIPOLYGON (((6.63706 52.33846, 6.637037 52.338152, 6.637042 52.335411, 6.63346 52.335302, 6.630159 52.335228, 6.62894 52.3352, 6.628267 52.335197, 6.627229 52.335187, 6.626186 52.335192, 6.626103 52.337638, 6.629794 52.337748, 6.629808 52.338051, 6.630271 52.338042, 6.630858 52.338016, 6.633629 52.338121, 6.63439 52.338489, 6.63706 52.33846)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU01411903;Leemslagen Zuid;Almelo;880;67;2023;DEF;BU01411903;GM0141;BU01411903;GM0141;BU01411903;GM0141;False;False;52.33369719786415;6.6306037030623255;MULTIPOLYGON (((6.637047 52.333636, 6.637053 52.332154, 6.634341 52.332272, 6.634196 52.332328, 6.629291 52.332043, 6.628718 52.331947, 6.625309 52.331722, 6.623562 52.335204, 6.626186 52.335192, 6.627229 52.335187, 6.628267 52.335197, 6.62894 52.3352, 6.630159 52.335228, 6.63346 52.335302, 6.637042 52.335411, 6.637047 52.333636)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00340101;Centrum Haven Noord;Almere;348;9;2023;DEF;BU00340101;GM0034;BU00340101;GM0034;BU00340101;GM0034;False;False;52.3361890055394;5.2187924220250705;MULTIPOLYGON (((5.218588 52.337902, 5.218586 52.337861, 5.218711 52.337716, 5.218909 52.337552, 5.219174 52.337263, 5.219238 52.337213, 5.219415 52.337153, 5.219873 52.337074, 5.219982 52.337112, 5.220051 52.337099, 5.220097 52.337035, 5.220989 52.336878, 5.221159 52.336854, 5.221213 52.336819, 5.221423 52.336592, 5.221517 52.336573, 5.221546 52.336542, 5.221484 52.336506, 5.221454 52.336427, 5.221476 52.336381, 5.22144 52.336333, 5.221371 52.33631, 5.22171 52.335936, 5.22168 52.335918, 5.221775 52.33586, 5.222217 52.335373, 5.2221 52.33533, 5.221925 52.335221, 5.221781 52.335173, 5.221834 52.335073, 5.22138 52.334925, 5.221259 52.334899, 5.221047 52.334871, 5.220898 52.334863, 5.220679 52.334867, 5.220387 52.334901, 5.219454 52.335066, 5.219402 52.335083, 5.219376 52.334996, 5.219302 52.334838, 5.219113 52.334871, 5.218949 52.334816, 5.218758 52.334842, 5.218663 52.334866, 5.218624 52.334811, 5.218434 52.334843, 5.218396 52.334808, 5.218214 52.334843, 5.218199 52.334859, 5.217844 52.334922, 5.217995 52.335247, 5.218134 52.335249, 5.218203 52.335318, 5.217957 52.335364, 5.217753 52.335364, 5.21695 52.335506, 5.216917 52.335501, 5.216588 52.335561, 5.21635 52.335633, 5.216241 52.33568, 5.216014 52.33581, 5.215959 52.335854, 5.215797 52.336018, 5.215254 52.336614, 5.215138 52.336756, 5.215327 52.336819, 5.215343 52.336798, 5.216034 52.337003, 5.216013 52.33703, 5.216326 52.337119, 5.216951 52.33701, 5.216985 52.337065, 5.217075 52.337049, 5.217145 52.337078, 5.217275 52.33736, 5.217215 52.337373, 5.217275 52.337482, 5.217423 52.337798, 5.217416 52.337803, 5.217534 52.337864, 5.217609 52.337861, 5.218263 52.337747, 5.218406 52.337765, 5.218366 52.337812, 5.218461 52.337853, 5.218503 52.337917, 5.218588 52.337902)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341701;Centrum Stad Noord;Almere;288;100;2023;DEF;BU00341701;GM0034;BU00341701;GM0034;BU00341701;GM0034;False;False;52.37630741993557;5.217130206555297;MULTIPOLYGON (((5.217144 52.377468, 5.217153 52.377446, 5.217469 52.377503, 5.218605 52.377674, 5.218689 52.377721, 5.218692 52.377762, 5.218766 52.377773, 5.218821 52.377745, 5.218937 52.377728, 5.220211 52.37792, 5.220276 52.377926, 5.220371 52.377901, 5.220413 52.377854, 5.220534 52.377553, 5.220579 52.377523, 5.220686 52.37753, 5.220704 52.377487, 5.220614 52.377471, 5.220584 52.377425, 5.220754 52.377011, 5.220813 52.376854, 5.220885 52.376819, 5.220904 52.376775, 5.220871 52.376735, 5.220921 52.376634, 5.22103 52.37657, 5.221109 52.37657, 5.221522 52.376633, 5.221727 52.376638, 5.221852 52.376676, 5.221822 52.37673, 5.221927 52.376744, 5.222002 52.37669, 5.22206 52.376548, 5.222235 52.376575, 5.222584 52.375713, 5.222597 52.375679, 5.222167 52.375615, 5.222177 52.375591, 5.220977 52.375414, 5.220981 52.375408, 5.220312 52.375289, 5.219545 52.375141, 5.219556 52.37511, 5.217606 52.374813, 5.217223 52.374754, 5.216806 52.374702, 5.215944 52.374606, 5.215768 52.37461, 5.21536 52.374562, 5.215254 52.374538, 5.214458 52.374463, 5.214295 52.374455, 5.214057 52.374414, 5.213744 52.375186, 5.213756 52.375203, 5.213391 52.376085, 5.212614 52.376246, 5.212707 52.376408, 5.21306 52.377047, 5.213069 52.377045, 5.213488 52.377802, 5.213621 52.377831, 5.213603 52.377877, 5.213691 52.377911, 5.213967 52.378406, 5.214045 52.378433, 5.214163 52.378409, 5.214163 52.378483, 5.215229 52.378261, 5.215298 52.378213, 5.2155 52.377725, 5.21569 52.377247, 5.215725 52.377235, 5.21687 52.377408, 5.216927 52.37744, 5.217144 52.377468)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341702;Centrum Stad Oost;Almere;483;100;2023;DEF;BU00341702;GM0034;BU00341702;GM0034;BU00341702;GM0034;False;False;52.37099969375809;5.22301493831028;MULTIPOLYGON (((5.225311 52.372756, 5.225408 52.372516, 5.225489 52.372413, 5.225895 52.371422, 5.226034 52.371075, 5.226123 52.370859, 5.226104 52.370856, 5.226699 52.369382, 5.226752 52.369198, 5.226752 52.369112, 5.226694 52.368929, 5.226615 52.368777, 5.226432 52.368438, 5.226418 52.368354, 5.226463 52.368256, 5.22679 52.367944, 5.22719 52.367541, 5.227947 52.366809, 5.227928 52.366807, 5.225263 52.366407, 5.223025 52.366067, 5.222458 52.367348, 5.22232 52.367687, 5.2222 52.368008, 5.222236 52.368013, 5.222147 52.368233, 5.221465 52.369864, 5.221631 52.369892, 5.221655 52.369944, 5.22176 52.370028, 5.221847 52.370046, 5.221804 52.370148, 5.221655 52.370153, 5.221443 52.370225, 5.221402 52.370259, 5.220911 52.371475, 5.220626 52.371443, 5.220614 52.371414, 5.21973 52.37128, 5.219828 52.371039, 5.219465 52.370984, 5.219216 52.371599, 5.219353 52.371588, 5.219358 52.371655, 5.218224 52.374466, 5.218205 52.37448, 5.217716 52.374663, 5.217641 52.374727, 5.217606 52.374813, 5.219556 52.37511, 5.219545 52.375141, 5.220312 52.375289, 5.220981 52.375408, 5.220977 52.375414, 5.222177 52.375591, 5.222167 52.375615, 5.222597 52.375679, 5.222675 52.37548, 5.222845 52.375255, 5.223346 52.374014, 5.223378 52.373945, 5.223452 52.373888, 5.223863 52.373738, 5.225017 52.373322, 5.22513 52.373231, 5.22521 52.373128, 5.225297 52.372923, 5.225285 52.372855, 5.225311 52.372756)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341703;Centrum Stad Zuidoost;Almere;368;99;2023;DEF;BU00341703;GM0034;BU00341703;GM0034;BU00341703;GM0034;False;False;52.36856243791285;5.219842150950668;MULTIPOLYGON (((5.223025 52.366067, 5.218969 52.365453, 5.21859 52.366354, 5.218313 52.367028, 5.218216 52.367289, 5.218148 52.367277, 5.218026 52.368211, 5.217966 52.368371, 5.217683 52.369072, 5.21766 52.369329, 5.217684 52.369374, 5.217777 52.369462, 5.217872 52.369495, 5.217787 52.369706, 5.21758 52.369674, 5.217508 52.369854, 5.217362 52.369838, 5.217171 52.369854, 5.217095 52.369929, 5.216917 52.37003, 5.21691 52.370162, 5.216723 52.370152, 5.216522 52.370191, 5.216413 52.370247, 5.216324 52.370354, 5.216126 52.370844, 5.216224 52.370859, 5.216238 52.370901, 5.218203 52.371199, 5.218377 52.371321, 5.21832 52.371464, 5.219216 52.371599, 5.219465 52.370984, 5.219828 52.371039, 5.21973 52.37128, 5.220614 52.371414, 5.220626 52.371443, 5.220911 52.371475, 5.221402 52.370259, 5.221443 52.370225, 5.221655 52.370153, 5.221804 52.370148, 5.221847 52.370046, 5.22176 52.370028, 5.221655 52.369944, 5.221631 52.369892, 5.221465 52.369864, 5.222147 52.368233, 5.222236 52.368013, 5.2222 52.368008, 5.22232 52.367687, 5.222458 52.367348, 5.223025 52.366067)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341704;Centrum Stad Zuidwest;Almere;637;99;2023;DEF;BU00341704;GM0034;BU00341704;GM0034;BU00341704;GM0034;False;False;52.36728890238596;5.2161474205028995;MULTIPOLYGON (((5.217171 52.369854, 5.217362 52.369838, 5.217508 52.369854, 5.21758 52.369674, 5.217787 52.369706, 5.217872 52.369495, 5.217777 52.369462, 5.217684 52.369374, 5.21766 52.369329, 5.217683 52.369072, 5.217966 52.368371, 5.218026 52.368211, 5.218148 52.367277, 5.218216 52.367289, 5.218313 52.367028, 5.21859 52.366354, 5.218969 52.365453, 5.215102 52.364866, 5.214823 52.365558, 5.213579 52.365356, 5.213546 52.365479, 5.213498 52.365501, 5.213417 52.365703, 5.213324 52.365693, 5.21326 52.365773, 5.213051 52.366285, 5.214086 52.366442, 5.214025 52.36658, 5.21409 52.366624, 5.214179 52.366715, 5.214164 52.366765, 5.213892 52.367442, 5.213779 52.367678, 5.213931 52.36769, 5.214774 52.367817, 5.214763 52.367872, 5.214912 52.367905, 5.214252 52.369538, 5.214216 52.369551, 5.214163 52.369683, 5.216147 52.369984, 5.216416 52.370004, 5.216614 52.369992, 5.216822 52.36995, 5.217057 52.369875, 5.217171 52.369854)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341705;Centrum Stad West;Almere;969;98;2023;DEF;BU00341705;GM0034;BU00341705;GM0034;BU00341705;GM0034;False;False;52.372254050175215;5.216137949660804;MULTIPOLYGON (((5.219216 52.371599, 5.21832 52.371464, 5.218377 52.371321, 5.218203 52.371199, 5.216238 52.370901, 5.216224 52.370859, 5.216126 52.370844, 5.216324 52.370354, 5.216413 52.370247, 5.216522 52.370191, 5.216723 52.370152, 5.21691 52.370162, 5.216917 52.37003, 5.217095 52.369929, 5.217171 52.369854, 5.217057 52.369875, 5.216822 52.36995, 5.216614 52.369992, 5.216416 52.370004, 5.216147 52.369984, 5.214163 52.369683, 5.214167 52.369752, 5.213977 52.370223, 5.213208 52.370107, 5.213232 52.370018, 5.213206 52.369973, 5.21313 52.369935, 5.213048 52.369927, 5.212943 52.369959, 5.212896 52.370017, 5.212363 52.371345, 5.21379 52.371561, 5.215333 52.371798, 5.215668 52.372135, 5.215549 52.372443, 5.215167 52.37339, 5.214532 52.373301, 5.21425 52.374005, 5.214145 52.374227, 5.214126 52.374236, 5.214057 52.374414, 5.214295 52.374455, 5.214458 52.374463, 5.215254 52.374538, 5.21536 52.374562, 5.215768 52.37461, 5.215944 52.374606, 5.216806 52.374702, 5.217223 52.374754, 5.217606 52.374813, 5.217641 52.374727, 5.217716 52.374663, 5.218205 52.37448, 5.218224 52.374466, 5.219358 52.371655, 5.219353 52.371588, 5.219216 52.371599)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341801;Filmwijk Noord;Almere;733;93;2023;DEF;BU00341801;GM0034;BU00341801;GM0034;BU00341801;GM0034;False;False;52.37479758926633;5.228927627571534;MULTIPOLYGON (((5.234622 52.37624, 5.234626 52.376225, 5.234637 52.376173, 5.234705 52.376139, 5.234789 52.376168, 5.234698 52.376037, 5.234703 52.375984, 5.234946 52.375396, 5.235068 52.375141, 5.235418 52.374504, 5.235488 52.374486, 5.235512 52.374437, 5.235586 52.374389, 5.23569 52.374377, 5.235782 52.374387, 5.235798 52.374337, 5.235619 52.374321, 5.235522 52.374328, 5.235449 52.374354, 5.2354 52.374401, 5.235308 52.374385, 5.235293 52.374294, 5.23522 52.374384, 5.235043 52.374354, 5.23502 52.374265, 5.234906 52.374221, 5.234697 52.374192, 5.233754 52.374045, 5.2331 52.373934, 5.229757 52.373427, 5.227014 52.373013, 5.226899 52.373025, 5.22686 52.373055, 5.226709 52.373032, 5.226673 52.372975, 5.226594 52.372949, 5.225311 52.372756, 5.225285 52.372855, 5.225297 52.372923, 5.22521 52.373128, 5.22513 52.373231, 5.225017 52.373322, 5.223863 52.373738, 5.223452 52.373888, 5.223378 52.373945, 5.223346 52.374014, 5.222845 52.375255, 5.222675 52.37548, 5.222597 52.375679, 5.222584 52.375713, 5.222719 52.375734, 5.222765 52.375655, 5.222931 52.375617, 5.223264 52.375669, 5.223706 52.375754, 5.224505 52.375858, 5.225212 52.37594, 5.22626 52.376042, 5.226944 52.376098, 5.228073 52.376176, 5.228827 52.376217, 5.229797 52.376254, 5.230712 52.37628, 5.230754 52.376303, 5.230833 52.376281, 5.231378 52.376286, 5.23223 52.376285, 5.232707 52.376308, 5.232952 52.37631, 5.234021 52.3763, 5.234073 52.376233, 5.234135 52.376246, 5.234622 52.37624)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341802;Filmwijk Bouwrai Noord;Almere;593;94;2023;DEF;BU00341802;GM0034;BU00341802;GM0034;BU00341802;GM0034;False;False;52.372711229953715;5.230946902112621;MULTIPOLYGON (((5.235798 52.374337, 5.235818 52.374254, 5.235659 52.374239, 5.235644 52.37421, 5.235825 52.374226, 5.235823 52.37413, 5.235748 52.374072, 5.23573 52.373941, 5.235793 52.373868, 5.23589 52.373844, 5.235881 52.373814, 5.236238 52.373375, 5.236418 52.373175, 5.236676 52.372906, 5.23666 52.37286, 5.23681 52.372706, 5.23634 52.372634, 5.233705 52.372236, 5.230555 52.371759, 5.226034 52.371075, 5.225895 52.371422, 5.225489 52.372413, 5.225408 52.372516, 5.225311 52.372756, 5.226594 52.372949, 5.226673 52.372975, 5.226709 52.373032, 5.22686 52.373055, 5.226899 52.373025, 5.227014 52.373013, 5.229757 52.373427, 5.2331 52.373934, 5.233754 52.374045, 5.234697 52.374192, 5.234906 52.374221, 5.23502 52.374265, 5.235043 52.374354, 5.23522 52.374384, 5.235293 52.374294, 5.235308 52.374385, 5.2354 52.374401, 5.235449 52.374354, 5.235522 52.374328, 5.235619 52.374321, 5.235798 52.374337)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341803;Filmwijk Bouwrai Zuid;Almere;724;88;2023;DEF;BU00341803;GM0034;BU00341803;GM0034;BU00341803;GM0034;False;False;52.370327307004935;5.232155209216162;MULTIPOLYGON (((5.238786 52.370663, 5.238506 52.370548, 5.238102 52.370402, 5.234774 52.369188, 5.234758 52.369181, 5.2321 52.368212, 5.231882 52.368114, 5.231814 52.368068, 5.231705 52.367964, 5.23164 52.367863, 5.231626 52.367741, 5.23167 52.367646, 5.231347 52.367647, 5.231216 52.367784, 5.231053 52.367839, 5.229895 52.36808, 5.227794 52.368515, 5.22688 52.368707, 5.226852 52.368761, 5.226677 52.368785, 5.226615 52.368777, 5.226694 52.368929, 5.226752 52.369112, 5.226752 52.369198, 5.226699 52.369382, 5.226104 52.370856, 5.226123 52.370859, 5.226034 52.371075, 5.230555 52.371759, 5.233705 52.372236, 5.23634 52.372634, 5.23681 52.372706, 5.236908 52.372606, 5.236981 52.372594, 5.237007 52.372554, 5.237503 52.372041, 5.237624 52.37197, 5.237818 52.371887, 5.237898 52.371788, 5.237941 52.371671, 5.238039 52.371665, 5.238044 52.371621, 5.238216 52.371421, 5.23818 52.371379, 5.238268 52.371252, 5.238656 52.370859, 5.238713 52.370817, 5.238718 52.370759, 5.238786 52.370663)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341804;Filmwijk Midden;Almere;716;84;2023;DEF;BU00341804;GM0034;BU00341804;GM0034;BU00341804;GM0034;False;False;52.36644471122908;5.2386231885571855;MULTIPOLYGON (((5.238918 52.370542, 5.239028 52.370428, 5.239103 52.370417, 5.239134 52.370375, 5.239951 52.36953, 5.2406 52.368874, 5.240691 52.3688, 5.24087 52.368857, 5.240913 52.368809, 5.2407 52.368738, 5.240858 52.368615, 5.241198 52.368411, 5.241284 52.368374, 5.241424 52.36838, 5.241511 52.368409, 5.241661 52.368329, 5.241753 52.368263, 5.241715 52.368201, 5.241753 52.368109, 5.24195 52.367968, 5.242137 52.367863, 5.242397 52.36777, 5.242615 52.367704, 5.242922 52.367632, 5.243097 52.367627, 5.243196 52.367604, 5.244093 52.367441, 5.244198 52.367388, 5.24426 52.367539, 5.244347 52.367525, 5.244284 52.367374, 5.244592 52.367331, 5.245146 52.367236, 5.245632 52.367133, 5.246105 52.367008, 5.246544 52.366857, 5.246796 52.366751, 5.247038 52.366631, 5.247312 52.366473, 5.247387 52.366461, 5.247429 52.366389, 5.247657 52.36647, 5.2477 52.366426, 5.2475 52.366351, 5.246964 52.36615, 5.246944 52.36617, 5.24677 52.366102, 5.246561 52.366005, 5.246273 52.365834, 5.246126 52.365731, 5.245914 52.365597, 5.2457 52.36548, 5.245469 52.365371, 5.245121 52.365233, 5.244851 52.365144, 5.244617 52.365081, 5.244339 52.365013, 5.244071 52.364936, 5.243694 52.364812, 5.243678 52.364776, 5.24383 52.36462, 5.243742 52.364588, 5.243646 52.36462, 5.243559 52.364611, 5.241769 52.364013, 5.241551 52.363915, 5.241437 52.363815, 5.241257 52.363754, 5.241059 52.363749, 5.240994 52.363731, 5.239105 52.363095, 5.239097 52.363028, 5.238962 52.362983, 5.238867 52.363014, 5.236898 52.362353, 5.236778 52.362356, 5.23671 52.362397, 5.236589 52.36253, 5.236338 52.362445, 5.235311 52.363581, 5.231748 52.367538, 5.23167 52.367646, 5.231626 52.367741, 5.23164 52.367863, 5.231705 52.367964, 5.231814 52.368068, 5.231882 52.368114, 5.2321 52.368212, 5.234758 52.369181, 5.234774 52.369188, 5.238102 52.370402, 5.238506 52.370548, 5.238786 52.370663, 5.238918 52.370542)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341805;Filmwijk Zuid-noord van Walt Disneyplts.;Almere;976;88;2023;DEF;BU00341805;GM0034;BU00341805;GM0034;BU00341805;GM0034;False;False;52.36140716765799;5.241522117543388;MULTIPOLYGON (((5.247384 52.360901, 5.245434 52.360342, 5.245126 52.360246, 5.245008 52.360173, 5.244994 52.360103, 5.244871 52.360056, 5.244901 52.36003, 5.243977 52.359657, 5.243867 52.359583, 5.243223 52.359328, 5.243197 52.359225, 5.243123 52.359194, 5.242905 52.359263, 5.240972 52.358558, 5.240836 52.358563, 5.240684 52.358486, 5.240748 52.358435, 5.240417 52.358274, 5.240262 52.358191, 5.240264 52.358125, 5.2401 52.358044, 5.239508 52.358514, 5.238786 52.359004, 5.238252 52.35943, 5.236699 52.360651, 5.236461 52.360757, 5.235774 52.361289, 5.235688 52.361387, 5.235708 52.361519, 5.235838 52.361727, 5.235889 52.36178, 5.235988 52.361835, 5.23637 52.361963, 5.23623 52.362121, 5.236402 52.362184, 5.236473 52.362241, 5.236457 52.362309, 5.236338 52.362445, 5.236589 52.36253, 5.23671 52.362397, 5.236778 52.362356, 5.236898 52.362353, 5.238867 52.363014, 5.238962 52.362983, 5.239097 52.363028, 5.239105 52.363095, 5.240994 52.363731, 5.241059 52.363749, 5.241257 52.363754, 5.241437 52.363815, 5.241551 52.363915, 5.241769 52.364013, 5.243559 52.364611, 5.243646 52.36462, 5.243742 52.364588, 5.24383 52.36462, 5.244183 52.364258, 5.244243 52.364229, 5.244318 52.364229, 5.24436 52.364186, 5.244337 52.364119, 5.245223 52.363206, 5.245292 52.363164, 5.245345 52.36308, 5.245759 52.362655, 5.245857 52.362645, 5.245897 52.362602, 5.24587 52.36254, 5.246275 52.362122, 5.24635 52.362077, 5.246394 52.362, 5.246771 52.361613, 5.246861 52.361551, 5.246887 52.361494, 5.247329 52.36104, 5.247333 52.360956, 5.247384 52.360901)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341806;Filmwijk Zuid-zuid van Walt Disneyplts.;Almere;740;90;2023;DEF;BU00341806;GM0034;BU00341806;GM0034;BU00341806;GM0034;False;False;52.35910788682021;5.246785553610279;MULTIPOLYGON (((5.253715 52.360095, 5.253698 52.36009, 5.25293 52.359813, 5.252673 52.359745, 5.252522 52.359713, 5.252123 52.359656, 5.251799 52.359622, 5.251608 52.359587, 5.251482 52.359553, 5.251206 52.359444, 5.250929 52.359291, 5.250701 52.359145, 5.250395 52.358913, 5.25026 52.35885, 5.24995 52.358769, 5.249818 52.358707, 5.249729 52.35864, 5.249595 52.358593, 5.247494 52.357827, 5.247407 52.357791, 5.24735 52.357736, 5.247156 52.357663, 5.247022 52.357652, 5.24694 52.357624, 5.242915 52.356156, 5.24286 52.356135, 5.242742 52.356086, 5.242601 52.356092, 5.242525 52.35613, 5.241173 52.3572, 5.2401 52.358044, 5.240264 52.358125, 5.240262 52.358191, 5.240417 52.358274, 5.240748 52.358435, 5.240684 52.358486, 5.240836 52.358563, 5.240972 52.358558, 5.242905 52.359263, 5.243123 52.359194, 5.243197 52.359225, 5.243223 52.359328, 5.243867 52.359583, 5.243977 52.359657, 5.244901 52.36003, 5.244871 52.360056, 5.244994 52.360103, 5.245008 52.360173, 5.245126 52.360246, 5.245434 52.360342, 5.247384 52.360901, 5.248514 52.361224, 5.248876 52.361317, 5.249124 52.361364, 5.249393 52.361396, 5.249777 52.361419, 5.250217 52.36146, 5.250384 52.361492, 5.250693 52.361566, 5.250893 52.361627, 5.251861 52.361978, 5.251953 52.361884, 5.252063 52.361836, 5.252404 52.361476, 5.252442 52.361443, 5.252796 52.361224, 5.252971 52.361184, 5.252901 52.361118, 5.25295 52.361069, 5.252816 52.361019, 5.252842 52.360997, 5.252972 52.361045, 5.253005 52.36101, 5.253083 52.360992, 5.253142 52.360925, 5.253222 52.360666, 5.253247 52.360627, 5.253592 52.360271, 5.253582 52.360208, 5.253715 52.360095)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341901;Danswijk Noordwest;Almere;643;89;2023;DEF;BU00341901;GM0034;BU00341901;GM0034;BU00341901;GM0034;False;False;52.36485064672779;5.252147410599957;MULTIPOLYGON (((5.256334 52.363609, 5.252373 52.362166, 5.251861 52.361978, 5.251715 52.362129, 5.251734 52.362174, 5.251282 52.362629, 5.251225 52.362738, 5.251211 52.362975, 5.251172 52.363061, 5.251003 52.362998, 5.250957 52.362956, 5.250845 52.363014, 5.250744 52.363123, 5.250847 52.363105, 5.250911 52.363115, 5.251076 52.363173, 5.251048 52.363205, 5.250931 52.363219, 5.250588 52.363366, 5.250539 52.363403, 5.250067 52.363878, 5.250008 52.363968, 5.249914 52.363993, 5.250126 52.364071, 5.25008 52.364117, 5.249867 52.36404, 5.249816 52.364154, 5.249524 52.364459, 5.249281 52.364722, 5.249139 52.364915, 5.248951 52.365112, 5.248808 52.365234, 5.24823 52.365825, 5.248111 52.365938, 5.248079 52.365988, 5.248075 52.366112, 5.248097 52.366156, 5.248163 52.366159, 5.248275 52.366221, 5.248349 52.366208, 5.248431 52.366246, 5.248786 52.366376, 5.249166 52.366508, 5.2493 52.366535, 5.249677 52.366565, 5.249832 52.36652, 5.249876 52.366535, 5.250034 52.366379, 5.250173 52.36643, 5.250021 52.366586, 5.250373 52.36689, 5.250456 52.366938, 5.250592 52.36699, 5.251429 52.367268, 5.252019 52.367452, 5.252349 52.367549, 5.252382 52.367591, 5.252935 52.367749, 5.253031 52.367618, 5.253231 52.367288, 5.253626 52.366483, 5.253918 52.365897, 5.254101 52.36564, 5.254193 52.365526, 5.254225 52.365453, 5.254541 52.365182, 5.256017 52.36389, 5.256334 52.363609)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
BU00341902;Danswijk Noordoost;Almere;838;88;2023;DEF;BU00341902;GM0034;BU00341902;GM0034;BU00341902;GM0034;False;False;52.366565717501544;5.258130035248637;MULTIPOLYGON (((5.263787 52.365553, 5.26277 52.365263, 5.262692 52.365261, 5.261074 52.364802, 5.260221 52.364562, 5.259279 52.364301, 5.25901 52.36423, 5.258734 52.364167, 5.258454 52.364112, 5.257379 52.363916, 5.257104 52.363847, 5.256826 52.363768, 5.256334 52.363609, 5.256017 52.36389, 5.254541 52.365182, 5.254225 52.365453, 5.254193 52.365526, 5.254101 52.36564, 5.253918 52.365897, 5.253626 52.366483, 5.253231 52.367288, 5.253031 52.367618, 5.252935 52.367749, 5.253122 52.367802, 5.253071 52.367881, 5.253183 52.367913, 5.253234 52.367834, 5.25339 52.367879, 5.253462 52.367864, 5.254419 52.368135, 5.255009 52.368292, 5.255041 52.368336, 5.255357 52.368407, 5.255604 52.368477, 5.255698 52.36849, 5.256245 52.368495, 5.256317 52.368456, 5.256372 52.368476, 5.256283 52.368568, 5.256321 52.368582, 5.25641 52.36849, 5.256505 52.368511, 5.25646 52.368589, 5.25671 52.368768, 5.25682 52.368826, 5.25737 52.368992, 5.258446 52.369329, 5.258713 52.369409, 5.259667 52.369681, 5.260088 52.369251, 5.260116 52.369217, 5.261734 52.367586, 5.263044 52.366302, 5.263095 52.366233, 5.263787 52.365553)));WarmteAtlas:WarmteNetten;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:43;
