OBJECTID;Potentieel;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
1306;3.56;;GM0281;;;;GM0281;;;;GM0281;;;False;False;False;51.90151746279678;5.454636621214467;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1307;3.49;;GM0352;;;;GM0352;;;;GM0352;;;False;False;False;51.967545432148725;5.32013521745522;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1308;3.0;;GM1961;;;;GM1961;;;;GM1961;;;False;False;False;51.9911343458482;5.1336038802132515;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1309;3.0;;GM0214;;;;GM0214;;;;GM0214;;;False;False;False;51.97437930227543;5.408203582468121;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1310;3.33;;GM1734;;;;GM1734;;;;GM1734;;;False;False;False;51.963585727446045;5.806612098026205;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1311;3.55;;GM0935;;;;GM0935;;;;GM0935;;;False;False;False;50.868921388807166;5.696929966657055;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1312;0.0;;GM1641;;;;GM1641;;;;GM1641;;;False;False;False;51.168682284301276;5.922616924866879;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1313;0.0;;GM1641;;;;GM1641;;;;GM1641;;;False;False;False;51.16791551908121;5.922548894378444;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1314;3.0;;GM0957;;;;GM0957;;;;GM0957;;;False;False;False;51.210910644304654;5.984201253052526;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1315;3.0;;GM0957;;;;GM0957;;;;GM0957;;;False;False;False;51.21081185660252;5.9831138470993075;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1316;3.13;;GM0983;;;;GM0983;;;;GM0983;;;False;False;False;51.31940762642149;6.113365396919007;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1317;3.13;;GM1894;;;;GM1894;;;;GM1894;;;False;False;False;51.31967837029249;6.1125091226954655;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1318;3.0;;GM0893;;;;GM0893;;;;GM0893;;;False;False;False;51.64133298347359;5.985618701653839;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1319;3.0;;GM1982;;;;GM1982;;;;GM1982;;;False;False;False;51.640845453928684;5.985150528010957;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1320;3.41;;GM0252;;;;GM0252;;;;GM0252;;;False;False;False;51.768912997307964;5.735729344421522;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1321;3.4;;GM0668;;;;GM0668;;;;GM0668;;;False;False;False;51.81017736344261;5.453992973078967;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1322;0.0;;GM1676;;;;GM1676;;;;GM1676;;;False;False;False;51.659304308568615;4.159044153761868;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1323;0.0;;GM1676;;;;GM1676;;;;GM1676;;;False;False;False;51.65916271198785;4.1600645687466855;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1324;0.0;;GM1676;;;;GM1676;;;;GM1676;;;False;False;False;51.65909195615359;4.157938626174879;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1325;0.0;;GM1676;;;;GM1676;;;;GM1676;;;False;False;False;51.65934864116447;4.1575137500545;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1326;0.0;;GM1676;;;;GM1676;;;;GM1676;;;False;False;False;51.66522125509604;4.159911552164881;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
1327;0.0;;GM0971;;;;GM0971;;;;GM0971;;;False;False;False;50.95452978452444;5.759468882927773;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
751;1.75;;GM0331;;;;GM0331;;;;GM0331;;;False;False;False;51.960437647382236;4.930024619567972;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
752;1.75;;GM0331;;;;GM0331;;;;GM0331;;;False;False;False;51.96629257207558;4.947192191159551;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
753;3.0;;GM0335;;;;GM0335;;;;GM0335;;;False;False;False;52.02476059189698;4.919341037200976;WarmteAtlas:WarmteUitGemalenStuwen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:54:45;
