PK_UID;LandCode;INST_TYPE;NIC;INRICHTING;STAD;STRAATNAAM;POSTCODE;NR;TOEVOEGING;X;Y;SBI_CODE;SBI;SECTOR;SUBSECTOR;EMISSIE;kton1990;kton2000;kton2010;kton2015;kton2020;kton2021;kton2022;kton2023;kton2024;conv_grp;TJ_Warmte;TJ_W_Ind;legenda;Size;color;Jaar;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
42;NL;;101001;NAM locaties nabij Groningen;Assen;Schepersmaat;9405TA;2;;246400;579200;06.10;Winning van aardolie;Energiesector;Olie- gaswinning land;CO2;37.4976;44.079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU19521004;GM1952;9615.0;9615AR;BU19521004;GM1952;9615.0;9615AR;BU19521004;GM1952;9615.0;9615AR;False;False;False;53.19165162624198;6.754730363619267;WarmteAtlas:CO2EmissieBedrijven;;;
43;NL;;101002;Henkel Nederland B.V.;Scheemda;Haven Noordzijde;9679TC;6;;262028;576554;19.20.2;Aardolieverwerking (geen -raffinage);Overige industrie;Bouwmaterialenindustrie;CO2;0.0;1.526836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Bouwmaterialenindustrie;0.0;0.0;BouwMaterialen;0;SandyBrown;2024;BU18950603;GM1895;9679.0;9679TC;BU18950603;GM1895;9679.0;9679TC;BU18950603;GM1895;9679.0;9679TC;False;False;False;53.16499000837162;6.987594882411455;WarmteAtlas:CO2EmissieBedrijven;;;
44;NL;;101103;Bio Methanol Chemie Nederland (BioMCN);Farmsum;Oosterhorn;9936HD;10;;259983;593070;20.14.1;Vervaardiging van petrochemische producten;Chemische Industrie;Chemische Industrie basisproducten;CO2;581.629;645.0;272.019555;267.003089;410.037038;233.808821;0.0;0.0;0.0;Chemische Industrie;0.0;0.0;Chemie;0;Magenta;2024;BU19790831;GM1979;9936.0;9936HD;BU19790831;GM1979;9936.0;9936HD;BU19790831;GM1979;9936.0;9936HD;False;False;False;53.31375260305756;6.962428015125798;WarmteAtlas:CO2EmissieBedrijven;;;
45;NL;;101104;DOW Benelux BV (Delfzijl);Delfzijl;Heemskesweg;9936HE;45;;259700;592600;20.14.1;Vervaardiging van petrochemische producten;Chemische Industrie;Chemische Industrie basisproducten;CO2;0.0;9.467564;11.122542;11.601466;11.542654;12.071057;11.106742;11.018576;10.34167;Chemische Industrie;140.434598;140.434598;Chemie;2;Magenta;2024;BU19790831;GM1979;9936.0;9936HE;BU19790831;GM1979;9936.0;9936HE;BU19790831;GM1979;9936.0;9936HE;False;False;False;53.30958639471782;6.958029415815716;WarmteAtlas:CO2EmissieBedrijven;;;
46;NL;;101105;PQ Silicas BV (Winschoten);Winschoten;P. van Dijkstraat;9672AJ;9;;266100;573750;20.13;Vervaardiging van overige anorganische basischemicaliën;Chemische Industrie;Chemische Industrie basisproducten;CO2;34.087788;16.961;16.013;15.514734;15.495507;19.627796;18.301711;14.783298;17.412163;Chemische Industrie;236.448282;236.448282;Chemie;2;Magenta;2024;BU18950008;GM1895;9672.0;9672AJ;BU18950008;GM1895;9672.0;9672AJ;BU18950008;GM1895;9672.0;9672AJ;False;False;False;53.13897463164084;7.047493336312325;WarmteAtlas:CO2EmissieBedrijven;;;
47;NL;;101108;QEMETICA NL Silica B.V.;Delfzijl;Valgenweg;9936HV;1;- 3;261590;591898;20.13;Vervaardiging van overige anorganische basischemicaliën;Chemische Industrie;Chemische Industrie overig;CO2;0.0;29.6;36.313;36.295;40.15;52.87;49.684;43.822;48.621;Chemische Industrie;660.248353;660.248353;Chemie;3;Magenta;2024;BU19790831;GM1979;9936.0;9936HV;BU19790831;GM1979;9936.0;9936HV;BU19790831;GM1979;9936.0;9936HV;False;False;False;53.30290686573534;6.9861407408956495;WarmteAtlas:CO2EmissieBedrijven;;;
48;NL;;101403;Reym B.V.;Delfzijl;Valgenweg;9934HV;7;;261809;592211;81.29;Overige reiniging;Chemische Industrie;Chemische Industrie basisproducten;CO2;0.0;0.0;7.100301;0.0;0.0;0.0;0.0;0.0;0.0;Chemische Industrie;0.0;0.0;Chemie;0;Magenta;2024;BU19790831;GM1979;9936.0;9936HV;BU19790831;GM1979;9936.0;9936HV;BU19790831;GM1979;9936.0;9936HV;False;False;False;53.30567461281645;6.989529159690567;WarmteAtlas:CO2EmissieBedrijven;;;
49;NL;;101404;Delamine BV;Farmsum;Oosterhorn;9936HD;8;;259936;593060;20.14.9;Vervaardiging van organische basischemicaliën (geen petrochemische producten);Chemische Industrie;Chemische Industrie basisproducten;CO2;0.0;0.0;1.262484;1.786198;1.673574;1.930878;1.604474;0.980567;1.223596;Chemische Industrie;16.615809;16.615809;Chemie;1;Magenta;2024;BU19790831;GM1979;9936.0;9936HD;BU19790831;GM1979;9936.0;9936HD;BU19790831;GM1979;9936.0;9936HD;False;False;False;53.313672016621354;6.961719778579924;WarmteAtlas:CO2EmissieBedrijven;;;
5;NL;;10005;LBC Rotterdam BV;Botlek Rotterdam;Oude Maasweg;3197KJ;4;;81150;433600;52.10;Opslag;Chemische Industrie;Chemische Industrie basisproducten;CO2;8.84985;5.157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Chemische Industrie;0.0;0.0;Chemie;0;Magenta;2024;BU05992306;GM0599;3197.0;3197KJ;BU05992306;GM0599;3197.0;3197KJ;BU05992306;GM0599;3197.0;3197KJ;False;False;False;51.88602515468136;4.314499697048532;WarmteAtlas:CO2EmissieBedrijven;;;
50;NL;;101405;Electric Glass Fiber NL, B.V.;Westerbroek;Energieweg;9608PZ;3;;241450;577380;23.14;Vervaardiging van glasvezels;Overige industrie;Bouwmaterialenindustrie;CO2;84.4208;0.0;44.922471;39.208405;38.974579;26.261581;23.379399;18.745904;0.0;Bouwmaterialenindustrie;0.0;0.0;BouwMaterialen;0;SandyBrown;2024;BU19520804;GM1952;9608.0;9608PZ;BU19520804;GM1952;9608.0;9608PZ;BU19520804;GM1952;9608.0;9608PZ;False;False;False;53.176122574344994;6.680198760168858;WarmteAtlas:CO2EmissieBedrijven;;;
6;NL;;10006;Shell Nederland Chemie BV (Pernis);Vondelingenplaat Rotterdam;Vondelingenweg;3196KK;601;;84625;433319;20.14.1;Vervaardiging van petrochemische producten;Chemische Industrie;Chemische Industrie basisproducten;CO2;92.378939;55.02;33.274024;27.966128;35.684697;45.097184;48.699271;22.43153;33.074834;Chemische Industrie;449.139352;449.139352;Chemie;3;Magenta;2024;BU05992295;GM0599;3196.0;3196KH;BU05992295;GM0599;3196.0;3196KH;BU05992295;GM0599;3196.0;3196KH;False;False;False;51.8839497777682;4.36502508389528;WarmteAtlas:CO2EmissieBedrijven;;;
7;NL;;10012;Kemira Agro Pernis BV;Rotterdam;Vondelingplaat;3196KL;17;;82250;434000;20.15;Vervaardiging van kunstmeststoffen en stikstofverbindingen;Chemische Industrie;Chemische Industrie kunstmeststoffen;CO2;904.11439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Chemische Industrie;0.0;0.0;Chemie;0;Magenta;2024;BU05992295;GM0599;3196.0;3196KL;BU05992295;GM0599;3196.0;3196KL;BU05992295;GM0599;3196.0;3196KL;False;False;False;51.8897647675579;4.330390597771612;WarmteAtlas:CO2EmissieBedrijven;;;
8;NL;;10013;Hydro Agri Rotterdam BV;Vlaardingen;Maassluissedijk;3133KA;103;;81700;434920;46.76;Groothandel in intermediaire producten;Chemische Industrie;Chemische Industrie kunstmeststoffen;CO2;51.249572;0.0095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Chemische Industrie;0.0;0.0;Chemie;0;Magenta;2024;BU06220304;GM0622;3133.0;3133CA;BU06220304;GM0622;3133.0;3133CA;BU06220304;GM0622;3133.0;3133CA;False;False;False;51.89796069526284;4.3222064911545495;WarmteAtlas:CO2EmissieBedrijven;;;
9;NL;;10016;Climax Molybdenum BV;Botlek Rotterdam;Theemsweg;3197KM;20;;76600;433310;20.12;Vervaardiging van kleurstoffen en pigmenten;Chemische Industrie;Chemische Industrie basisproducten;CO2;0.70848;8.002806;9.293594;10.609091;8.703124;8.882572;8.446753;9.042489;8.712351;Chemische Industrie;118.309278;118.309278;Chemie;2;Magenta;2024;BU05992306;GM0599;3197.0;3197KM;BU05992306;GM0599;3197.0;3197KM;BU05992306;GM0599;3197.0;3197KM;False;False;False;51.882796970921504;4.248487075664082;WarmteAtlas:CO2EmissieBedrijven;;;
100;NL;;10506;Van Leer Ned.BV (Welplaatweg);Botlek Rotterdam;Welplaatweg;3197KS;38;;79200;433250;25.90;Vervaardiging van overige produkten van metaal;Overige industrie;Metaalelektro;CO2;0.313628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU05992306;GM0599;3197.0;3197KS;BU05992306;GM0599;3197.0;3197KS;BU05992306;GM0599;3197.0;3197KS;False;False;False;51.882617704681444;4.286257024056142;WarmteAtlas:CO2EmissieBedrijven;;;
101;NL;;10546;Lactalis Leerdammer BV (Schoonrewoerd);Schoonrewoerd;Steenovenweg;4145KK;4;;136450;437100;10.51;Vervaardiging van zuivelproducten (geen consumptie-ijs);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;0.0;11.640738;10.844404;9.997628;9.512115;9.756212;8.495129;8.833563;Voedings- en genotmiddelenindustrie;137.84231;137.84231;Voeding;2;Green;2024;BU19613101;GM1961;4145.0;4145KK;BU19613101;GM1961;4145.0;4145KK;BU19613101;GM1961;4145.0;4145KK;False;False;False;51.922071714041635;5.117546203693166;WarmteAtlas:CO2EmissieBedrijven;;;
102;NL;;10590;FrieslandCampina Rotterdam;Rotterdam;Keenstraat;3044CD;55;;88200;438400;10.51;Vervaardiging van zuivelproducten (geen consumptie-ijs);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;0.0;2.466;2.466744;2.69388;2.585463;2.601593;2.320466;1.625802;0.0;Voedings- en genotmiddelenindustrie;0.0;0.0;Voeding;0;Green;2024;BU05991853;GM0599;3044.0;3044CD;BU05991853;GM0599;3044.0;3044CD;BU05991853;GM0599;3044.0;3044CD;False;False;False;51.93005413499265;4.415957652031441;WarmteAtlas:CO2EmissieBedrijven;;;
103;NL;;10615;ENCI B.V. (Rotterdam);Botlek Rotterdam;Humberweg;3197KE;9;;76250;433200;23.51;Vervaardiging van cement;Overige industrie;Bouwmaterialenindustrie;CO2;14.15992;20.669441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Bouwmaterialenindustrie;0.0;0.0;BouwMaterialen;0;SandyBrown;2024;BU05992306;GM0599;3197.0;3197KE;BU05992306;GM0599;3197.0;3197KE;BU05992306;GM0599;3197.0;3197KE;False;False;False;51.88175903659906;4.243429623080465;WarmteAtlas:CO2EmissieBedrijven;;;
104;NL;;10621;Hunter Douglas Europe BV;Rotterdam;Piekstraat;3071EL;2;;94850;436030;13.96;Vervaardiging van technisch en industrieel textiel;Overige industrie;Textiel- en tapijtindustrie;CO2;13.664126;16.687;13.125192;6.637116;4.720452;3.25973;1.475459;0.487372;0.32523;Overig;5.153292;5.153292;Overige;1;Gray;2024;BU05991087;GM0599;3071.0;3071EL;BU05991087;GM0599;3071.0;3071EL;BU05991087;GM0599;3071.0;3071EL;False;False;False;51.90951296860463;4.5130490222974595;WarmteAtlas:CO2EmissieBedrijven;;;
105;NL;;10632;Schokindustrie BV;Zwijndrecht;Lindtsedijk;3336LE;18;;102500;424100;23.60;Vervaardiging van produkten van beton, cement en gips;Overige industrie;Bouwmaterialenindustrie;CO2;1.054368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Bouwmaterialenindustrie;0.0;0.0;BouwMaterialen;0;SandyBrown;2024;BU06420701;GM0642;3336.0;3336LE;BU06420701;GM0642;3336.0;3336LE;BU06420701;GM0642;3336.0;3336LE;False;False;False;51.803064243986746;4.62603033005838;WarmteAtlas:CO2EmissieBedrijven;;;
106;NL;;10687;DSM Delft Permit B.V.;Delft;Alexander Fleminglaan;2613AX;1;;83500;448300;10.89;Vervaardiging van overige voedingsmiddelen n.e.g.;Overige industrie;Voedings- en genotmiddelenindustrie;CO2;110.117156;140.588;76.953222;81.207586;86.080712;82.871318;60.160844;50.707799;46.952443;Voedings- en genotmiddelenindustrie;732.663954;732.663954;Voeding;3;Green;2024;BU05031300;GM0503;2613.0;2613AX;BU05031300;GM0503;2613.0;2613AX;BU05031300;GM0503;2613.0;2613AX;False;False;False;52.01844086069716;4.345568494182759;WarmteAtlas:CO2EmissieBedrijven;;;
107;NL;LCP;10689;Air Products Nederland BV (Botlek);Botlek Rotterdam;Boyneweg;3197LK;10;;77340;432870;20.11;Vervaardiging van industriële gassen;Chemische Industrie;Chemische Industrie basisproducten;CO2;457.7782;206.823;402.640127;290.493194;107.289292;107.056748;106.932844;82.947685;104.356638;Chemische Industrie;1417.109856;1417.109856;Chemie;3;Magenta;2024;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;BU05992306;GM0599;3197.0;3197KG;False;False;False;51.87894642494438;4.259332293106244;WarmteAtlas:CO2EmissieBedrijven;;;
108;NL;LCP;10698;Cargill Bioindustrial B.V.;Gouda;Buurtje;2802BE;1;;108400;446500;20.14.9;Vervaardiging van organische basischemicaliën (geen petrochemische producten);Chemische Industrie;Chemische Industrie basisproducten;CO2;52.320949;50.681244;53.464982;37.987807;30.367726;38.078297;33.901845;32.281141;36.680012;Chemische Industrie;498.095833;498.095833;Chemie;3;Magenta;2024;BU05130203;GM0513;2802.0;2802BE;BU05130203;GM0513;2802.0;2802BE;BU05130203;GM0513;2802.0;2802BE;False;False;False;52.00491371671408;4.708533686668457;WarmteAtlas:CO2EmissieBedrijven;;;
109;NL;;10714;637 Intendance Centr.Werkpl.;Woerden;Wilhelminaweg;3441XC;46;;120750;455200;84.22;Defensie;Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;1.152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU06320101;GM0632;3441.0;3441VJ;BU06320101;GM0632;3441.0;3441VJ;BU06320101;GM0632;3441.0;3441VJ;False;False;False;52.0840072154914;4.887516251412525;WarmteAtlas:CO2EmissieBedrijven;;;
110;NL;;10722;O-I Netherlands BV (Schiedam);Schiedam;Buitenhavenweg;3113BE;114;- 116;87500;436550;23.13;Vervaardiging van holglas;Overige industrie;Bouwmaterialenindustrie;CO2;93.915465;75.961415;62.081;64.527128;0.0;0.0;0.0;0.0;0.0;Bouwmaterialenindustrie;0.0;0.0;BouwMaterialen;0;SandyBrown;2024;BU06060108;GM0606;3113.0;3113BE;BU06060108;GM0606;3113.0;3113BE;BU06060108;GM0606;3113.0;3113BE;False;False;False;51.91334333717088;4.406144396190292;WarmteAtlas:CO2EmissieBedrijven;;;
111;NL;;10723;O-I Netherlands BV (Leerdam);Leerdam;Lingedijk;4142LD;8;;134256;433341;23.13;Vervaardiging van holglas;Overige industrie;Bouwmaterialenindustrie;CO2;79.793833;116.140181;98.934123;113.375385;85.439611;100.592354;100.475526;99.185806;92.286526;Bouwmaterialenindustrie;1390.192203;1390.192203;BouwMaterialen;3;SandyBrown;2024;BU19612408;GM1961;4142.0;4142LD;BU19612408;GM1961;4142.0;4142LD;BU19612408;GM1961;4142.0;4142LD;False;False;False;51.88820773633704;5.085879430333178;WarmteAtlas:CO2EmissieBedrijven;;;
112;NL;;10728;Cargill B.V.;Botlek Rotterdam;Welplaatweg;3197KS;34;;78989;433152;10.41;Vervaardiging van plantaardige en dierlijke oliën en vetten (geen margarine en andere spijsvetten);Overige industrie;Voedings- en genotmiddelenindustrie;CO2;11.09887;0.0;25.767;25.438;24.398439;25.404519;23.27157;22.24716;22.991572;Voedings- en genotmiddelenindustrie;358.76932;358.76932;Voeding;3;Green;2024;BU05992306;GM0599;3197.0;3197KS;BU05992306;GM0599;3197.0;3197KS;BU05992306;GM0599;3197.0;3197KS;False;False;False;51.88170822591934;4.2832145420111125;WarmteAtlas:CO2EmissieBedrijven;;;
113;NL;;10733;Upfield Sourcing Nederland B.V.;Rotterdam;Nassaukade;3071JL;3;;94200;436500;10.42;Vervaardiging van margarine en overige spijsvetten;Overige industrie;Voedings- en genotmiddelenindustrie;CO2;17.659637;15.43916;0.0;4.177619;3.682293;4.713587;0.0;0.0;0.0;Voedings- en genotmiddelenindustrie;0.0;0.0;Voeding;0;Green;2024;BU05991087;GM0599;3071.0;3071JM;BU05991087;GM0599;3071.0;3071JM;BU05991087;GM0599;3071.0;3071JM;False;False;False;51.91366640748244;4.503520674462932;WarmteAtlas:CO2EmissieBedrijven;;;
114;NL;;10738;Cerexagri BV / ARKEMA Rotterdam BV;Vondelingenplaat Rotterdam;TANKHOOFD;3196KE;10;;82650;434100;20.10;Vervaardiging van chemische basisprodukten,kunstmestoffen en stikstofverbindingen en van rubber;Chemische Industrie;Chemische Industrie basisproducten;CO2;14.046686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Chemische Industrie;0.0;0.0;Chemie;0;Magenta;2024;BU05992295;GM0599;3196.0;3196KE;BU05992295;GM0599;3196.0;3196KE;BU05992295;GM0599;3196.0;3196KE;False;False;False;51.89071559244905;4.336179311428801;WarmteAtlas:CO2EmissieBedrijven;;;
115;NL;;10789;BMI Monier Woerden;Woerden;Pannenbakkerijen;3443CA;1;;119600;455350;23.32;Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen);Overige industrie;Bouwmaterialenindustrie;CO2;0.0;0.0;11.770491;9.716754;13.446433;14.985661;14.565;9.825;7.031;Bouwmaterialenindustrie;105.914068;105.914068;BouwMaterialen;2;SandyBrown;2024;BU06320106;GM0632;3443.0;3443BT;BU06320106;GM0632;3443.0;3443BT;BU06320106;GM0632;3443.0;3443BT;False;False;False;52.08528305463418;4.870723515701624;WarmteAtlas:CO2EmissieBedrijven;;;
116;NL;;10793;Tata Steel Nederland Tubes BV (Zwijndrecht);Zwijndrecht;Lindtsedijk;3336LE;19;;102384;424379;24.20;Vervaardiging van stalen buizen, pijpen, holle profielen en fittings daarvoor;Overige industrie;Basismetaal;CO2;0.0;0.0;0.0;1.565646;1.756213;1.691794;0.827792;0.743437;0.956077;Basismetaal;10.768587;10.768587;Basismetaal;1;Black;2024;BU06420701;GM0642;3336.0;3336LJ;BU06420701;GM0642;3336.0;3336LJ;BU06420701;GM0642;3336.0;3336LJ;False;False;False;51.8055609004973;4.624306223984746;WarmteAtlas:CO2EmissieBedrijven;;;
117;NL;;10794;Douwe Egberts van Nelle;Rotterdam;Van Nelleweg;3000DC;1;;89400;437800;12.00;Vervaardiging van tabaksproducten;Overige industrie;Voedings- en genotmiddelenindustrie;CO2;1.645196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Voedings- en genotmiddelenindustrie;0.0;0.0;Voeding;0;Green;2024;BU05991853;GM0599;3044.0;3044BC;BU05991853;GM0599;3044.0;3044BC;BU05991853;GM0599;3044.0;3044BC;False;False;False;51.924804633292766;4.433517300951459;WarmteAtlas:CO2EmissieBedrijven;;;
118;NL;;10799;Vopak Terminal Botlek-Noord BV;Botlek Rotterdam;Welplaatweg;3197KS;110;;80525;433646;52.10;Opslag;Handel, Diensten en Overheid (HDO);Energiegebruik en processen Handel, Diensten en Overheid (HDO);CO2;31.807529;29.017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU05992306;GM0599;3197.0;3197KJ;BU05992306;GM0599;3197.0;3197KJ;BU05992306;GM0599;3197.0;3197KJ;False;False;False;51.886355319345014;4.305412901356901;WarmteAtlas:CO2EmissieBedrijven;;;
119;NL;;10815;AVR NV (Rotterdam);Rotterdam;Brielselaan;3081AC;175;;92090;434420;38.21;Behandeling van onschadelijk afval;Afvalverwijdering;AVI's;CO2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Afval;0;Maroon;2024;BU05991571;GM0599;3081.0;3081AD;BU05991571;GM0599;3081.0;3081AD;BU05991571;GM0599;3081.0;3081AD;False;False;False;51.89473818194097;4.473237164923691;WarmteAtlas:CO2EmissieBedrijven;;;
120;NL;;10820;Dakpannenfabriek v.h. Oordt BV;Alphen aan den Rijn;Churchilllaan;2400AB;3;;104510;462030;23.32;Vervaardiging van keramische producten voor de bouw (geen tegels en plavuizen);Overige industrie;Bouwmaterialenindustrie;CO2;26.344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Bouwmaterialenindustrie;0.0;0.0;BouwMaterialen;0;SandyBrown;2024;BU04840109;GM0484;2401.0;2401HA;BU04840109;GM0484;2401.0;2401HA;BU04840109;GM0484;2401.0;2401HA;False;False;False;52.14414844548023;4.649587637361928;WarmteAtlas:CO2EmissieBedrijven;;;
121;NL;;10829;Cosun Beet company (Puttershoek);Puttershoek;Rustenburgstraat;3297LG;2;;98085;424965;10.81;Vervaardiging van suiker;Overige industrie;Voedings- en genotmiddelenindustrie;CO2;96.46008;81.733225;0.801;0.0;0.353749;0.400996;0.0;0.0;0.0;Voedings- en genotmiddelenindustrie;0.0;0.0;Voeding;0;Green;2024;BU19630499;GM1963;2995.0;2995XL;BU19630499;GM1963;2995.0;2995XL;BU19630499;GM1963;2995.0;2995XL;False;False;False;51.81040585512084;4.561883202717449;WarmteAtlas:CO2EmissieBedrijven;;;
122;NL;;10880;Bolnes Motorenfabriek BV;Krimpen aan de Lek;Zaag;2931LD;29;;100250;435030;28.10;Vervaardiging van motoren, turbines, pompen, compressoren, appendages en drijfwerkelementen;Overige industrie;Metaalelektro;CO2;0.271152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU19310104;GM1931;2931.0;2931LD;BU19310104;GM1931;2931.0;2931LD;BU19310104;GM1931;2931.0;2931LD;False;False;False;51.901082873161755;4.591678105092754;WarmteAtlas:CO2EmissieBedrijven;;;
123;NL;;10882;Crown Cork Company Holland BV;Mijdrecht;Veenweg;3641SM;161;;90420;434750;25.90;Vervaardiging van overige produkten van metaal;Overige industrie;Metaalelektro;CO2;2.248707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU05992194;GM0599;3087.0;3087AE;BU05992194;GM0599;3087.0;3087AE;BU05992194;GM0599;3087.0;3087AE;False;False;False;51.89751277903622;4.448916357995484;WarmteAtlas:CO2EmissieBedrijven;;;
124;NL;;10884;Timmerfabriek Bouter en Zn BV;Bergambacht;Dijklaan;2861EE;32;-36;113640;437430;31.09;Vervaardiging van overige meubels;Overige industrie;Industrie overig;CO2;0.805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Overig;0.0;0.0;Overige;0;Gray;2024;BU19310500;GM1931;2861.0;2861EK;BU19310500;GM1931;2861.0;2861EK;BU19310500;GM1931;2861.0;2861EK;False;False;False;51.923809682648475;4.785936206680757;WarmteAtlas:CO2EmissieBedrijven;;;
125;NL;;109;Thomas Regout International BV;Maastricht;Industrieweg;6219NR;40;;175920;319396;25.72;Vervaardiging van hang- en sluitwerk;Overige industrie;Metaalelektro;CO2;0.655112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU09350303;GM0935;6219.0;6219NW;BU09350303;GM0935;6219.0;6219NW;BU09350303;GM0935;6219.0;6219NW;False;False;False;50.86399997151749;5.684335969451911;WarmteAtlas:CO2EmissieBedrijven;;;
126;NL;;10921;Damen Shiprepair Rotterdam;Schiedam;Admiraal de Ruyterstraat;3115HB;24;;85500;435500;33.15;Reparatie en onderhoud van schepen;Overige industrie;Metaalelektro;CO2;0.0;0.0;0.0;0.493902;1.73894;1.61519;1.090549;1.06;1.087;Metaalelektro;17.097321;17.097321;Overige;1;Gray;2024;BU06060201;GM0606;3115.0;3115JG;BU06060201;GM0606;3115.0;3115JG;BU06060201;GM0606;3115.0;3115JG;False;False;False;51.903660636467485;4.377292268858723;WarmteAtlas:CO2EmissieBedrijven;;;
127;NL;;10928;Aluminium & Chemie Rotterdam BV;Botlek Rotterdam;Oude Maasweg;3197KJ;80;;81574;432192;27.90;Vervaardiging van overige elektrische apparatuur;Overige industrie;Metaalelektro;CO2;62.35724;0.0;260.212;153.867156;64.083519;51.822111;0.0;0.0;0.0;Metaalelektro;0.0;0.0;Overige;0;Gray;2024;BU05992306;GM0599;3197.0;3197KJ;BU05992306;GM0599;3197.0;3197KJ;BU05992306;GM0599;3197.0;3197KJ;False;False;False;51.873427477809265;4.3209573768512755;WarmteAtlas:CO2EmissieBedrijven;;;
128;NL;;10950;N+P Rotterdam MRF B.V.;Rotterdam;Waalhavenweg;3089JJ;50;;88933;433511;38.11;Inzameling van onschadelijk afval;Afvalverwijdering;AVI's;CO2;749.549;0.0;0.0;0.335694;0.366042;0.0313;0.03569;0.038263;0.023354;Overig;0.370046;0.370046;Afval;1;Maroon;2024;BU05992194;GM0599;3089.0;3089JJ;BU05992194;GM0599;3089.0;3089JJ;BU05992194;GM0599;3089.0;3089JJ;False;False;False;51.88620307295042;4.427552133037331;WarmteAtlas:CO2EmissieBedrijven;;;
129;NL;LCP;10951;Uniper Centrale Leiden;Leiden;Maresingel;2316HB;21;e;93890;464356;35.11.1;Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales;Energiesector;Opwekking electriciteit;CO2;124.129;118.656;177.943592;110.255;127.789395;134.03183;103.965243;86.9;89.3;Opwekking electriciteit;625.1;0.0;Energy;3;Yellow;2024;BU05460105;GM0546;2316.0;2316HB;BU05460105;GM0546;2316.0;2316HB;BU05460105;GM0546;2316.0;2316HB;False;False;False;52.16398021095375;4.4940367547388975;WarmteAtlas:CO2EmissieBedrijven;;;
130;NL;LCP;10953;Uniper Centrale Den Haag;'s-Gravenhage;De Constant Rebecqueplein;2518RA;20;;79821;454750;35.11.1;Productie van elektriciteit door thermische, kern- en warmtekrachtcentrales;Energiesector;Opwekking electriciteit;CO2;382.121237;0.0;184.514;166.509;140.732611;164.961775;133.955161;127.567;137.651;Opwekking electriciteit;963.557;0.0;Energy;3;Yellow;2024;BU05182110;GM0518;2518.0;2518RA;BU05182110;GM0518;2518.0;2518RA;BU05182110;GM0518;2518.0;2518RA;False;False;False;52.075919016671314;4.29056193555572;WarmteAtlas:CO2EmissieBedrijven;;;
131;NL;;10971;Ferro (Holland) BV (HS);Rotterdam;Van Helmontstraat;3029AB;20;;89050;436080;20.30;Vervaardiging van verf, vernis e.d., drukinkt en mastiek;Chemische Industrie;Chemische Industrie basisproducten;CO2;12.9189;8.723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Chemische Industrie;0.0;0.0;Chemie;0;Magenta;2024;BU05991926;GM0599;3029.0;3029AB;BU05991926;GM0599;3029.0;3029AB;BU05991926;GM0599;3029.0;3029AB;False;False;False;51.9093052053546;4.428759421215861;WarmteAtlas:CO2EmissieBedrijven;;;
