gml_id;bronactualiteit;opp_m2;opp_ha;gas_m3;gas_GJ;warmte_m3;warmte_GJ;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
NL.TOP10NL.123360019;2020-06-01;49485.963011;4.949;1484579;46987;1484578.890345;46986.921879;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97455159314965;4.264481819487079;MULTIPOLYGON (((4.26396 51.975024, 4.263485 51.974824, 4.263732 51.9746, 4.2648 51.975053, 4.264812 51.975042, 4.265292 51.975245, 4.265194 51.975335, 4.265741 51.975565, 4.267056 51.974373, 4.265595 51.973758, 4.265923 51.973461, 4.265431 51.973251, 4.265362 51.973312, 4.264823 51.973085, 4.263085 51.974659, 4.262269 51.974316, 4.261577 51.974942, 4.262286 51.975241, 4.262876 51.974706, 4.262971 51.974746, 4.262098 51.975555, 4.26297 51.975921, 4.26396 51.975024)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.131585005;2021-01-01;83440.78698;8.344;2503224;79227;2503223.6094;79227.027238;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.972270036366226;4.268608948849503;MULTIPOLYGON (((4.26919 51.974035, 4.271653 51.971866, 4.269916 51.971114, 4.269758 51.971253, 4.268903 51.970882, 4.268569 51.971177, 4.267523 51.970724, 4.265553 51.972459, 4.26919 51.974035)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.131062330;2019-01-01;772.740192;0.077;23182;734;23182.205775;733.716813;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.970967352493204;4.26952769276183;MULTIPOLYGON (((4.26968 51.970914, 4.269564 51.970862, 4.269518 51.970905, 4.269273 51.970805, 4.269166 51.970908, 4.2697 51.971139, 4.269863 51.97099, 4.26968 51.970914)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100839307;2010-01-01;14059.694455;1.406;421791;13350;421790.833665;13349.679885;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97904412698892;4.27382194463075;MULTIPOLYGON (((4.275032 51.978725, 4.273941 51.978248, 4.27263 51.979354, 4.273674 51.979851, 4.274971 51.978772, 4.275014 51.978736, 4.275032 51.978725)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100843085;2019-01-01;34556.441092;3.456;1036693;32811;1036693.23276;32811.340817;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.979995416368574;4.275575955161864;MULTIPOLYGON (((4.273644 51.980084, 4.274697 51.980548, 4.276005 51.981125, 4.276058 51.981146, 4.276292 51.980943, 4.277459 51.979933, 4.2775 51.979898, 4.277029 51.979691, 4.275225 51.978902, 4.275092 51.978846, 4.274719 51.979177, 4.273644 51.980084)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102449854;2020-01-01;300648.747525;30.065;9019462;285466;9019462.425735;285465.985775;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.974408257568186;4.28496643574335;MULTIPOLYGON (((4.28281 51.976681, 4.28281 51.976681, 4.284654 51.977588, 4.284651 51.977591, 4.284902 51.977716, 4.284964 51.977665, 4.285135 51.977745, 4.285171 51.97772, 4.285933 51.978093, 4.29005 51.974913, 4.288098 51.973949, 4.283916 51.97718, 4.283871 51.977158, 4.287473 51.974372, 4.286268 51.973778, 4.28627 51.973777, 4.286266 51.973775, 4.286216 51.973753, 4.2862 51.973744, 4.285137 51.97322, 4.285685 51.972797, 4.284777 51.972348, 4.284783 51.972343, 4.28478 51.972341, 4.284851 51.972283, 4.285103 51.972403, 4.285085 51.972418, 4.285067 51.972435, 4.285762 51.972762, 4.285965 51.972865, 4.286628 51.973176, 4.286605 51.973194, 4.286673 51.973233, 4.286701 51.97321, 4.286818 51.973264, 4.28771 51.972553, 4.287891 51.972638, 4.288716 51.971963, 4.288541 51.971876, 4.288633 51.971797, 4.288176 51.971582, 4.285389 51.970274, 4.283576 51.971742, 4.283704 51.971802, 4.283693 51.971811, 4.281578 51.973441, 4.281636 51.973469, 4.279484 51.975128, 4.280126 51.975447, 4.280199 51.975393, 4.28281 51.976681)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102449047;2012-01-01;47122.897857;4.712;1413687;44743;1413686.935695;44743.191515;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97894070884508;4.290064385531251;MULTIPOLYGON (((4.290921 51.980124, 4.291674 51.97957, 4.292429 51.978961, 4.289706 51.977609, 4.287665 51.979204, 4.288142 51.979441, 4.288082 51.979486, 4.287991 51.979556, 4.288431 51.979775, 4.288625 51.979627, 4.288678 51.979586, 4.288727 51.979548, 4.288936 51.979388, 4.289616 51.979727, 4.289827 51.979832, 4.290023 51.97968, 4.290259 51.979796, 4.290728 51.980028, 4.290921 51.980124)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100842098;2012-01-01;48670.173832;4.867;1460105;46212;1460105.214945;46212.330053;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.978586514448644;4.281492725891942;MULTIPOLYGON (((4.283716 51.97826, 4.283039 51.977952, 4.28232 51.977625, 4.281341 51.977175, 4.279276 51.978907, 4.281633 51.980002, 4.283716 51.97826)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.123360337;2010-01-01;45705.228367;4.571;1371157;43397;1371156.850995;43397.114334;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.9718797416622;4.281959214469476;MULTIPOLYGON (((4.28146 51.97335, 4.284324 51.971039, 4.282943 51.970384, 4.282478 51.97075, 4.282298 51.970667, 4.281934 51.970971, 4.282114 51.971053, 4.281377 51.971683, 4.280834 51.971426, 4.279566 51.972451, 4.28146 51.97335)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.103059197;2021-01-01;172646.990459;17.265;5179410;163928;5179409.713785;163928.317441;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97763070754114;4.291323246878635;MULTIPOLYGON (((4.29016 51.974963, 4.288097 51.976534, 4.28593 51.978212, 4.287055 51.97877, 4.28746 51.978971, 4.287717 51.979099, 4.2899 51.977419, 4.292772 51.978844, 4.291756 51.979608, 4.292857 51.980119, 4.293433 51.980413, 4.296203 51.978296, 4.296135 51.978262, 4.295744 51.978064, 4.295291 51.977837, 4.295331 51.977806, 4.294587 51.977437, 4.294568 51.977427, 4.294786 51.977258, 4.293602 51.976682, 4.293585 51.976673, 4.293524 51.976723, 4.293521 51.976721, 4.293473 51.976757, 4.292751 51.976388, 4.292717 51.976413, 4.292586 51.976346, 4.292558 51.976368, 4.292328 51.976251, 4.292276 51.976224, 4.292432 51.976109, 4.29016 51.974963)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102449072;2019-01-01;71375.080809;7.138;2141252;67771;2141252.424285;67770.639229;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.9798978035142;4.2840513122877395;MULTIPOLYGON (((4.281833 51.981263, 4.282322 51.98089, 4.282818 51.981138, 4.282937 51.981047, 4.283296 51.981225, 4.283637 51.980964, 4.283907 51.981098, 4.284146 51.980916, 4.284375 51.98103, 4.285198 51.9804, 4.28566 51.98063, 4.28707 51.979552, 4.285275 51.978657, 4.285196 51.978714, 4.284273 51.978237, 4.280903 51.980798, 4.280909 51.980801, 4.281572 51.981132, 4.281833 51.981263)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102443719;2010-01-01;4491.014577;0.449;134730;4264;134730.437295;4264.21834;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97766979534256;4.275353947130798;MULTIPOLYGON (((4.274736 51.977616, 4.274869 51.977678, 4.274779 51.977756, 4.275351 51.978037, 4.275485 51.978102, 4.27603 51.977646, 4.275191 51.97724, 4.274736 51.977616)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102439123;2012-01-01;7137.936102;0.714;214138;6777;214138.08306;6777.470329;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97709807721431;4.2678882108496605;MULTIPOLYGON (((4.267607 51.97753, 4.267652 51.97747, 4.26778 51.977508, 4.267829 51.977466, 4.268232 51.977117, 4.268383 51.977184, 4.268623 51.976977, 4.268714 51.977019, 4.268898 51.976865, 4.268802 51.976822, 4.268083 51.976505, 4.266952 51.977484, 4.267518 51.977734, 4.267717 51.977562, 4.267607 51.97753)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.130957358;2018-01-01;7599.833556;0.76;227995;7216;227995.00668;7216.041961;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97575184421057;4.268557835001536;MULTIPOLYGON (((4.268825 51.976291, 4.26947 51.97573, 4.268291 51.975213, 4.267646 51.975774, 4.268825 51.976291)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102445123;2010-01-01;16824.918123;1.682;504748;15975;504747.543705;15975.259758;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.974973951888295;4.274815042332139;MULTIPOLYGON (((4.27351 51.975145, 4.274911 51.975805, 4.276113 51.974835, 4.276026 51.974792, 4.275133 51.974366, 4.275207 51.974305, 4.274789 51.974109, 4.27351 51.975145)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102445239;2010-01-01;22406.072131;2.241;672182;21275;672182.16393;21274.565488;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.973311613826006;4.276591305972545;MULTIPOLYGON (((4.275007 51.973229, 4.275786 51.9736, 4.276403 51.973893, 4.276288 51.973985, 4.276676 51.97417, 4.276791 51.974077, 4.277106 51.974227, 4.278177 51.973354, 4.27607 51.972373, 4.275007 51.973229)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102449904;2010-01-01;36970.983818;3.697;1109130;35104;1109129.514555;35103.949136;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97403037113079;4.27926481229352;MULTIPOLYGON (((4.277421 51.974255, 4.277834 51.974449, 4.277765 51.974508, 4.27792 51.974578, 4.277987 51.974522, 4.278457 51.974741, 4.27825 51.974913, 4.278246 51.974917, 4.278541 51.975055, 4.278442 51.975135, 4.278823 51.975316, 4.278924 51.975235, 4.279134 51.975333, 4.281181 51.973669, 4.279253 51.972765, 4.277421 51.974255)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100838344;2010-01-01;37450.472924;3.745;1123514;35559;1123514.187735;35559.224042;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97170134670445;4.278109771353017;MULTIPOLYGON (((4.276215 51.972096, 4.278045 51.972956, 4.278097 51.972914, 4.278948 51.972222, 4.279289 51.971946, 4.279425 51.972009, 4.279734 51.971758, 4.279584 51.971688, 4.28003 51.971326, 4.278149 51.970443, 4.276151 51.972066, 4.276215 51.972096)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102445125;2014-01-01;101113.523805;10.111;3033406;96007;3033405.71415;96007.290853;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.976734531391294;4.277790871986127;MULTIPOLYGON (((4.278868 51.975626, 4.2776 51.975045, 4.27757 51.97507, 4.277576 51.975081, 4.277536 51.975114, 4.276936 51.974839, 4.276768 51.974979, 4.276358 51.974791, 4.274346 51.976463, 4.276612 51.977502, 4.276614 51.977503, 4.276647 51.977517, 4.276612 51.977546, 4.279287 51.978783, 4.281234 51.977164, 4.280082 51.976613, 4.278881 51.976097, 4.278586 51.975971, 4.2785 51.975932, 4.278868 51.975626)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102443717;2012-01-01;48233.490735;4.823;1447005;45798;1447004.72205;45797.699453;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.97830189374126;4.271395246336603;MULTIPOLYGON (((4.268836 51.978165, 4.269173 51.978325, 4.27019 51.978795, 4.270189 51.978796, 4.270219 51.978805, 4.270541 51.978943, 4.27064 51.978869, 4.271045 51.979045, 4.272229 51.979596, 4.273918 51.978206, 4.272846 51.977718, 4.272621 51.977898, 4.272494 51.977846, 4.271245 51.977271, 4.27092 51.97754, 4.270403 51.977302, 4.270315 51.977375, 4.269979 51.97722, 4.268836 51.978165)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100842522;2019-01-01;1057.7238;0.106;31732;1004;31731.714;1004.308748;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.975450393664886;4.267228869944247;MULTIPOLYGON (((4.267561 51.975422, 4.267157 51.975248, 4.266897 51.975479, 4.2673 51.975653, 4.267561 51.975422)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102443160;2010-01-01;59085.127949;5.909;1772554;56101;1772553.838455;56101.328987;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.985401904036436;4.255124906120393;MULTIPOLYGON (((4.256236 51.984295, 4.255046 51.98381, 4.252714 51.986005, 4.254132 51.986551, 4.255215 51.986997, 4.255659 51.986559, 4.257523 51.984825, 4.257294 51.984716, 4.256236 51.984295)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100839613;2012-01-01;17272.161736;1.727;518165;16400;518164.852065;16399.917568;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.986630561112996;4.25781363216139;MULTIPOLYGON (((4.259139 51.986381, 4.25782 51.985781, 4.256485 51.98687, 4.256987 51.987102, 4.257501 51.987339, 4.257816 51.987485, 4.259139 51.986381)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100836960;2012-01-01;27162.546292;2.716;814876;25791;814876.388775;25790.837705;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.984414454477935;4.261015879744028;MULTIPOLYGON (((4.2607 51.983389, 4.260021 51.983931, 4.25933 51.984512, 4.261286 51.985428, 4.261457 51.985289, 4.261521 51.985317, 4.261533 51.985308, 4.261896 51.98501, 4.262029 51.984896, 4.262003 51.984885, 4.262207 51.984716, 4.262488 51.984485, 4.262703 51.984307, 4.2607 51.983389)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100838248;2012-01-01;13428.221051;1.343;402847;12750;402846.63153;12750.095888;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.99046903149767;4.255800145882382;MULTIPOLYGON (((4.256778 51.990249, 4.255691 51.989733, 4.254614 51.990593, 4.255072 51.990799, 4.255596 51.991035, 4.255952 51.991194, 4.256933 51.990411, 4.256709 51.990304, 4.256778 51.990249)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.120401356;2012-01-01;10839.231129;1.084;325177;10292;325176.933855;10291.849957;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98877372553438;4.260665962176405;MULTIPOLYGON (((4.26195 51.988251, 4.26147 51.987974, 4.26142 51.988006, 4.26133 51.98795, 4.259555 51.989145, 4.259879 51.989323, 4.259522 51.989576, 4.259618 51.98963, 4.259527 51.989692, 4.25967 51.989775, 4.26195 51.988251)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100839753;2012-01-01;42360.086651;4.236;1270803;40221;1270802.59953;40220.902275;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98850777907625;4.257535285423726;MULTIPOLYGON (((4.255634 51.988728, 4.256356 51.989043, 4.256614 51.988828, 4.256629 51.988835, 4.257253 51.989132, 4.257265 51.989137, 4.25751 51.989249, 4.258056 51.989499, 4.258479 51.989687, 4.259936 51.988512, 4.25815 51.987688, 4.258082 51.987662, 4.257656 51.988006, 4.257641 51.988019, 4.257286 51.987863, 4.257197 51.987819, 4.257144 51.98786, 4.256556 51.987571, 4.256602 51.987535, 4.256299 51.9874, 4.256233 51.987456, 4.256151 51.987525, 4.255048 51.988453, 4.255634 51.988728)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.120401658;2012-01-01;444.84;0.044;13345;422;13345.2;422.37558;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98250275836108;4.25679145842617;MULTIPOLYGON (((4.25676 51.982666, 4.257014 51.982344, 4.256903 51.982312, 4.256771 51.982482, 4.256689 51.982457, 4.256574 51.982607, 4.25676 51.982666)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102443161;2006-01-01;285.23998;0.029;8557;271;8557.1994;270.835361;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98813345007832;4.260351291496068;MULTIPOLYGON (((4.260185 51.988163, 4.260363 51.988247, 4.260485 51.988148, 4.26043 51.988122, 4.26049 51.988073, 4.260368 51.988015, 4.260185 51.988163)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102449010;2018-01-01;40968.678364;4.097;1229060;38900;1229060.350905;38899.760106;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98698569869119;4.260034635252404;MULTIPOLYGON (((4.259847 51.988343, 4.260003 51.988215, 4.262191 51.986423, 4.261791 51.986233, 4.261557 51.986427, 4.26138 51.986349, 4.261032 51.986187, 4.260621 51.985991, 4.260961 51.985714, 4.260551 51.985527, 4.260287 51.985733, 4.260174 51.98568, 4.257985 51.987479, 4.259847 51.988343)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.126644139;2017-01-01;15380.139267;1.538;461404;14603;461404.178025;14603.442234;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98985829013895;4.254336470485289;MULTIPOLYGON (((4.254496 51.990606, 4.255674 51.98963, 4.25475 51.989217, 4.254369 51.989511, 4.253802 51.989255, 4.25304 51.989897, 4.253171 51.989969, 4.253127 51.99, 4.253226 51.990047, 4.253285 51.990075, 4.253582 51.990216, 4.253556 51.990237, 4.253955 51.990416, 4.254003 51.990375, 4.254496 51.990606)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.130943117;2018-01-01;3791.485871;0.379;113745;3600;113744.576115;3600.015834;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.982209282619344;4.257642914623918;MULTIPOLYGON (((4.257795 51.982481, 4.257874 51.982378, 4.258134 51.982461, 4.258357 51.982183, 4.257355 51.981883, 4.257297 51.981864, 4.257129 51.982078, 4.256994 51.982239, 4.257119 51.982277, 4.257167 51.98229, 4.257131 51.982336, 4.25764 51.98249, 4.257761 51.982525, 4.257795 51.982481)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.131046614;2019-01-01;269.832553;0.027;8095;256;8094.97659;256.206009;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98128257251843;4.25727099562901;MULTIPOLYGON (((4.257098 51.981441, 4.257513 51.981163, 4.257444 51.981124, 4.257029 51.981402, 4.257098 51.981441)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.131046786;2019-01-01;255.112563;0.026;7653;242;7653.37689;242.229379;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98173457828948;4.257766951275259;MULTIPOLYGON (((4.257607 51.981876, 4.257693 51.981902, 4.257903 51.981637, 4.257861 51.981625, 4.25791 51.98156, 4.257859 51.981545, 4.257607 51.981876)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100841056;2010-01-01;12397.325509;1.24;371920;11771;371919.76527;11771.260571;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98524338420399;4.262871384480006;MULTIPOLYGON (((4.262719 51.985971, 4.264009 51.984902, 4.263086 51.98447, 4.261772 51.985541, 4.261733 51.985573, 4.262303 51.985837, 4.262286 51.985851, 4.262653 51.986024, 4.262719 51.985971)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102448993;2012-01-01;15449.569346;1.545;463487;14669;463487.08038;14669.366094;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98657114593979;4.265508620078228;MULTIPOLYGON (((4.26533 51.98735, 4.266045 51.986962, 4.266809 51.986531, 4.265789 51.985823, 4.265357 51.98607, 4.265241 51.985996, 4.264206 51.986578, 4.26533 51.98735)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102449019;2012-01-01;19048.681094;1.905;571460;18087;571460.432835;18086.722699;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98762292928864;4.266435927114246;MULTIPOLYGON (((4.265044 51.987775, 4.265332 51.987936, 4.26526 51.987981, 4.26529 51.987999, 4.265687 51.988229, 4.265959 51.988386, 4.266204 51.988528, 4.267866 51.987428, 4.266655 51.986724, 4.265044 51.987775)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100844055;2012-01-01;9155.228457;0.916;274657;8693;274656.85371;8692.88942;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98720182229572;4.264357359704662;MULTIPOLYGON (((4.265376 51.987458, 4.263913 51.986479, 4.263606 51.986661, 4.263787 51.986783, 4.26365 51.98686, 4.263406 51.987006, 4.264668 51.987876, 4.265376 51.987458)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.120401604;2012-01-01;125681.334462;12.568;3770440;119334;3770440.033875;119334.427072;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98966267048036;4.263398189624392;MULTIPOLYGON (((4.265336 51.988531, 4.264918 51.98881, 4.26464 51.988995, 4.266326 51.989975, 4.26628 51.990006, 4.264583 51.989035, 4.264111 51.989342, 4.264034 51.989301, 4.264708 51.988851, 4.264655 51.988825, 4.265005 51.988599, 4.265186 51.988477, 4.264839 51.988284, 4.264676 51.988405, 4.264586 51.988451, 4.264312 51.988285, 4.264378 51.988229, 4.264078 51.988052, 4.263371 51.987635, 4.262916 51.987368, 4.262601 51.987182, 4.262007 51.987551, 4.261467 51.98789, 4.262081 51.988255, 4.260173 51.989519, 4.260444 51.989679, 4.26157 51.990325, 4.261998 51.990574, 4.261231 51.991083, 4.26235 51.991741, 4.263057 51.992141, 4.265092 51.990791, 4.264902 51.990682, 4.265371 51.99037, 4.265641 51.990525, 4.265687 51.990497, 4.266076 51.990242, 4.266176 51.990172, 4.266153 51.990157, 4.266319 51.990039, 4.266361 51.990063, 4.26661 51.989902, 4.266842 51.989752, 4.26683 51.989745, 4.26679 51.989719, 4.267074 51.989535, 4.265336 51.988531)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.100836970;2012-01-01;25096.726504;2.51;752902;23829;752901.79512;23829.341816;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.992942290884656;4.265537014218742;MULTIPOLYGON (((4.264657 51.993075, 4.266348 51.994074, 4.267097 51.993586, 4.266681 51.993346, 4.267008 51.993116, 4.264908 51.991856, 4.264787 51.991932, 4.263908 51.992484, 4.263786 51.99256, 4.264657 51.993075)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.126644235;2012-01-01;431.181413;0.043;12935;409;12935.44239;409.406752;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.986160131101784;4.26467147108308;MULTIPOLYGON (((4.264455 51.98616, 4.264547 51.98622, 4.264619 51.986272, 4.264646 51.986291, 4.264887 51.986162, 4.264695 51.986029, 4.264455 51.98616)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.102443249;2012-01-01;22734.915668;2.273;682047;21587;682047.47004;21586.802427;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.98587065058946;4.267621756927484;MULTIPOLYGON (((4.266091 51.986033, 4.26747 51.986822, 4.269219 51.985664, 4.269233 51.985654, 4.269121 51.98559, 4.268919 51.985474, 4.268649 51.985319, 4.268289 51.985125, 4.268075 51.98501, 4.267856 51.985163, 4.267748 51.985104, 4.267588 51.985206, 4.267491 51.985148, 4.266924 51.985517, 4.266789 51.985439, 4.266038 51.985943, 4.266142 51.985992, 4.266091 51.986033)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
NL.TOP10NL.123079316;2010-01-01;329.631483;0.033;9889;313;9888.944505;312.985094;;GM1783;;;;GM1783;;;;GM1783;;;False;False;False;51.99097121095244;4.266038643595436;MULTIPOLYGON (((4.266256 51.990891, 4.266149 51.990831, 4.265822 51.991051, 4.265928 51.991111, 4.266256 51.990891)));WarmteAtlas:Kassen;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-23T13:52:57;
