buurtcode;gemeentecode;scenario;modality;jaar;ev_aantal
BU05051902;GM0505;low;car_bev;2039;315.49801356209844
BU05051902;GM0505;low;car_bev;2040;351.32041242827876
BU05051902;GM0505;low;car_bev;2041;392.33685720226526
BU05051902;GM0505;low;car_bev;2042;396.49208391258713
BU05051902;GM0505;low;car_bev;2043;399.98398324251264
BU05051902;GM0505;low;car_bev;2044;403.1561015695885
BU05051902;GM0505;low;car_bev;2045;406.40961544583735
BU05051902;GM0505;low;car_bev;2046;409.4106431798883
BU05051902;GM0505;low;car_bev;2047;412.31225671830043
BU05051902;GM0505;low;car_bev;2048;416.7194779669339
BU05051902;GM0505;low;car_bev;2049;419.3334523933233
BU05051902;GM0505;low;car_bev;2050;422.08207010744695
BU05051903;GM0505;low;car_bev;2025;0.09290178965137824
BU05051903;GM0505;low;car_bev;2026;0.16905245192929966
BU05051903;GM0505;low;car_bev;2027;0.25081745260461547
BU05051903;GM0505;low;car_bev;2028;0.3648950552281888
BU05051903;GM0505;low;car_bev;2029;0.5207078941548189
BU05051903;GM0505;low;car_bev;2030;0.7242936134801571
BU05051903;GM0505;low;car_bev;2031;1.1488397882122874
BU05051903;GM0505;low;car_bev;2032;1.968494185698092
BU05051903;GM0505;low;car_bev;2033;2.862727860115337
BU05051903;GM0505;low;car_bev;2034;3.686237682259127
BU05051903;GM0505;low;car_bev;2035;4.668809446973865
BU05051903;GM0505;low;car_bev;2036;6.409459059749184
BU05051903;GM0505;low;car_bev;2037;7.834734299977595
BU05051903;GM0505;low;car_bev;2038;9.528985994897342
BU05051903;GM0505;low;car_bev;2039;11.560387216091105
BU05051903;GM0505;low;car_bev;2040;13.993883108531799
BU05051903;GM0505;low;car_bev;2041;16.897934443922395
BU05051903;GM0505;low;car_bev;2042;17.31236819378163
BU05051903;GM0505;low;car_bev;2043;18.936635489199737
BU05051903;GM0505;low;car_bev;2044;18.967630608577853
BU05051903;GM0505;low;car_bev;2045;18.997666947146094
BU05051903;GM0505;low;car_bev;2046;19.011204705844275
BU05051903;GM0505;low;car_bev;2047;19.01557415872614
BU05051903;GM0505;low;car_bev;2048;19.014260482770514
BU05051903;GM0505;low;car_bev;2049;18.99629862622311
BU05051903;GM0505;low;car_bev;2050;18.979933772624626
BU05051904;GM0505;low;car_bev;2025;0.0
BU05051904;GM0505;low;car_bev;2026;0.0
BU05051904;GM0505;low;car_bev;2027;0.0
BU05051904;GM0505;low;car_bev;2028;0.0
BU05051904;GM0505;low;car_bev;2029;0.0
BU05051904;GM0505;low;car_bev;2030;0.0
BU05051904;GM0505;low;car_bev;2031;0.0
BU05051904;GM0505;low;car_bev;2032;0.0
BU05051904;GM0505;low;car_bev;2033;0.0
BU05051904;GM0505;low;car_bev;2034;0.0
BU05051904;GM0505;low;car_bev;2035;0.0
BU05051904;GM0505;low;car_bev;2036;0.0
BU05051904;GM0505;low;car_bev;2037;0.0
BU05051904;GM0505;low;car_bev;2038;0.0
BU05051904;GM0505;low;car_bev;2039;0.0
BU05051904;GM0505;low;car_bev;2040;0.0
BU05051904;GM0505;low;car_bev;2041;0.0
BU05051904;GM0505;low;car_bev;2042;0.0
BU05051904;GM0505;low;car_bev;2043;0.0
BU05051904;GM0505;low;car_bev;2044;0.0
BU05051904;GM0505;low;car_bev;2045;0.0
BU05051904;GM0505;low;car_bev;2046;0.0
BU05051904;GM0505;low;car_bev;2047;0.0
BU05051904;GM0505;low;car_bev;2048;0.0
BU05051904;GM0505;low;car_bev;2049;0.0
BU05051904;GM0505;low;car_bev;2050;0.0
BU05051905;GM0505;low;car_bev;2025;0.07432143172110259
BU05051905;GM0505;low;car_bev;2026;0.11270163461953311
BU05051905;GM0505;low;car_bev;2027;0.16721163506974365
BU05051905;GM0505;low;car_bev;2028;0.24326337015212585
BU05051905;GM0505;low;car_bev;2029;0.34713859610321257
BU05051905;GM0505;low;car_bev;2030;0.48286240898677124
BU05051905;GM0505;low;car_bev;2031;0.6564798789784501
BU05051905;GM0505;low;car_bev;2032;0.8748863047547074
BU05051905;GM0505;low;car_bev;2033;1.145091144046135
BU05051905;GM0505;low;car_bev;2034;1.8431188411295636
BU05051905;GM0505;low;car_bev;2035;2.8012856681843195
BU05051905;GM0505;low;car_bev;2036;3.49606857804501
BU05051905;GM0505;low;car_bev;2037;4.273491436351416
BU05051905;GM0505;low;car_bev;2038;5.19762872448946
BU05051905;GM0505;low;car_bev;2039;8.407554338975347
BU05051905;GM0505;low;car_bev;2040;10.177369533477675
BU05051905;GM0505;low;car_bev;2041;12.289406868307193
BU05051905;GM0505;low;car_bev;2042;12.590813231841183
BU05051905;GM0505;low;car_bev;2043;12.624423659466492
BU05051905;GM0505;low;car_bev;2044;12.645087072385234
BU05051905;GM0505;low;car_bev;2045;12.665111298097397
BU05051905;GM0505;low;car_bev;2046;12.67413647056285
BU05051905;GM0505;low;car_bev;2047;12.677049439150757
BU05051905;GM0505;low;car_bev;2048;12.67617365518034
BU05051905;GM0505;low;car_bev;2049;12.664199084148738
BU05051905;GM0505;low;car_bev;2050;12.65328918174975
BU05051906;GM0505;low;car_bev;2025;0.0
BU05051906;GM0505;low;car_bev;2026;0.0
BU05051906;GM0505;low;car_bev;2027;0.0
BU05051906;GM0505;low;car_bev;2028;0.0
BU05051906;GM0505;low;car_bev;2029;0.0
BU05051906;GM0505;low;car_bev;2030;0.0
BU05051906;GM0505;low;car_bev;2031;0.0
BU05051906;GM0505;low;car_bev;2032;0.0
BU05051906;GM0505;low;car_bev;2033;0.0
BU05051906;GM0505;low;car_bev;2034;0.0
BU05051906;GM0505;low;car_bev;2035;0.0
BU05051906;GM0505;low;car_bev;2036;0.0
BU05051906;GM0505;low;car_bev;2037;0.0
BU05051906;GM0505;low;car_bev;2038;0.0
BU05051906;GM0505;low;car_bev;2039;0.0
BU05051906;GM0505;low;car_bev;2040;0.0
BU05051906;GM0505;low;car_bev;2041;0.0
BU05051906;GM0505;low;car_bev;2042;0.0
BU05051906;GM0505;low;car_bev;2043;0.0
BU05051906;GM0505;low;car_bev;2044;0.0
BU05051906;GM0505;low;car_bev;2045;0.0
BU05051906;GM0505;low;car_bev;2046;0.0
BU05051906;GM0505;low;car_bev;2047;0.0
BU05051906;GM0505;low;car_bev;2048;0.0
BU05051906;GM0505;low;car_bev;2049;0.0
BU05051906;GM0505;low;car_bev;2050;0.0
BU05051907;GM0505;low;car_bev;2025;0.3239932583300278
BU05051907;GM0505;low;car_bev;2026;0.3970458663860715
BU05051907;GM0505;low;car_bev;2027;0.48084111035436844
BU05051907;GM0505;low;car_bev;2028;0.5767362303987961
BU05051907;GM0505;low;car_bev;2029;0.6855169242258983
BU05051907;GM0505;low;car_bev;2030;0.8055639223056715
BU05051907;GM0505;low;car_bev;2031;0.9363168428611518
BU05051907;GM0505;low;car_bev;2032;1.0766951953328188
BU05051907;GM0505;low;car_bev;2033;1.2273806329580257
BU05051907;GM0505;low;car_bev;2034;1.3870749316474476
BU05051907;GM0505;low;car_bev;2035;1.5546668717269017
BU05051907;GM0505;low;car_bev;2036;1.728901426542362
BU05051907;GM0505;low;car_bev;2037;1.9056516175169071
BU05051907;GM0505;low;car_bev;2038;2.1045958571889183
BU05051907;GM0505;low;car_bev;2039;2.3327271890452903
BU05051907;GM0505;low;car_bev;2040;2.5975891315354565
BU05051907;GM0505;low;car_bev;2041;2.9008544828846885
BU05051907;GM0505;low;car_bev;2042;2.9369925173546343
BU05051907;GM0505;low;car_bev;2043;2.9628570022014538
BU05051907;GM0505;low;car_bev;2044;2.986352744154723
BU05051907;GM0505;low;car_bev;2045;3.0104514254033483
BU05051907;GM0505;low;car_bev;2046;3.032679839655457
BU05051907;GM0505;low;car_bev;2047;3.0541718577427193
BU05051907;GM0505;low;car_bev;2048;3.075426088688357
BU05051907;GM0505;low;car_bev;2049;3.094716008885304
BU05051907;GM0505;low;car_bev;2050;3.1149996128191684
BU05051909;GM0505;low;car_bev;2025;10.826140796670664
BU05051909;GM0505;low;car_bev;2026;13.157026499106944
BU05051909;GM0505;low;car_bev;2027;15.783248086020409
BU05051909;GM0505;low;car_bev;2028;18.72875489202047
BU05051909;GM0505;low;car_bev;2029;21.994499224500423
BU05051909;GM0505;low;car_bev;2030;26.030550624100766
BU05051909;GM0505;low;car_bev;2031;30.129492785034667
BU05051909;GM0505;low;car_bev;2032;34.565742816462624
BU05051909;GM0505;low;car_bev;2033;39.35844891616614
BU05051909;GM0505;low;car_bev;2034;44.456610189787625
BU05051909;GM0505;low;car_bev;2035;49.8254896312914
BU05051909;GM0505;low;car_bev;2036;55.41786390937455
BU05051909;GM0505;low;car_bev;2037;61.50778871751147
BU05051909;GM0505;low;car_bev;2038;69.36132142695084
BU05051909;GM0505;low;car_bev;2039;77.37468102144588
BU05051909;GM0505;low;car_bev;2040;86.70155287600447
BU05051909;GM0505;low;car_bev;2041;97.40995901119052
BU05051909;GM0505;low;car_bev;2042;100.499141375559
BU05051909;GM0505;low;car_bev;2043;101.96253382221077
BU05051909;GM0505;low;car_bev;2044;103.33869617695397
BU05051909;GM0505;low;car_bev;2045;104.73311691551629
BU05051909;GM0505;low;car_bev;2046;106.05993990166189
BU05051909;GM0505;low;car_bev;2047;107.35829408168902
BU05051909;GM0505;low;car_bev;2048;108.64458349968791
BU05051909;GM0505;low;car_bev;2049;109.85938225682548
BU05051909;GM0505;low;car_bev;2050;111.1076050552944
BU05051910;GM0505;low;car_bev;2025;0.13006250551192955
BU05051910;GM0505;low;car_bev;2026;0.19722786058418296
BU05051910;GM0505;low;car_bev;2027;0.2926203613720514
BU05051910;GM0505;low;car_bev;2028;0.4865267403042517
BU05051910;GM0505;low;car_bev;2029;0.7810618412322282
BU05051910;GM0505;low;car_bev;2030;1.0864404202202356
BU05051910;GM0505;low;car_bev;2031;1.4770797277015124
BU05051910;GM0505;low;car_bev;2032;1.968494185698092
BU05051910;GM0505;low;car_bev;2033;2.5764550741038037
BU05051910;GM0505;low;car_bev;2034;3.317613914033215
BU05051910;GM0505;low;car_bev;2035;4.201928502276478
BU05051910;GM0505;low;car_bev;2036;5.244102867067514
BU05051910;GM0505;low;car_bev;2037;6.410237154527123
BU05051910;GM0505;low;car_bev;2038;7.796443086734188
BU05051910;GM0505;low;car_bev;2039;9.458498631347261
BU05051910;GM0505;low;car_bev;2040;12.721711916847086
BU05051910;GM0505;low;car_bev;2041;16.897934443922395
BU05051910;GM0505;low;car_bev;2042;17.31236819378163
BU05051910;GM0505;low;car_bev;2043;17.358582531766427
BU05051910;GM0505;low;car_bev;2044;18.967630608577853
BU05051910;GM0505;low;car_bev;2045;20.58080585940827
BU05051910;GM0505;low;car_bev;2046;20.59547176466463
BU05051910;GM0505;low;car_bev;2047;20.600205338619983
BU05051910;GM0505;low;car_bev;2048;20.598782189668057
BU05051910;GM0505;low;car_bev;2049;20.5793235117417
BU05051910;GM0505;low;car_bev;2050;20.561594920343342
BU05051911;GM0505;low;car_bev;2025;0.16208202930989268
BU05051911;GM0505;low;car_bev;2026;0.19862755272291557
BU05051911;GM0505;low;car_bev;2027;0.24054720474932217
BU05051911;GM0505;low;car_bev;2028;0.28851995617263876
BU05051911;GM0505;low;car_bev;2029;0.3429388546129979
BU05051911;GM0505;low;car_bev;2030;0.4029938820607167
BU05051911;GM0505;low;car_bev;2031;0.46840469876001817
BU05051911;GM0505;low;car_bev;2032;0.5386307721239944
BU05051911;GM0505;low;car_bev;2033;0.6140131071605089
BU05051911;GM0505;low;car_bev;2034;0.6939022473611557
BU05051911;GM0505;low;car_bev;2035;0.7777422909385233
BU05051911;GM0505;low;car_bev;2036;0.8649053922389968
BU05051911;GM0505;low;car_bev;2037;0.9533271085343207
BU05051911;GM0505;low;car_bev;2038;1.0528517103674886
BU05051911;GM0505;low;car_bev;2039;1.166977562796273
BU05051911;GM0505;low;car_bev;2040;1.2994784184154384
BU05051911;GM0505;low;car_bev;2041;1.451191120626372
BU05051911;GM0505;low;car_bev;2042;1.468494606570684
BU05051911;GM0505;low;car_bev;2043;1.4814270170501735
BU05051911;GM0505;low;car_bev;2044;1.4931750554655183
BU05051911;GM0505;low;car_bev;2045;1.5052245624400695
BU05051911;GM0505;low;car_bev;2046;1.5163389358317017
BU05051911;GM0505;low;car_bev;2047;1.5270851105225312
BU05051911;GM0505;low;car_bev;2048;1.537712390536082
BU05051911;GM0505;low;car_bev;2049;1.5473575149304444
BU05051911;GM0505;low;car_bev;2050;1.5574994804517406
BU05051912;GM0505;low;car_bev;2025;0.16722322137248083
BU05051912;GM0505;low;car_bev;2026;0.2535786778939495
BU05051912;GM0505;low;car_bev;2027;0.3762261789069232
BU05051912;GM0505;low;car_bev;2028;0.5473425828422832
BU05051912;GM0505;low;car_bev;2029;0.7810618412322282
BU05051912;GM0505;low;car_bev;2030;1.0864404202202356
BU05051912;GM0505;low;car_bev;2031;1.4770797277015124
BU05051912;GM0505;low;car_bev;2032;1.968494185698092
BU05051912;GM0505;low;car_bev;2033;2.5764550741038037
BU05051912;GM0505;low;car_bev;2034;3.317613914033215
BU05051912;GM0505;low;car_bev;2035;4.201928502276478
BU05051912;GM0505;low;car_bev;2036;5.244102867067514
BU05051912;GM0505;low;car_bev;2037;7.122485727252359
BU05051912;GM0505;low;car_bev;2038;9.528985994897342
BU05051912;GM0505;low;car_bev;2039;11.560387216091105
BU05051912;GM0505;low;car_bev;2040;13.993883108531799
BU05051912;GM0505;low;car_bev;2041;16.897934443922395
BU05051912;GM0505;low;car_bev;2042;17.31236819378163
BU05051912;GM0505;low;car_bev;2043;17.358582531766427
BU05051912;GM0505;low;car_bev;2044;17.386994724529696
BU05051912;GM0505;low;car_bev;2045;17.414528034883922
BU05051912;GM0505;low;car_bev;2046;19.011204705844275
BU05051912;GM0505;low;car_bev;2047;19.01557415872614
BU05051912;GM0505;low;car_bev;2048;19.014260482770514
BU05051912;GM0505;low;car_bev;2049;18.99629862622311
BU05051912;GM0505;low;car_bev;2050;18.979933772624626
BU05051914;GM0505;low;car_bev;2025;0.022832288229186672
BU05051914;GM0505;low;car_bev;2026;0.03462307097621515
BU05051914;GM0505;low;car_bev;2027;0.051369089087420584
BU05051914;GM0505;low;car_bev;2028;0.07473294383993419
BU05051914;GM0505;low;car_bev;2029;0.10664445366777416
BU05051914;GM0505;low;car_bev;2030;0.1483401683971464
BU05051914;GM0505;low;car_bev;2031;0.3025157912002718
BU05051914;GM0505;low;car_bev;2032;0.5375476713873828
BU05051914;GM0505;low;car_bev;2033;0.7035669373986756
BU05051914;GM0505;low;car_bev;2034;0.9059593099171346
BU05051914;GM0505;low;car_bev;2035;1.1474440199750815
BU05051914;GM0505;low;car_bev;2036;1.4320363784606993
BU05051914;GM0505;low;car_bev;2037;1.7504791634601355
BU05051914;GM0505;low;car_bev;2038;2.1290181382435573
BU05051914;GM0505;low;car_bev;2039;2.582884903111043
BU05051914;GM0505;low;car_bev;2040;3.1265898573550515
BU05051914;GM0505;low;car_bev;2041;3.775428880809152
BU05051914;GM0505;low;car_bev;2042;3.868023934577002
BU05051914;GM0505;low;car_bev;2043;3.878349394585993
BU05051914;GM0505;low;car_bev;2044;3.8846974019996536
BU05051914;GM0505;low;car_bev;2045;3.8908490447013455
BU05051914;GM0505;low;car_bev;2046;3.8936216680789815
BU05051914;GM0505;low;car_bev;2047;3.8945165612055197
BU05051914;GM0505;low;car_bev;2048;3.8942475115979436
BU05051914;GM0505;low;car_bev;2049;3.89056880343957
BU05051914;GM0505;low;car_bev;2050;3.8872171721488713
BU05051915;GM0505;low;car_bev;2025;22.918093724831078
BU05051915;GM0505;low;car_bev;2026;27.775928390089376
BU05051915;GM0505;low;car_bev;2027;33.45548089029429
BU05051915;GM0505;low;car_bev;2028;39.55509990840971
BU05051915;GM0505;low;car_bev;2029;46.260398133454004
BU05051915;GM0505;low;car_bev;2030;54.21792130270707
BU05051915;GM0505;low;car_bev;2031;62.66356689259229
BU05051915;GM0505;low;car_bev;2032;71.83091433741932
BU05051915;GM0505;low;car_bev;2033;81.7577502593504
BU05051915;GM0505;low;car_bev;2034;92.33125531023602
BU05051915;GM0505;low;car_bev;2035;103.47992963061554
BU05051915;GM0505;low;car_bev;2036;115.92270344456973
BU05051915;GM0505;low;car_bev;2037;128.97539612876972
BU05051915;GM0505;low;car_bev;2038;143.72934614477248
BU05051915;GM0505;low;car_bev;2039;160.69035926037753
BU05051915;GM0505;low;car_bev;2040;180.44727091021326
BU05051915;GM0505;low;car_bev;2041;183.9976813851644
BU05051915;GM0505;low;car_bev;2042;186.917688171716
BU05051915;GM0505;low;car_bev;2043;191.34820423998377
BU05051915;GM0505;low;car_bev;2044;195.65399881913675
BU05051915;GM0505;low;car_bev;2045;200.03433514355763
BU05051915;GM0505;low;car_bev;2046;202.91576552197637
BU05051915;GM0505;low;car_bev;2047;205.741034147083
BU05051915;GM0505;low;car_bev;2048;208.54088048953477
BU05051915;GM0505;low;car_bev;2049;211.20220572014068
BU05051915;GM0505;low;car_bev;2050;213.9266499306937
BU05051916;GM0505;low;car_bev;2025;0.07432143172110259
BU05051916;GM0505;low;car_bev;2026;0.11270163461953311
BU05051916;GM0505;low;car_bev;2027;0.16721163506974365
BU05051916;GM0505;low;car_bev;2028;0.24326337015212585
BU05051916;GM0505;low;car_bev;2029;0.34713859610321257
BU05051916;GM0505;low;car_bev;2030;0.48286240898677124
BU05051916;GM0505;low;car_bev;2031;0.6564798789784501
BU05051916;GM0505;low;car_bev;2032;0.8748863047547074
BU05051916;GM0505;low;car_bev;2033;1.4313639300576686
BU05051916;GM0505;low;car_bev;2034;2.211742609355477
BU05051916;GM0505;low;car_bev;2035;2.8012856681843195
BU05051916;GM0505;low;car_bev;2036;3.49606857804501
BU05051916;GM0505;low;car_bev;2037;4.273491436351416
BU05051916;GM0505;low;car_bev;2038;5.19762872448946
BU05051916;GM0505;low;car_bev;2039;7.3566100466034285
BU05051916;GM0505;low;car_bev;2040;8.905198341792966
BU05051916;GM0505;low;car_bev;2041;10.753231009768788
BU05051916;GM0505;low;car_bev;2042;12.590813231841183
BU05051916;GM0505;low;car_bev;2043;12.624423659466492
BU05051916;GM0505;low;car_bev;2044;14.225722956433389
BU05051916;GM0505;low;car_bev;2045;14.248250210359572
BU05051916;GM0505;low;car_bev;2046;14.258403529383205
BU05051916;GM0505;low;car_bev;2047;14.261680619044604
BU05051916;GM0505;low;car_bev;2048;14.260695362077884
BU05051916;GM0505;low;car_bev;2049;14.247223969667333
BU05051916;GM0505;low;car_bev;2050;14.23495032946847
BU05051917;GM0505;low;car_bev;2025;0.11148214758165385
BU05051917;GM0505;low;car_bev;2026;0.16905245192929966
BU05051917;GM0505;low;car_bev;2027;0.25081745260461547
BU05051917;GM0505;low;car_bev;2028;0.3648950552281888
BU05051917;GM0505;low;car_bev;2029;0.607492543180622
BU05051917;GM0505;low;car_bev;2030;0.8450092157268497
BU05051917;GM0505;low;car_bev;2031;1.1488397882122874
BU05051917;GM0505;low;car_bev;2032;1.5310510333207379
BU05051917;GM0505;low;car_bev;2033;2.0039095020807363
BU05051917;GM0505;low;car_bev;2034;2.5803663775813894
BU05051917;GM0505;low;car_bev;2035;3.7350475575790925
BU05051917;GM0505;low;car_bev;2036;4.66142477072668
BU05051917;GM0505;low;car_bev;2037;5.697988581801888
BU05051917;GM0505;low;car_bev;2038;6.93017163265261
BU05051917;GM0505;low;car_bev;2039;8.407554338975347
BU05051917;GM0505;low;car_bev;2040;10.177369533477675
BU05051917;GM0505;low;car_bev;2041;12.289406868307193
BU05051917;GM0505;low;car_bev;2042;12.590813231841183
BU05051917;GM0505;low;car_bev;2043;12.624423659466492
BU05051917;GM0505;low;car_bev;2044;12.645087072385234
BU05051917;GM0505;low;car_bev;2045;12.665111298097397
BU05051917;GM0505;low;car_bev;2046;14.258403529383205
BU05051917;GM0505;low;car_bev;2047;14.261680619044604
BU05051917;GM0505;low;car_bev;2048;14.260695362077884
BU05051917;GM0505;low;car_bev;2049;14.247223969667333
BU05051917;GM0505;low;car_bev;2050;14.23495032946847
BU05051918;GM0505;low;car_bev;2025;0.05574107379082693
BU05051918;GM0505;low;car_bev;2026;0.08452622596464983
BU05051918;GM0505;low;car_bev;2027;0.12540872630230773
BU05051918;GM0505;low;car_bev;2028;0.1824475276140944
BU05051918;GM0505;low;car_bev;2029;0.26035394707740944
BU05051918;GM0505;low;car_bev;2030;0.36214680674007854
BU05051918;GM0505;low;car_bev;2031;0.4923599092338376
BU05051918;GM0505;low;car_bev;2032;0.6561647285660308
BU05051918;GM0505;low;car_bev;2033;0.8588183580346012
BU05051918;GM0505;low;car_bev;2034;1.1058713046777384
BU05051918;GM0505;low;car_bev;2035;1.4006428340921597
BU05051918;GM0505;low;car_bev;2036;1.748034289022505
BU05051918;GM0505;low;car_bev;2037;2.136745718175708
BU05051918;GM0505;low;car_bev;2038;2.59881436224473
BU05051918;GM0505;low;car_bev;2039;3.152832877115755
BU05051918;GM0505;low;car_bev;2040;5.0886847667388375
BU05051918;GM0505;low;car_bev;2041;7.680879292692
BU05051918;GM0505;low;car_bev;2042;7.869258269900741
BU05051918;GM0505;low;car_bev;2043;7.890264787166557
BU05051918;GM0505;low;car_bev;2044;7.903179420240773
BU05051918;GM0505;low;car_bev;2045;7.915694561310874
BU05051918;GM0505;low;car_bev;2046;7.92133529410178
BU05051918;GM0505;low;car_bev;2047;7.923155899469223
BU05051918;GM0505;low;car_bev;2048;7.922608534487713
BU05051918;GM0505;low;car_bev;2049;7.915124427592961
