bu_naam;gm_naam;wvr50;net_wvr50;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Polder Dorssewaard;Stichtse Vecht;3424.81272878774;2935.55;BU19040602;GM1904;BU19040602;GM1904;BU19040602;GM1904;False;False;52.236591049622575;5.044396758755458;MULTIPOLYGON (((5.0476 52.242237, 5.04833 52.241991, 5.049542 52.241098, 5.05609 52.23725, 5.056902 52.236522, 5.057713 52.235343, 5.057485 52.235207, 5.056762 52.235593, 5.05579 52.235214, 5.056224 52.234979, 5.053532 52.234118, 5.053283 52.234243, 5.05292 52.233922, 5.052455 52.233765, 5.052237 52.233858, 5.051814 52.233563, 5.043823 52.231019, 5.043567 52.231118, 5.043244 52.230819, 5.042397 52.230547, 5.041586 52.230888, 5.041345 52.230077, 5.040545 52.229842, 5.040216 52.230071, 5.040585 52.230513, 5.039792 52.23087, 5.040063 52.2311, 5.041479 52.231594, 5.041221 52.231887, 5.040429 52.231626, 5.040271 52.231751, 5.04014 52.231544, 5.039464 52.231826, 5.039184 52.231731, 5.03993 52.232267, 5.033034 52.234848, 5.032026 52.233621, 5.031875 52.23367, 5.031617 52.233378, 5.030929 52.233475, 5.032191 52.235602, 5.032898 52.236957, 5.03389 52.238034, 5.034736 52.237557, 5.035365 52.238283, 5.038833 52.24045, 5.04202 52.241772, 5.045423 52.242695, 5.045996 52.243221, 5.0476 52.242237)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Vreeland Dorp;Stichtse Vecht;26074.4381619369;22349.51;BU19040603;GM1904;BU19040603;GM1904;BU19040603;GM1904;False;False;52.231426795006165;5.032196553691929;MULTIPOLYGON (((5.032191 52.235602, 5.030929 52.233475, 5.031617 52.233378, 5.031875 52.23367, 5.032026 52.233621, 5.033034 52.234848, 5.03993 52.232267, 5.039184 52.231731, 5.039464 52.231826, 5.04014 52.231544, 5.040271 52.231751, 5.040429 52.231626, 5.041221 52.231887, 5.041479 52.231594, 5.040063 52.2311, 5.039792 52.23087, 5.040585 52.230513, 5.040216 52.230071, 5.038399 52.231525, 5.037372 52.232092, 5.036271 52.232463, 5.034926 52.232534, 5.033577 52.232069, 5.034038 52.231633, 5.034742 52.231883, 5.035081 52.231244, 5.035862 52.231467, 5.036409 52.230516, 5.03687 52.23054, 5.037232 52.229275, 5.034691 52.229025, 5.034901 52.228622, 5.034612 52.22824, 5.033207 52.228161, 5.03239 52.22827, 5.029242 52.227974, 5.027272 52.228044, 5.027041 52.229175, 5.027296 52.229752, 5.026903 52.22983, 5.027257 52.231792, 5.026946 52.2319, 5.027694 52.232613, 5.027807 52.233798, 5.029613 52.233628, 5.028915 52.233971, 5.028456 52.234014, 5.028597 52.234721, 5.029367 52.234651, 5.03004 52.236023, 5.032191 52.235602)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Vreeland;Stichtse Vecht;769.288388323811;659.39;BU19040604;GM1904;BU19040604;GM1904;BU19040604;GM1904;False;False;52.22893324448155;5.040881841988782;MULTIPOLYGON (((5.040697 52.229567, 5.041314 52.229494, 5.041102 52.229322, 5.042484 52.22878, 5.041686 52.228235, 5.041106 52.228469, 5.041335 52.228687, 5.040423 52.229097, 5.039789 52.228771, 5.038845 52.22871, 5.038804 52.22891, 5.040118 52.229225, 5.040697 52.229567)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Molenpolder;Stichtse Vecht;15481.9288150167;13270.22;BU19040701;GM1904;BU19040701;GM1904;BU19040701;GM1904;False;False;52.14656910448546;5.095475583727971;MULTIPOLYGON (((5.089942 52.159047, 5.088815 52.158541, 5.088424 52.158706, 5.088073 52.158561, 5.090064 52.156995, 5.094434 52.154425, 5.095509 52.155078, 5.120529 52.145541, 5.113341 52.13924, 5.110779 52.136641, 5.110225 52.135901, 5.107093 52.133211, 5.105576 52.131885, 5.10251 52.133151, 5.103154 52.133711, 5.102252 52.134119, 5.101204 52.133239, 5.10062 52.133503, 5.098817 52.131994, 5.097882 52.132404, 5.099806 52.133981, 5.098602 52.134549, 5.09921 52.135048, 5.09862 52.135324, 5.099818 52.136315, 5.098877 52.136745, 5.100904 52.138405, 5.097589 52.139741, 5.097428 52.13961, 5.094279 52.140903, 5.094104 52.140754, 5.087771 52.143565, 5.087484 52.144081, 5.086272 52.14442, 5.082306 52.14621, 5.083024 52.14682, 5.078859 52.14864, 5.078185 52.148788, 5.072198 52.144866, 5.070114 52.145759, 5.065435 52.148215, 5.066021 52.148508, 5.065585 52.148904, 5.075681 52.153708, 5.08702 52.158625, 5.089519 52.159379, 5.089942 52.159047)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Bethunepolder-Noord;Stichtse Vecht;3284.26965784396;2815.08;BU19040702;GM1904;BU19040702;GM1904;BU19040702;GM1904;False;False;52.16093539179904;5.0662778530357455;MULTIPOLYGON (((5.078751 52.172852, 5.077683 52.172589, 5.078792 52.170491, 5.079867 52.16929, 5.081574 52.166721, 5.080236 52.166417, 5.081216 52.164751, 5.082038 52.164945, 5.082698 52.163881, 5.083053 52.163918, 5.083602 52.16359, 5.084999 52.162367, 5.086419 52.160405, 5.08771 52.159665, 5.08702 52.158625, 5.075681 52.153708, 5.065585 52.148904, 5.063016 52.147767, 5.061935 52.149575, 5.059815 52.149094, 5.059614 52.14918, 5.057851 52.150486, 5.05455 52.153595, 5.053306 52.155165, 5.055223 52.155587, 5.054191 52.15733, 5.052817 52.157021, 5.05221 52.157229, 5.051224 52.158543, 5.047869 52.16386, 5.048982 52.164093, 5.047641 52.165991, 5.045546 52.165494, 5.045662 52.165264, 5.042413 52.164516, 5.042578 52.164251, 5.041684 52.164035, 5.040494 52.163773, 5.040308 52.164039, 5.03226 52.162224, 5.031794 52.162291, 5.031139 52.161627, 5.031474 52.161385, 5.032064 52.161257, 5.028115 52.160353, 5.027984 52.16057, 5.027055 52.160407, 5.026523 52.161373, 5.028702 52.161798, 5.02835 52.162461, 5.029462 52.162801, 5.030924 52.163082, 5.031473 52.162468, 5.03185 52.162526, 5.046421 52.165929, 5.078656 52.172986, 5.078751 52.172852)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Tienhoven-Oud Maarsseveen;Stichtse Vecht;14823.5954827011;12705.93;BU19040703;GM1904;BU19040703;GM1904;BU19040703;GM1904;False;False;52.1687514530209;5.098063148715385;MULTIPOLYGON (((5.118458 52.172459, 5.118845 52.172406, 5.09489 52.155349, 5.095509 52.155078, 5.094434 52.154425, 5.090064 52.156995, 5.088073 52.158561, 5.088424 52.158706, 5.088815 52.158541, 5.089942 52.159047, 5.089519 52.159379, 5.08702 52.158625, 5.08771 52.159665, 5.086419 52.160405, 5.084999 52.162367, 5.083602 52.16359, 5.083053 52.163918, 5.082698 52.163881, 5.082038 52.164945, 5.081216 52.164751, 5.080236 52.166417, 5.081574 52.166721, 5.079867 52.16929, 5.078792 52.170491, 5.077683 52.172589, 5.078751 52.172852, 5.078656 52.172986, 5.082452 52.173842, 5.115294 52.179853, 5.118458 52.172459)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Polder Aetsveld;Stichtse Vecht;2944.00748608536;2523.43;BU19040801;GM1904;BU19040801;GM1904;BU19040801;GM1904;False;False;52.28198538676459;5.041287596845358;MULTIPOLYGON (((5.063284 52.287195, 5.064195 52.286293, 5.064792 52.285081, 5.065471 52.285198, 5.065658 52.282692, 5.065491 52.281272, 5.06588 52.281271, 5.065863 52.28114, 5.06588 52.280543, 5.065194 52.280538, 5.064412 52.280738, 5.063359 52.281508, 5.062873 52.2822, 5.062859 52.284778, 5.061711 52.285153, 5.060398 52.285143, 5.055293 52.283006, 5.051594 52.282195, 5.050753 52.281818, 5.05006 52.281141, 5.049726 52.2805, 5.049596 52.277742, 5.04901 52.277203, 5.048238 52.27696, 5.04705 52.277046, 5.044007 52.277867, 5.042522 52.27793, 5.038224 52.276971, 5.03508 52.275928, 5.034001 52.275719, 5.03307 52.27529, 5.03226 52.2761, 5.031514 52.275908, 5.030555 52.277379, 5.028194 52.276624, 5.027687 52.27678, 5.026028 52.276163, 5.025777 52.275868, 5.025756 52.274826, 5.025029 52.274927, 5.025273 52.275392, 5.024684 52.275638, 5.024506 52.275469, 5.02336 52.275765, 5.02334 52.277279, 5.022835 52.278492, 5.022826 52.28215, 5.024382 52.281357, 5.030528 52.288487, 5.033212 52.286258, 5.03342 52.286315, 5.035149 52.285527, 5.039429 52.283244, 5.040794 52.283881, 5.042779 52.282488, 5.047484 52.28502, 5.050404 52.287872, 5.051579 52.287318, 5.052769 52.286485, 5.054834 52.287549, 5.05954 52.28932, 5.063284 52.287195)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Polder Garsten Noord;Stichtse Vecht;1190.91760115513;1020.78;BU19040802;GM1904;BU19040802;GM1904;BU19040802;GM1904;False;False;52.25932767500779;5.024952975174492;MULTIPOLYGON (((5.022487 52.269806, 5.023431 52.270021, 5.023797 52.269624, 5.023264 52.269464, 5.023665 52.269059, 5.023472 52.268993, 5.024268 52.26814, 5.023854 52.267907, 5.024024 52.267609, 5.025355 52.267889, 5.025026 52.268272, 5.026339 52.268661, 5.027573 52.267845, 5.027912 52.266894, 5.027646 52.265695, 5.0266 52.264657, 5.02656 52.264182, 5.027443 52.263492, 5.030914 52.261679, 5.032226 52.260566, 5.032615 52.259852, 5.032644 52.259273, 5.032234 52.258316, 5.031076 52.257137, 5.031049 52.256306, 5.031641 52.255356, 5.03294 52.254086, 5.034526 52.252846, 5.035255 52.252645, 5.034338 52.251356, 5.027985 52.250185, 5.02391 52.250106, 5.020142 52.254502, 5.018472 52.258587, 5.016756 52.259315, 5.019825 52.270768, 5.02178 52.270889, 5.022487 52.269806)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Kanaalzone sector Nigtevecht;Stichtse Vecht;44.3820224032968;38.04;BU19040803;GM1904;BU19040803;GM1904;BU19040803;GM1904;False;False;52.271847448467476;5.019484232323774;MULTIPOLYGON (((5.021867 52.282653, 5.022826 52.28215, 5.022835 52.278492, 5.02334 52.277279, 5.02336 52.275765, 5.023134 52.275832, 5.022898 52.275426, 5.0231 52.275254, 5.02312 52.274509, 5.022887 52.274207, 5.02245 52.274367, 5.022449 52.274814, 5.02117 52.274906, 5.020567 52.27465, 5.020111 52.273048, 5.020434 52.27288, 5.019825 52.270768, 5.016756 52.259315, 5.016745 52.259274, 5.01492 52.259128, 5.018459 52.272706, 5.020819 52.280794, 5.021068 52.282989, 5.021867 52.282653)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Nigtevecht Dorp;Stichtse Vecht;19202.6216931598;16459.39;BU19040804;GM1904;BU19040804;GM1904;BU19040804;GM1904;False;False;52.274535937738015;5.028140202422262;MULTIPOLYGON (((5.031514 52.275908, 5.03226 52.2761, 5.03307 52.27529, 5.031532 52.273551, 5.030933 52.272503, 5.030579 52.272248, 5.029814 52.272044, 5.028331 52.272091, 5.024387 52.273189, 5.02371 52.273208, 5.0232 52.273615, 5.022887 52.274207, 5.02312 52.274509, 5.0231 52.275254, 5.022898 52.275426, 5.023134 52.275832, 5.02336 52.275765, 5.024506 52.275469, 5.024684 52.275638, 5.025273 52.275392, 5.025029 52.274927, 5.025756 52.274826, 5.025777 52.275868, 5.026028 52.276163, 5.027687 52.27678, 5.028194 52.276624, 5.030555 52.277379, 5.031514 52.275908)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Nigtevecht Garsten;Stichtse Vecht;2130.33707535825;1826.0;BU19040805;GM1904;BU19040805;GM1904;BU19040805;GM1904;False;False;52.271606682186594;5.022470054026727;MULTIPOLYGON (((5.022449 52.274814, 5.02245 52.274367, 5.022887 52.274207, 5.0232 52.273615, 5.02371 52.273208, 5.023021 52.272848, 5.022887 52.272483, 5.02331 52.271472, 5.024968 52.269488, 5.026339 52.268661, 5.025026 52.268272, 5.025355 52.267889, 5.024024 52.267609, 5.023854 52.267907, 5.024268 52.26814, 5.023472 52.268993, 5.023665 52.269059, 5.023264 52.269464, 5.023797 52.269624, 5.023431 52.270021, 5.022487 52.269806, 5.02178 52.270889, 5.019825 52.270768, 5.020434 52.27288, 5.020111 52.273048, 5.020567 52.27465, 5.02117 52.274906, 5.022449 52.274814)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Polder Mijnden;Stichtse Vecht;2662.92134419781;2282.5;BU19040901;GM1904;BU19040901;GM1904;BU19040901;GM1904;False;False;52.19127993458578;5.022221651443203;MULTIPOLYGON (((5.027934 52.199805, 5.027942 52.199959, 5.029849 52.199534, 5.031003 52.198748, 5.031694 52.198657, 5.031826 52.198437, 5.032213 52.198536, 5.03435 52.198107, 5.037125 52.198053, 5.037423 52.197414, 5.037204 52.196848, 5.037123 52.196626, 5.037765 52.196565, 5.038134 52.195163, 5.037792 52.194516, 5.036516 52.193552, 5.03622 52.191489, 5.035336 52.1907, 5.035708 52.189201, 5.035159 52.188378, 5.034977 52.186803, 5.033635 52.186049, 5.033199 52.184717, 5.032549 52.184315, 5.032503 52.184113, 5.023736 52.184612, 5.018394 52.184902, 5.007552 52.185346, 5.007528 52.186008, 5.007867 52.186942, 5.007621 52.187758, 5.006222 52.189813, 5.004895 52.192345, 5.004731 52.193262, 5.005075 52.194463, 5.0055 52.194819, 5.005922 52.194771, 5.006241 52.194298, 5.006767 52.194385, 5.007611 52.193879, 5.008284 52.194555, 5.008696 52.194531, 5.008931 52.194841, 5.009876 52.194975, 5.011282 52.194349, 5.011775 52.194633, 5.010559 52.195698, 5.011238 52.195827, 5.013477 52.195719, 5.014592 52.196109, 5.014445 52.19649, 5.014232 52.196727, 5.01586 52.19754, 5.018312 52.199458, 5.019039 52.199238, 5.019008 52.19909, 5.020811 52.198836, 5.020529 52.197976, 5.017753 52.198214, 5.017501 52.198024, 5.018276 52.197953, 5.018194 52.197705, 5.018519 52.197693, 5.017961 52.196655, 5.02635 52.195983, 5.027923 52.199666, 5.020973 52.201132, 5.027934 52.199805)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Polder Angstelkade;Stichtse Vecht;909.831459267585;779.85;BU19040902;GM1904;BU19040902;GM1904;BU19040902;GM1904;False;False;52.202022242755156;4.9930543932652265;MULTIPOLYGON (((4.992049 52.21458, 4.999706 52.211854, 5.000384 52.21176, 5.000692 52.210412, 4.999896 52.209233, 5.000051 52.208272, 4.999569 52.208761, 4.999425 52.208237, 4.999711 52.207479, 4.999531 52.206842, 4.999871 52.206934, 4.999722 52.206418, 4.999467 52.206415, 4.998931 52.204506, 4.997572 52.204742, 4.996569 52.203577, 4.995941 52.203848, 4.994819 52.202746, 4.997828 52.201157, 4.998188 52.20096, 4.995473 52.190282, 4.990054 52.189918, 4.988478 52.18999, 4.987416 52.190241, 4.987484 52.201678, 4.988603 52.203373, 4.988439 52.204187, 4.987987 52.204488, 4.987834 52.204913, 4.988292 52.205586, 4.988111 52.207092, 4.988643 52.207722, 4.988762 52.208944, 4.99119 52.212206, 4.991517 52.212195, 4.991599 52.212551, 4.991342 52.214286, 4.991426 52.214202, 4.991618 52.214478, 4.992049 52.21458)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Oud-Zuilen;Stichtse Vecht;11006.7415560176;9434.34;BU19041101;GM1904;BU19041101;GM1904;BU19041101;GM1904;False;False;52.131814844062546;5.071422673288637;MULTIPOLYGON (((5.078202 52.136652, 5.080613 52.136186, 5.082772 52.135504, 5.085533 52.134366, 5.076158 52.127049, 5.075824 52.127217, 5.07239 52.125359, 5.070961 52.126699, 5.070199 52.127181, 5.069739 52.126903, 5.069733 52.126415, 5.067232 52.125763, 5.066969 52.126002, 5.065727 52.125255, 5.064024 52.126528, 5.062393 52.128317, 5.059259 52.134816, 5.062083 52.135479, 5.065168 52.135992, 5.069398 52.136477, 5.074857 52.136857, 5.078202 52.136652)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Polder Sticht;Stichtse Vecht;1168.72658995348;1001.76;BU19040903;GM1904;BU19040903;GM1904;BU19040903;GM1904;False;False;52.20119885465922;5.009856895594232;MULTIPOLYGON (((5.014882 52.203087, 5.018701 52.202223, 5.01881 52.202881, 5.018477 52.203646, 5.018524 52.20488, 5.018745 52.204954, 5.01866 52.203728, 5.018988 52.203198, 5.018949 52.202277, 5.019966 52.202093, 5.020325 52.202892, 5.020547 52.204623, 5.021418 52.206439, 5.021523 52.206677, 5.021775 52.206608, 5.021022 52.20479, 5.020657 52.202825, 5.020936 52.202553, 5.021518 52.202485, 5.02124 52.20206, 5.02088 52.201952, 5.020383 52.200635, 5.020011 52.200262, 5.020185 52.200203, 5.019039 52.199238, 5.018312 52.199458, 5.01586 52.19754, 5.014232 52.196727, 5.014445 52.19649, 5.012694 52.196052, 5.012128 52.19623, 5.01026 52.196284, 5.008933 52.19621, 5.008175 52.196004, 5.008008 52.196197, 5.00863 52.196397, 5.008495 52.196549, 5.010533 52.196731, 5.010334 52.196956, 5.010467 52.197118, 5.008238 52.19826, 5.007938 52.198655, 5.007239 52.198695, 5.006417 52.198109, 5.00555 52.198131, 5.004675 52.197897, 5.004709 52.197786, 5.001453 52.199451, 5.000866 52.199927, 5.000748 52.199743, 5.000488 52.200119, 5.000782 52.201245, 5.001197 52.201194, 5.001279 52.201425, 5.001139 52.202047, 5.002466 52.20689, 5.014882 52.203087)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Polder Het Honderd;Stichtse Vecht;1864.04494093847;1597.75;BU19040904;GM1904;BU19040904;GM1904;BU19040904;GM1904;False;False;52.191347316352484;5.002038761771138;MULTIPOLYGON (((5.005118 52.197403, 5.005875 52.197256, 5.006394 52.196919, 5.006464 52.196441, 5.005899 52.195902, 5.005915 52.195608, 5.005392 52.195481, 5.004679 52.195608, 5.004455 52.195463, 5.004687 52.195138, 5.004217 52.194966, 5.005075 52.194463, 5.004731 52.193262, 5.004895 52.192345, 5.006222 52.189813, 5.007621 52.187758, 5.007867 52.186942, 5.006155 52.186372, 5.002317 52.185584, 4.996633 52.185551, 4.997978 52.190459, 5.000385 52.199312, 5.000939 52.199193, 5.001228 52.199399, 5.005118 52.197403)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Nieuwersluis;Stichtse Vecht;4623.12733367675;3962.68;BU19040905;GM1904;BU19040905;GM1904;BU19040905;GM1904;False;False;52.19627797420967;5.008030935585033;MULTIPOLYGON (((5.001453 52.199451, 5.004709 52.197786, 5.004675 52.197897, 5.00555 52.198131, 5.006417 52.198109, 5.007239 52.198695, 5.007938 52.198655, 5.008238 52.19826, 5.010467 52.197118, 5.010334 52.196956, 5.010533 52.196731, 5.008495 52.196549, 5.00863 52.196397, 5.008008 52.196197, 5.008175 52.196004, 5.008933 52.19621, 5.01026 52.196284, 5.012128 52.19623, 5.012694 52.196052, 5.014445 52.19649, 5.014592 52.196109, 5.013477 52.195719, 5.011238 52.195827, 5.010559 52.195698, 5.011775 52.194633, 5.011282 52.194349, 5.009876 52.194975, 5.008931 52.194841, 5.008696 52.194531, 5.008284 52.194555, 5.007611 52.193879, 5.006767 52.194385, 5.006241 52.194298, 5.005922 52.194771, 5.0055 52.194819, 5.005075 52.194463, 5.004217 52.194966, 5.004687 52.195138, 5.004455 52.195463, 5.004679 52.195608, 5.005392 52.195481, 5.005915 52.195608, 5.005899 52.195902, 5.006464 52.196441, 5.006394 52.196919, 5.005875 52.197256, 5.005118 52.197403, 5.001228 52.199399, 5.000748 52.199743, 5.000866 52.199927, 5.001453 52.199451)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Angstelkade;Stichtse Vecht;2707.30336660111;2320.54;BU19040906;GM1904;BU19040906;GM1904;BU19040906;GM1904;False;False;52.20305749505163;4.997151413975024;MULTIPOLYGON (((4.998931 52.204506, 4.998549 52.203104, 4.997978 52.202012, 4.997828 52.201157, 4.994819 52.202746, 4.995941 52.203848, 4.996569 52.203577, 4.997572 52.204742, 4.998931 52.204506)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Kanaalzone sector Nieuwersluis;Stichtse Vecht;0.0;0.0;BU19040907;GM1904;BU19040907;GM1904;BU19040907;GM1904;False;False;52.20162156491994;4.999626120816058;MULTIPOLYGON (((5.004451 52.222028, 4.999856 52.205134, 5.000176 52.204992, 5.001676 52.210453, 5.003352 52.21013, 5.002466 52.20689, 5.001139 52.202047, 5.001279 52.201425, 5.001197 52.201194, 5.000782 52.201245, 5.000488 52.200119, 5.000748 52.199743, 5.001228 52.199399, 5.000939 52.199193, 5.000385 52.199312, 4.997978 52.190459, 4.995531 52.190282, 4.995473 52.190282, 4.998188 52.20096, 4.997828 52.201157, 4.997978 52.202012, 4.998549 52.203104, 4.998931 52.204506, 4.999467 52.206415, 4.999722 52.206418, 4.99901 52.203581, 5.004033 52.22205, 5.004451 52.222028)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
Poldergebied Loenersloot;Stichtse Vecht;1013.38951154194;868.61;BU19041001;GM1904;BU19041001;GM1904;BU19041001;GM1904;False;False;52.2227284690871;4.9958464876120825;MULTIPOLYGON (((5.005726 52.225482, 5.001556 52.22603, 5.001776 52.225631, 5.000479 52.226055, 4.998827 52.226365, 4.998457 52.226287, 4.998328 52.225982, 4.998654 52.225954, 4.998742 52.226142, 4.998906 52.225993, 4.999683 52.225912, 4.99963 52.225685, 5.003689 52.224533, 5.001947 52.22401, 5.002516 52.223357, 5.001998 52.223192, 5.002862 52.22212, 5.003427 52.222228, 5.003305 52.221903, 5.004033 52.22205, 4.99901 52.203581, 4.999722 52.206418, 4.999871 52.206934, 4.999531 52.206842, 4.999711 52.207479, 4.999425 52.208237, 4.999569 52.208761, 5.000051 52.208272, 4.999896 52.209233, 5.000692 52.210412, 5.000384 52.21176, 4.999706 52.211854, 4.992049 52.21458, 4.991618 52.214478, 4.991426 52.214202, 4.991342 52.214286, 4.991599 52.212551, 4.991517 52.212195, 4.99119 52.212206, 4.99126 52.213268, 4.990603 52.214781, 4.990702 52.215163, 4.992278 52.216683, 4.99299 52.218256, 4.993421 52.220527, 4.992865 52.222302, 4.993062 52.222621, 4.994277 52.223333, 4.994269 52.22458, 4.99355 52.224619, 4.982874 52.222416, 4.980414 52.226847, 4.985338 52.228123, 4.99473 52.230266, 4.996454 52.23062, 4.997415 52.230817, 4.997906 52.230297, 4.998131 52.229607, 4.997829 52.227587, 4.998932 52.227613, 4.999425 52.228154, 5.000009 52.228112, 5.00019 52.228915, 5.001476 52.228852, 5.003035 52.229057, 5.002597 52.230035, 5.003632 52.230129, 5.003191 52.231364, 5.00705 52.231673, 5.007463 52.231704, 5.005726 52.225482)));WarmteAtlas:warmtevraag_2050;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:37:34;
