buurtcode;jaar;individuele_cv;blokverwarming;stadsverwarming_hoog_gas;stadsverwarming_laag_gas;stadsverwarming_zonder_gas;elektrisch_hoog_gas;elektrisch_laag_gas;elektrisch_zonder_gas
BU03030602;2022;97.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;2.0
BU03030602;2023;96.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU03030602;2024;95.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;3.0
BU03030603;2022;97.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;2.0
BU03030603;2023;96.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;2.0
BU03030603;2024;90.0;0.0;n.a.;n.a.;n.a.;6.0;1.0;2.0
BU03030604;2022;85.0;6.0;n.a.;n.a.;n.a.;3.0;0.0;3.0
BU03030604;2023;82.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;7.0
BU03030604;2024;79.0;5.0;n.a.;n.a.;n.a.;3.0;1.0;8.0
BU03030605;2022;89.0;0.0;n.a.;n.a.;n.a.;10.0;1.0;0.0
BU03030605;2023;88.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;8.0
BU03030605;2024;84.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;9.0
BU03030606;2022;97.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03030606;2023;92.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;2.0
BU03030606;2024;90.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU03030607;2022;55.0;0.0;0.0;0.0;8.0;1.0;0.0;35.0
BU03030607;2023;44.0;0.0;0.0;1.0;7.0;1.0;0.0;45.0
BU03030607;2024;38.0;0.0;0.0;0.0;6.0;0.0;0.0;54.0
BU03030608;2022;85.0;6.0;n.a.;n.a.;n.a.;3.0;0.0;3.0
BU03030608;2023;82.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;7.0
BU03030608;2024;79.0;5.0;n.a.;n.a.;n.a.;3.0;1.0;8.0
BU03030609;2022;85.0;6.0;n.a.;n.a.;n.a.;3.0;0.0;3.0
BU03030609;2023;82.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;7.0
BU03030609;2024;79.0;5.0;n.a.;n.a.;n.a.;3.0;1.0;8.0
BU03030620;2022;61.0;30.0;n.a.;n.a.;n.a.;2.0;0.0;3.0
BU03030620;2023;58.0;26.0;n.a.;n.a.;n.a.;3.0;1.0;5.0
BU03030620;2024;57.0;25.0;n.a.;n.a.;n.a.;4.0;1.0;6.0
BU03030701;2022;98.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU03030701;2023;95.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;1.0
BU03030701;2024;91.0;0.0;n.a.;n.a.;n.a.;2.0;4.0;3.0
BU03030702;2022;91.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;3.0
BU03030702;2023;88.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU03030702;2024;84.0;0.0;n.a.;n.a.;n.a.;4.0;3.0;7.0
BU03030703;2022;93.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;2.0
BU03030703;2023;92.0;0.0;n.a.;n.a.;n.a.;3.0;2.0;3.0
BU03030703;2024;91.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;6.0
BU03030704;2022;91.0;0.0;n.a.;n.a.;n.a.;7.0;1.0;1.0
BU03030704;2023;90.0;0.0;n.a.;n.a.;n.a.;8.0;2.0;0.0
BU03030704;2024;83.0;0.0;n.a.;n.a.;n.a.;10.0;6.0;1.0
BU03030705;2022;88.0;0.0;0.0;0.0;4.0;2.0;1.0;5.0
BU03030705;2023;84.0;0.0;0.0;0.0;5.0;3.0;2.0;6.0
BU03030705;2024;82.0;0.0;n.a.;n.a.;n.a.;3.0;3.0;11.0
BU03030706;2022;91.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;3.0
BU03030706;2023;88.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU03030706;2024;84.0;0.0;n.a.;n.a.;n.a.;4.0;3.0;7.0
BU03030707;2022;91.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;3.0
BU03030707;2023;88.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU03030707;2024;84.0;0.0;n.a.;n.a.;n.a.;4.0;3.0;7.0
BU03030708;2022;91.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;3.0
BU03030708;2023;88.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU03030708;2024;84.0;0.0;n.a.;n.a.;n.a.;4.0;3.0;7.0
BU03030720;2022;92.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;4.0
BU03030720;2023;87.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;4.0
BU03030720;2024;86.0;0.0;n.a.;n.a.;n.a.;4.0;1.0;6.0
BU03070100;2022;73.0;15.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU03070100;2023;73.0;15.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU03070100;2024;73.0;15.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU03070101;2022;85.0;8.0;n.a.;n.a.;n.a.;0.0;0.0;4.0
BU03070101;2023;82.0;8.0;n.a.;n.a.;n.a.;1.0;0.0;4.0
BU03070101;2024;84.0;8.0;n.a.;n.a.;n.a.;1.0;0.0;5.0
BU03070102;2022;80.0;19.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070102;2023;80.0;19.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070102;2024;77.0;19.0;n.a.;n.a.;n.a.;3.0;0.0;0.0
BU03070103;2022;97.0;3.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070103;2023;96.0;3.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070103;2024;97.0;3.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070104;2022;80.0;18.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070104;2023;78.0;17.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU03070104;2024;78.0;17.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU03070105;2022;98.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070105;2023;97.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070105;2024;97.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070106;2022;100.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070106;2023;98.0;2.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070106;2024;96.0;2.0;n.a.;n.a.;n.a.;0.0;0.0;2.0
BU03070107;2022;67.0;29.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070107;2023;68.0;29.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070107;2024;66.0;26.0;n.a.;n.a.;n.a.;0.0;1.0;7.0
BU03070108;2022;93.0;2.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU03070108;2023;87.0;5.0;n.a.;n.a.;n.a.;3.0;2.0;0.0
BU03070108;2024;89.0;2.0;n.a.;n.a.;n.a.;2.0;3.0;4.0
BU03070200;2022;0.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;89.0
BU03070200;2023;0.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;89.0
BU03070200;2024;0.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;89.0
BU03070202;2022;57.0;27.0;0.0;0.0;11.0;0.0;1.0;3.0
BU03070202;2023;54.0;26.0;0.0;3.0;13.0;0.0;0.0;3.0
BU03070202;2024;53.0;26.0;0.0;3.0;13.0;1.0;0.0;3.0
BU03070204;2022;82.0;12.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU03070204;2023;80.0;15.0;n.a.;n.a.;n.a.;0.0;0.0;2.0
BU03070204;2024;78.0;14.0;n.a.;n.a.;n.a.;0.0;1.0;4.0
BU03070300;2022;98.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU03070300;2023;97.0;0.0;n.a.;n.a.;n.a.;0.0;1.0;1.0
BU03070300;2024;96.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU03070301;2022;100.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070301;2023;98.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;0.0
BU03070301;2024;97.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03070302;2022;95.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;2.0
BU03070302;2023;93.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;2.0
BU03070302;2024;93.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;2.0
BU03070303;2022;98.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU03070303;2023;97.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03070303;2024;96.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03070304;2022;93.0;1.0;n.a.;n.a.;n.a.;0.0;0.0;5.0
BU03070304;2023;87.0;1.0;n.a.;n.a.;n.a.;1.0;1.0;11.0
BU03070304;2024;86.0;1.0;n.a.;n.a.;n.a.;1.0;1.0;11.0
BU03070305;2022;98.0;1.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070305;2023;98.0;1.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU03070305;2024;97.0;1.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU03070306;2022;53.0;10.0;0.0;0.0;16.0;7.0;0.0;13.0
BU03070306;2023;52.0;10.0;0.0;0.0;16.0;7.0;1.0;13.0
BU03070306;2024;51.0;10.0;0.0;0.0;18.0;7.0;1.0;13.0
BU03070307;2022;99.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03070307;2023;99.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03070307;2024;97.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03070308;2022;88.0;2.0;n.a.;n.a.;n.a.;2.0;0.0;4.0
BU03070308;2023;86.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;5.0
BU03070308;2024;85.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;5.0
BU03070309;2022;88.0;2.0;n.a.;n.a.;n.a.;2.0;0.0;4.0
BU03070309;2023;86.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;5.0
BU03070309;2024;85.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;5.0
BU03070401;2022;62.0;0.0;0.0;0.0;35.0;0.0;0.0;2.0
BU03070401;2023;64.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0
BU03070401;2024;63.0;0.0;0.0;0.0;35.0;0.0;0.0;1.0
BU03070402;2022;0.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070402;2023;0.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070402;2024;0.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070504;2022;83.0;5.0;n.a.;n.a.;n.a.;1.0;0.0;4.0
BU03070504;2023;81.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;5.0
BU03070504;2024;79.0;5.0;n.a.;n.a.;n.a.;3.0;1.0;6.0
BU03070505;2022;83.0;5.0;n.a.;n.a.;n.a.;1.0;0.0;4.0
BU03070505;2023;81.0;5.0;n.a.;n.a.;n.a.;2.0;1.0;5.0
BU03070505;2024;79.0;5.0;n.a.;n.a.;n.a.;3.0;1.0;6.0
BU03070600;2022;99.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070600;2023;98.0;0.0;n.a.;n.a.;n.a.;0.0;2.0;1.0
BU03070600;2024;97.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03070601;2022;89.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;11.0
BU03070601;2023;88.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;11.0
BU03070601;2024;88.0;0.0;n.a.;n.a.;n.a.;0.0;1.0;11.0
BU03070603;2022;99.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070603;2023;98.0;0.0;n.a.;n.a.;n.a.;0.0;1.0;0.0
BU03070603;2024;97.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU03070700;2022;99.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070700;2023;98.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU03070700;2024;97.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03070701;2022;93.0;6.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070701;2023;92.0;6.0;n.a.;n.a.;n.a.;0.0;1.0;0.0
BU03070701;2024;92.0;6.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03070702;2022;80.0;6.0;n.a.;n.a.;n.a.;0.0;0.0;12.0
BU03070702;2023;78.0;6.0;n.a.;n.a.;n.a.;1.0;0.0;13.0
BU03070702;2024;66.0;7.0;0.0;0.0;13.0;1.0;0.0;13.0
BU03070800;2022;71.0;17.0;n.a.;n.a.;n.a.;12.0;0.0;0.0
BU03070800;2023;70.0;17.0;n.a.;n.a.;n.a.;12.0;0.0;0.0
BU03070800;2024;69.0;17.0;n.a.;n.a.;n.a.;13.0;1.0;1.0
BU03070801;2022;67.0;33.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070801;2023;67.0;33.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070801;2024;66.0;33.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03070803;2022;70.0;23.0;0.0;0.0;5.0;0.0;0.0;1.0
BU03070803;2023;69.0;23.0;0.0;0.0;5.0;1.0;0.0;2.0
BU03070803;2024;68.0;23.0;0.0;0.0;5.0;1.0;0.0;2.0
BU03070900;2022;97.0;2.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070900;2023;95.0;2.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03070900;2024;94.0;2.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU03070902;2022;99.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070902;2023;98.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU03070902;2024;97.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03070903;2022;94.0;5.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03070903;2023;93.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03070903;2024;93.0;5.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03070905;2022;100.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070905;2023;98.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU03070905;2024;96.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;0.0
BU03070906;2022;97.0;2.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03070906;2023;96.0;2.0;n.a.;n.a.;n.a.;1.0;1.0;0.0
BU03070906;2024;95.0;2.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03071000;2022;98.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU03071000;2023;96.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU03071000;2024;94.0;0.0;n.a.;n.a.;n.a.;4.0;0.0;1.0
BU03071001;2022;76.0;23.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03071001;2023;76.0;22.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03071001;2024;76.0;22.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03071002;2022;72.0;28.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03071002;2023;79.0;20.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03071002;2024;72.0;28.0;n.a.;n.a.;n.a.;0.0;1.0;0.0
BU03071003;2022;40.0;52.0;0.0;3.0;2.0;0.0;0.0;0.0
BU03071003;2023;38.0;53.0;0.0;3.0;3.0;0.0;0.0;0.0
BU03071003;2024;32.0;44.0;0.0;2.0;18.0;1.0;0.0;0.0
BU03071004;2022;65.0;9.0;n.a.;n.a.;n.a.;0.0;0.0;26.0
BU03071004;2023;61.0;9.0;n.a.;n.a.;n.a.;0.0;1.0;29.0
BU03071004;2024;62.0;4.0;n.a.;n.a.;n.a.;0.0;1.0;29.0
BU03071100;2022;99.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03071100;2023;97.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03071100;2024;95.0;0.0;n.a.;n.a.;n.a.;2.0;2.0;1.0
BU03071101;2022;76.0;1.0;n.a.;n.a.;n.a.;23.0;0.0;0.0
BU03071101;2023;75.0;0.0;n.a.;n.a.;n.a.;23.0;1.0;1.0
BU03071101;2024;74.0;0.0;n.a.;n.a.;n.a.;24.0;1.0;1.0
BU03071201;2022;83.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;9.0
BU03071201;2023;78.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;10.0
BU03071201;2024;76.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;9.0
BU03071202;2022;83.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;9.0
BU03071202;2023;78.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;10.0
BU03071202;2024;76.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;9.0
BU03071203;2022;83.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;9.0
BU03071203;2023;78.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;10.0
BU03071203;2024;76.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;9.0
BU03071204;2022;83.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;9.0
BU03071204;2023;78.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;10.0
BU03071204;2024;76.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;9.0
BU03071205;2022;83.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;9.0
BU03071205;2023;78.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;10.0
BU03071205;2024;76.0;0.0;n.a.;n.a.;n.a.;5.0;2.0;9.0
BU03071300;2022;80.0;0.0;n.a.;n.a.;n.a.;16.0;0.0;3.0
BU03071300;2023;79.0;0.0;n.a.;n.a.;n.a.;16.0;0.0;4.0
BU03071300;2024;79.0;0.0;n.a.;n.a.;n.a.;17.0;0.0;5.0
BU03071301;2022;72.0;2.0;n.a.;n.a.;n.a.;0.0;0.0;26.0
BU03071301;2023;71.0;2.0;n.a.;n.a.;n.a.;0.0;0.0;27.0
BU03071301;2024;71.0;2.0;n.a.;n.a.;n.a.;0.0;0.0;27.0
BU03071302;2022;78.0;21.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03071302;2023;76.0;21.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU03071302;2024;76.0;21.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU03071400;2022;69.0;11.0;n.a.;n.a.;n.a.;13.0;0.0;4.0
BU03071400;2023;68.0;11.0;n.a.;n.a.;n.a.;13.0;0.0;4.0
BU03071400;2024;68.0;11.0;n.a.;n.a.;n.a.;13.0;0.0;4.0
BU03071401;2022;80.0;7.0;n.a.;n.a.;n.a.;1.0;0.0;6.0
BU03071401;2023;79.0;8.0;n.a.;n.a.;n.a.;1.0;0.0;7.0
BU03071401;2024;78.0;8.0;n.a.;n.a.;n.a.;2.0;1.0;7.0
BU03071402;2022;89.0;10.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03071402;2023;89.0;10.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU03071402;2024;88.0;10.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU03071403;2022;85.0;14.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03071403;2023;84.0;14.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU03071403;2024;84.0;14.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03071500;2022;93.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03071500;2023;88.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;6.0
BU03071500;2024;91.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;6.0
BU03071501;2022;82.0;9.0;n.a.;n.a.;n.a.;1.0;0.0;8.0
BU03071501;2023;80.0;9.0;n.a.;n.a.;n.a.;2.0;0.0;9.0
BU03071501;2024;79.0;9.0;n.a.;n.a.;n.a.;3.0;0.0;9.0
BU03071502;2022;93.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0
BU03071502;2023;91.0;0.0;0.0;0.0;4.0;1.0;0.0;2.0
BU03071502;2024;90.0;0.0;0.0;0.0;4.0;2.0;1.0;2.0
BU03071503;2022;29.0;71.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03071503;2023;27.0;71.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03071503;2024;26.0;71.0;n.a.;n.a.;n.a.;3.0;1.0;0.0
BU03071600;2022;98.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;2.0
BU03071600;2023;97.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;2.0
BU03071600;2024;96.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;2.0
BU03071601;2022;95.0;3.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU03071601;2023;92.0;3.0;n.a.;n.a.;n.a.;2.0;0.0;2.0
BU03071601;2024;90.0;3.0;n.a.;n.a.;n.a.;3.0;1.0;2.0
BU03071602;2022;98.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03071602;2023;97.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU03071602;2024;94.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;2.0
BU03071603;2022;97.0;1.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU03071603;2023;95.0;1.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU03071603;2024;93.0;1.0;n.a.;n.a.;n.a.;2.0;1.0;2.0
BU03071700;2022;95.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;4.0
BU03071700;2023;96.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;4.0
BU03071700;2024;95.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;4.0
BU03071701;2022;80.0;13.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03071701;2023;80.0;12.0;0.0;2.0;2.0;1.0;0.0;0.0
BU03071701;2024;79.0;12.0;0.0;2.0;2.0;1.0;1.0;0.0
BU03071702;2022;93.0;6.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU03071702;2023;92.0;6.0;n.a.;n.a.;n.a.;2.0;0.0;0.0
BU03071702;2024;90.0;6.0;n.a.;n.a.;n.a.;4.0;1.0;0.0
BU03071703;2022;89.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;11.0
BU03071703;2023;82.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;13.0
BU03071703;2024;77.0;0.0;n.a.;n.a.;n.a.;5.0;0.0;14.0
BU03071704;2022;96.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;1.0
BU03071704;2023;95.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU03071704;2024;94.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;2.0
BU03071705;2022;99.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03071705;2023;96.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;1.0
BU03071705;2024;94.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;2.0
BU03071706;2022;91.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;9.0
BU03071706;2023;91.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;9.0
BU03071706;2024;89.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;9.0
BU03071707;2022;90.0;4.0;n.a.;n.a.;n.a.;0.0;0.0;3.0
BU03071707;2023;88.0;4.0;n.a.;n.a.;n.a.;1.0;0.0;4.0
BU03071707;2024;87.0;4.0;n.a.;n.a.;n.a.;2.0;1.0;4.0
BU03071800;2022;95.0;0.0;n.a.;n.a.;n.a.;4.0;0.0;1.0
BU03071800;2023;92.0;0.0;n.a.;n.a.;n.a.;5.0;0.0;2.0
BU03071800;2024;90.0;0.0;n.a.;n.a.;n.a.;7.0;0.0;3.0
BU03071801;2022;97.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU03071801;2023;94.0;0.0;n.a.;n.a.;n.a.;4.0;0.0;2.0
BU03071801;2024;91.0;0.0;n.a.;n.a.;n.a.;5.0;0.0;3.0
BU03071802;2022;99.0;0.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03071802;2023;98.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;0.0
BU03071802;2024;94.0;0.0;n.a.;n.a.;n.a.;4.0;0.0;1.0
BU03071803;2022;98.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;1.0
BU03071803;2023;96.0;0.0;n.a.;n.a.;n.a.;3.0;0.0;1.0
BU03071803;2024;93.0;0.0;n.a.;n.a.;n.a.;5.0;0.0;2.0
BU03071804;2022;96.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU03071804;2023;90.0;0.0;n.a.;n.a.;n.a.;6.0;0.0;4.0
BU03071804;2024;88.0;0.0;n.a.;n.a.;n.a.;7.0;1.0;4.0
BU03071900;2022;98.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03071900;2023;96.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;1.0
BU03071900;2024;94.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;1.0
BU03071901;2022;95.0;4.0;n.a.;n.a.;n.a.;0.0;0.0;0.0
BU03071901;2023;92.0;4.0;n.a.;n.a.;n.a.;1.0;0.0;3.0
BU03071901;2024;90.0;4.0;n.a.;n.a.;n.a.;1.0;1.0;4.0
BU03071902;2022;96.0;0.0;n.a.;n.a.;n.a.;2.0;0.0;2.0
BU03071902;2023;94.0;0.0;n.a.;n.a.;n.a.;3.0;1.0;2.0
BU03071902;2024;92.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU03071903;2022;97.0;2.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03071903;2023;95.0;1.0;n.a.;n.a.;n.a.;2.0;1.0;0.0
BU03071903;2024;94.0;1.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU03071904;2022;98.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03071904;2023;96.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03071904;2024;90.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;3.0
BU03071905;2022;98.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03071905;2023;97.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03071905;2024;95.0;0.0;n.a.;n.a.;n.a.;2.0;1.0;1.0
BU03071906;2022;96.0;0.0;n.a.;n.a.;n.a.;1.0;1.0;1.0
BU03071906;2023;93.0;0.0;n.a.;n.a.;n.a.;1.0;2.0;3.0
BU03071906;2024;89.0;0.0;n.a.;n.a.;n.a.;4.0;2.0;4.0
BU03072000;2022;99.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
BU03072000;2023;98.0;0.0;n.a.;n.a.;n.a.;1.0;0.0;0.0
