gml_id;bronactualiteit;type;opp_m2;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;geom_wkt;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
nl.top10nl.102267478;2011-01-01;watermolen;56;BU19494300;GM1949;8813.0;8813JH;BU19494300;GM1949;8813.0;8813JH;BU19494300;GM1949;8813.0;8813JH;False;False;False;53.19486502687057;5.590264061310892;MULTIPOLYGON (((5.590327 53.194865, 5.590327 53.194862, 5.590326 53.194858, 5.590325 53.194855, 5.590324 53.194852, 5.590321 53.194849, 5.590319 53.194846, 5.590316 53.194843, 5.590313 53.19484, 5.590309 53.194838, 5.590305 53.194836, 5.5903 53.194834, 5.590296 53.194832, 5.590291 53.19483, 5.590286 53.194829, 5.59028 53.194828, 5.590275 53.194828, 5.590269 53.194827, 5.590264 53.194827, 5.590258 53.194827, 5.590253 53.194828, 5.590247 53.194828, 5.590242 53.194829, 5.590237 53.194831, 5.590232 53.194832, 5.590228 53.194834, 5.590223 53.194836, 5.590219 53.194838, 5.590215 53.194841, 5.590212 53.194843, 5.590209 53.194846, 5.590207 53.194849, 5.590204 53.194852, 5.590203 53.194855, 5.590202 53.194859, 5.590201 53.194862, 5.590201 53.194865, 5.590201 53.194868, 5.590202 53.194872, 5.590203 53.194875, 5.590205 53.194878, 5.590207 53.194881, 5.590209 53.194884, 5.590212 53.194887, 5.590216 53.19489, 5.590219 53.194892, 5.590223 53.194894, 5.590228 53.194896, 5.590233 53.194898, 5.590237 53.1949, 5.590243 53.194901, 5.590248 53.194902, 5.590253 53.194903, 5.590259 53.194903, 5.590264 53.194903, 5.59027 53.194903, 5.590275 53.194903, 5.590281 53.194902, 5.590286 53.194901, 5.590291 53.194899, 5.590296 53.194898, 5.590301 53.194896, 5.590305 53.194894, 5.590309 53.194892, 5.590313 53.194889, 5.590316 53.194887, 5.590319 53.194884, 5.590322 53.194881, 5.590324 53.194878, 5.590325 53.194875, 5.590327 53.194872, 5.590327 53.194868, 5.590327 53.194865)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102280384;2010-01-01;watermolen;42;BU00140805;GM0014;9746.0;9746TL;BU00140805;GM0014;9746.0;9746TL;BU00140805;GM0014;9746.0;9746TL;False;False;False;53.2420777587652;6.490880310205571;MULTIPOLYGON (((6.490939 53.242084, 6.490929 53.242057, 6.490892 53.242045, 6.490846 53.242049, 6.490822 53.24207, 6.490832 53.242097, 6.490869 53.242112, 6.490913 53.242107, 6.490939 53.242084)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102281055;2011-01-01;watermolen;52;BU19691709;GM1969;9833.0;9833TG;BU19691709;GM1969;9833.0;9833TG;BU19691709;GM1969;9833.0;9833TG;False;False;False;53.26833425307139;6.482569087887988;MULTIPOLYGON (((6.48263 53.268334, 6.48263 53.268331, 6.48263 53.268329, 6.482629 53.268327, 6.482628 53.268325, 6.482627 53.268323, 6.482626 53.268321, 6.482624 53.268318, 6.482622 53.268316, 6.48262 53.268315, 6.482618 53.268313, 6.482616 53.268311, 6.482614 53.268309, 6.482611 53.268308, 6.482608 53.268306, 6.482605 53.268305, 6.482602 53.268303, 6.482599 53.268302, 6.482595 53.268301, 6.482592 53.2683, 6.482588 53.2683, 6.482585 53.268299, 6.482581 53.268298, 6.482578 53.268298, 6.482574 53.268298, 6.48257 53.268298, 6.482566 53.268298, 6.482563 53.268298, 6.482559 53.268298, 6.482555 53.268299, 6.482551 53.268299, 6.482548 53.2683, 6.482544 53.268301, 6.482541 53.268302, 6.482538 53.268303, 6.482535 53.268304, 6.482532 53.268305, 6.482529 53.268307, 6.482526 53.268308, 6.482523 53.26831, 6.482521 53.268312, 6.482519 53.268314, 6.482517 53.268315, 6.482515 53.268317, 6.482513 53.268319, 6.482512 53.268322, 6.482511 53.268324, 6.48251 53.268326, 6.482509 53.268328, 6.482508 53.26833, 6.482508 53.268333, 6.482508 53.268335, 6.482508 53.268337, 6.482509 53.268339, 6.482509 53.268342, 6.48251 53.268344, 6.482511 53.268346, 6.482513 53.268348, 6.482514 53.26835, 6.482516 53.268352, 6.482518 53.268354, 6.48252 53.268356, 6.482522 53.268358, 6.482525 53.268359, 6.482527 53.268361, 6.48253 53.268362, 6.482533 53.268364, 6.482536 53.268365, 6.482539 53.268366, 6.482543 53.268367, 6.482546 53.268368, 6.48255 53.268369, 6.482553 53.26837, 6.482557 53.26837, 6.482561 53.26837, 6.482564 53.268371, 6.482568 53.268371, 6.482572 53.268371, 6.482576 53.268371, 6.482579 53.26837, 6.482583 53.26837, 6.482587 53.268369, 6.48259 53.268369, 6.482594 53.268368, 6.482597 53.268367, 6.4826 53.268366, 6.482604 53.268364, 6.482607 53.268363, 6.482609 53.268362, 6.482612 53.26836, 6.482615 53.268358, 6.482617 53.268357, 6.482619 53.268355, 6.482621 53.268353, 6.482623 53.268351, 6.482625 53.268349, 6.482626 53.268347, 6.482628 53.268345, 6.482629 53.268343, 6.482629 53.26834, 6.48263 53.268338, 6.48263 53.268336, 6.48263 53.268334)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102283034;2008-01-01;transformatorstation;404;BU00140803;GM0014;9744.0;9744TD;BU00140803;GM0014;9744.0;9744TD;BU00140803;GM0014;9744.0;9744TD;False;False;False;53.21125048393305;6.475943226855323;MULTIPOLYGON (((6.475998 53.211378, 6.476127 53.21118, 6.475889 53.211123, 6.475759 53.211321, 6.475998 53.211378)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102284257;2006-01-01;transformatorstation;649;BU00140803;GM0014;9744.0;9744TD;BU00140803;GM0014;9744.0;9744TD;BU00140803;GM0014;9744.0;9744TD;False;False;False;53.210758360812264;6.474899664373757;MULTIPOLYGON (((6.475087 53.210756, 6.475178 53.210616, 6.474918 53.210555, 6.474643 53.210979, 6.474781 53.211012, 6.474967 53.210727, 6.475087 53.210756)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102289951;2008-01-01;watermolen;42;BU19660802;GM1966;9959.0;9959TD;BU19660802;GM1966;9959.0;9959TD;BU19660802;GM1966;9959.0;9959TD;False;False;False;53.34139680462422;6.5800602906959895;MULTIPOLYGON (((6.580115 53.341403, 6.58011 53.341379, 6.580072 53.341362, 6.580035 53.341366, 6.580003 53.341387, 6.580008 53.34141, 6.580051 53.341432, 6.580089 53.341429, 6.580115 53.341403)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102296502;2010-01-01;watermolen;55;BU19660802;GM1966;9781.0;9781TS;BU19660802;GM1966;9781.0;9781TS;BU19660802;GM1966;9781.0;9781TS;False;False;False;53.27111468519837;6.602447997521568;MULTIPOLYGON (((6.602504 53.271137, 6.602511 53.271107, 6.602489 53.271082, 6.602442 53.271075, 6.602393 53.271091, 6.602384 53.271119, 6.602409 53.271148, 6.602455 53.271154, 6.602504 53.271137)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102297082;2008-01-01;watermolen;25;BU19791885;GM1979;9993.0;9993TM;BU19791885;GM1979;9993.0;9993TM;BU19791885;GM1979;9993.0;9993TM;False;False;False;53.324791744652266;6.651646351435213;MULTIPOLYGON (((6.651681 53.324809, 6.651691 53.324789, 6.651676 53.324771, 6.651642 53.324765, 6.651612 53.324774, 6.651602 53.324794, 6.651617 53.324812, 6.65165 53.324818, 6.651681 53.324809)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102299258;2008-01-01;transformatorstation;1061;BU19660601;GM1966;9951.0;9951TA;BU19660601;GM1966;9951.0;9951TA;BU19660601;GM1966;9951.0;9951TA;False;False;False;53.35004393585451;6.500648721319673;MULTIPOLYGON (((6.500894 53.350327, 6.500789 53.350044, 6.500871 53.350033, 6.500799 53.349843, 6.500316 53.349908, 6.500389 53.350099, 6.500633 53.350066, 6.50074 53.35035, 6.500894 53.350327)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102309865;2018-01-01;elektriciteitscentrale;13212;BU19661401;GM1966;9979.0;9979XL;BU19661401;GM1966;9979.0;9979XL;BU19661401;GM1966;9979.0;9979XL;False;False;False;53.43693052363241;6.879984063133555;MULTIPOLYGON (((6.879374 53.436572, 6.878602 53.436723, 6.878863 53.437197, 6.879077 53.437155, 6.879128 53.437248, 6.879903 53.437095, 6.880068 53.437403, 6.879663 53.43748, 6.879692 53.437535, 6.879577 53.437557, 6.879673 53.437738, 6.880353 53.437608, 6.880292 53.437494, 6.88112 53.437337, 6.880937 53.436995, 6.880024 53.437169, 6.879994 53.437109, 6.879977 53.437076, 6.880129 53.437047, 6.880093 53.436979, 6.880086 53.436967, 6.880143 53.436957, 6.880809 53.43683, 6.880788 53.436789, 6.880684 53.436594, 6.880651 53.436534, 6.881322 53.436406, 6.881226 53.436226, 6.880973 53.436275, 6.880941 53.436214, 6.880711 53.436257, 6.88077 53.436368, 6.880585 53.436403, 6.880565 53.436366, 6.880406 53.436396, 6.88046 53.436496, 6.880365 53.436514, 6.880325 53.436439, 6.88026 53.436451, 6.880235 53.436403, 6.879897 53.436469, 6.879855 53.436393, 6.879735 53.436416, 6.879777 53.436493, 6.879374 53.436572)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102309928;2016-01-01;elektriciteitscentrale;29404;BU19661401;GM1966;9979.0;9979XL;BU19661401;GM1966;9979.0;9979XL;BU19661401;GM1966;9979.0;9979XL;False;False;False;53.43470461437756;6.8784856467190965;MULTIPOLYGON (((6.879827 53.435234, 6.878925 53.43357, 6.87884 53.433587, 6.877253 53.433888, 6.877293 53.433963, 6.876775 53.434061, 6.876847 53.434196, 6.877374 53.434096, 6.877454 53.434248, 6.876932 53.434347, 6.877003 53.434481, 6.877527 53.434382, 6.877609 53.434538, 6.877086 53.434637, 6.877158 53.434773, 6.877689 53.434672, 6.877769 53.434824, 6.877241 53.434924, 6.877311 53.435056, 6.877841 53.434955, 6.877924 53.435111, 6.877397 53.43521, 6.877468 53.435345, 6.87799 53.435246, 6.87804 53.435339, 6.878327 53.43588, 6.879782 53.435604, 6.879778 53.435597, 6.879612 53.435284, 6.879827 53.435234)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102312284;2018-01-01;transformatorstation;4305;BU19661401;GM1966;9979.0;9979XL;BU19661401;GM1966;9979.0;9979XL;BU19661401;GM1966;9979.0;9979XL;False;False;False;53.42474974802705;6.874332434024168;MULTIPOLYGON (((6.874015 53.425447, 6.874143 53.425292, 6.874145 53.425293, 6.874717 53.424588, 6.874681 53.424527, 6.874774 53.424442, 6.874871 53.424469, 6.874995 53.424248, 6.874554 53.424117, 6.874393 53.424311, 6.874491 53.424341, 6.874414 53.424432, 6.87428 53.424452, 6.87373 53.425176, 6.87394 53.425233, 6.873814 53.425387, 6.874015 53.425447)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102338606;2008-01-01;transformatorstation;307;BU01602808;GM0160;7773.0;7773ND;BU01602808;GM0160;7773.0;7773ND;BU01602808;GM0160;7773.0;7773ND;False;False;False;52.57436254822816;6.598110647946042;MULTIPOLYGON (((6.598174 52.574337, 6.598118 52.574434, 6.5982 52.574452, 6.598279 52.574313, 6.598203 52.574297, 6.598205 52.574294, 6.598017 52.574254, 6.597993 52.574296, 6.598016 52.574301, 6.597994 52.574339, 6.598022 52.574345, 6.597964 52.574446, 6.598081 52.574471, 6.598161 52.574334, 6.598174 52.574337)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102363586;2011-01-01;elektriciteitscentrale;12832;BU07370009;GM0737;9251.0;9251ML;BU07370009;GM0737;9251.0;9251LS;BU07370009;GM0737;9251.0;9251LS;False;False;False;53.209747761905085;6.029550156157506;MULTIPOLYGON (((6.030014 53.210416, 6.030293 53.209991, 6.030391 53.210014, 6.030447 53.209929, 6.030356 53.209908, 6.030486 53.20971, 6.030549 53.209725, 6.030678 53.209527, 6.030595 53.209507, 6.030624 53.209464, 6.030238 53.209373, 6.030263 53.209335, 6.029637 53.209191, 6.029594 53.209259, 6.029206 53.20917, 6.029151 53.209256, 6.029014 53.209225, 6.028877 53.20944, 6.028969 53.209461, 6.02898 53.209443, 6.029017 53.209452, 6.028953 53.209552, 6.028902 53.20954, 6.028849 53.209623, 6.028667 53.209582, 6.028687 53.209551, 6.028245 53.209449, 6.02834 53.2093, 6.028161 53.209259, 6.028065 53.209411, 6.028105 53.20942, 6.02807 53.209475, 6.028089 53.209505, 6.028193 53.209524, 6.02818 53.209549, 6.028619 53.209653, 6.028643 53.209616, 6.028888 53.209673, 6.028735 53.209907, 6.028632 53.209883, 6.028561 53.209992, 6.028705 53.210026, 6.028659 53.210097, 6.030014 53.210416)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102375209;2011-01-01;watermolen;36;BU00141707;GM0014;9752.0;9752XJ;BU00141707;GM0014;9752.0;9752XJ;BU00141707;GM0014;9752.0;9752XJ;False;False;False;53.1762210839603;6.574860665300345;MULTIPOLYGON (((6.574914 53.176224, 6.574907 53.176206, 6.574871 53.17619, 6.574833 53.176193, 6.574809 53.176213, 6.574821 53.176243, 6.574855 53.176254, 6.574895 53.176245, 6.574914 53.176224)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102376081;2011-01-01;watermolen;34;BU00141209;GM0014;9734.0;9734AT;BU00141209;GM0014;9734.0;9734AT;BU00141209;GM0014;9734.0;9734AT;False;False;False;53.2483396559941;6.636284116178111;MULTIPOLYGON (((6.636336 53.248343, 6.636323 53.248319, 6.63629 53.248308, 6.636251 53.248315, 6.636232 53.248337, 6.636244 53.24836, 6.636279 53.248371, 6.636318 53.248364, 6.636336 53.248343)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102376343;2011-01-01;watermolen;19;BU00141106;GM0014;9738.0;9738AB;BU00141106;GM0014;9738.0;9738AB;BU00141106;GM0014;9738.0;9738AB;False;False;False;53.25408552293903;6.584216197177567;MULTIPOLYGON (((6.584255 53.25409, 6.584254 53.254088, 6.584251 53.254075, 6.58425 53.254073, 6.584227 53.254063, 6.584195 53.254066, 6.584178 53.254081, 6.584179 53.254083, 6.584181 53.254094, 6.584182 53.254098, 6.584205 53.254108, 6.584238 53.254105, 6.584255 53.25409)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102379229;2011-01-01;watermolen;51;BU19660801;GM1966;9785.0;9785TC;BU19660801;GM1966;9785.0;9785TC;BU19660801;GM1966;9785.0;9785TC;False;False;False;53.26486571953471;6.550401252618579;MULTIPOLYGON (((6.550462 53.264878, 6.550459 53.264849, 6.550421 53.264829, 6.550372 53.264831, 6.550341 53.264854, 6.550344 53.264883, 6.55038 53.264902, 6.550429 53.2649, 6.550462 53.264878)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102383406;2018-01-01;transformatorstation;56;BU02680517;GM0268;6525.0;6525ED;BU02680517;GM0268;6525.0;6525ED;BU02680517;GM0268;6525.0;6525ED;False;False;False;51.8229632021555;5.871554095125944;MULTIPOLYGON (((5.871611 51.822929, 5.871484 51.82294, 5.871497 51.822997, 5.871624 51.822986, 5.871611 51.822929)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102396344;2011-01-01;watermolen;27;BU00141502;GM0014;9798.0;9798TE;BU00141502;GM0014;9798.0;9798TE;BU00141502;GM0014;9798.0;9798TE;False;False;False;53.25984404074129;6.652983531371876;MULTIPOLYGON (((6.653027 53.259855, 6.653027 53.259833, 6.653002 53.259818, 6.652966 53.259818, 6.65294 53.259833, 6.65294 53.259855, 6.652965 53.25987, 6.653001 53.259871, 6.653027 53.259855)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102399888;2016-01-01;transformatorstation;475;BU02680425;GM0268;6541.0;6541AW;BU02680425;GM0268;6541.0;6541AW;BU02680425;GM0268;6541.0;6541AW;False;False;False;51.858582367066916;5.834762474672978;MULTIPOLYGON (((5.834749 51.858437, 5.834544 51.85853, 5.834776 51.858728, 5.834981 51.858635, 5.834749 51.858437)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102401917;2018-01-01;transformatorstation;398;BU02680512;GM0268;6534.0;6534AM;BU02680512;GM0268;6534.0;6534AM;BU02680512;GM0268;6534.0;6534AM;False;False;False;51.820412961540896;5.820342160807901;MULTIPOLYGON (((5.820124 51.820496, 5.820118 51.820501, 5.82012 51.820518, 5.820196 51.820557, 5.820198 51.820557, 5.820216 51.820557, 5.820288 51.820506, 5.820352 51.820543, 5.820402 51.820508, 5.82034 51.820474, 5.820562 51.820317, 5.820562 51.820306, 5.820562 51.820298, 5.820481 51.820256, 5.820451 51.820259, 5.820124 51.820496)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102403740;2018-01-01;transformatorstation;501;BU02680513;GM0268;6533.0;6533AL;BU02680513;GM0268;6533.0;6533AL;BU02680513;GM0268;6533.0;6533AL;False;False;False;51.828780782107486;5.85678287957983;MULTIPOLYGON (((5.856669 51.82865, 5.856635 51.828898, 5.856897 51.828912, 5.85693 51.828664, 5.856669 51.82865)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102406496;2005-01-01;elektriciteitscentrale;10451;BU02680425;GM0268;6541.0;6541BZ;BU02680425;GM0268;6541.0;6541BZ;BU02680425;GM0268;6541.0;6541BZ;False;False;False;51.85562746680473;5.830243342238632;MULTIPOLYGON (((5.83073 51.855955, 5.83071 51.855925, 5.831455 51.855739, 5.83133 51.855528, 5.831421 51.855507, 5.831246 51.855231, 5.831162 51.85525, 5.830997 51.854994, 5.83045 51.855116, 5.830448 51.85514, 5.83017 51.855201, 5.830155 51.855175, 5.830076 51.855192, 5.830091 51.855218, 5.829907 51.855261, 5.830009 51.855426, 5.830436 51.855313, 5.830783 51.855846, 5.830293 51.855962, 5.829942 51.855443, 5.829748 51.855487, 5.829711 51.855456, 5.829592 51.855481, 5.829595 51.855508, 5.829444 51.855543, 5.829415 51.855534, 5.829034 51.855634, 5.829037 51.855667, 5.828942 51.855696, 5.829199 51.856125, 5.829259 51.856203, 5.830172 51.85599, 5.830231 51.856079, 5.83073 51.855955)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102411536;2005-01-01;elektriciteitscentrale;2306;BU02680425;GM0268;6541.0;6541BZ;BU02680425;GM0268;6541.0;6541AH;BU02680425;GM0268;6541.0;6541AH;False;False;False;51.85563962563697;5.830363748226876;MULTIPOLYGON (((5.830436 51.855313, 5.829981 51.855434, 5.829942 51.855443, 5.830293 51.855962, 5.830514 51.855909, 5.830783 51.855846, 5.830436 51.855313)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102416783;2011-01-01;transformatorstation;461;BU19040401;GM1904;3626.0;3626AA;BU19040401;GM1904;3626.0;3626AA;BU19040401;GM1904;3626.0;3626AA;False;False;False;52.18856047286705;4.992343191949569;MULTIPOLYGON (((4.992515 52.18864, 4.992465 52.188441, 4.992201 52.188466, 4.992217 52.188533, 4.992179 52.188536, 4.992216 52.188684, 4.992323 52.188674, 4.992319 52.188658, 4.992515 52.18864)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102422904;2011-01-01;watermolen;38;BU19010514;GM1901;2811.0;2811NG;BU19010514;GM1901;2811.0;2811NG;BU19010514;GM1901;2811.0;2811NG;False;False;False;52.032969024839595;4.788069067458923;MULTIPOLYGON (((4.788125 52.032951, 4.788044 52.032932, 4.788014 52.032988, 4.788093 52.033006, 4.788125 52.032951)));WarmteAtlas:EnergieTopo;;;
nl.top10nl.102423783;2017-07-01;watermolen;202;BU05130800;GM0513;2808.0;2808PC;BU05130800;GM0513;2808.0;2808PC;BU05130800;GM0513;2808.0;2808PC;False;False;False;52.006684894834294;4.737388568517586;MULTIPOLYGON (((4.737271 52.006684, 4.737273 52.006697, 4.737278 52.006709, 4.737287 52.00672, 4.737298 52.006731, 4.737312 52.00674, 4.737329 52.006747, 4.737348 52.006753, 4.737367 52.006756, 4.737388 52.006757, 4.737408 52.006756, 4.737428 52.006753, 4.737446 52.006748, 4.737463 52.006741, 4.737478 52.006732, 4.73749 52.006722, 4.737498 52.00671, 4.737504 52.006698, 4.737506 52.006686, 4.737504 52.006673, 4.737499 52.006661, 4.737491 52.006649, 4.737479 52.006639, 4.737465 52.00663, 4.737448 52.006623, 4.73743 52.006617, 4.73741 52.006614, 4.73739 52.006613, 4.737369 52.006614, 4.737349 52.006617, 4.737331 52.006622, 4.737314 52.006629, 4.737299 52.006638, 4.737288 52.006648, 4.737279 52.00666, 4.737273 52.006672, 4.737271 52.006684)));WarmteAtlas:EnergieTopo;;;
