PK_UID;type_leid0;jaar;diameter;materiaal;soort_lei0;effluent_z;effluent_w;Shape_Leng;wp_gj_z;wp_gj_w;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;tp_w_nb;tp_z_nb;tp_w_bb;tp_z_bb;provincie;waterschap;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;centroid_lat;centroid_lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
418;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;37.077317;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AV;BU0363BA02;GM0363;1045.0;1045AV;BU0363BA02;GM0363;1045.0;1045AV;False;False;False;52.41859466013509;4.794759556995405;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
419;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;41.272418;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;False;False;False;52.418284509047375;4.7950320477784025;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
420;Persleiding;1990;1800;Asbest;Onbekend;41040;41040;22.149323;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AS;BU0363BA02;GM0363;1045.0;1045AS;BU0363BA02;GM0363;1045.0;1045AS;False;False;False;52.42307857146882;4.790943109644177;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
421;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;40.780526;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;False;False;False;52.41795831263893;4.7953132013865085;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
422;Persleiding;1990;1800;Asbest;Onbekend;41040;41040;106.012524;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AS;BU0363BA02;GM0363;1045.0;1045AS;BU0363BA02;GM0363;1045.0;1045AS;False;False;False;52.42256217880308;4.791281498048055;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
423;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;43.306749;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;False;False;False;52.417626753570985;4.795609489395076;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
424;Persleiding;1990;1800;Asbest;Onbekend;41040;41040;107.461938;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AS;BU0363BA02;GM0363;1045.0;1045AS;BU0363BA02;GM0363;1045.0;1045AS;False;False;False;52.42171866572259;4.792028770305524;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
425;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;45.09606;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;False;False;False;52.417279014753476;4.795923554634933;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
426;Persleiding;1990;1800;Asbest;Onbekend;41040;41040;107.609584;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AV;BU0363BA02;GM0363;1045.0;1045AV;BU0363BA02;GM0363;1045.0;1045AV;False;False;False;52.42086883949811;4.7927816114072606;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
427;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;47.946731;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;False;False;False;52.41691224714547;4.796251833042577;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
428;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;103.82355;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;False;False;False;52.416313772038144;4.796786703243761;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
429;Persleiding;1990;1800;Asbest;Onbekend;41040;41040;106.322954;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AV;BU0363BA02;GM0363;1045.0;1045AV;BU0363BA02;GM0363;1045.0;1045AV;False;False;False;52.42002284291184;4.7935284185678855;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
430;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;204.343265;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;False;False;False;52.415095412594766;4.797863225818289;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
431;Persleiding;1990;1800;Asbest;Onbekend;41040;41040;106.75186;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AV;BU0363BA02;GM0363;1045.0;1045AV;BU0363BA02;GM0363;1045.0;1045AV;False;False;False;52.41918033314749;4.794272504410675;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
432;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;18.307386;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;False;False;False;52.414204799824965;4.798572876413533;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
433;Persleiding;1990;1800;Asbest;Onbekend;41040;41040;103.245916;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AV;BU0363BA02;GM0363;1045.0;1045AV;BU0363BA02;GM0363;1045.0;1045AV;False;False;False;52.41835122005301;4.795009547366716;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
434;Persleiding;1990;1500;Asbest;Onbekend;41040;41040;15.988824;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;False;False;False;52.417880696904874;4.795428747894135;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
435;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;28.045153;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AG;BU0363BA02;GM0363;1045.0;1045AE;BU0363BA02;GM0363;1045.0;1045AE;False;False;False;52.41400998914432;4.798662846017213;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
436;Persleiding;1986;1500;Beton;Onbekend;41040;41040;53.532077;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;False;False;False;52.4176058529944;4.795671653185974;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
437;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;8.765232;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AG;BU0363BA02;GM0363;1045.0;1045AE;BU0363BA02;GM0363;1045.0;1045AE;False;False;False;52.41388618675938;4.798817278599407;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
438;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;106.714708;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AG;BU0363BA02;GM0363;1045.0;1045AE;BU0363BA02;GM0363;1045.0;1045AE;False;False;False;52.413453617734575;4.799253530020446;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
439;Persleiding;1986;1500;Beton;Onbekend;41040;41040;80.144794;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;False;False;False;52.417078009633244;4.7961406265400965;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
440;Persleiding;1986;1500;Beton;Onbekend;41040;41040;162.011995;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;BU0363BA02;GM0363;1045.0;1045AT;False;False;False;52.41612172885456;4.796989903545108;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
441;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;120.895982;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AG;BU0363BA02;GM0363;1045.0;1045AE;BU0363BA02;GM0363;1045.0;1045AE;False;False;False;52.41255152224888;4.800041764377087;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
442;Persleiding;1986;1500;Beton;Onbekend;41040;41040;140.419544;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;False;False;False;52.41492682745698;4.79804875955946;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
443;Persleiding;2001;800;Gietijzer;Onbekend;41040;41040;85.688125;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AG;BU0363BA02;GM0363;1045.0;1045AG;BU0363BA02;GM0363;1045.0;1045AG;False;False;False;52.41168570229667;4.800451908357489;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
444;Persleiding;2001;440;PE 100  SDR 17  PN 8;Onbekend;41040;41040;18.226832;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AG;BU0363BA02;GM0363;1045.0;1045AG;BU0363BA02;GM0363;1045.0;1045AG;False;False;False;52.411282225803326;4.800571532842088;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
445;Persleiding;1986;1500;Beton;Onbekend;41040;41040;4.156549;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;False;False;False;52.414367148134026;4.798569984275761;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
446;Persleiding;2001;440;PE 100  SDR 17  PN 8;Onbekend;41040;41040;8.517987;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AL;BU0363BA02;GM0363;1045.0;1045AL;BU0363BA02;GM0363;1045.0;1045AL;False;False;False;52.41126613945625;4.800766108996295;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
447;Persleiding;1986;1500;Beton;Onbekend;41040;41040;128.824383;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;False;False;False;52.41420964513892;4.799512695455189;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
448;Persleiding;1979;800;Beton;Onbekend;41040;41040;9.859011;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;False;False;False;52.41383954257316;4.801729535200626;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
449;Persleiding;2001;440;PE 100  SDR 17  PN 8;Onbekend;41040;41040;12.043358;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AL;BU0363BA02;GM0363;1045.0;1045AL;BU0363BA02;GM0363;1045.0;1045AL;False;False;False;52.41127065518177;4.80110520843256;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
450;Persleiding;1995;2000;Beton;Onbekend;143472;143472;257.800966;2998.56;2998.56;HH Amstel, Gooi en Vecht;1094470.0;844694.0;Amsterdam;Noord-Holland Zuid;8676;17353;3471;6941;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363FA02;GM0363;1047.0;1047AH;BU0363FA02;GM0363;1047.0;1047AH;BU0363FA02;GM0363;1047.0;1047AH;False;False;False;52.39812207645145;4.776994458717267;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
451;Persleiding;1995;2000;Beton;Onbekend;143472;143472;254.156566;2998.56;2998.56;HH Amstel, Gooi en Vecht;1094470.0;844694.0;Amsterdam;Noord-Holland Zuid;8676;17353;3471;6941;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363FA02;GM0363;1047.0;1047AH;BU0363FA02;GM0363;1047.0;1047AH;BU0363FA02;GM0363;1047.0;1047AH;False;False;False;52.398085086391426;4.777016245996606;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
452;Persleiding;2001;440;PE 100  SDR 17  PN 8;Onbekend;41040;41040;13.369851;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AL;BU0363BA02;GM0363;1045.0;1045AL;BU0363BA02;GM0363;1045.0;1045AL;False;False;False;52.411258060119124;4.800925212006072;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
453;Persleiding;1979;1500;Beton;Onbekend;41040;41040;87.007425;857.736;857.736;HH Amstel, Gooi en Vecht;313074.0;241624.0;Amsterdam;Noord-Holland Zuid;2482;4964;993;1986;Noord-Holland;HH Amstel, Gooi en Vecht;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;BU0363BA02;GM0363;1045.0;1045AR;False;False;False;52.41395397520941;4.8010427182252755;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
454;0;0;0;;Effluentleiding;24480;24480;12.122125;511.632;511.632;Hoogheemraadschap Hollands Noorderkwartier;186746.0;144127.0;Amsterdam;Noord-Holland Zuid;1480;2961;592;1184;Noord-Holland;Hoogheemraadschap Hollands Noorderkwartier;BU0363NA01;GM0363;1035.0;1035EX;BU0363NA01;GM0363;1037.0;1037RK;BU0363NA01;GM0363;1037.0;1037RK;False;False;True;52.41609209000576;4.862403741222816;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
455;0;0;0;;Effluentleiding;24480;24480;20.800037;511.632;511.632;Hoogheemraadschap Hollands Noorderkwartier;186746.0;144127.0;Amsterdam;Noord-Holland Zuid;1480;2961;592;1184;Noord-Holland;Hoogheemraadschap Hollands Noorderkwartier;BU0363NA01;GM0363;1035.0;1035EX;BU0363NA01;GM0363;1037.0;1037RK;BU0363NA01;GM0363;1037.0;1037RK;False;False;True;52.41622895194467;4.862423867600781;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
456;0;0;0;;Effluentleiding;24480;24480;356.739962;511.632;511.632;Hoogheemraadschap Hollands Noorderkwartier;186746.0;144127.0;Amsterdam;Noord-Holland Zuid;1480;2961;592;1184;Noord-Holland;Hoogheemraadschap Hollands Noorderkwartier;BU0363NA01;GM0363;1035.0;1035EX;BU0363NA01;GM0363;1037.0;1037RK;BU0363NA01;GM0363;1037.0;1037RK;False;False;True;52.417696447121855;4.863814143668109;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
457;0;0;0;;Effluentleiding;24480;24480;23.941113;511.632;511.632;Hoogheemraadschap Hollands Noorderkwartier;186746.0;144127.0;Amsterdam;Noord-Holland Zuid;1480;2961;592;1184;Noord-Holland;Hoogheemraadschap Hollands Noorderkwartier;BU0363NA01;GM0363;1035.0;1035EX;BU0363NA01;GM0363;1037.0;1037RK;BU0363NA01;GM0363;1037.0;1037RK;False;False;True;52.41917622798606;4.865212513846289;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
458;0;0;0;;Effluentleiding;24480;24480;1668.330495;511.632;511.632;Hoogheemraadschap Hollands Noorderkwartier;186746.0;144127.0;Amsterdam;Noord-Holland Zuid;1480;2961;592;1184;Noord-Holland;Hoogheemraadschap Hollands Noorderkwartier;BU0363NA01;GM0363;1035.0;1035EX;BU0363NA01;GM0363;1037.0;1037RK;BU0363NA01;GM0363;1037.0;1037RK;False;False;True;52.42465173911146;4.870293676684229;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
459;0;0;0;;Effluentleiding;24480;24480;409.964862;511.632;511.632;Hoogheemraadschap Hollands Noorderkwartier;186746.0;144127.0;Amsterdam;Noord-Holland Zuid;1480;2961;592;1184;Noord-Holland;Hoogheemraadschap Hollands Noorderkwartier;BU0363NA01;GM0363;1037.0;1037RP;BU0363NA01;GM0363;1037.0;1037RP;BU0363NA01;GM0363;1037.0;1037RP;False;False;False;52.42966936576564;4.863384250296914;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
460;LDG-EFF-008-1;1981;0;0;Effluentleiding;16834;16834;767.460255;351.831;351.831;Waterschap Zuiderzeeland;128418.0;99110.8;Noordoostpolder;Flevoland;1018;2036;407;814;Flevoland;Waterschap Zuiderzeeland;BU01710839;GM0171;8309.0;8309PP;BU01710839;GM0171;8309.0;8309PP;BU01710839;GM0171;8309.0;8309PP;False;False;False;52.6842110756263;5.687921439545329;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
461;LDG-EFF-001-1;1981;0;0;Effluentleiding;16834;16834;766.406202;351.831;351.831;Waterschap Zuiderzeeland;128418.0;99110.8;Noordoostpolder;Flevoland;1018;2036;407;814;Flevoland;Waterschap Zuiderzeeland;BU01710839;GM0171;8309.0;8309PP;BU01710839;GM0171;8309.0;8309PP;BU01710839;GM0171;8309.0;8309PP;False;False;False;52.68421702321243;5.687884078926912;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
462;LDG-EFF-006-1;0;0;0;Effluentleiding;31675;31675;67.708579;662.008;662.008;Waterschap Zuiderzeeland;241633.0;186488.0;Almere;Flevoland;1916;3831;766;1532;Flevoland;Waterschap Zuiderzeeland;BU00345702;GM0034;1332.0;1332AJ;BU00345702;GM0034;1332.0;1332AJ;BU00345702;GM0034;1332.0;1332AJ;False;False;False;52.3992296406004;5.246023593192811;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
463;LDG-EFF-007-1;0;0;0;Effluentleiding;31675;31675;67.708579;662.008;662.008;Waterschap Zuiderzeeland;241633.0;186488.0;Almere;Flevoland;1916;3831;766;1532;Flevoland;Waterschap Zuiderzeeland;BU00345702;GM0034;1332.0;1332AJ;BU00345702;GM0034;1332.0;1332AJ;BU00345702;GM0034;1332.0;1332AJ;False;False;False;52.39921644716581;5.246038901226775;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
464;LDG-EFF-009-1;2015;800;0;Effluentleiding;7156;7156;110.399843;149.56;149.56;Waterschap Zuiderzeeland;54589.4;42131.1;Dronten;Flevoland;433;866;173;346;Flevoland;Waterschap Zuiderzeeland;BU03030210;GM0303;8251.0;8251KM;BU03030210;GM0303;8251.0;8251KM;BU03030210;GM0303;8251.0;8251KM;False;False;False;52.53711353193813;5.7149806297166394;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
465;LDG-EFF-005-1;1996;0;0;Effluentleiding;4402;4402;428.786572;92.0018;92.0018;Waterschap Zuiderzeeland;33580.7;25916.9;Zeewolde;Flevoland;266;532;106;213;Flevoland;Waterschap Zuiderzeeland;BU00500009;GM0050;3898.0;3898LD;BU00500009;GM0050;3898.0;3898LD;BU00500009;GM0050;3898.0;3898LD;False;False;False;52.3625289919096;5.508242345614409;WarmteAtlas:AquathermieEffluent;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:41;
