codering;categorie;scenario;jaar;ev_aantal;totaal
BU04820201;bestelauto;low;2030;14.306042567091286;0.0
BU04820202;bestelauto;low;2030;5.511705505218713;0.0
BU04820203;bestelauto;low;2030;3.932820576470318;0.0
BU04820204;bestelauto;low;2030;0.0749680897638506;0.0
BU04820205;bestelauto;low;2030;6.214204977604796;0.0
BU04820206;bestelauto;low;2030;5.831303201539518;0.0
BU04820301;bestelauto;low;2030;5.32265983475131;0.0
BU04820302;bestelauto;low;2030;3.25435138414936;0.0
BU04820303;bestelauto;low;2030;4.909934595860283;0.0
BU04820304;bestelauto;low;2030;5.289223101478102;0.0
BU04820305;bestelauto;low;2030;3.76473633067955;0.0
BU04820306;bestelauto;low;2030;7.1711646532737605;0.0
BU04820307;bestelauto;low;2030;10.267562976814643;0.0
BU04820401;bestelauto;low;2030;5.940741676159588;0.0
BU04820402;bestelauto;low;2030;13.325586575476642;0.0
BU04820404;bestelauto;low;2030;2.1034923335153475;0.0
BU04820602;bestelauto;low;2030;1.3090282058837;0.0
BU05050201;bestelauto;low;2030;10.26100810540598;3.0
BU05050300;bestelauto;low;2030;2.6247768922954267;0.0
BU05050301;bestelauto;low;2030;11.496045141793612;1.0
BU05050302;bestelauto;low;2030;5.316525512029561;0.0
BU05050303;bestelauto;low;2030;5.560184173308013;1.0
BU05050304;bestelauto;low;2030;7.291168094439196;1.0
BU05050305;bestelauto;low;2030;9.286830859625852;1.0
BU05050306;bestelauto;low;2030;10.220702748778995;1.0
BU05050307;bestelauto;low;2030;6.981328566112177;1.0
BU05050400;bestelauto;low;2030;5.818855978190001;1.0
BU05050401;bestelauto;low;2030;4.144336663889322;0.0
BU05050402;bestelauto;low;2030;2.8992741807333;0.0
BU05050403;bestelauto;low;2030;4.288550327518731;0.0
BU05050404;bestelauto;low;2030;4.738279406569963;0.0
BU05050600;bestelauto;low;2030;1.3140281350862997;0.0
BU05050601;bestelauto;low;2030;2.638835956937392;0.0
BU05050602;bestelauto;low;2030;2.153340893098073;0.0
BU05050604;bestelauto;low;2030;6.131122888887048;0.0
BU05050605;bestelauto;low;2030;7.258555382599346;0.0
BU05050606;bestelauto;low;2030;0.0033776096695772;0.0
BU05050607;bestelauto;low;2030;15.835844954359471;0.0
BU05050608;bestelauto;low;2030;15.737960869783432;0.0
BU05050700;bestelauto;low;2030;4.32405740584101;0.0
BU05050701;bestelauto;low;2030;7.366917200365751;0.0
BU05050702;bestelauto;low;2030;3.2642317495249715;0.0
BU05050703;bestelauto;low;2030;3.2637288208605093;0.0
BU05050704;bestelauto;low;2030;4.1660981802876265;0.0
BU05050705;bestelauto;low;2030;4.58852951300475;0.0
BU05050707;bestelauto;low;2030;5.963199001061272;0.0
BU05050708;bestelauto;low;2030;12.769277888382284;0.0
BU05050800;bestelauto;low;2030;19.80537139861913;0.0
BU05050801;bestelauto;low;2030;9.698547049984183;0.0
BU05050802;bestelauto;low;2030;4.584498273684888;0.0
BU05050902;bestelauto;low;2030;8.801230379982492;1.0
BU05050903;bestelauto;low;2030;7.194479553605689;0.0
BU05050904;bestelauto;low;2030;4.1104360011658585;1.0
BU05050905;bestelauto;low;2030;6.84494841602414;0.0
BU05050906;bestelauto;low;2030;7.999244239597552;0.0
BU05050907;bestelauto;low;2030;6.888611464329882;0.0
BU05050908;bestelauto;low;2030;15.41610120663758;0.0
BU05050909;bestelauto;low;2030;16.165104936254963;0.0
BU05050910;bestelauto;low;2030;11.688209968516848;0.0
BU05051001;bestelauto;low;2030;16.503576594629838;0.0
BU05051002;bestelauto;low;2030;5.489388246224276;0.0
BU05051003;bestelauto;low;2030;8.004072428432737;0.0
BU05051004;bestelauto;low;2030;3.7285094614354928;0.0
BU05051005;bestelauto;low;2030;1.2925976260962453;0.0
BU05051006;bestelauto;low;2030;37.307576910186405;0.0
BU05051007;bestelauto;low;2030;38.730368268450206;3.0
BU05051011;bestelauto;low;2030;11.417323433953468;0.0
BU05051012;bestelauto;low;2030;2.9521815542373093;1.0
BU05051013;bestelauto;low;2030;5.788532966101538;1.0
BU05051100;bestelauto;low;2030;9.427298374872182;0.0
BU05051101;bestelauto;low;2030;13.169151577130954;0.0
BU05051102;bestelauto;low;2030;7.811870851206124;0.0
BU05051103;bestelauto;low;2030;6.629235565988509;0.0
BU05051104;bestelauto;low;2030;5.838939205939734;0.0
BU05051105;bestelauto;low;2030;10.910216723720378;0.0
BU05051106;bestelauto;low;2030;10.340919230284996;0.0
BU05051107;bestelauto;low;2030;2.476071628033679;0.0
BU05051108;bestelauto;low;2030;4.0524093133210926;0.0
BU05051109;bestelauto;low;2030;12.3300251404433;0.0
BU05051110;bestelauto;low;2030;8.983150778283004;0.0
BU05051111;bestelauto;low;2030;7.22530013954908;0.0
BU05051900;bestelauto;low;2030;4.3911079392772105;1.0
BU05051901;bestelauto;low;2030;30.52951314803136;6.0
BU05051902;bestelauto;low;2030;3.8148261041437657;3.0
BU05051905;bestelauto;low;2030;16.0074905979533;3.0
BU05051907;bestelauto;low;2030;14.426606210342888;5.0
BU05051910;bestelauto;low;2030;34.35942420126537;18.0
BU05051914;bestelauto;low;2030;9.457610876834812;0.0
BU05051915;bestelauto;low;2030;6.7635751644166415;1.0
BU05051916;bestelauto;low;2030;33.13393919089098;16.0
BU05051918;bestelauto;low;2030;4.492041050870632;4.0
BU05059800;bestelauto;low;2030;0.0320239054241136;0.0
BU05059804;bestelauto;low;2030;12.784615425650788;0.0
BU05059805;bestelauto;low;2030;1.820348767981316;1.0
BU00140000;bestelauto;low;2030;58.81251048893297;1.0
BU00140003;bestelauto;low;2030;3.7976146504245456;2.0
BU00140005;bestelauto;low;2030;27.442337872283744;8.0
BU00140100;bestelauto;low;2030;15.881937364906852;0.0
BU00140200;bestelauto;low;2030;3.997672580158365;0.0
BU00140201;bestelauto;low;2030;7.17584235999569;0.0
BU00140202;bestelauto;low;2030;9.732229794988935;3.0
BU00140203;bestelauto;low;2030;9.552043957447149;1.0
BU00140302;bestelauto;low;2030;7.480205467893247;4.0
BU00140500;bestelauto;low;2030;4.944409299322795;0.0
BU00140501;bestelauto;low;2030;5.803473657726707;0.0
BU00140502;bestelauto;low;2030;35.373084861858345;0.0
BU00140503;bestelauto;low;2030;3.3782197706221875;0.0
BU00140504;bestelauto;low;2030;2.246312215419686;0.0
BU00140505;bestelauto;low;2030;25.529740987968594;0.0
BU00140506;bestelauto;low;2030;43.38873881639584;0.0
BU00140507;bestelauto;low;2030;33.32654625679083;0.0
BU00140508;bestelauto;low;2030;22.48359214698006;0.0
BU00140510;bestelauto;low;2030;1.141353172431967;0.0
BU00141000;bestelauto;low;2030;7.525510773451446;0.0
BU00141003;bestelauto;low;2030;1.701653017634695;0.0
BU00141005;bestelauto;low;2030;2.7055606709170896;0.0
BU00141102;bestelauto;low;2030;11.00512045726452;0.0
BU00141103;bestelauto;low;2030;5.596241562373796;0.0
BU00141105;bestelauto;low;2030;10.175430446779242;6.0
BU00141203;bestelauto;low;2030;24.445584440281763;0.0
BU00141204;bestelauto;low;2030;25.39789927730566;0.0
BU00141205;bestelauto;low;2030;5.847311356112683;5.0
BU00141300;bestelauto;low;2030;2.0939362120725726;1.0
BU00141301;bestelauto;low;2030;14.773513920016663;0.0
BU00141302;bestelauto;low;2030;0.1136041994514206;0.0
BU00141601;bestelauto;low;2030;2.2972504417867303;1.0
BU00141700;bestelauto;low;2030;9.239422782077458;4.0
BU00141701;bestelauto;low;2030;20.826185052596404;0.0
BU00141702;bestelauto;low;2030;23.512025579608505;15.0
BU00141705;bestelauto;low;2030;1.4105516639565288;0.0
BU00141706;bestelauto;low;2030;1.2319018814668192;0.0
BU00141707;bestelauto;low;2030;4.638030743890301;0.0
BU00141800;bestelauto;low;2030;18.89736432916577;0.0
BU00141801;bestelauto;low;2030;3.555880607780065;0.0
BU00141802;bestelauto;low;2030;11.09825318223332;0.0
BU00141900;bestelauto;low;2030;12.383987065706073;0.0
BU00141901;bestelauto;low;2030;7.504482288459936;0.0
BU00141902;bestelauto;low;2030;4.534922812569569;0.0
BU00141903;bestelauto;low;2030;3.720041683963808;0.0
BU00141904;bestelauto;low;2030;5.379646310545456;0.0
BU00141905;bestelauto;low;2030;4.26411915934214;0.0
BU05230101;bestelauto;low;2030;4.435864521080851;1.0
BU05230102;bestelauto;low;2030;17.389433357838847;0.0
BU05230103;bestelauto;low;2030;12.028437614132631;0.0
BU05230104;bestelauto;low;2030;0.0944309992640557;0.0
BU05230105;bestelauto;low;2030;8.18492119923297;1.0
BU05230106;bestelauto;low;2030;33.23757032268153;0.0
BU05230107;bestelauto;low;2030;24.02125845214325;0.0
BU05230108;bestelauto;low;2030;6.95158587827927;1.0
BU05230201;bestelauto;low;2030;22.0880225726288;0.0
BU05230202;bestelauto;low;2030;16.793873186936253;0.0
BU05230301;bestelauto;low;2030;11.43895346157888;0.0
BU05230302;bestelauto;low;2030;10.432630437559377;0.0
BU05230303;bestelauto;low;2030;6.223637994511793;0.0
BU05230305;bestelauto;low;2030;13.090230542369769;0.0
BU05230306;bestelauto;low;2030;10.256506434221212;0.0
BU05230307;bestelauto;low;2030;2.621260579669214;0.0
BU05230309;bestelauto;low;2030;1.490018956579325;0.0
BU05230310;bestelauto;low;2030;0.0546239571474341;0.0
BU05230401;bestelauto;low;2030;33.69207071507931;0.0
BU05230402;bestelauto;low;2030;20.229592023714343;0.0
BU05310102;bestelauto;low;2030;21.735002475385173;0.0
BU05310103;bestelauto;low;2030;21.061797436059607;1.0
BU05310302;bestelauto;low;2030;35.13339472296612;28.0
BU05310501;bestelauto;low;2030;36.94184902501826;1.0
BU05310502;bestelauto;low;2030;1.0726693716179474;0.0
BU05900101;bestelauto;low;2030;3.317703988738997;0.0
BU05900102;bestelauto;low;2030;19.57710209614049;0.0
BU05900103;bestelauto;low;2030;12.141761796891148;0.0
BU05900104;bestelauto;low;2030;1.6588751116305518;1.0
BU05900105;bestelauto;low;2030;6.47256248095139;0.0
BU05900106;bestelauto;low;2030;8.0648983261591;0.0
BU05900107;bestelauto;low;2030;6.67681146052801;5.0
BU05900201;bestelauto;low;2030;9.657151880164967;0.0
BU05900202;bestelauto;low;2030;6.234657085000139;0.0
BU05900501;bestelauto;low;2030;13.09769803575121;1.0
BU05900502;bestelauto;low;2030;7.608995660813582;1.0
BU05900503;bestelauto;low;2030;10.872017112457872;1.0
BU05900504;bestelauto;low;2030;1.1359205026866754;0.0
BU05900601;bestelauto;low;2030;9.481167703037428;0.0
BU05900602;bestelauto;low;2030;33.993231532121584;0.0
BU05900702;bestelauto;low;2030;12.024867562759898;0.0
BU05900703;bestelauto;low;2030;11.371677219049246;0.0
BU05900704;bestelauto;low;2030;5.068576864307531;0.0
BU05900705;bestelauto;low;2030;3.596488126060669;0.0
BU05900801;bestelauto;low;2030;0.1398497951038397;0.0
BU05900901;bestelauto;low;2030;5.670120102897147;3.0
BU05900902;bestelauto;low;2030;1.4175300257242869;0.0
BU06420101;bestelauto;low;2030;4.324936871936766;0.0
BU06420102;bestelauto;low;2030;5.441799990725105;0.0
BU06420104;bestelauto;low;2030;4.868049530804196;0.0
BU06420106;bestelauto;low;2030;1.1234917318026405;0.0
BU06420107;bestelauto;low;2030;5.480458165276241;0.0
BU06420108;bestelauto;low;2030;7.071920410651982;0.0
BU06420109;bestelauto;low;2030;4.679076136253914;0.0
BU06420110;bestelauto;low;2030;2.6743089698427047;0.0
BU06420111;bestelauto;low;2030;2.769124304579094;0.0
BU06420112;bestelauto;low;2030;6.597823460794748;0.0
BU06420113;bestelauto;low;2030;1.697180556257277;0.0
BU06420114;bestelauto;low;2030;2.522740638901363;1.0
BU06420115;bestelauto;low;2030;3.655196414326274;0.0
BU06420201;bestelauto;low;2030;2.628942478959348;0.0
BU06420202;bestelauto;low;2030;0.7153727965004135;0.0
BU06420203;bestelauto;low;2030;5.383902024995039;1.0
BU06420205;bestelauto;low;2030;1.1028279724904684;0.0
BU06420206;bestelauto;low;2030;3.4215883539543226;0.0
BU06420207;bestelauto;low;2030;5.288134867690296;0.0
BU06420208;bestelauto;low;2030;4.7780687987323365;0.0
BU06420209;bestelauto;low;2030;11.357293271287462;0.0
BU06420301;bestelauto;low;2030;16.742705957147695;0.0
BU06420302;bestelauto;low;2030;6.57409216275957;0.0
BU06420303;bestelauto;low;2030;6.144681833326602;0.0
BU06420304;bestelauto;low;2030;2.542822938701823;0.0
BU06420305;bestelauto;low;2030;2.3678333776733265;0.0
BU06420307;bestelauto;low;2030;3.685049142783957;0.0
BU06420308;bestelauto;low;2030;1.4075672053392585;0.0
BU06420309;bestelauto;low;2030;1.7719125321553584;0.0
BU06420310;bestelauto;low;2030;4.589010495186733;0.0
BU06420311;bestelauto;low;2030;1.9710725948695096;0.0
BU06420312;bestelauto;low;2030;4.862665063742343;0.0
BU06420313;bestelauto;low;2030;6.866518923327863;0.0
BU06420402;bestelauto;low;2030;5.144488445524898;0.0
BU06420403;bestelauto;low;2030;6.586762519578519;0.0
BU06420404;bestelauto;low;2030;4.69751684445759;0.0
BU06420405;bestelauto;low;2030;2.6331097631093643;0.0
BU06420406;bestelauto;low;2030;7.974267417089502;0.0
BU06420407;bestelauto;low;2030;2.1128770590103123;0.0
BU06420408;bestelauto;low;2030;6.4074243151150085;0.0
BU06420410;bestelauto;low;2030;12.9635145020762;0.0
BU06420503;bestelauto;low;2030;0.198130233923585;0.0
BU06420504;bestelauto;low;2030;2.291533206316134;0.0
BU06420505;bestelauto;low;2030;1.379081934403132;0.0
BU06420506;bestelauto;low;2030;3.1249744558287995;0.0
BU06420507;bestelauto;low;2030;4.615517271820767;0.0
BU06420508;bestelauto;low;2030;6.724721262854173;0.0
BU06420509;bestelauto;low;2030;2.1506479431773853;0.0
BU06420510;bestelauto;low;2030;5.113252041528738;0.0
BU06420511;bestelauto;low;2030;1.6534669796378303;0.0
BU06420512;bestelauto;low;2030;3.619929522311459;0.0
BU06420513;bestelauto;low;2030;1.896090870554703;0.0
BU06420514;bestelauto;low;2030;5.703273175488789;1.0
BU06420515;bestelauto;low;2030;1.1945777153249646;0.0
BU04820101;vrachtauto;low;2030;0.5649324433619978;0.0
BU04820102;vrachtauto;low;2030;0.5649324433619978;0.0
BU04820103;vrachtauto;low;2030;2.482776505962728;0.0
BU04820201;vrachtauto;low;2030;0.64639819204034;0.0
BU04820202;vrachtauto;low;2030;1.8050848589591035;0.0
BU04820205;vrachtauto;low;2030;0.5649324433619978;0.0
BU04820301;vrachtauto;low;2030;0.5649324433619978;0.0
BU04820303;vrachtauto;low;2030;0.5649324433619978;0.0
BU04820305;vrachtauto;low;2030;0.5649324433619978;0.0
BU04820306;vrachtauto;low;2030;0.5649324433619978;0.0
BU04820307;vrachtauto;low;2030;0.5649324433619978;0.0
BU04820401;vrachtauto;low;2030;0.5649324433619978;0.0
BU04820402;vrachtauto;low;2030;0.5649324433619978;0.0
BU04820501;vrachtauto;low;2030;21.993663842151776;19.0
BU04820503;vrachtauto;low;2030;40.53319458088869;19.0
BU00340101;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050110;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050201;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050203;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050301;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050303;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050304;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050305;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050306;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050307;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050400;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050401;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050403;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050506;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050601;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050602;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050604;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050607;vrachtauto;low;2030;0.64639819204034;0.0
BU05050608;vrachtauto;low;2030;12.25655966269527;0.0
BU05050700;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050707;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050708;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050800;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050904;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050908;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050909;vrachtauto;low;2030;0.5649324433619978;0.0
BU05050910;vrachtauto;low;2030;0.5649324433619978;0.0
BU05051001;vrachtauto;low;2030;0.64639819204034;0.0
BU05051002;vrachtauto;low;2030;0.64639819204034;0.0
BU05051003;vrachtauto;low;2030;3.163025305205693;0.0
BU05051006;vrachtauto;low;2030;0.64639819204034;0.0
BU05051007;vrachtauto;low;2030;0.64639819204034;0.0
BU05051010;vrachtauto;low;2030;0.5649324433619978;0.0
BU05051011;vrachtauto;low;2030;0.5649324433619978;0.0
BU05051013;vrachtauto;low;2030;0.5649324433619978;0.0
BU05051100;vrachtauto;low;2030;0.64639819204034;0.0
BU05051103;vrachtauto;low;2030;0.5649324433619978;0.0
BU05051104;vrachtauto;low;2030;0.64639819204034;0.0
BU05051105;vrachtauto;low;2030;0.5649324433619978;0.0
BU05051106;vrachtauto;low;2030;0.5649324433619978;0.0
BU05051108;vrachtauto;low;2030;0.5649324433619978;0.0
BU05051109;vrachtauto;low;2030;0.5649324433619978;0.0
BU05051900;vrachtauto;low;2030;0.64639819204034;0.0
BU05051901;vrachtauto;low;2030;2.34735623654129;0.0
BU05051902;vrachtauto;low;2030;0.64639819204034;0.0
BU05051905;vrachtauto;low;2030;0.64639819204034;0.0
BU05051906;vrachtauto;low;2030;0.3433249134624794;0.0
BU05051907;vrachtauto;low;2030;22.27563389141013;0.0
BU05051910;vrachtauto;low;2030;15.085397635322051;1.0
BU05051914;vrachtauto;low;2030;0.64639819204034;0.0
BU05051915;vrachtauto;low;2030;0.64639819204034;0.0
BU05051916;vrachtauto;low;2030;2.176130267255243;1.0
BU05051917;vrachtauto;low;2030;7.26072876840267;4.0
BU05051919;vrachtauto;low;2030;0.64639819204034;0.0
BU05059800;vrachtauto;low;2030;0.64639819204034;0.0
BU05059804;vrachtauto;low;2030;0.64639819204034;0.0
BU00140000;vrachtauto;low;2030;0.3000555766054814;0.0
BU00140003;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140005;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140100;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140102;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140200;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140201;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140202;vrachtauto;low;2030;0.64639819204034;0.0
BU00140203;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140301;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140302;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140404;vrachtauto;low;2030;0.64639819204034;0.0
BU00140500;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140502;vrachtauto;low;2030;6.203341083683835;0.0
BU00140503;vrachtauto;low;2030;0.64639819204034;0.0
BU00140505;vrachtauto;low;2030;0.64639819204034;0.0
BU00140506;vrachtauto;low;2030;5.921371034425479;0.0
BU00140507;vrachtauto;low;2030;12.40668216736767;0.0
BU00140508;vrachtauto;low;2030;7.754176354604794;0.0
BU00140510;vrachtauto;low;2030;0.64639819204034;0.0
BU00140600;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140601;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140602;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140705;vrachtauto;low;2030;0.5649324433619978;0.0
BU00140802;vrachtauto;low;2030;12.195204630423902;3.0
BU00141000;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141100;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141101;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141103;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141104;vrachtauto;low;2030;0.64639819204034;0.0
BU00141105;vrachtauto;low;2030;0.64639819204034;0.0
BU00141106;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141201;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141202;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141203;vrachtauto;low;2030;1.9948935405145485;0.0
BU00141204;vrachtauto;low;2030;1.894160217996887;0.0
BU00141209;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141211;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141300;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141301;vrachtauto;low;2030;2.482776505962728;0.0
BU00141405;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141504;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141600;vrachtauto;low;2030;2.4178487488558797;1.0
BU00141603;vrachtauto;low;2030;0.64639819204034;0.0
BU00141700;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141701;vrachtauto;low;2030;0.64639819204034;0.0
BU00141702;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141703;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141706;vrachtauto;low;2030;0.64639819204034;0.0
BU00141708;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141800;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141801;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141802;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141900;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141901;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141902;vrachtauto;low;2030;0.5649324433619978;0.0
BU00141903;vrachtauto;low;2030;0.5649324433619978;0.0
BU05230101;vrachtauto;low;2030;0.5649324433619978;0.0
BU05230102;vrachtauto;low;2030;0.64639819204034;0.0
BU05230103;vrachtauto;low;2030;0.5649324433619978;0.0
BU05230106;vrachtauto;low;2030;8.106638916177738;0.0
BU05230107;vrachtauto;low;2030;19.878888472714102;0.0
BU05230201;vrachtauto;low;2030;2.18526788175226;0.0
BU05230301;vrachtauto;low;2030;0.64639819204034;0.0
BU05230302;vrachtauto;low;2030;0.64639819204034;0.0
BU05230303;vrachtauto;low;2030;0.5649324433619978;0.0
