diam;ash;kw;x;y;land;lat;lon;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd
117.0;120.0;3600.0;78980.6024152;377029.717772;NL;51.377325239417786;4.295312819142363;BU08730208;GM0873;BU08730208;GM0873;BU08730208;GM0873;False;False
117.0;120.0;3600.0;78578.1703603;377036.067785;NL;51.377328026824706;4.289532209047934;BU08730208;GM0873;BU08730208;GM0873;BU08730208;GM0873;False;False
117.0;120.0;3600.0;78209.0758721;377021.780257;NL;51.37714958223549;4.284234833550227;BU08730208;GM0873;BU08730208;GM0873;BU08730208;GM0873;False;False
117.0;120.0;3600.0;77766.9562379;377091.630396;NL;51.377717094600484;4.2778704387413296;BU08730208;GM0873;BU08730208;GM0873;BU08730208;GM0873;False;False
12.0;15.0;10.0;68277.7062946;382872.413455;NL;51.42829221285156;4.140181925135514;BU07030209;GM0703;BU07030209;GM0703;BU07030209;GM0703;False;False
12.0;15.0;10.0;68524.4307464;382733.980974;NL;51.42708599080384;4.143762828635991;BU07030409;GM0703;BU07030409;GM0703;BU07030409;GM0703;False;False
12.0;15.0;10.0;68307.5678908;382588.320943;NL;51.425743672247926;4.1406810415174204;BU07030209;GM0703;BU07030209;GM0703;BU07030209;GM0703;False;False
12.0;15.0;10.0;68051.8079001;382728.814974;NL;51.42696693512348;4.136969761119687;BU07030209;GM0703;BU07030209;GM0703;BU07030209;GM0703;False;False
117.0;91.0;3600.0;37597.1347303;401424.915226;NL;51.589445896476455;3.6929708828861485;BU16950309;GM1695;BU16950309;GM1695;BU16950309;GM1695;False;False
117.0;91.0;3600.0;37244.3812645;401666.54347;NL;51.59154316856193;3.687801124473623;BU16950309;GM1695;BU16950309;GM1695;BU16950309;GM1695;False;False
117.0;91.0;3600.0;38052.5364745;401679.815319;NL;51.591831291223976;3.6994548137877623;BU16950309;GM1695;BU16950309;GM1695;BU16950309;GM1695;False;False
117.0;91.0;3600.0;36861.9090932;401418.335907;NL;51.58923260991183;3.682367586206798;BU16950309;GM1695;BU16950309;GM1695;BU16950309;GM1695;False;False
127.0;99.0;4200.0;39476.1348377;406904.065883;NL;51.6390682908797;3.7182639783217657;BU07170209;GM0717;BU07170209;GM0717;BU07170209;GM0717;False;False
136.0;136.0;4300.0;38243.4822998;406792.827026;NL;51.63781350622548;3.7005007567695967;BU07170209;GM0717;BU07170209;GM0717;BU07170209;GM0717;False;False
136.0;136.0;4300.0;38069.7885884;407056.969212;NL;51.64015073698886;3.697904054889973;BU07170209;GM0717;BU07170209;GM0717;BU07170209;GM0717;False;False
136.0;136.0;4300.0;38369.2975208;407429.900166;NL;51.64356403324981;3.7021046350181908;BU07170209;GM0717;BU07170209;GM0717;BU07170209;GM0717;False;False
117.0;91.5;4300.0;39512.1009369;408610.614056;NL;51.65440978973067;3.7182183703639096;BU16761208;GM1676;BU16761208;GM1676;BU16761208;GM1676;False;False
117.0;91.5;4300.0;39543.1400763;408347.660483;NL;51.65205342997453;3.7187538165929137;BU16761208;GM1676;BU16761208;GM1676;BU16761208;GM1676;False;False
136.0;136.0;4300.0;37204.9331082;404454.198703;NL;51.61658298087589;3.686292758044057;BU07170209;GM0717;BU07170209;GM0717;BU07170209;GM0717;False;False
136.0;136.0;4300.0;37604.9839083;404430.915323;NL;51.61645759818933;3.692074726759242;BU07170209;GM0717;BU07170209;GM0717;BU07170209;GM0717;False;False
136.0;136.0;4300.0;37702.3507697;404910.87045;NL;51.6207905329674;3.693318913704462;BU07170209;GM0717;BU07170209;GM0717;BU07170209;GM0717;False;False
136.0;136.0;4300.0;37473.7503125;405234.721098;NL;51.62365261474536;3.689910123170523;BU07170209;GM0717;BU07170209;GM0717;BU07170209;GM0717;False;False
127.0;96.0;4000.0;38802.9569788;406816.200947;NL;51.63813971986429;3.7085720069805443;BU07170209;GM0717;BU07170209;GM0717;BU07170209;GM0717;False;False
127.0;96.0;4000.0;38305.9915161;406472.98291;NL;51.63495259208771;3.701510352203715;BU07170209;GM0717;BU07170209;GM0717;BU07170209;GM0717;False;False
117.0;91.0;3600.0;70585.8209921;412804.22443;NL;51.69763791778765;4.166151584839045;BU19241103;GM1924;BU19241103;GM1924;BU19241103;GM1924;False;False
117.0;91.0;3600.0;70753.0379932;412508.155088;NL;51.69500237639252;4.168641540628258;BU19241103;GM1924;BU19241103;GM1924;BU19241103;GM1924;False;False
117.0;91.0;3600.0;70938.2466969;412219.494094;NL;51.69243605886668;4.171389579505039;BU19241103;GM1924;BU19241103;GM1924;BU19241103;GM1924;False;False
117.0;91.0;3600.0;71352.6885791;411292.186676;NL;51.68416452772537;4.177605343957153;BU19240606;GM1924;BU19240606;GM1924;BU19240606;GM1924;False;False
117.0;91.0;3600.0;70966.6431481;411316.697498;NL;51.68432701751077;4.172018143928261;BU19240606;GM1924;BU19240606;GM1924;BU19240606;GM1924;False;False
117.0;91.0;3600.0;70660.2578854;411569.975981;NL;51.68655714173458;4.16752718705084;BU19240606;GM1924;BU19240606;GM1924;BU19240606;GM1924;False;False
126.0;91.0;4000.0;75154.8330105;409734.699749;NL;51.670722265985205;4.232933081168412;BU19240606;GM1924;BU19240606;GM1924;BU19240606;GM1924;False;False
126.0;91.0;4000.0;75369.6133706;409369.115407;NL;51.66746730893004;4.2361209709733645;BU19240606;GM1924;BU19240606;GM1924;BU19240606;GM1924;False;False
126.0;91.0;4000.0;75664.9352633;409086.980815;NL;51.66497363714718;4.240453349850918;BU19240606;GM1924;BU19240606;GM1924;BU19240606;GM1924;False;False
126.0;91.0;4000.0;76025.5630679;408934.950927;NL;51.66365826932122;4.245699504875122;BU19240606;GM1924;BU19240606;GM1924;BU19240606;GM1924;False;False
126.0;91.0;4000.0;76399.9580528;408763.236;NL;51.662167685408626;4.251148744544301;BU19241302;GM1924;BU19241302;GM1924;BU19241302;GM1924;False;False
126.0;91.0;4000.0;76793.98957;408595.02681;NL;51.660711092877754;4.256880596344481;BU19240403;GM1924;BU19240403;GM1924;BU19240403;GM1924;False;False
126.0;91.0;4000.0;77710.8784872;408250.353412;NL;51.65774065094188;4.27020650717362;BU19240403;GM1924;BU19240403;GM1924;BU19240403;GM1924;False;False
126.0;91.0;4000.0;77179.5940913;408441.912129;NL;51.65938870450427;4.262486941370661;BU19240403;GM1924;BU19240403;GM1924;BU19240403;GM1924;False;False
127.0;135.0;4000.0;85901.652684;416334.796463;NL;51.731468156045445;4.38695743962003;BU19630999;GM1963;BU19630999;GM1963;BU19630999;GM1963;False;False
127.0;135.0;4000.0;86187.6455087;416112.046246;NL;51.72950147625128;4.3911409063410725;BU19630999;GM1963;BU19630999;GM1963;BU19630999;GM1963;False;False
127.0;135.0;4000.0;86505.6002879;415938.659762;NL;51.727982211557475;4.395776841229706;BU19630999;GM1963;BU19630999;GM1963;BU19630999;GM1963;False;False
127.0;135.0;4000.0;86830.297604;415776.582303;NL;51.72656522141686;4.400507823765875;BU19630999;GM1963;BU19630999;GM1963;BU19630999;GM1963;False;False
127.0;135.0;4000.0;87167.1578402;415623.463212;NL;51.725230026782945;4.405412778243804;BU19630999;GM1963;BU19630999;GM1963;BU19630999;GM1963;False;False
12.0;15.0;10.0;63689.5370335;437276.862011;NL;51.91647738020627;4.059962671575669;BU19922108;GM1992;BU19922108;GM1992;BU19922108;GM1992;False;False
12.0;15.0;10.0;63710.4373684;437263.196407;NL;51.91635800680467;4.060270016752523;BU19922108;GM1992;BU19922108;GM1992;BU19922108;GM1992;False;False
12.0;15.0;10.0;110738.064471;433775.402143;NL;51.890739544860075;4.74422198776427;BU19781802;GM1978;BU19781802;GM1978;BU19781802;GM1978;False;False
12.0;15.0;10.0;101141.843655;465623.250639;NL;52.1761238964267;4.599816495870653;BU18840102;GM1884;BU18840102;GM1884;BU18840102;GM1884;False;False
12.0;15.0;10.0;107046.01033;467464.397209;NL;52.19321516162781;4.685866577202578;BU18840309;GM1884;BU18840309;GM1884;BU18840309;GM1884;False;False
117.0;117.0;3450.0;102346.824053;498380.746308;NL;52.47063113671034;4.6123121158628155;BU04530302;GM0453;BU04530302;GM0453;BU04530302;GM0453;False;False
117.0;117.0;3450.0;102690.644845;498307.689549;NL;52.47000755218559;4.61738308697917;BU04530302;GM0453;BU04530302;GM0453;BU04530302;GM0453;False;False
117.0;117.0;3450.0;103008.462384;498225.552289;NL;52.46929967879867;4.622072686092215;BU04530302;GM0453;BU04530302;GM0453;BU04530302;GM0453;False;False
117.0;117.0;3450.0;103300.689419;498159.925031;NL;52.46873757398899;4.6263830180404;BU04530501;GM0453;BU04530501;GM0453;BU04530501;GM0453;False;False
117.0;117.0;3450.0;102022.192235;498442.298842;NL;52.47115297535693;4.607525204627115;BU04530302;GM0453;BU04530302;GM0453;BU04530302;GM0453;False;False
117.0;117.0;3450.0;101451.099221;498565.028273;NL;52.472200348746995;4.599101476547607;BU04530302;GM0453;BU04530302;GM0453;BU04530302;GM0453;False;False
12.0;15.0;10.0;117219.846856;499412.644669;NL;52.48113310307879;4.8310687424149;BU08800009;GM0880;BU08800009;GM0880;BU08800009;GM0880;False;False
12.0;15.0;10.0;118646.675739;523702.766939;NL;52.699520439524825;4.849413995063858;BU19802701;GM1980;BU19802701;GM1980;BU19802701;GM1980;False;False
117.0;118.0;3600.0;126357.656062;542545.372678;NL;52.86931010558415;4.961842180128621;BU19110990;GM1911;BU19110990;GM1911;BU19110990;GM1911;False;False
117.0;118.0;3600.0;126713.35914;542408.550276;NL;52.868099285446434;4.9671363613668005;BU19110990;GM1911;BU19110990;GM1911;BU19110990;GM1911;False;False
117.0;118.0;3600.0;127067.901516;542276.589075;NL;52.8669318540475;4.972412600681414;BU19110990;GM1911;BU19110990;GM1911;BU19110990;GM1911;False;False
117.0;118.0;3600.0;127423.766811;542144.297144;NL;52.86576128340394;4.97770823060023;BU19110990;GM1911;BU19110990;GM1911;BU19110990;GM1911;False;False
117.0;118.0;3600.0;127782.277945;542012.997402;NL;52.86459952722954;4.983042782158603;BU19110990;GM1911;BU19110990;GM1911;BU19110990;GM1911;False;False
44.0;45.0;900.0;124229.196667;531353.298283;NL;52.768617037529495;4.931282365216041;BU19111590;GM1911;BU19111590;GM1911;BU19111590;GM1911;False;False
44.0;45.0;900.0;124341.575438;531207.214099;NL;52.767310609496164;4.932961004712071;BU19111590;GM1911;BU19111590;GM1911;BU19111590;GM1911;False;False
44.0;45.0;900.0;124454.605664;531061.798808;NL;52.766010204990145;4.9346491357688995;BU19111590;GM1911;BU19111590;GM1911;BU19111590;GM1911;False;False
44.0;45.0;900.0;124568.482559;530915.536849;NL;52.764702214577774;4.936349787219254;BU19111590;GM1911;BU19111590;GM1911;BU19111590;GM1911;False;False
44.0;45.0;900.0;124681.936119;530770.544892;NL;52.763405589463574;4.938043947721131;BU19111590;GM1911;BU19111590;GM1911;BU19111590;GM1911;False;False
44.0;45.0;900.0;124794.966345;530625.129602;NL;52.762105111259885;4.939731775960247;BU19111590;GM1911;BU19111590;GM1911;BU19111590;GM1911;False;False
44.0;45.0;900.0;124925.207751;530456.960099;NL;52.76060108083993;4.941676544261516;BU19111590;GM1911;BU19111590;GM1911;BU19111590;GM1911;False;False
117.0;118.0;3600.0;126483.562953;534406.177035;NL;52.79617484474853;4.964419253628507;BU19111090;GM1911;BU19111090;GM1911;BU19111090;GM1911;False;False
117.0;118.0;3600.0;126680.339641;534127.146919;NL;52.79367765698794;4.967360633947413;BU19111090;GM1911;BU19111090;GM1911;BU19111090;GM1911;False;False
117.0;118.0;3600.0;126877.605648;533847.673215;NL;52.79117643359488;4.970308971419476;BU19111090;GM1911;BU19111090;GM1911;BU19111090;GM1911;False;False
136.0;109.0;4650.0;155914.263663;568022.720677;NL;53.099011181492415;5.40085644532158;BU19001501;GM1900;BU19001501;GM1900;BU19001501;GM1900;False;False
136.0;109.0;4650.0;155089.663107;567068.075033;NL;53.09043362439425;5.38854538108032;BU19001502;GM1900;BU19001502;GM1900;BU19001502;GM1900;False;False
136.0;109.0;4650.0;155652.986609;566825.405945;NL;53.08825262126096;5.396953285347507;BU19001502;GM1900;BU19001502;GM1900;BU19001502;GM1900;False;False
136.0;109.0;4650.0;156387.832169;566840.841233;NL;53.08838991133536;5.4079214134717715;BU19001502;GM1900;BU19001502;GM1900;BU19001502;GM1900;False;False
136.0;109.0;4650.0;156174.39292;567179.903324;NL;53.09143720475555;5.404736921437007;BU19001502;GM1900;BU19001502;GM1900;BU19001502;GM1900;False;False
136.0;109.0;4650.0;155734.946236;567488.999401;NL;53.09421550057507;5.398178117247471;BU19001502;GM1900;BU19001502;GM1900;BU19001502;GM1900;False;False
136.0;109.0;4650.0;155249.373103;567599.255497;NL;53.0952067048653;5.390929707120496;BU19001502;GM1900;BU19001502;GM1900;BU19001502;GM1900;False;False
136.0;109.0;4650.0;155373.324932;568157.92654;NL;53.10022678381826;5.39278073110725;BU19001509;GM1900;BU19001509;GM1900;BU19001509;GM1900;False;False
136.0;109.0;4650.0;156270.298111;567829.910878;NL;53.09727788405834;5.406171050206595;BU19001501;GM1900;BU19001501;GM1900;BU19001501;GM1900;False;False
12.0;15.0;10.0;185689.778753;548487.013926;NL;52.92258933647695;5.84353344699177;BU19403701;GM1940;BU19403701;GM1940;BU19403701;GM1940;False;False
12.0;15.0;10.0;164147.094542;546286.952699;NL;52.90361358804503;5.523154968681446;BU19402901;GM1940;BU19402901;GM1940;BU19402901;GM1940;False;False
12.0;15.0;10.0;157950.352932;569592.87182;NL;53.11311297503135;5.431268348253552;BU19001307;GM1900;BU19001307;GM1900;BU19001307;GM1900;False;False
12.0;15.0;10.0;157971.784225;569571.969695;NL;53.112925033529315;5.431588215075147;BU19001307;GM1900;BU19001307;GM1900;BU19001307;GM1900;False;False
5.0;5.0;5.0;180249.855552;579230.180925;NL;53.19912380638477;5.765045117015836;BU00804105;GM0080;BU00804105;GM0080;BU00804105;GM0080;False;False
12.0;15.0;10.0;180278.536443;579222.455076;NL;53.19905303379726;5.765473678884441;BU00804105;GM0080;BU00804105;GM0080;BU00804105;GM0080;False;False
31.0;30.0;600.0;175410.022344;591503.771836;NL;53.30961230964921;5.693404476114627;BU19493900;GM1949;BU19493900;GM1949;BU19493900;GM1949;False;False
115.0;120.0;4250.0;193181.130372;441546.493813;NL;51.96103393642009;5.942716442166283;BU02020322;GM0202;BU02020322;GM0202;BU02020322;GM0202;False;False
115.0;120.0;4250.0;193472.808548;441794.923551;NL;51.963246657762355;5.946987857144563;BU02020322;GM0202;BU02020322;GM0202;BU02020322;GM0202;False;False
115.0;120.0;4250.0;193839.274322;442540.552699;NL;51.9699227426348;5.952404169636452;BU02020322;GM0202;BU02020322;GM0202;BU02020322;GM0202;False;False
115.0;120.0;4250.0;193700.6997;442101.035291;NL;51.9659821073649;5.950338089116773;BU02020322;GM0202;BU02020322;GM0202;BU02020322;GM0202;False;False
66.0;98.0;1800.0;270037.080626;520956.124227;DE;52.66389079075143;7.0877219774154;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;269895.540022;520613.699829;DE;52.66084442754377;7.085511684838584;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;269753.853173;520886.357144;DE;52.66332380549243;7.083512789870542;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;269632.410014;521184.092233;DE;52.66602417915463;7.081821493022999;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;269354.280914;520259.069877;DE;52.65777247836552;7.07739200875093;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;269404.974553;520575.15204;DE;52.660601444791276;7.07825020636175;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;269294.075946;520962.401268;DE;52.66410370925868;7.076745408557813;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;269377.125659;521352.482197;DE;52.66759066565756;7.0781074041982315;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;269728.396606;520280.074529;DE;52.65788246512402;7.082926492878183;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;268714.965646;520025.463871;DE;52.65580771682522;7.06786643651419;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;268641.380124;520538.193911;DE;52.660429366853435;7.066955340782027;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;268862.275766;520926.092837;DE;52.66386802090298;7.07035253052584;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;268979.306761;520550.721183;DE;52.660471258149016;7.071952525527962;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;269040.55591;520104.11502;DE;52.65644620092269;7.0727036224568725;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;268989.00289;521304.493919;DE;52.667240977655744;7.072355422518142;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;268342.547702;519939.404558;DE;52.65511223171003;7.062335054668814;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;268427.092212;520211.713131;DE;52.657541005290824;7.063677351349055;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;268461.149981;520891.201994;DE;52.663638331690535;7.0644134507364535;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;269002.663879;521705.628996;DE;52.670841832051565;7.072695520055071;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;269555.598026;521752.291146;DE;52.67114491770044;7.080883192211381;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;270027.684529;521792.671828;DE;52.6714081041625;7.087873971284797;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
66.0;98.0;1800.0;270061.456064;521410.567892;DE;52.667968244349375;7.088240174056391;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
114.0;124.0;6000.0;272680.330685;595945.79502;DE;53.336935045236764;7.153921497741483;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
126.0;135.0;6000.0;273061.905883;596006.693756;DE;53.337397733637786;7.159669880483467;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
114.0;124.0;6000.0;271899.938043;596366.784638;DE;53.340887785359115;7.142365035725495;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;108.0;2000.0;271303.219161;596406.957519;DE;53.341379010637276;7.133424457546342;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;108.0;2000.0;271458.745952;596133.604029;DE;53.33888989515248;7.135658853014092;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
112.0;108.0;4500.0;276505.17586;595593.235695;DE;53.3329113720925;7.211181399253209;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273806.102345;543902.280659;DE;52.86921295953643;7.15169412817338;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273199.979436;544032.08818;DE;52.87051178515089;7.142743042049441;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;274181.865935;544610.989315;DE;52.875496634913986;7.157530378304772;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273585.455176;545032.156667;DE;52.87941105922836;7.148827971815035;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272770.283331;543360.248382;DE;52.864570302333945;7.13612229916323;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273875.183548;543555.244981;DE;52.866080358453104;7.152593644441745;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273513.374599;544681.239662;DE;52.87627456698901;7.14763059406276;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273225.850641;544379.036472;DE;52.87362278344861;7.14325242035068;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273988.992354;544425.154983;DE;52.873869747383715;7.154599195226759;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273766.578776;542884.798564;DE;52.860081564463414;7.150738382221914;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272942.172157;543717.367963;DE;52.867740896255874;7.1388023716997555;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273855.402701;544192.085983;DE;52.87180545525331;7.15253121132889;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;98.0;1800.0;277651.893708;570803.525557;DE;53.1099939633052;7.21892565474416;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272232.621896;544343.256848;DE;52.87351752489187;7.128493454671284;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272367.162236;544673.707512;DE;52.876456818594306;7.1306094262588635;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
117.0;149.0;2400.0;276060.374753;547171.544318;DE;52.898080542643534;7.186368237988763;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
117.0;149.0;2400.0;276446.77752;547423.017765;DE;52.90025280312407;7.192201524880066;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
117.0;149.0;2400.0;275959.664168;547974.291158;DE;52.90531400242045;7.1851693087748885;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
117.0;149.0;2400.0;276205.656507;547653.122561;DE;52.90237390515247;7.188704918936099;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
116.0;149.0;3000.0;250773.464956;517900.450511;DE;52.640167024848765;6.80216888386615;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
116.0;149.0;3000.0;251394.6094;518666.597266;DE;52.646941090467486;6.811565933680355;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
112.0;124.0;4500.0;272278.712853;595929.661836;DE;53.336878558213876;7.147888917136266;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
127.0;135.0;7580.0;264029.413098;596764.574199;DE;53.34612716058534;7.024379724726475;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
122.0;90.0;6500.0;263542.808458;597540.479417;DE;53.353195696397286;7.017339660856688;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
122.0;90.0;6500.0;263305.611669;597887.478379;DE;53.356360715188075;7.013896529606477;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273229.815494;544586.723999;DE;52.87548758104423;7.14338630785106;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
112.0;124.0;4500.0;271903.107007;595917.492261;DE;53.33685167156003;7.142248132887747;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272428.647217;543499.439251;DE;52.86589491660135;7.131101104955999;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272290.373638;543817.749443;DE;52.86878432166;7.129162588549487;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272509.260565;544062.340972;DE;52.87093401426906;7.132499764641333;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272782.725118;544222.704322;DE;52.87231510247143;7.136617244350149;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272002.691337;544442.579925;DE;52.87445953407251;7.125115254286417;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272475.893443;544468.966928;DE;52.874594015198845;7.132150337278504;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272815.871306;544485.211189;DE;52.874666000736326;7.137203826482144;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;271973.343766;544704.477525;DE;52.87681853448031;7.124773136485983;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
135.0;135.0;3050.0;272331.780233;596700.651302;DE;53.34379168449387;7.148968514746587;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
135.0;135.0;3050.0;272667.098386;596480.116244;DE;53.34173706379843;7.153919803298589;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
135.0;135.0;3050.0;273008.548431;596338.738336;DE;53.340391846380605;7.158991887979841;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;98.0;1800.0;277318.871155;567950.39581;DE;53.08444262197466;7.212875802171127;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;98.0;1800.0;276817.826243;568029.55928;DE;53.085267448475605;7.205430894780669;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;98.0;1800.0;277208.469832;568529.654753;DE;53.08967074732592;7.211447531288122;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272110.9767;544889.566838;DE;52.87845142802068;7.126882918321212;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;272072.832938;544019.92797;DE;52.87064763115792;7.126005482653029;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273435.919665;543864.148216;DE;52.86895157518054;7.1461849447491215;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273411.69044;543521.558185;DE;52.865879377576874;7.145701364491934;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273058.853419;543209.8846;DE;52.86315669056938;7.140351495753649;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273463.270988;543065.31985;DE;52.86176967484597;7.146301986512654;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273823.891187;543295.080612;DE;52.86375456110443;7.151737860026023;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273433.839246;544204.594822;DE;52.8720102740477;7.1462772238806656;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273711.99347;544513.39438;DE;52.87472325945338;7.15051869860518;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;98.0;1800.0;273868.513279;544834.262773;DE;52.87757124735307;7.152959075932882;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
115.0;135.0;3000.0;276125.679063;546613.216517;DE;52.893050562902914;7.1871314594102484;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
115.0;135.0;3000.0;276541.094295;546633.343668;DE;52.89313813588036;7.193309052196476;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
115.0;135.0;3000.0;275790.849727;546205.831882;DE;52.889466001199544;7.182007779872832;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
115.0;135.0;3000.0;276267.115446;546190.844708;DE;52.88922477205182;7.189075572367899;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
