codering;jaar;wtp_actiedoelen;wtp_energiedragers;wtp_energiebronnen_z_omz;wtp_wng_check;wtp_wng_type_wnet;wtp_util_check
BU00850502;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00850601;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00850602;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00850603;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00850604;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00850605;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00850606;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00850607;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00850608;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00851301;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060004;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060005;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060006;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060100;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060101;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060102;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060103;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060104;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060105;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060200;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060201;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060202;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060203;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060204;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060205;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060302;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060303;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060304;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060400;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060401;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060402;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060403;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060600;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060601;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060602;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060603;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060604;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060700;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060701;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060702;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060703;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060704;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060705;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060706;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060707;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060708;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060709;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060710;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060711;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060712;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060713;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060714;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060715;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060716;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060717;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060800;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060801;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060802;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060803;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060804;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060805;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060806;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060807;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060808;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060812;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060813;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060815;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01060816;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01069900;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01069901;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01069902;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01069903;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01069904;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01069905;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01069906;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01069907;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01069908;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01069909;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01069910;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01069918;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800000;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800009;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800200;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800209;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800300;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800309;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800400;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800500;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800509;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990000;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990010;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990020;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990030;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990040;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990050;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990060;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990070;2025;Aardgasvrij,Isoleren,Energiebesparing;DE;Omgeving;Ja;klein;Ja
BU16990080;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990090;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990100;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990110;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990120;2025;Aardgasvrij,Isoleren,Energiebesparing;DE;Omgeving;Ja;klein;Ja
BU16990130;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990140;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990300;2025;Aardgasvrij,Isoleren,Energiebesparing;DE;Omgeving;Ja;klein;Nee
BU16990310;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990320;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990330;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990340;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990350;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990360;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990370;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990380;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990390;2025;Aardgasvrij,Isoleren,Energiebesparing;DE;Omgeving;Ja;klein;Nee
BU16990400;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990410;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990420;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990430;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990440;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990600;2025;Aardgasvrij,Isoleren,Energiebesparing;DE;Omgeving;Ja;klein;Nee
BU16990610;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990620;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16990630;2025;Aardgasvrij,Isoleren,Energiebesparing;DE;Omgeving;Ja;klein;Nee
BU17300000;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300001;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300009;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300100;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300109;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300300;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300309;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300400;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300401;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300402;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300403;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300500;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300509;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300600;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300609;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300700;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300701;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300709;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300800;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300805;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300809;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300900;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17300909;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301000;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301009;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301100;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301101;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301108;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301109;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301200;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301201;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301208;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301209;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301300;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301309;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301400;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301401;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301402;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301407;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301408;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301409;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301500;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU17301509;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520602;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520603;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520701;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520702;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520801;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520802;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520803;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520804;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520805;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520901;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520902;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520903;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520904;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19520905;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19521004;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690007;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690309;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690401;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690402;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690403;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690404;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690408;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690409;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690500;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690501;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690502;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690503;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690507;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690508;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690509;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690600;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690601;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690609;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690700;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690701;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690709;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690800;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690809;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690900;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19690909;2025;Aardgasvrij;DE,DW;Omgeving,Restwarmte;Ja;klein;Nee
BU19691009;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19691102;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19691103;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19691104;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19691105;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19691201;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19691204;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19691208;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU19691709;2025;Aardgasvrij;DE,DW;Omgeving,Restwarmte;Ja;klein;Nee
BU00370100;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370101;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370102;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370103;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370104;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370105;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370106;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370107;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370108;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370109;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370110;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370111;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370112;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370200;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370201;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370202;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370203;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370300;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370301;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370308;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370309;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370400;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370401;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370402;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370409;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370500;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00370509;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00470000;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470001;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470002;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470003;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470004;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470005;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470006;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470007;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470100;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470101;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470102;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470109;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470200;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470201;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470202;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU00470203;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU00470209;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU01094043;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01094044;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01094045;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01094046;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01094047;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01094048;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01094049;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01094050;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01094051;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01095058;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01095063;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140100;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140101;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140102;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140103;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140104;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140106;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140109;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140200;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140206;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140208;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140209;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140300;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140301;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140302;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140303;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140304;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01140309;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01144000;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01144100;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01144101;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01144200;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01144400;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01144500;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01145100;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU01145101;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07650000;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07650009;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU07650100;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU07650101;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU07650109;2025;Isoleren;DE,KNG;Omgeving,Groen;Ja;klein;Ja
BU16800100;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800600;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800609;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800700;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800709;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800800;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800809;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800900;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16800909;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801100;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801109;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801200;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801209;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801300;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801309;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801400;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801401;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801409;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801500;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801501;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801509;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801600;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801601;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801609;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801700;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801709;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801800;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801801;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801802;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16801809;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16810001;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16810009;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16810101;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16810102;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16810103;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16810104;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16810109;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16810209;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16810309;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16817901;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16817909;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16818001;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16818002;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16818003;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16818009;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16818109;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16818201;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16818202;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16818203;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16818204;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
BU16818205;2025;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.
