waterschap;res_gebied;naamgeving;min_uur;min_gj_ex;opmerking;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
Aa en Maas;Noord-oost Brabant;Berghem;30.9516666667;1749.19;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08281000;GM0828;5351;5351BA;BU08281000;GM0828;5351;5351BA;BU08281000;GM0828;5351;5351BA;False;False;False;51.77358754051181;5.560577010835548;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Aa en Maas;Noord-oost Brabant;Oijen;3.63416666667;0.0;Minimale waarde < 20 m3/uur;BU08282000;GM0828;5394;5394AG;BU08282000;GM0828;5394;5394AG;BU08282000;GM0828;5394;5394AG;False;False;False;51.82488070474969;5.502409778085513;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Aa en Maas;Noord-oost Brabant;Het Wild;0.8575;0.0;Minimale waarde < 20 m3/uur;BU08282103;GM0828;5398;5398KB;BU08282103;GM0828;5398;5398KB;BU08282103;GM0828;5398;5398KB;False;False;False;51.76757056843299;5.365265259683149;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Aa en Maas;Noord-oost Brabant;Harense Broek;126.889583333;7170.98;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08281208;GM0828;5367;5367NB;BU08281208;GM0828;5367;5367NB;BU08281208;GM0828;5367;5367NB;False;False;False;51.80273916259338;5.558556330884071;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Aa en Maas;Noord-oost Brabant;Teeffelen;0.6125;0.0;Minimale waarde < 20 m3/uur;BU08281901;GM0828;5395;5395TA;BU08281901;GM0828;5395;5395TA;BU08281901;GM0828;5395;5395TA;False;False;False;51.79865580555341;5.497501429806624;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Aa en Maas;Noord-oost Brabant;Dennenburg;118.865833333;6717.53;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08281709;GM0828;5368;5368AD;BU08281709;GM0828;5368;5368AD;BU08281709;GM0828;5368;5368AD;False;False;False;51.80261225479574;5.613240442132588;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Aa en Maas;Noord-oost Brabant;Ravenstein;24.43875;1381.12;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08281400;GM0828;5371;5371AB;BU08281400;GM0828;5371;5371AB;BU08281400;GM0828;5371;5371AB;False;False;False;51.798823366332556;5.649277892984634;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Aa en Maas;Noord-oost Brabant;Venhorst;7.30916666668;0.0;Minimale waarde < 20 m3/uur;BU07550109;GM0755;5428;5428GT;BU07550109;GM0755;5428;5428GT;BU07550109;GM0755;5428;5428GT;False;False;False;51.60784541372134;5.722988683248732;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Aa en Maas;Noord-oost Brabant;Vught;0.0;0.0;Geen debiet data beschikbaar;BU08650002;GM0865;5263;5263CK;BU08650002;GM0865;5263;5263CK;BU08650002;GM0865;5263;5263CK;False;False;False;51.67111369337734;5.284653449936824;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Galder;4.55291666667;0.0;Minimale waarde < 20 m3/uur;BU17230402;GM1723;4855;4855AH;BU17230402;GM1723;4855;4855AH;BU17230402;GM1723;4855;4855AH;False;False;False;51.52170449212241;4.772291941222706;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Alphen;13.6383333333;0.0;Minimale waarde < 20 m3/uur;BU17230106;GM1723;5131;5131GJ;BU17230106;GM1723;5131;5131GJ;BU17230106;GM1723;5131;5131GJ;False;False;False;51.48212758084059;4.96312357628602;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Drimmelen;3.0625;0.0;Minimale waarde < 20 m3/uur;BU17190104;GM1719;4924;4924BG;BU17190104;GM1719;4924;4924BG;BU17190104;GM1719;4924;4924BG;False;False;False;51.70726218948997;4.80319530254598;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Lage Zwaluwe;18.3954166667;0.0;Minimale waarde < 20 m3/uur;BU17190606;GM1719;4926;4926BV;BU17190606;GM1719;4926;4926BV;BU17190606;GM1719;4926;4926BV;False;False;False;51.70793834837283;4.697879072352809;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Made;35.6679166667;2015.72;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17190201;GM1719;4921;4921PW;BU17190201;GM1719;4921;4921PW;BU17190201;GM1719;4921;4921PW;False;False;False;51.68590367734664;4.791658190587528;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Terheijden;28.175;1592.27;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU17190307;GM1719;4844;4844CZ;BU17190307;GM1719;4844;4844CZ;BU17190307;GM1719;4844;4844CZ;False;False;False;51.638998179873894;4.75116978035699;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Wagenberg;5.61458333332;0.0;Minimale waarde < 20 m3/uur;BU17190301;GM1719;4844;4844GA;BU17190301;GM1719;4844;4844GA;BU17190301;GM1719;4844;4844GA;False;False;False;51.65661629024845;4.738220952441658;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Hollandsch Diep;0.0;0.0;Geen debiet data beschikbaar;BU17190601;GM1719;4926;4926SG;BU17190601;GM1719;4926;4926SG;BU17190601;GM1719;4926;4926SG;False;False;False;51.711860078935686;4.656546597743993;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Moerstraten;0.939166666668;0.0;Minimale waarde < 20 m3/uur;BU16741300;GM1674;4727;4727ST;BU16741300;GM1674;4727;4727ST;BU16741300;GM1674;4727;4727ST;False;False;False;51.53994166920002;4.343256781232317;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Wouw;26.3783333333;1490.73;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16741100;GM1674;4724;4724BG;BU16741100;GM1674;4724;4724BG;BU16741100;GM1674;4724;4724BG;False;False;False;51.52426997595545;4.379310186362701;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Wouwse Plantage;4.24666666667;0.0;Minimale waarde < 20 m3/uur;BU16741400;GM1674;4725;4725AD;BU16741400;GM1674;4725;4725AD;BU16741400;GM1674;4725;4725AD;False;False;False;51.48619807406342;4.396719351013521;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Nispen;3.3075;0.0;Minimale waarde < 20 m3/uur;BU16741000;GM1674;4709;4709RK;BU16741000;GM1674;4709;4709RK;BU16741000;GM1674;4709;4709RK;False;False;False;51.488823996433084;4.45708133274132;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Roosendaal (stad);0.0;0.0;Geen debiet data beschikbaar;BU16740309;GM1674;4703;4703RK;BU16740309;GM1674;4703;4703RK;BU16740309;GM1674;4703;4703RK;False;False;False;51.54690892293513;4.440693936470835;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;Persstation Roosendaal;875.650416668;49486.15;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU16740309;GM1674;4703;4703RK;BU16740309;GM1674;4703;4703RK;BU16740309;GM1674;4703;4703RK;False;False;False;51.547041291735425;4.439991012892839;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Schijf;0.0;0.0;Geen debiet data beschikbaar;BU08400300;GM0840;4721;4721SB;BU08400300;GM0840;4721;4721SB;BU08400300;GM0840;4721;4721SB;False;False;False;51.50096659482808;4.558659675676866;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Rucphen;19.9879166667;0.0;Minimale waarde < 20 m3/uur;BU08400009;GM0840;4715;4715PT;BU08400009;GM0840;4715;4715PT;BU08400009;GM0840;4715;4715PT;False;False;False;51.53518642736227;4.548157747743505;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Zegge (dorp);3.185;0.0;Minimale waarde < 20 m3/uur;BU08400409;GM0840;4735;4735SZ;BU08400409;GM0840;4735;4735SZ;BU08400409;GM0840;4735;4735SZ;False;False;False;51.55687909409122;4.50692362935442;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Zegge AWP;67.7629166668;3829.52;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08400409;GM0840;4735;4735SZ;BU08400409;GM0840;4735;4735SZ;BU08400409;GM0840;4735;4735SZ;False;False;False;51.556904223031054;4.507011366314761;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. St. Willebrord;43.6916666667;2469.17;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08400100;GM0840;4711;4711CC;BU08400100;GM0840;4711;4711CC;BU08400100;GM0840;4711;4711CC;False;False;False;51.558524331371395;4.586677861869907;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Hoevendijk;37.5666666667;2123.02;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07790001;GM0779;4941;4941LP;BU07790001;GM0779;4941;4941LP;BU07790001;GM0779;4941;4941LP;False;False;False;51.697481924151134;4.881779993694157;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Geertruidenberg;20.4779166667;1157.28;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07790200;GM0779;4931;4931KB;BU07790200;GM0779;4931;4931KB;BU07790200;GM0779;4931;4931KB;False;False;False;51.70382934755049;4.863128872512956;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Raamsdonksveer (Dombosch);33.2179166667;1877.26;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07790001;GM0779;4941;4941GB;BU07790001;GM0779;4941;4941GB;BU07790001;GM0779;4941;4941GB;False;False;False;51.70468169438782;4.867779420548952;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Raamdonk dorp;5.145;0.0;Minimale waarde < 20 m3/uur;BU07790100;GM0779;4944;4944VC;BU07790100;GM0779;4944;4944VC;BU07790100;GM0779;4944;4944VC;False;False;False;51.688518633077315;4.906976651505135;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Bavel (Bunder);7.105;0.0;Minimale waarde < 20 m3/uur;BU07580700;GM0758;4854;4854KG;BU07580700;GM0758;4854;4854KG;BU07580700;GM0758;4854;4854KG;False;False;False;51.57051193644554;4.832460166196804;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Bavel (Semenarie);9.24875;0.0;Minimale waarde < 20 m3/uur;BU07580709;GM0758;4854;4854PB;BU07580709;GM0758;4854;4854PB;BU07580709;GM0758;4854;4854PB;False;False;False;51.578512470425196;4.814626713723124;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Ulvenhout;19.11;0.0;Minimale waarde < 20 m3/uur;BU07580800;GM0758;4851;4851AT;BU07580800;GM0758;4851;4851AT;BU07580800;GM0758;4851;4851AT;False;False;False;51.55454014724335;4.794941201852949;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Breda (Emerweg);804.416666668;45460.48;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07580607;GM0758;4815;4815HM;BU07580607;GM0758;4815;4815HM;BU07580607;GM0758;4815;4815HM;False;False;False;51.596126255867226;4.751943958585828;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Prinsenbeek;32.9525;1862.26;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07580900;GM0758;4841;4841GM;BU07580900;GM0758;4841;4841GM;BU07580900;GM0758;4841;4841GM;False;False;False;51.60117330410238;4.721226162480496;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Zundert;102.369166667;5785.25;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08790009;GM0879;4881;4881EA;BU08790009;GM0879;4881;4881EA;BU08790009;GM0879;4881;4881EA;False;False;False;51.4686608447054;4.670151409453405;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Rijsbergen;102.001666667;5764.48;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08790400;GM0879;4891;4891BA;BU08790400;GM0879;4891;4891BA;BU08790400;GM0879;4891;4891BA;False;False;False;51.5190215347469;4.7078792395460205;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Achtmaal;4.98166666668;0.0;Minimale waarde < 20 m3/uur;BU08790309;GM0879;4885;4885AC;BU08790309;GM0879;4885;4885AC;BU08790309;GM0879;4885;4885AC;False;False;False;51.453281551057344;4.5920482967896685;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Ulicoten;6.02291666668;0.0;Minimale waarde < 20 m3/uur;BU07440202;GM0744;5113;5113BL;BU07440202;GM0744;5113;5113BL;BU07440202;GM0744;5113;5113BL;False;False;False;51.458565135856105;4.85299110364538;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Baarle-Nassau;31.1558333333;880.36;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07440107;GM0744;5111;5111CR;BU07440107;GM0744;5111;5111CR;BU07440107;GM0744;5111;5111CR;False;False;False;51.44914502167613;4.9110700981489925;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;Hart van Brabant;rg. Waspik;14.9245833333;0.0;Minimale waarde < 20 m3/uur;BU08670200;GM0867;5165;5165VA;BU08670200;GM0867;5165;5165VA;BU08670200;GM0867;5165;5165VA;False;False;False;51.68932371880383;4.94347060192712;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;Hart van Brabant;rg. Sprang Capelle;38.0975;2153.02;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08670102;GM0867;5161;5161GR;BU08670102;GM0867;5161;5161GR;BU08670102;GM0867;5161;5161GR;False;False;False;51.673690380095664;5.007977171061174;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;Hart van Brabant;rg. Waalwijk;120.519583333;6810.99;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08670010;GM0867;5145;5145MA;BU08670010;GM0867;5145;5145MA;BU08670010;GM0867;5145;5145MA;False;False;False;51.69394384600263;5.074790388082352;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Etten-Leur;129.094583333;7295.59;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07771203;GM0777;4871;4871NJ;BU07771203;GM0777;4871;4871NJ;BU07771203;GM0777;4871;4871NJ;False;False;False;51.5952207229719;4.656575797464261;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Etten (industrie);43.12;2436.86;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU07771100;GM0777;4877;4877AA;BU07771100;GM0777;4877;4877AA;BU07771100;GM0777;4877;4877AA;False;False;False;51.57459327624428;4.608083330450118;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Zwartenberg;4.92041666668;0.0;Minimale waarde < 20 m3/uur;BU07771203;GM0777;4871;4871NM;BU07771203;GM0777;4871;4871NM;BU07771203;GM0777;4871;4871NM;False;False;False;51.628928389646155;4.6436368126491985;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Oosterhout;119.49875;6753.3;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08260606;GM0826;4908;4908AJ;BU08260606;GM0826;4908;4908AJ;BU08260606;GM0826;4908;4908AJ;False;False;False;51.66299186064688;4.861680806759951;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Oosteind;5.5125;0.0;Minimale waarde < 20 m3/uur;BU08261200;GM0826;4909;4909BB;BU08261200;GM0826;4909;4909BB;BU08261200;GM0826;4909;4909BB;False;False;False;51.64505294846712;4.9019707915631106;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Dorst;7.67666666668;0.0;Minimale waarde < 20 m3/uur;BU08261307;GM0826;4849;4849BM;BU08261307;GM0826;4849;4849BM;BU08261307;GM0826;4849;4849BM;False;False;False;51.59153521412227;4.847996439452835;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Oosterhout (Weststad);152.063333333;8593.64;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08260902;GM0826;4906;4906AC;BU08260902;GM0826;4906;4906AC;BU08260902;GM0826;4906;4906AC;False;False;False;51.67415319426033;4.828647595260783;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Tussengemaal Leijsenstraat;0.0;0.0;Geen debiet data beschikbaar;BU08260400;GM0826;4901;4901PB;BU08260400;GM0826;4901;4901PB;BU08260400;GM0826;4901;4901PB;False;False;False;51.648575923885225;4.881061498317609;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Huijbergen;8.47291666668;0.0;Minimale waarde < 20 m3/uur;BU08730109;GM0873;4635;4635RS;BU08730109;GM0873;4635;4635RS;BU08730109;GM0873;4635;4635RS;False;False;False;51.434193550335216;4.3671053795489945;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Woensdrecht;39.8329166667;2251.1;Indicatie minimaal potentieel op basis van veel voorkomende afwijking tov gemiddeld potentieel;BU08730008;GM0873;4634;4634PP;BU08730008;GM0873;4634;4634PP;BU08730008;GM0873;4634;4634PP;False;False;False;51.42910335486733;4.295529080509462;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
Brabantse Delta;West-Brabant;rg. Armendijk;0.0;0.0;Geen debiet data beschikbaar;BU08730208;GM0873;4641;4641RA;BU08730208;GM0873;4641;4641RA;BU08730208;GM0873;4641;4641RA;False;False;False;51.378354786814704;4.313677740072645;WarmteAtlas:TEA_assets_minimale_potentie;https://www.warmteatlas.nl/geoserver/WarmteAtlas/wfs;2026-06-24T11:35:53;
