PK_UID;jaar;naamgeving;effluent_z;effluent_w;temp_z;temp_w;waterschap;wp_gj_z;wp_gj_w;opmerking;ws;tp_z_jaar;tp_w_jaar;gemeente;res_regio;tp_w_nb;tp_z_nb;tp_w_bb;tp_z_bb;provincie;buurtcode_2023;gemeentecode_2023;pc4_code_2023;pc6_code_2023;buurtcode_2024;gemeentecode_2024;pc4_code_2024;pc6_code_2024;buurtcode_2025;gemeentecode_2025;pc4_code_2025;pc6_code_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd;pc4_gewijzigd;lat;lon;meta_source_layer;meta_source_wfs_url;meta_retrieved_at;meta_source_last_modified
271.0;0.0;Enschede;40107.0;42498.0;18.6;11.8;Vechtstromen;838.2363;888.2082;Aangeleverd door Waterschap;Vechtstromen;324196.0;250208.0;Enschede;Twente;2570.0;4996.0;1028.0;1998.0;Overijssel;BU01530703;GM0153;7547;7547AM;BU01530703;GM0153;7547;7547AM;BU01530703;GM0153;7547;7547AM;False;False;False;52.23427130763816;6.841375210652425;WarmteAtlas:AquathermieRWZI;;;
272.0;0.0;Glanerbrug;2639.0;3097.0;17.3;10.9;Vechtstromen;55.1551;64.7273;Aangeleverd door Waterschap;Vechtstromen;23625.0;18234.0;Enschede;Twente;187.0;347.0;75.0;139.0;Overijssel;BU01530801;GM0153;7532;7532AV;BU01530801;GM0153;7532;7532AV;BU01530801;GM0153;7532;7532AV;False;False;False;52.21858689960646;6.978505993165727;WarmteAtlas:AquathermieRWZI;;;
273.0;0.0;Goor;6677.0;5564.0;18.8;10.8;Vechtstromen;139.5493;116.2876;Aangeleverd door Waterschap;Vechtstromen;42445.0;32758.0;Hof van Twente;Twente;336.0;740.0;135.0;296.0;Overijssel;BU17350100;GM1735;7471;7471ET;BU17350100;GM1735;7471;7471ET;BU17350100;GM1735;7471;7471ET;False;False;False;52.24655727692639;6.572863585976103;WarmteAtlas:AquathermieRWZI;;;
274.0;0.0;Almelo-Vissedijk;19166.0;20300.0;18.8;11.1;Vechtstromen;400.5694;424.27;Aangeleverd door Waterschap;Vechtstromen;154859.0;119517.0;Almelo;Twente;1228.0;2387.0;491.0;955.0;Overijssel;BU01411204;GM0141;7602;7602EM;BU01411204;GM0141;7602;7602EM;BU01411204;GM0141;7602;7602EM;False;False;False;52.365938726858865;6.650203402678929;WarmteAtlas:AquathermieRWZI;;;
275.0;0.0;Almelo Sumpel;15904.0;29869.0;17.2;10.0;Vechtstromen;332.3936;624.2621;Aangeleverd door Waterschap;Vechtstromen;227856.0;175855.0;Almelo;Twente;1806.0;2768.0;722.0;1107.0;Overijssel;BU01411901;GM0141;7609;7609HB;BU01411901;GM0141;7609;7609HB;BU01411901;GM0141;7609;7609HB;False;False;False;52.3419445313659;6.62396560310951;WarmteAtlas:AquathermieRWZI;;;
276.0;0.0;Denekamp;3739.0;4013.0;19.3;11.0;Vechtstromen;78.1451;83.8717;Aangeleverd door Waterschap;Vechtstromen;30613.0;23627.0;Dinkelland;Twente;243.0;469.0;97.0;188.0;Overijssel;BU17741099;GM1774;7591;7591NK;BU17741099;GM1774;7591;7591NK;BU17741099;GM1774;7591;7591NK;False;False;False;52.384588747714886;7.0338846815319185;WarmteAtlas:AquathermieRWZI;;;
277.0;0.0;Ootmarsum;3193.0;3155.0;16.9;9.59;Vechtstromen;66.7337;65.9395;Aangeleverd door Waterschap;Vechtstromen;24068.0;18575.0;Dinkelland;Twente;191.0;384.0;76.0;154.0;Overijssel;BU17742199;GM1774;7637;7637PG;BU17742199;GM1774;7637;7637PG;BU17742199;GM1774;7637;7637PG;False;False;False;52.41214222271533;6.929878269464042;WarmteAtlas:AquathermieRWZI;;;
278.0;0.0;RWZI Franeker;5086.0;5086.0;0.0;0.0;Wetterskip Fryslan;106.2974;106.2974;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;38799.0;29944.0;Waadhoeke;Friesland;308.0;615.0;123.0;246.0;Friesland;BU19492800;GM1949;8801;8801PT;BU19492800;GM1949;8801;8801PT;BU19492800;GM1949;8801;8801PT;False;False;False;53.17750229441527;5.580265136290969;WarmteAtlas:AquathermieRWZI;;;
279.0;0.0;RWZI St.-Jacobiparochie;0.0;0.0;0.0;0.0;Wetterskip Fryslan;0.0;0.0;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Wetterskip Fryslan;0.0;0.0;Waadhoeke;Friesland;0.0;0.0;0.0;0.0;Friesland;BU19493200;GM1949;9079;9079MK;BU19493200;GM1949;9079;9079MK;BU19493200;GM1949;9079;9079MK;False;False;False;53.27316614653838;5.638867924132144;WarmteAtlas:AquathermieRWZI;;;
280.0;0.0;RWZI Bolsward;5539.0;5539.0;0.0;0.0;Wetterskip Fryslan;115.7651;115.7651;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;42254.0;32611.0;S̼dwest-Frysl̢n;Friesland;335.0;670.0;134.0;268.0;Friesland;BU19000004;GM1900;8701;8701PG;BU19000004;GM1900;8701;8701PG;BU19000004;GM1900;8701;8701PG;False;False;False;53.07468398856006;5.52605171220452;WarmteAtlas:AquathermieRWZI;;;
281.0;0.0;RWZI Sneek;6530.0;6530.0;0.0;0.0;Wetterskip Fryslan;136.477;136.477;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;49814.0;38446.0;S̼dwest-Frysl̢n;Friesland;395.0;790.0;158.0;316.0;Friesland;BU19000116;GM1900;8608;8608XW;BU19000116;GM1900;8608;8608XW;BU19000116;GM1900;8608;8608XW;False;False;False;53.02305371739145;5.642053380725559;WarmteAtlas:AquathermieRWZI;;;
282.0;0.0;RWZI Warns;2988.0;2988.0;0.0;0.0;Wetterskip Fryslan;62.4492;62.4492;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Wetterskip Fryslan;22794.0;17592.0;S̼dwest-Frysl̢n;Friesland;181.0;362.0;72.0;145.0;Friesland;BU19000309;GM1900;8722;8722HN;BU19000309;GM1900;8722;8722HN;BU19000309;GM1900;8722;8722HN;False;False;False;52.88493658410821;5.39611992560814;WarmteAtlas:AquathermieRWZI;;;
283.0;0.0;RWZI Workum;4450.0;4450.0;0.0;0.0;Wetterskip Fryslan;93.005;93.005;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;33947.0;26200.0;S̼dwest-Frysl̢n;Friesland;269.0;538.0;108.0;215.0;Friesland;BU19000200;GM1900;8711;8711JH;BU19000200;GM1900;8711;8711JH;BU19000200;GM1900;8711;8711JH;False;False;False;52.972087194711484;5.451215728243334;WarmteAtlas:AquathermieRWZI;;;
284.0;0.0;RWZI Grouw;865.0;865.0;0.0;0.0;Wetterskip Fryslan;18.0785;18.0785;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;6599.0;5093.0;Leeuwarden;Friesland;52.0;104.0;21.0;42.0;Friesland;BU00808207;GM0080;9001;9001ZD;BU00808207;GM0080;9001;9001ZD;BU00808207;GM0080;9001;9001ZD;False;False;False;53.092644100288304;5.817111596083329;WarmteAtlas:AquathermieRWZI;;;
285.0;0.0;RWZI Leeuwarden;21700.0;21700.0;0.0;0.0;Wetterskip Fryslan;453.53;453.53;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;165538.0;127759.0;Leeuwarden;Friesland;1312.0;2624.0;525.0;1050.0;Friesland;BU00801104;GM0080;8937;8937AN;BU00801104;GM0080;8937;8937AN;BU00801104;GM0080;8937;8937AN;False;False;False;53.19504123829831;5.828602934831745;WarmteAtlas:AquathermieRWZI;;;
286.0;0.0;RWZI Terschelling;2076.0;2076.0;0.0;0.0;Wetterskip Fryslan;43.3884;43.3884;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;15837.0;12223.0;Terschelling;Friesland;126.0;251.0;50.0;100.0;Friesland;BU00930002;GM0093;8881;8881HC;BU00930002;GM0093;8881;8881HC;BU00930002;GM0093;8881;8881HC;False;False;False;53.36828072898239;5.238483505592589;WarmteAtlas:AquathermieRWZI;;;
287.0;0.0;RWZI Schiemonnikoog;809.0;809.0;0.0;0.0;Wetterskip Fryslan;16.9081;16.9081;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;6171.0;4763.0;Schiermonnikoog;Friesland;49.0;98.0;20.0;39.0;Friesland;BU00880009;GM0088;9166;9166SL;BU00880009;GM0088;9166;9166SL;BU00880009;GM0088;9166;9166SL;False;False;False;53.475384914180594;6.1928040470553105;WarmteAtlas:AquathermieRWZI;;;
288.0;0.0;RWZI Ameland;2134.0;2134.0;0.0;0.0;Wetterskip Fryslan;44.6006;44.6006;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;16279.0;12564.0;Ameland;Friesland;129.0;258.0;52.0;103.0;Friesland;BU00600007;GM0060;9162;9162ED;BU00600007;GM0060;9162;9162ED;BU00600007;GM0060;9162;9162ED;False;False;False;53.44400744971985;5.72268523050062;WarmteAtlas:AquathermieRWZI;;;
289.0;0.0;RWZI Drachten;11431.0;11431.0;0.0;0.0;Wetterskip Fryslan;238.9079;238.9079;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;87201.0;67300.0;Smallingerland;Friesland;691.0;1382.0;276.0;553.0;Friesland;BU00900011;GM0090;9206;9206AG;BU00901101;GM0090;9206;9206AG;BU00901101;GM0090;9206;9206AG;True;False;False;53.11267984481127;6.059844703451178;WarmteAtlas:AquathermieRWZI;;;
290.0;0.0;RWZI Dokkum;4942.0;4942.0;0.0;0.0;Wetterskip Fryslan;103.2878;103.2878;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;37700.0;29096.0;Dongeradeel;Friesland;299.0;598.0;120.0;239.0;Friesland;BU19700011;GM1970;9101;9101RB;BU19700011;GM1970;9101;9101RB;BU19700011;GM1970;9101;9101RB;False;False;False;53.32177794558305;6.0204867130353605;WarmteAtlas:AquathermieRWZI;;;
291.0;0.0;RWZI Damwoude;2799.0;2799.0;0.0;0.0;Wetterskip Fryslan;58.4991;58.4991;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;21352.0;16479.0;Dantumadiel;Friesland;169.0;338.0;68.0;135.0;Friesland;BU18910109;GM1891;9113;9113AV;BU18910109;GM1891;9113;9113AV;BU18910109;GM1891;9113;9113AV;False;False;False;53.276701637752154;6.031533166322911;WarmteAtlas:AquathermieRWZI;;;
292.0;0.0;RWZI Birdaard;2595.0;2595.0;0.0;0.0;Wetterskip Fryslan;54.2355;54.2355;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;19796.0;15278.0;Ferwerderadiel;Friesland;157.0;314.0;63.0;126.0;Friesland;BU19701008;GM1970;9111;9111HR;BU19701008;GM1970;9111;9111HR;BU19701008;GM1970;9111;9111HR;False;False;False;53.29764010809373;5.883451776498046;WarmteAtlas:AquathermieRWZI;;;
293.0;0.0;RWZI Kootstertille;13680.0;13680.0;0.0;0.0;Wetterskip Fryslan;285.912;285.912;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Wetterskip Fryslan;104358.0;80541.0;Achtkarspelen;Friesland;827.0;1654.0;331.0;662.0;Friesland;BU00590007;GM0059;9288;9288XA;BU00590007;GM0059;9288;9288XB;BU00590007;GM0059;9288;9288XB;False;False;False;53.22418886752662;6.116381050019323;WarmteAtlas:AquathermieRWZI;;;
294.0;0.0;RWZI Harlingen;15840.0;15840.0;0.0;0.0;Wetterskip Fryslan;331.056;331.056;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Wetterskip Fryslan;120835.0;93258.0;Harlingen;Friesland;958.0;1916.0;383.0;766.0;Friesland;BU00720005;GM0072;8861;8861KT;BU00720005;GM0072;8861;8861KT;BU00720005;GM0072;8861;8861KT;False;False;False;53.17240045255494;5.454279040925156;WarmteAtlas:AquathermieRWZI;;;
295.0;0.0;RWZI Bergum-Suameer;5160.0;5160.0;0.0;0.0;Wetterskip Fryslan;107.844;107.844;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;39363.0;30380.0;Tytsjerksteradiel;Friesland;312.0;624.0;125.0;250.0;Friesland;BU07370600;GM0737;9262;9262ND;BU07370600;GM0737;9262;9262ND;BU07370600;GM0737;9262;9262ND;False;False;False;53.18528400561639;6.003528455171544;WarmteAtlas:AquathermieRWZI;;;
296.0;0.0;RWZI Wolvega;4260.0;4260.0;0.0;0.0;Wetterskip Fryslan;89.034;89.034;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;32497.0;25081.0;Weststellingwerf;Friesland;258.0;515.0;103.0;206.0;Friesland;BU00980001;GM0098;8471;8471AC;BU00980001;GM0098;8471;8471AC;BU00980001;GM0098;8471;8471AC;False;False;False;52.88678029271376;5.989706627415155;WarmteAtlas:AquathermieRWZI;;;
297.0;0.0;RWZI Gorredijk;3061.0;3061.0;0.0;0.0;Wetterskip Fryslan;63.9749;63.9749;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;23351.0;18022.0;Opsterland;Friesland;185.0;370.0;74.0;148.0;Friesland;BU00860502;GM0086;8401;8401JD;BU00860502;GM0086;8401;8401JD;BU00860502;GM0086;8401;8401JD;False;False;False;53.01053743077364;6.055316631003651;WarmteAtlas:AquathermieRWZI;;;
298.0;0.0;RWZI Wijnjewoude;3600.0;3600.0;0.0;0.0;Wetterskip Fryslan;75.24;75.24;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Wetterskip Fryslan;27463.0;21195.0;Opsterland;Friesland;218.0;436.0;87.0;174.0;Friesland;BU00861703;GM0086;9241;9241WH;BU00861703;GM0086;9241;9241WH;BU00861703;GM0086;9241;9241WH;False;False;False;53.04753322850257;6.198414483728523;WarmteAtlas:AquathermieRWZI;;;
299.0;0.0;RWZI Oosterwolde;4646.0;4646.0;0.0;0.0;Wetterskip Fryslan;97.1014;97.1014;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;35442.0;27353.0;Ooststellingwerf;Friesland;281.0;562.0;112.0;225.0;Friesland;BU00851118;GM0085;8431;8431VV;BU00851118;GM0085;8431;8431VV;BU00851118;GM0085;8431;8431VV;False;False;False;52.99034227919498;6.279258848615983;WarmteAtlas:AquathermieRWZI;;;
300.0;0.0;RWZI Vlieland;814.0;814.0;0.0;0.0;Wetterskip Fryslan;17.0126;17.0126;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;6210.0;4792.0;Vlieland;Friesland;49.0;98.0;20.0;39.0;Friesland;BU00960000;GM0096;8899;8899BB;BU00960000;GM0096;8899;8899BB;BU00960000;GM0096;8899;8899BB;False;False;False;53.29760887656468;5.083665197725155;WarmteAtlas:AquathermieRWZI;;;
301.0;0.0;RWZI Akkrum;2736.0;2736.0;0.0;0.0;Wetterskip Fryslan;57.1824;57.1824;RWZI gegevens van watersector.nl, DWA dagdebiet is 24x uurdebiet. Indien geen DWA bekent, dan DWA = 0,3 x RWA;Wetterskip Fryslan;20872.0;16108.0;Heerenveen;Friesland;166.0;331.0;66.0;132.0;Friesland;BU00740901;GM0074;8491;8491EK;BU00740901;GM0074;8491;8491EK;BU00740901;GM0074;8491;8491EK;False;False;False;53.04495400804595;5.8345328065675375;WarmteAtlas:AquathermieRWZI;;;
302.0;0.0;RWZI Heerenveen;12849.0;12849.0;0.0;0.0;Wetterskip Fryslan;268.5441;268.5441;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;98019.0;75649.0;Heerenveen;Friesland;777.0;1554.0;311.0;622.0;Friesland;BU00740110;GM0074;8447;8447GC;BU00740110;GM0074;8447;8447GC;BU00740110;GM0074;8447;8447GC;False;False;False;52.96947321087183;5.89433990918126;WarmteAtlas:AquathermieRWZI;;;
303.0;0.0;RWZI Joure;4737.0;4737.0;0.0;0.0;Wetterskip Fryslan;99.0033;99.0033;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;36136.0;27889.0;De Fryske Marren;Friesland;286.0;573.0;115.0;229.0;Friesland;BU19400601;GM1940;8512;8512AT;BU19400601;GM1940;8512;8512AT;BU19400601;GM1940;8512;8512AT;False;False;False;52.97290971763667;5.761519162485638;WarmteAtlas:AquathermieRWZI;;;
304.0;0.0;RWZI Lemmer;2454.0;2454.0;0.0;0.0;Wetterskip Fryslan;51.2886;51.2886;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;18720.0;14448.0;De Fryske Marren;Friesland;148.0;297.0;59.0;119.0;Friesland;BU19402305;GM1940;8531;8531ZX;BU19402305;GM1940;8531;8531ZX;BU19402305;GM1940;8531;8531ZX;False;False;False;52.86115639255848;5.701985489604608;WarmteAtlas:AquathermieRWZI;;;
305.0;0.0;RWZI Sloten;2209.0;2209.0;0.0;0.0;Wetterskip Fryslan;46.1681;46.1681;Aangeleverd door Waterschap, debiet op 27-5-2017;Wetterskip Fryslan;16851.0;13006.0;De Fryske Marren;Friesland;134.0;267.0;53.0;107.0;Friesland;BU19404301;GM1940;8556;8556XC;BU19404301;GM1940;8556;8556XC;BU19404301;GM1940;8556;8556XC;False;False;False;52.90264209392258;5.6398633739153485;WarmteAtlas:AquathermieRWZI;;;
306.0;0.0;rwzi Oud-Beijerland;7407.0;7407.0;23.0;10.0;Waterschap Hollandse Delta;154.8063;154.8063;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;56504.0;43609.0;Oud-Beijerland;Hoeksewaard;448.0;896.0;179.0;358.0;Zuid-Holland;BU19630050;GM1963;3261;3261LK;BU19630050;GM1963;3261;3261LK;BU19630050;GM1963;3261;3261LK;False;False;False;51.82697072008048;4.428862797212639;WarmteAtlas:AquathermieRWZI;;;
307.0;0.0;rwzi Oostvoorne;2930.0;2930.0;23.0;10.0;Waterschap Hollandse Delta;61.237;61.237;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;22352.0;17250.0;Westvoorne;Rotterdam-Den Haag;177.0;354.0;71.0;142.0;Zuid-Holland;BU19922109;GM1992;3233;3233LT;BU19922109;GM1992;3233;3233LT;BU19922109;GM1992;3233;3233LT;False;False;False;51.916575097880234;4.117186914796763;WarmteAtlas:AquathermieRWZI;;;
308.0;0.0;rwzi Piershil;833.0;833.0;23.0;10.0;Waterschap Hollandse Delta;17.4097;17.4097;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;6355.0;4904.0;Korendijk;Hoeksewaard;50.0;101.0;20.0;40.0;Zuid-Holland;BU19631299;GM1963;3265;3265LC;BU19631299;GM1963;3265;3265LC;BU19631299;GM1963;3265;3265LC;False;False;False;51.7988432934846;4.345384957220395;WarmteAtlas:AquathermieRWZI;;;
309.0;0.0;rwzi Hellevoetsluis;3871.0;3871.0;23.0;10.0;Waterschap Hollandse Delta;80.9039;80.9039;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;29530.0;22791.0;Hellevoetsluis;Rotterdam-Den Haag;234.0;468.0;94.0;187.0;Zuid-Holland;BU19920800;GM1992;3225;3225LN;BU19920800;GM1992;3225;3225LN;BU19920800;GM1992;3225;3225LN;False;False;False;51.84251379869752;4.1754641522420215;WarmteAtlas:AquathermieRWZI;;;
310.0;0.0;rwzi Heenvliet;1497.0;1497.0;23.0;10.0;Waterschap Hollandse Delta;31.2873;31.2873;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;11420.0;8814.0;Nissewaard;Rotterdam-Den Haag;90.0;181.0;36.0;72.0;Zuid-Holland;BU19302504;GM1930;3218;3218LE;BU19302504;GM1930;3218;3218LE;BU19302504;GM1930;3218;3218LE;False;False;False;51.86574168678694;4.223895718249493;WarmteAtlas:AquathermieRWZI;;;
311.0;0.0;rwzi Spijkenisse-Allemanspolder;11648.0;11648.0;23.0;10.0;Waterschap Hollandse Delta;243.4432;243.4432;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;88857.0;68578.0;Nissewaard;Rotterdam-Den Haag;704.0;1409.0;282.0;564.0;Zuid-Holland;BU19301707;GM1930;3207;3207LD;BU19301707;GM1930;3207;3207LD;BU19301707;GM1930;3207;3207LD;False;False;False;51.84107344735901;4.364888161487069;WarmteAtlas:AquathermieRWZI;;;
312.0;0.0;rwzi Numansdorp;3474.0;3474.0;23.0;10.0;Waterschap Hollandse Delta;72.6066;72.6066;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;26501.0;20453.0;Cromstrijen;Hoeksewaard;210.0;420.0;84.0;168.0;Zuid-Holland;BU19630999;GM1963;3281;3281LT;BU19630999;GM1963;3281;3281LT;BU19630999;GM1963;3281;3281LT;False;False;False;51.72646018146393;4.4216700010400345;WarmteAtlas:AquathermieRWZI;;;
313.0;0.0;rwzi Barendrecht;13200.0;13200.0;0.0;0.0;Waterschap Hollandse Delta;275.88;275.88;Gegevens van watersector.nl;Waterschap Hollandse Delta;100696.0;77715.0;Barendrecht;Rotterdam-Den Haag;798.0;1596.0;319.0;639.0;Zuid-Holland;BU04893161;GM0489;2992;2992SC;BU04893161;GM0489;2992;2992SC;BU04893161;GM0489;2992;2992SC;False;False;False;51.83902311073724;4.518062369053605;WarmteAtlas:AquathermieRWZI;;;
314.0;0.0;rwzi Ridderkerk;28800.0;28800.0;0.0;0.0;Waterschap Hollandse Delta;601.92;601.92;Gegevens van watersector.nl;Waterschap Hollandse Delta;219701.0;169561.0;Ridderkerk;Rotterdam-Den Haag;1742.0;3483.0;697.0;1393.0;Zuid-Holland;BU05971000;GM0597;2984;2984BP;BU05971000;GM0597;2984;2984BP;BU05971000;GM0597;2984;2984BP;False;False;False;51.872156793761256;4.621974878952405;WarmteAtlas:AquathermieRWZI;;;
315.0;0.0;rwzi Middelharnis;4749.0;4749.0;23.0;10.0;Waterschap Hollandse Delta;99.2541;99.2541;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;36228.0;27960.0;Goeree-Overflakkee;Goeree-Overflakkee;287.0;574.0;115.0;230.0;Zuid-Holland;BU19240307;GM1924;3241;3241LP;BU19240307;GM1924;3241;3241LP;BU19240307;GM1924;3241;3241LP;False;False;False;51.768595400266705;4.179455320576946;WarmteAtlas:AquathermieRWZI;;;
316.0;0.0;rwzi Den Bommel;494.0;494.0;23.0;10.0;Waterschap Hollandse Delta;10.3246;10.3246;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;3768.0;2908.0;Goeree-Overflakkee;Goeree-Overflakkee;30.0;60.0;12.0;24.0;Zuid-Holland;BU19240502;GM1924;3258;3258LZ;BU19240502;GM1924;3258;3258LZ;BU19240502;GM1924;3258;3258LZ;False;False;False;51.72341195348908;4.265661443439987;WarmteAtlas:AquathermieRWZI;;;
317.0;0.0;rwzi Ooltgensplaat;571.0;571.0;23.0;10.0;Waterschap Hollandse Delta;11.9339;11.9339;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;4356.0;3362.0;Goeree-Overflakkee;Goeree-Overflakkee;34.0;69.0;14.0;28.0;Zuid-Holland;BU19240403;GM1924;3257;3257LW;BU19240403;GM1924;3257;3257LW;BU19240403;GM1924;3257;3257LW;False;False;False;51.67295251858125;4.356776430015537;WarmteAtlas:AquathermieRWZI;;;
318.0;0.0;rwzi Oude Tonge;1864.0;1864.0;23.0;10.0;Waterschap Hollandse Delta;38.9576;38.9576;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;14220.0;10974.0;Goeree-Overflakkee;Goeree-Overflakkee;113.0;226.0;45.0;90.0;Zuid-Holland;BU19240606;GM1924;3255;3255LN;BU19240606;GM1924;3255;3255LN;BU19240606;GM1924;3255;3255LN;False;False;False;51.68400022129738;4.180201322356104;WarmteAtlas:AquathermieRWZI;;;
319.0;0.0;rwzi Goedereede;2997.0;2997.0;23.0;10.0;Waterschap Hollandse Delta;62.6373;62.6373;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;22863.0;17645.0;Goeree-Overflakkee;Goeree-Overflakkee;181.0;362.0;72.0;145.0;Zuid-Holland;BU19240003;GM1924;3252;3252LV;BU19240003;GM1924;3252;3252LV;BU19240003;GM1924;3252;3252LV;False;False;False;51.825250705511166;3.994781384737786;WarmteAtlas:AquathermieRWZI;;;
320.0;0.0;rwzi Strijen;560.0;560.0;23.0;10.0;Waterschap Hollandse Delta;11.704;11.704;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;4272.0;3297.0;Strijen;Hoeksewaard;34.0;68.0;14.0;27.0;Zuid-Holland;BU19630700;GM1963;3291;3291TN;BU19630700;GM1963;3291;3291TN;BU19630700;GM1963;3291;3291TN;False;False;False;51.74545002862149;4.561466569914767;WarmteAtlas:AquathermieRWZI;;;
321.0;0.0;rwzi Dordrecht;72000.0;72000.0;0.0;0.0;Waterschap Hollandse Delta;1504.8;1504.8;Gegevens van watersector.nl;Waterschap Hollandse Delta;549252.0;423902.0;Dordrecht;Drechtsteden;4354.0;8708.0;1742.0;3483.0;Zuid-Holland;BU05050608;GM0505;3313;3313LP;BU05050608;GM0505;3313;3313LP;BU05050608;GM0505;3313;3313LP;False;False;False;51.816562493953036;4.737326831988819;WarmteAtlas:AquathermieRWZI;;;
322.0;0.0;rwzi Bruggehof (particulier);0.0;0.0;0.0;0.0;Waterschap Hollandse Delta;0.0;0.0;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;0.0;0.0;Dordrecht;Drechtsteden;0.0;0.0;0.0;0.0;Zuid-Holland;BU05059804;GM0505;3316;3316EG;BU05059804;GM0505;3316;3316EG;BU05059804;GM0505;3316;3316EG;False;False;False;51.72824416249967;4.628879315633426;WarmteAtlas:AquathermieRWZI;;;
323.0;0.0;rwzi Zwijndrecht;17108.0;17108.0;23.0;10.0;Waterschap Hollandse Delta;357.5572;357.5572;RWZI gegevens van waterschap. DWA debieten is gemiddelde van 2012 tot en met 2014;Waterschap Hollandse Delta;130508.0;100724.0;Zwijndrecht;Drechtsteden;1034.0;2069.0;414.0;828.0;Zuid-Holland;BU06420705;GM0642;3336;3336LM;BU06420705;GM0642;3336;3336LM;BU06420705;GM0642;3336;3336LM;False;False;False;51.812199846588435;4.58180741067246;WarmteAtlas:AquathermieRWZI;;;
324.0;0.0;rwzi Hoogvliet;27120.0;27120.0;0.0;0.0;Waterschap Hollandse Delta;566.808;566.808;Gegevens van watersector.nl;Waterschap Hollandse Delta;206885.0;159670.0;Rotterdam;Rotterdam-Den Haag;1640.0;3280.0;656.0;1312.0;Zuid-Holland;BU05992295;GM0599;3196;3196KJ;BU05992295;GM0599;3196;3196KJ;BU05992295;GM0599;3196;3196KJ;False;False;False;51.87430790359106;4.333758922766868;WarmteAtlas:AquathermieRWZI;;;
