buurtcode;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bedrijfswagens_gewicht_methode;bedrijfswagens_pc4_gelijk_verdeeld;bedrijfswagens_pc4_dekkingsklasse;bedrijfswagens_rdw_peildatum;bedrijfswagens_cbs_split_periode
BU06270101;33;3;9;33;1;3;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU06270102;33;3;9;33;1;3;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU06270103;66;5;11;66;1;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06270104;182;15;8;182;1;15;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06270105;229;19;229;383;19;31;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06270106;48;3;29;48;2;3;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU06270202;116;2;99;116;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06270203;42;0;38;42;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06270204;164;13;59;164;5;13;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06270205;152;12;152;427;12;34;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06270301;35;2;21;35;1;2;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU06270302;71;4;27;71;2;4;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU06270303;141;8;34;141;2;8;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU06270304;141;8;104;141;6;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06270401;70;4;34;70;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06270402;141;8;26;141;1;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06270403;71;4;14;71;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06270404;105;6;40;105;2;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06270405;102;6;94;102;5;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06270406;35;2;35;60;2;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06270407;35;2;35;559;2;32;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06270408;71;4;26;71;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320101;79;2;76;79;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320102;287;26;216;287;20;26;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU06320103;41;4;41;90;4;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320104;64;0;41;64;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU06320105;43;3;25;43;2;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320106;199;16;38;199;3;16;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320201;106;8;96;106;7;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320202;98;4;34;98;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320203;81;3;33;81;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320204;10;0;10;86;0;3;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU06320301;87;24;87;268;24;76;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320302;331;96;150;331;44;96;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320303;190;6;97;190;3;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320304;18;1;18;44;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320305;104;4;56;104;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320401;23;2;23;206;2;16;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320402;314;23;314;377;23;27;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU06320501;22;2;22;22;2;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06320503;114;4;114;236;4;8;bedrijfsvestigingen_totaal;False;4.0;2026-07-08;2023JJ00
BU06320701;208;10;8;208;0;10;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320703;104;5;104;356;5;17;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320801;119;11;6;119;1;11;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06320802;118;11;118;234;11;21;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06370001;177;11;177;208;11;13;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06370002;129;5;118;129;4;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06370003;183;25;128;183;17;25;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06370004;159;1;159;159;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06370101;121;0;118;121;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06370200;197;2;83;197;1;2;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU06370201;110;1;100;110;1;1;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU06370300;102;1;102;102;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06370301;187;9;157;187;7;9;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU06370400;45;0;36;45;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06370401;90;0;62;90;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06370501;456;45;452;456;43;45;bedrijfsvestigingen_hj;False;4.0;2026-07-08;2023JJ00
BU06370600;172;6;172;205;6;6;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU06370601;416;11;342;416;8;11;bedrijfsvestigingen_hj;False;5.0;2026-07-08;2023JJ00
BU06370800;200;12;166;200;10;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06370801;319;36;319;342;36;39;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06370802;79;6;79;125;6;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06370803;41;5;41;60;5;8;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU06370906;15;0;15;80;0;1;bedrijfsvestigingen_totaal;False;5.0;2026-07-08;2023JJ00
BU06370907;62;8;62;115;8;15;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU06380002;12;0;2;12;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06380003;12;0;4;12;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06380004;46;1;4;46;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06380005;23;1;6;23;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06380006;58;2;0;58;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06380101;46;1;46;56;1;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06380202;12;0;11;12;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06380303;12;0;12;58;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU06380404;0;0;0;0;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU06380909;71;6;71;431;6;47;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU16211111;0;0;0;50;0;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16211121;0;0;0;19;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16211211;0;0;0;31;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16211221;1;0;1;60;0;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16211231;0;0;0;29;0;2;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU16211311;1;0;1;22;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16211321;0;0;0;32;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16211331;0;0;0;17;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16211411;0;0;0;117;0;10;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU16211514;0;0;0;520;0;57;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16211522;2;0;2;189;0;21;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16211531;0;0;0;30;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16211543;1;0;1;111;0;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16211552;1;0;1;68;0;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16212111;5;0;5;24;0;1;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU16212121;20;0;20;41;0;1;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU16212131;0;0;0;20;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16212144;0;0;0;19;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16212211;0;0;0;9;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16212221;0;0;0;23;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16212231;0;0;0;18;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16212241;0;0;0;11;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16212254;1692;156;12;1692;1;156;oppervlakte;False;-99999.0;2026-07-08;2023JJ00
BU16212311;53;1;53;111;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16212531;0;0;0;12;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16212541;0;0;0;14;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16212611;0;0;0;19;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16212633;0;0;0;5;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16212644;795;44;14;795;1;44;oppervlakte;False;-99999.0;2026-07-08;2023JJ00
BU16213111;24;3;10;24;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16213121;71;9;12;71;1;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16213133;95;12;25;95;3;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16213141;48;6;19;48;2;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16213162;95;12;12;95;1;12;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16213211;48;6;8;48;1;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16213221;48;6;12;48;1;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16213231;95;12;15;95;2;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16213242;48;6;16;48;2;6;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16213251;48;6;9;48;1;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16213261;95;12;8;95;1;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16213312;48;6;48;501;6;62;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16213323;48;6;48;95;6;12;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU16213334;119;15;119;147;15;18;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16213344;238;29;194;238;24;29;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU16213353;47;6;47;155;6;19;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920101;65;2;24;65;1;2;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU18920102;26;1;2;26;0;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18920103;26;1;7;26;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920104;51;2;11;51;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920105;23;1;20;23;1;1;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU18920106;281;11;105;281;4;11;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU18920107;51;2;12;51;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920191;25;1;25;367;1;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920201;0;0;0;4;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920202;0;0;0;5;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920203;0;0;0;5;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920204;0;0;0;6;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU18920205;0;0;0;5;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920206;0;0;0;5;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920207;0;0;0;4;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18920208;0;0;0;2;0;0;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18920209;0;0;0;30;0;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920210;918;51;41;918;3;51;oppervlakte;False;-99999.0;2026-07-08;2023JJ00
BU18920211;0;0;0;16;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920291;0;0;0;112;0;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920292;0;0;0;222;0;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920293;0;0;0;149;0;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920301;73;4;15;73;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920302;25;1;6;25;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920303;49;3;17;49;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920304;97;6;20;97;1;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920305;195;11;5;195;0;11;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18920306;24;1;3;24;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920307;24;1;4;24;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920308;49;3;8;49;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920309;24;1;9;24;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920310;100;6;46;100;3;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920311;73;4;9;73;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920399;49;3;49;641;3;37;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920401;111;3;5;111;0;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18920402;172;10;28;172;2;10;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920403;49;2;26;49;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920404;61;2;27;61;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920405;20;1;7;20;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920406;20;1;19;20;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920407;60;4;12;60;1;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU18920408;119;9;18;119;1;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920409;79;6;19;79;1;6;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920410;12;0;9;12;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920411;20;1;20;46;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920412;6;0;6;22;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920413;40;3;13;40;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920414;97;4;46;97;2;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920415;61;2;29;61;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920416;32;1;32;42;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920491;169;10;169;525;10;29;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU18920492;60;4;60;276;4;20;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU18920493;97;5;97;119;5;5;bedrijfsvestigingen_hj;False;3.0;2026-07-08;2023JJ00
BU19010101;21;3;21;426;3;51;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010102;21;3;21;310;3;37;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010103;85;10;20;85;2;10;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010104;21;3;5;21;1;3;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19010105;64;8;10;64;1;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010106;21;3;8;21;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010201;42;5;40;42;5;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010202;64;8;13;64;2;8;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19010203;85;10;85;156;10;19;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010204;254;31;145;254;17;31;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010205;21;3;10;21;1;3;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19010206;64;8;9;64;1;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010207;233;28;6;233;1;28;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU19010209;42;5;9;42;1;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010210;42;5;12;42;2;5;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19010211;21;3;6;21;1;3;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19010212;42;5;14;42;2;5;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19010213;42;5;15;42;2;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010214;21;2;8;21;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010215;63;8;14;63;2;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010216;106;13;56;106;7;13;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010217;48;0;47;48;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010218;21;3;21;129;3;16;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010219;21;3;7;21;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010220;21;3;5;21;1;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010301;88;3;88;209;3;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010302;132;5;13;132;0;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010401;66;2;21;66;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010402;7;0;7;20;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010403;139;4;80;139;2;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010404;190;5;15;190;0;5;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010405;81;2;81;119;2;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010501;7;0;3;7;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010502;15;0;3;15;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19010503;7;0;4;7;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19010504;7;0;5;7;0;0;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19010505;29;1;13;29;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010506;15;0;6;15;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010507;29;1;7;29;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010508;7;0;7;7;0;0;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010509;37;1;37;63;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010510;22;1;22;69;1;2;bedrijfsvestigingen_totaal;False;3.0;2026-07-08;2023JJ00
BU19010511;7;0;7;111;0;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010512;7;0;7;25;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010513;44;1;44;64;1;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010514;22;1;22;49;1;1;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010515;37;1;37;96;1;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010601;99;11;99;111;11;13;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010602;66;8;24;66;3;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010603;17;2;17;64;2;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010604;33;4;15;33;2;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010701;98;7;84;98;6;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19010702;16;1;11;16;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19010703;65;4;65;84;4;6;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19310011;0;0;0;340;0;18;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU19310200;302;22;77;302;6;22;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310208;93;7;93;189;7;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310209;163;12;163;290;12;22;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU19310300;197;8;197;217;8;9;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310400;31;2;20;31;1;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310401;46;3;13;46;1;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19310402;62;4;18;62;1;4;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310403;310;19;310;317;19;19;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19310404;93;6;93;136;6;8;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19310409;15;1;15;128;1;8;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310500;46;3;46;52;3;3;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310501;13;1;13;126;1;7;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310502;217;13;49;217;3;13;bedrijfsvestigingen_totaal;False;2.0;2026-07-08;2023JJ00
BU19310503;36;2;36;58;2;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19310504;46;3;38;46;2;3;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19310600;87;2;87;87;2;2;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310700;44;2;44;122;2;5;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310701;161;6;83;161;3;6;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19310800;9;1;9;11;1;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310801;113;11;19;113;2;11;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19310802;43;4;13;43;1;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19310803;43;4;8;43;1;4;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19310804;20;2;5;20;0;2;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19310805;9;1;2;9;0;1;bedrijfsvestigingen_hj;False;2.0;2026-07-08;2023JJ00
BU19310806;9;1;3;9;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310807;9;1;3;9;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310808;69;7;69;75;7;7;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19310809;9;1;9;197;1;19;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19310810;9;1;3;9;0;1;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19311000;121;17;35;121;5;17;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
BU19311001;182;26;52;182;8;26;bedrijfsvestigingen_totaal;False;1.0;2026-07-08;2023JJ00
BU19311002;20;3;20;98;3;14;bedrijfsvestigingen_hj;False;1.0;2026-07-08;2023JJ00
