gemeentecode;gemeentenaam;latitude;longitude;pv_potentie_dak_tj;pv_potentie_veld_lbg4_tj;pv_potentie_veld_lbg10_tj;pv_potentie_veld_lbg100_tj;pv_potentie_water_tj;pv_potentie_totaal_tj;pv_potentie_totaal_gwh;pv_kans2030;wind_potentie_land_aantal;wind_potentie_land_tj;wind_potentie_water_aantal;wind_potentie_water_tj;wind_potentie_totaal_tj;wind_potentie_totaal_gwh;wind_vermogen_per_turbine_kw;province;provinciecode;res_regio;res_regiocode;elec_verbruik_a_kwh;elec_verbruik_bf_kwh;elec_verbruik_gi_kwh;elec_verbruik_hj_kwh;elec_verbruik_kl_kwh;elec_verbruik_mn_kwh;elec_verbruik_oq_kwh;elec_verbruik_ru_kwh;gas_verbruik_a_m3;gas_verbruik_bf_m3;gas_verbruik_gi_m3;gas_verbruik_hj_m3;gas_verbruik_kl_m3;gas_verbruik_mn_m3;gas_verbruik_oq_m3;gas_verbruik_ru_m3;elec_verbruik_totaal_kwh;gas_verbruik_totaal_m3;elec_eenheid;gas_eenheid;energie_bron;energie_bron_url;elec_bijgeschat_kwh;gas_bijgeschat_m3;bijschatting_niveaus;elec_bijgeschat_aandeel;gas_bijgeschat_aandeel;pv_potentie_bron;pv_potentie_bron_url;wind_potentie_bron;wind_potentie_bron_url;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bestelauto_cbs2023;vrachtauto_cbs2023;bestelauto_afwijking_pct;vrachtauto_afwijking_pct
GM0762;Deurne;51.436220508767065;5.826976268304867;1949.4;1000.24;2500.61;25006.05;0.0;2949.64;819.41;Kansrijk;52.0;2778.05;0.0;0.0;2778.05;771.68;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;19499000.0;27307114.473252732;18704000.0;4494000.0;3686043.956043956;3243000.0;8185000.0;2034000.0;7073000.0;2446118.330076402;1756084.574468085;141024.46877012233;148595.91836734692;148000.0;985074.2070616398;472039.89242492156;87152158.42929669;13169937.391168518;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1001158.4292966878;100937.39116851786;res+thema;0.0115;0.0077;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3313;262;1386;5256;111;409;2845;218;16.449912126537786;20.18348623853211
GM0765;Pekela;53.0705876138256;6.972945202789623;502.14;600.16;1500.39;15003.91;0.0;1102.3;306.22;Kansrijk;34.0;2172.84;0.0;0.0;2172.84;603.57;5600.0;Groningen;PV20;Groningen;ES01;1584000.0;19040670.73947815;4086018.1968569066;1616000.0;210010.3448275862;154000.0;2243012.0331950206;566858.8235294118;106019.58041958042;11141371.193385962;294018.1968569065;23774.647887323943;26010.344827586207;25000.0;327000.0;120000.0;29500570.13788707;12063193.963377358;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;8964570.137887074;4193.963377359975;res+thema;0.3039;0.0003;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;901;58;691;1112;45;71;669;43;34.67862481315396;34.883720930232556
GM0766;Dongen;51.635884400766464;4.955449437644937;862.76;264.27;660.69;6606.87;0.0;1127.03;313.09;Kansrijk;7.0;373.97;0.0;0.0;373.97;103.88;5600.0;Noord-Brabant;PV30;HartvanBrabant;ES25;9931000.0;126644452.20673034;9847100.044267375;2749000.0;1792849.4623655914;1131000.0;6640098.393574297;2268000.0;14486000.0;34209349.86202608;795050.0221336875;53000.0;115000.0;96051.96535642905;1616593.3014354068;473000.0;161003500.10693762;51844045.1509516;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2225500.1069375984;1054045.1509516062;res+thema;0.0138;0.0203;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1026;56;656;1669;36;135;1360;116;-24.558823529411764;-51.724137931034484
GM0770;Eersel;51.39649043796632;5.314617646419106;1015.19;715.39;1788.48;17884.84;0.0;1730.58;480.76;Kansrijk;27.0;1415.74;0.0;0.0;1415.74;393.26;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;7904000.0;17941504.2849794;11221000.0;2358000.0;1377031.2764158917;1188000.0;6279000.0;1242000.0;306000.0;1040426.8321803588;983051.5957446808;336665.76657042565;113000.0;154000.0;892057.4506283662;386023.307933662;49510535.561395295;4211224.953057494;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;815535.5613952923;52224.95305749357;res+thema;0.0165;0.0124;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1837;115;860;2871;52;176;1664;100;10.396634615384615;15.0
GM0772;Eindhoven;51.45016177449505;5.458535287298491;5012.58;92.72;231.8;2317.96;0.0;5105.3;1418.25;Kansrijk;7.0;347.26;0.0;0.0;347.26;96.46;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;4202000.0;382233739.4639811;161840000.0;154899000.0;39786270.49873204;61410000.0;141687000.0;17427000.0;221000.0;33665832.715873465;11387612.765957447;3049458.4674822926;2890000.0;3178000.0;16976627.76780371;5143330.793366203;963485009.9627132;76511862.51048312;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;4449009.962713111;252862.5104831212;res+thema;0.0046;0.0033;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;8882;2016;6705;10523;1040;2922;8861;1453;0.23699356731745852;38.74741913282863
GM0777;Etten-Leur;51.578315090794334;4.644966139366479;1451.44;497.17;1242.94;12429.36;0.0;1948.61;541.32;Kansrijk;23.0;1306.37;0.0;0.0;1306.37;362.88;5600.0;Noord-Brabant;PV30;West-Brabant;ES28;12065000.0;158413389.42307693;27976111.111111112;20902051.317614425;3273345.132743363;8179000.0;12642120.038722169;2280000.0;21393000.0;29366765.91564177;1507000.0;290000.0;225000.0;680000.0;958000.0;197000.0;245731017.02326798;54616765.91564177;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2004017.0232679897;46765.915641767155;res+thema;0.0082;0.0009;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2276;275;1560;2976;247;301;2099;212;8.432586946164841;29.71698113207547
GM0779;Geertruidenberg;51.697143602353165;4.881583300594895;766.22;225.19;562.98;5629.82;0.0;991.41;275.41;Kansrijk;10.0;580.61;0.0;0.0;580.61;161.28;5600.0;Noord-Brabant;PV30;West-Brabant;ES28;1652000.0;67824352.88461538;13506058.922558922;8547030.513176145;1614699.1150442478;2835000.0;7747041.949015811;1347000.0;35000.0;19981597.070522644;3549444.4444444445;127000.0;182000.0;167000.0;1406759.3984962404;176000.0;105073183.3844105;25624800.913463328;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1247183.3844105108;24123800.913463328;res+thema;0.0119;0.9414;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1355;76;780;1890;42;107;1239;70;9.362389023405973;8.571428571428571
GM0784;Gilze en Rijen;51.55958577522844;4.9185749919471276;1071.24;490.17;1225.43;12254.27;0.0;1561.41;433.76;Kansrijk;1.0;26.71;0.0;0.0;26.71;7.42;5600.0;Noord-Brabant;PV30;HartvanBrabant;ES25;6312000.0;41014662.75055429;18458111.553784862;8405000.0;1354731.182795699;3534000.0;16165111.445783133;2636000.0;382000.0;2514745.229841381;1465055.7768924301;303000.0;138000.0;171051.6322451699;1617406.6985645932;139000.0;97879616.932918;6730259.337543573;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2027616.9329179837;1185259.3375435742;res+thema;0.0207;0.1761;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1698;120;154;3287;10;233;1499;105;13.275517011340893;14.285714285714286
GM0785;Goirle;51.51227457364946;5.03306999634438;719.26;345.39;863.48;8634.77;0.0;1064.65;295.76;Kansrijk;27.0;1415.74;0.0;0.0;1415.74;393.26;5600.0;Noord-Brabant;PV30;HartvanBrabant;ES25;2516000.0;8114480.4345432315;10104090.305444887;2216000.0;1656000.0;1228000.0;4788104.417670683;2441000.0;169000.0;331070.70685724274;644045.1527224436;60000.0;89000.0;52054.29713524317;689000.0;507000.0;33063675.1576588;2541170.1567149293;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;86675.15765880105;69170.15671492944;res+thema;0.0026;0.0272;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1190;82;264;2093;14;152;1125;86;5.777777777777778;-4.651162790697675
GM0794;Helmond;51.47615122678813;5.656969796972463;2435.88;179.93;449.83;4498.33;0.0;2615.81;726.67;Kansrijk;9.0;454.1;0.0;0.0;454.1;126.14;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;2891000.0;252217681.3907096;61663000.0;30257000.0;7319089.602704987;12763000.0;28458000.0;8958000.0;6606880.000000001;32997637.21858079;4264227.659574468;492096.58725048293;508000.0;947000.0;3522210.053859964;1391103.9892424922;404526770.99341464;50729155.508508205;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;2665770.9934145915;6760155.508508201;res+thema;0.0066;0.1333;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4517;214;3264;5733;148;279;4303;206;4.973274459679294;3.883495145631068
GM0796;'s-Hertogenbosch;51.71680933596879;5.351926128357158;3565.31;732.42;1831.05;18310.51;0.0;4297.73;1193.91;Kansrijk;42.0;2217.1;0.0;0.0;2217.1;615.86;5600.0;Noord-Brabant;PV30;Noordoost-Brabant;ES27;6370000.0;141065675.82070708;104065000.0;13599000.0;31855000.0;22453336.9913123;90920000.0;20538300.54347826;422051.08556832693;11724289.772727273;6648274.061990213;1290360.3275705187;2062744.8789571696;2833000.0;7348916.250890948;3571000.0;430866313.35549766;35900636.37770446;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;17224313.355497632;964636.3777044478;res+thema;0.04;0.0269;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;9374;806;5734;12662;411;1178;8673;687;8.082555055920674;17.321688500727802
GM0797;Heusden;51.696761986046866;5.160190812516135;1420.36;610.3;1525.75;15257.47;0.0;2030.66;564.12;Kansrijk;46.0;2457.5;0.0;0.0;2457.5;682.64;5600.0;Noord-Brabant;PV30;HartvanBrabant;ES25;8660000.0;49700602.81005818;17472198.317839753;4941000.0;2315000.0;2504791.7525773197;9724207.8313253;2638000.0;25659000.0;14329770.022880506;1208099.158919876;121000.0;192000.0;133103.26449033976;985000.0;307000.0;97955800.71180055;42934972.446290724;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1062800.7118005434;189972.44629072107;res+thema;0.0108;0.0044;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3005;188;2603;3636;168;221;2889;169;4.015230183454483;11.242603550295858
GM0798;Hilvarenbeek;51.47952463939807;5.145456045913167;976.69;827.16;2067.91;20679.05;0.0;1803.85;501.11;Kansrijk;58.0;3098.59;0.0;0.0;3098.59;860.72;5600.0;Noord-Brabant;PV30;HartvanBrabant;ES25;10683000.0;7047064.032451621;10515076.139884904;1436000.0;1446419.3548387098;657000.0;3420078.313253012;10205000.0;506000.0;251326.29307366873;1020038.0699424524;120273.68421052632;127000.0;72034.31045969354;254000.0;159000.0;45409637.84042825;2509672.357686341;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;1564637.8404282483;64672.35768634098;res+thema;0.0345;0.0258;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1643;123;440;2909;39;214;1423;106;15.460295151089248;16.037735849056602
GM0809;Loon op Zand;51.6405695173287;5.047540053276426;744.43;269.23;673.08;6730.83;0.0;1013.66;281.59;Kansrijk;32.0;1682.86;0.0;0.0;1682.86;467.46;5600.0;Noord-Brabant;PV30;HartvanBrabant;ES25;2261000.0;7785204.149914728;14303120.40725985;2756000.0;935000.0;1011468.4536082475;6922082.329317269;19220000.0;158000.0;412629.01719492325;1161060.203629925;19000.0;103000.0;82047.63491005996;400000.0;950000.0;55193875.340100095;3285736.855734908;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;482875.3401000938;81736.85573490792;res+thema;0.0087;0.0249;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1417;65;544;2722;20;118;1363;64;3.961848862802641;1.5625
GM0820;Nuenen, Gerwen en Nederwetten;51.47860189029447;5.549464132518255;784.0;235.26;588.15;5881.47;0.0;1019.26;283.15;Kansrijk;12.0;641.09;0.0;0.0;641.09;178.08;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;2186000.0;21016791.492371984;10472000.0;1538000.0;1104045.6466610313;2389000.0;3743000.0;1526000.0;182000.0;1794472.3159546827;689063.8297872341;52026.400515132;127000.0;175000.0;362076.60083782166;329415.5432196669;43974837.13903301;3711054.6903145374;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;609837.1390330154;91054.69031453737;res+thema;0.0139;0.0245;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;813;25;703;1227;21;47;1151;45;-29.36576889661164;-44.44444444444444
GM0823;Oirschot;51.49261398983104;5.289780417447078;1081.53;781.78;1954.44;19544.45;0.0;1863.31;517.63;Kansrijk;49.0;2591.06;0.0;0.0;2591.06;719.74;5600.0;Noord-Brabant;PV30;MetropoolregioEindhoven;ES26;9673000.0;16585146.690799002;10551000.0;7428000.0;1230027.8951817413;1100000.0;13101000.0;1228000.0;6456000.0;1110296.9704015944;431056.91489361704;225936.5717757514;111000.0;443000.0;1278946.1683534484;237027.79022859703;60896174.585980736;10293264.415653007;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;610174.5859807435;706264.415653008;res+thema;0.01;0.0686;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1707;123;651;2812;46;205;1576;113;8.312182741116752;8.849557522123893
GM0824;Oisterwijk;51.56246602904237;5.204481261633619;999.34;501.79;1254.49;12544.86;0.0;1501.13;417.01;Kansrijk;30.0;1576.01;0.0;0.0;1576.01;437.78;5600.0;Noord-Brabant;PV30;HartvanBrabant;ES25;9608000.0;16572169.10374339;20481169.101372287;3212000.0;5034000.0;3460828.0412371135;8961174.69879518;2702000.0;2680000.0;871373.4309784973;1716084.5506861443;119000.0;303000.0;270101.2658227848;1367000.0;355000.0;70031340.94514798;7681559.247487427;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;932340.9451479727;98559.24748742633;res+thema;0.0133;0.0128;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2046;83;695;3451;29;156;2000;96;2.3;-13.541666666666666
