gemeentecode;gemeentenaam;latitude;longitude;pv_potentie_dak_tj;pv_potentie_veld_lbg4_tj;pv_potentie_veld_lbg10_tj;pv_potentie_veld_lbg100_tj;pv_potentie_water_tj;pv_potentie_totaal_tj;pv_potentie_totaal_gwh;pv_kans2030;wind_potentie_land_aantal;wind_potentie_land_tj;wind_potentie_water_aantal;wind_potentie_water_tj;wind_potentie_totaal_tj;wind_potentie_totaal_gwh;wind_vermogen_per_turbine_kw;province;provinciecode;res_regio;res_regiocode;elec_verbruik_a_kwh;elec_verbruik_bf_kwh;elec_verbruik_gi_kwh;elec_verbruik_hj_kwh;elec_verbruik_kl_kwh;elec_verbruik_mn_kwh;elec_verbruik_oq_kwh;elec_verbruik_ru_kwh;gas_verbruik_a_m3;gas_verbruik_bf_m3;gas_verbruik_gi_m3;gas_verbruik_hj_m3;gas_verbruik_kl_m3;gas_verbruik_mn_m3;gas_verbruik_oq_m3;gas_verbruik_ru_m3;elec_verbruik_totaal_kwh;gas_verbruik_totaal_m3;elec_eenheid;gas_eenheid;energie_bron;energie_bron_url;elec_bijgeschat_kwh;gas_bijgeschat_m3;bijschatting_niveaus;elec_bijgeschat_aandeel;gas_bijgeschat_aandeel;pv_potentie_bron;pv_potentie_bron_url;wind_potentie_bron;wind_potentie_bron_url;bestelautos_totaal;vrachtautos_totaal;bestelautos_ondergrens;bestelautos_bovengrens;vrachtautos_ondergrens;vrachtautos_bovengrens;bestelauto_cbs2023;vrachtauto_cbs2023;bestelauto_afwijking_pct;vrachtauto_afwijking_pct
GM0118;Hoogeveen;52.72309408576062;6.51359302128879;1992.22;1189.92;2974.81;29748.1;0.0;3182.14;884.0;Kansrijk;41.0;2620.2;0.0;0.0;2620.2;727.83;5600.0;Drenthe;PV22;Drenthe;ES03;6376000.0;130098425.32850774;32878127.737226278;16726000.0;4078221.9419924337;2895086.776859504;18581000.0;3683268.9912826903;729000.0;38801579.03630302;2947000.0;742100.5025125628;491000.0;311772.7272727273;4231188.405797102;802596.3855421687;215316130.77586862;49056237.05742758;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;26760130.775868636;4681237.057427585;res+thema;0.1243;0.0954;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4060;195;3165;4988;152;235;3939;199;3.0718456461030716;-2.0100502512562812
GM0119;Meppel;52.71593087650609;6.193840262998229;1029.74;578.68;1446.71;14467.11;0.0;1608.42;446.82;Kansrijk;25.0;1565.73;0.0;0.0;1565.73;434.93;5600.0;Drenthe;PV22;Drenthe;ES03;2502000.0;121403529.5128876;19084071.16788321;28832000.0;3147141.235813367;2773083.103764922;13043000.0;2113000.0;124000.0;20487557.421170138;1833000.0;288085.42713567836;526000.0;293015.1515151515;2461152.1739130435;537000.0;192897825.02034912;26549810.173734013;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;21271825.020349097;1944810.1737340111;res+thema;0.1103;0.0733;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3880;291;848;4931;42;363;1736;101;123.50230414746544;188.11881188118812
GM0141;Almelo;52.34789061215553;6.658195539511305;2339.82;460.53;1151.32;11513.17;0.0;2800.35;777.94;Kansrijk;8.0;427.39;0.0;0.0;427.39;118.72;5600.0;Overijssel;PV23;Twente;ES04;4990000.0;375856087.44855964;43731116.30286494;27291113.939393938;5138096.470588235;4890101.707498144;32283000.0;6349000.0;372187.2561768531;77077782.47029683;4866647.680763984;566113.9393939395;596000.0;680101.707498144;6021211.409395973;1157000.0;500528515.8689048;91337044.46352574;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;445515.8689049281;80567044.46352574;res+thema;0.0009;0.8821;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;5886;216;1774;8251;83;306;3690;192;59.51219512195122;12.5
GM0147;Borne;52.3123306654016;6.743564303900165;624.46;207.87;519.68;5196.82;0.0;832.33;231.22;Kansrijk;5.0;267.12;0.0;0.0;267.12;74.2;5600.0;Overijssel;PV23;Twente;ES04;1371000.0;12241480.28857078;8628033.083219646;1217027.878787879;1312038.431372549;679039.7178916109;6031000.0;1288009.0909090908;97083.22496749024;729335.7279693487;737492.1555252387;35700.14769544181;130000.0;87039.71789161098;728000.0;390762.9796839729;32767628.490751553;2935413.9537331033;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;5421628.490751554;324413.95373310335;res+thema;0.1655;0.1105;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1422;92;950;1890;54;131;1287;80;10.48951048951049;15.0
GM0148;Dalfsen;52.5147278270605;6.276669306714978;1704.55;1962.99;4907.48;49074.83;0.0;3667.54;1018.84;Kansrijk;70.0;4441.55;0.0;0.0;4441.55;1233.76;5600.0;Overijssel;PV23;West-Overijssel;ES05;15558729.053318825;52622793.52941176;12767000.0;4043044.280442804;767059.0858416945;1254049.599389546;4619987.8760664575;1645209.8950524738;1482800.8705114254;3790753.5603715167;1671053.8691748609;83752.76752767527;207118.17168338908;209000.0;582047.1486304445;376471.0743801653;93277873.31952359;8402997.462279476;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;19837873.319523565;280997.46227947774;res+thema;0.2127;0.0334;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3241;294;2157;4297;201;381;2603;228;24.51018056089128;28.94736842105263
GM0150;Deventer;52.268235994266036;6.2358095579831865;2551.94;1192.95;2982.38;29823.75;0.0;3744.89;1040.33;Kansrijk;46.0;2457.5;0.0;0.0;2457.5;682.64;5600.0;Overijssel;PV23;West-Overijssel;ES05;8738969.53210011;171118910.5882353;51476000.0;36514467.55467555;3900170.568561873;14608221.289584128;45272373.14773238;11556077.96101949;816073.9934711643;15244296.470588235;3679185.121846943;806387.4538745388;1069341.1371237459;1317965.8344283837;5411215.536596318;2180000.0;343185190.6419088;30524465.547929328;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;79605190.64190881;301465.5479293289;res+thema;0.232;0.0099;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3956;185;2770;5144;119;245;3616;164;9.402654867256636;12.804878048780488
GM0153;Enschede;52.220806981976004;6.877788101246615;3868.43;793.63;1984.08;19840.76;0.0;4662.06;1295.12;Kansrijk;21.0;1121.9;0.0;0.0;1121.9;311.64;5600.0;Overijssel;PV23;Twente;ES04;3753000.0;150280972.2222222;95220245.22510232;34438312.72727273;16834205.49019608;11788256.8671121;88728000.0;20388000.0;455576.0728218466;11982083.333333332;7103782.0600272855;696312.7272727273;1327000.0;1350256.867112101;12683000.0;2368237.020316027;421430992.5319055;37966248.08088332;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;673992.5319054482;914248.0808833204;res+thema;0.0016;0.0241;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;5947;558;4026;7874;375;739;5748;487;3.4620737647877524;14.57905544147844
GM0158;Haaksbergen;52.1555034132664;6.755864510767518;1209.8;972.77;2431.91;24319.14;0.0;2182.57;606.32;Kansrijk;46.0;2641.77;0.0;0.0;2641.77;733.83;5600.0;Overijssel;PV23;Twente;ES04;6957000.0;62420801.146384485;12221036.493860846;2223030.3030303027;948039.2156862745;952037.8619153674;5648000.0;1471000.0;896742.5227568271;2141606.4814814813;1181326.3983628922;90021.89966895849;112000.0;111037.86191536748;809000.0;455000.0;92840945.02087726;5796735.164185527;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;253945.02087727055;339735.1641855267;res+thema;0.0027;0.0586;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1840;79;668;3011;24;126;1617;76;13.790970933828076;3.9473684210526314
GM0160;Hardenberg;52.58564096479003;6.574135626458901;3127.92;3752.86;9382.14;93821.4;0.0;6880.78;1911.48;Kansrijk;115.0;7349.33;0.0;0.0;7349.33;2041.48;5600.0;Overijssel;PV23;West-Overijssel;ES05;26407001.08813928;114529688.2352941;44424000.0;8492082.410824109;3622090.3010033444;17241671.44821013;21527462.505612932;8938466.266866567;1863711.6430903156;3244270.588235294;3405115.8614792647;252734.31734317343;405180.60200668895;1802000.0;3104090.255949708;4124000.0;245182462.25595048;18201103.268104445;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;61792462.25595048;329103.26810444484;res+thema;0.252;0.0181;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;5302;377;3636;7057;234;530;4767;325;11.222991399202852;16.0
GM0163;Hellendoorn;52.38636752122961;6.450860082383496;1513.96;1104.99;2762.47;27624.73;0.0;2618.95;727.54;Kansrijk;75.0;4325.53;0.0;0.0;4325.53;1201.54;5600.0;Overijssel;PV23;Twente;ES04;8504000.0;100390341.72789012;19033052.86493861;4150038.787878788;916052.5490196078;1288050.4825538234;10117000.0;4571000.0;874416.1248374513;10287294.806300553;1974930.763983629;96038.78787878787;250069.69696969696;175050.4825538233;1604000.0;465000.0;148969536.41228092;15726800.66252394;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;7828536.4122809535;474800.6625239418;res+thema;0.0526;0.0302;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2300;103;557;4060;14;189;2112;96;8.901515151515152;7.291666666666667
GM0164;Hengelo;52.25490615214483;6.778194158497349;2181.92;303.65;759.13;7591.28;0.0;2485.57;690.49;Kansrijk;6.0;293.83;0.0;0.0;293.83;81.62;5600.0;Overijssel;PV23;Twente;ES04;2025000.0;103378434.1563786;51641137.789904505;34089172.121212125;14592125.490196079;6754155.530809206;29687000.0;6349000.0;208472.04161248374;65407679.53481172;4861503.410641201;1048172.1212121212;995000.0;1216155.5308092055;6727788.590604027;1180000.0;248516025.0885005;81644771.22969076;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;378025.0885005082;70051771.22969076;res+thema;0.0015;0.858;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4480;268;2980;5964;177;357;4206;259;6.514503090822634;3.474903474903475
GM0166;Kampen;52.55556995389814;5.9313754239868395;1609.41;1675.07;4187.67;41876.69;0.0;3284.48;912.43;Kansrijk;94.0;6007.28;22.0;1871.65;7878.93;2188.59;5600.0;Overijssel;PV23;West-Overijssel;ES05;25025463.54733406;100846637.64705881;25687000.0;20282091.02091021;1216107.0234113713;2518082.792827165;18394036.820835203;4134227.8860569717;38579159.95647443;14738304.643962849;2060095.7674219753;982214.0221402214;267214.04682274244;257000.0;2042079.0300853166;686628.0991735538;198103646.73843375;59612695.56608109;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;42179646.7384338;445695.5660810864;res+thema;0.2129;0.0075;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;3885;268;2219;5552;165;365;3197;199;21.520175164216454;34.67336683417086
GM0168;Losser;52.302809600301174;7.002747889279806;913.44;993.51;2483.79;24837.87;0.0;1906.95;529.75;Kansrijk;27.0;1442.45;0.0;0.0;1442.45;400.68;5600.0;Overijssel;PV23;Twente;ES04;5444000.0;24644456.055261612;9902035.811732605;1265027.878787879;972030.5882352941;514028.9532293987;6205000.0;712000.0;545353.7061118336;3039547.5202213707;1308759.5497953615;33700.14769544181;220000.0;76028.95322939867;1106000.0;251000.0;49658579.287246786;6580389.877053406;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;195579.28724678815;272389.8770534063;res+thema;0.0039;0.0414;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1193;62;870;1521;47;77;1132;59;5.3886925795053005;5.084745762711864
GM0171;Noordoostpolder;52.7126741058032;5.768124536758336;2890.93;6623.66;16559.16;165591.58;0.0;9514.59;2643.15;Kansrijk;381.0;26848.08;287.0;24416.58;51264.66;14240.19;5600.0;Flevoland;PV24;Flevoland;ES06;99117000.0;50768049.763033174;28745582.48472505;22362069.45765937;5601650.217706822;10010027.108433735;17671992.900608517;2906092.523364486;103863000.0;3380764.4521138915;3347103.869653768;293069.457659372;236000.0;573000.0;2704090.2636916833;700092.5233644859;237182464.45553115;115097120.5664832;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;939464.45553116;103956120.5664832;res+thema;0.004;0.9032;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;4305;150;1108;7506;40;263;3781;135;13.858767521819624;11.11111111111111
GM0173;Oldenzaal;52.30772581301702;6.9110432389975065;965.48;73.78;184.45;1844.46;0.0;1039.26;288.71;Kansrijk;0.0;0.0;0.0;0.0;0.0;0.0;5600.0;Overijssel;PV23;Twente;ES04;494000.0;70728214.87360376;15866050.47748977;14271059.393939395;3900067.4509803923;1837056.4216778027;7667000.0;2912000.0;22041.612483745124;8007341.741166454;1620946.7939972715;668059.3939393939;504193.9393939394;274056.4216778025;1630000.0;965000.0;117675448.61769111;13691639.902658606;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;239448.6176911192;405639.9026586063;res+thema;0.002;0.0296;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2069;111;1804;2329;99;124;1816;99;13.931718061674008;12.121212121212121
GM0175;Ommen;52.51612993200392;6.434761887583361;1126.57;1579.85;3949.62;39496.23;0.0;2706.42;751.84;Kansrijk;111.0;6415.72;0.0;0.0;6415.72;1782.15;5600.0;Overijssel;PV23;West-Overijssel;ES05;10092895.538628945;40603384.7467567;15745000.0;5024708.757087571;536037.9041248607;591032.8119038534;6483334.081724293;1856250.3748125937;984682.2633297062;3605588.854489164;1640038.4779820435;192891.66913566945;208075.8082497213;95000.0;1000034.1266277503;453900.826446281;80932644.21503879;8180212.026260335;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;39508644.21503882;188212.026260336;res+thema;0.4882;0.023;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;1556;73;540;2573;26;118;1415;65;9.964664310954063;12.307692307692308
GM0177;Raalte;52.38782664377693;6.279049543954744;1962.39;1971.9;4929.76;49297.56;0.0;3934.29;1092.95;Kansrijk;64.0;3686.86;0.0;0.0;3686.86;1024.13;5600.0;Overijssel;PV23;West-Overijssel;ES05;17072976.0609358;66661258.23529412;22189000.0;12937050.430504305;1328078.037904125;2745059.900801221;7716040.862146385;3845262.3688155925;1710343.8520130576;6843323.219814242;1830062.4198375375;96312.30640773561;279156.07580824976;199000.0;1398063.3138751683;1130000.0;134494725.89640155;13486261.18775599;kWh;m3;Regionale Klimaatmonitor (Open Data Service) — sectoraal elektriciteit-/aardgasverbruik per gemeente;https://klimaatmonitor.databank.nl/content/handleiding-open-data-service;21921725.896401543;134261.1877559903;res+thema;0.163;0.01;RVO / Kadaster / NP RES — Dataset zon op gebouw (technische potentie zon-op-dak en zon-op-veld), niet publiek downloadbaar, per RES-regio/gemeente op aanvraag;https://www.regionale-energiestrategie.nl/werkwijze/data+monitoring/data+overzicht/2661076.aspx;Over Morgen / Nationale Energie Atlas — Potentie windenergie op land;https://data.overheid.nl/dataset/6064-ruimtelijke-belemmeringen-en-potentie-voor-windenergie-op-land;2899;199;1330;4467;81;315;2536;186;14.313880126182966;6.989247311827957
