Woningtype;Bouwperiode;Eigendomstype;Schillabel;Population;slope_space_heating;constant_space_heating;slope_residents;constant_residents
2;8;1;G;1;2.480804516;628.6645946;0.015513905;0.27468964
2;8;2;A;1;1.607361916;642.1219904;0.004015906;1.544608699
2;8;2;B;1;1.607361916;642.1219904;0.004015906;1.544608699
2;8;2;C;1;1.607361916;642.1219904;0.004015906;1.544608699
2;8;2;D;1;1.607361916;642.1219904;0.004015906;1.544608699
2;8;2;E;1;1.607361916;642.1219904;0.004015906;1.544608699
2;8;2;F;1;1.607361916;642.1219904;0.004015906;1.544608699
2;8;2;G;1;1.607361916;642.1219904;0.004015906;1.544608699
2;9;0;A;1;4.391322821;182.9905566;0.014080609;1.078227136
2;9;0;B;1;4.391322821;182.9905566;0.014080609;1.078227136
2;9;0;C;1;4.391322821;182.9905566;0.014080609;1.078227136
2;9;0;D;1;4.391322821;182.9905566;0.014080609;1.078227136
2;9;0;E;1;4.391322821;182.9905566;0.014080609;1.078227136
2;9;0;F;1;4.391322821;182.9905566;0.014080609;1.078227136
2;9;0;G;1;4.391322821;182.9905566;0.014080609;1.078227136
2;9;1;A;1;3.695219254;299.8571813;0.013989039;0.523032984
2;9;1;B;1;3.695219254;299.8571813;0.013989039;0.523032984
2;9;1;C;1;3.695219254;299.8571813;0.013989039;0.523032984
2;9;1;D;1;3.695219254;299.8571813;0.013989039;0.523032984
2;9;1;E;1;3.695219254;299.8571813;0.013989039;0.523032984
2;9;1;F;1;3.695219254;299.8571813;0.013989039;0.523032984
2;9;1;G;1;3.695219254;299.8571813;0.013989039;0.523032984
2;9;2;A;1;0;772.9361;0.009009305;1.166403702
2;9;2;B;1;0;772.9361;0.009009305;1.166403702
2;9;2;C;1;0;772.9361;0.009009305;1.166403702
2;9;2;D;1;0;772.9361;0.009009305;1.166403702
2;9;2;E;1;0;772.9361;0.009009305;1.166403702
2;9;2;F;1;0;772.9361;0.009009305;1.166403702
2;9;2;G;1;0;772.9361;0.009009305;1.166403702
2;10;0;A;1;4.513134708;215.2060966;0.01424056;1.062776214
2;10;0;B;1;4.513134708;215.2060966;0.01424056;1.062776214
2;10;0;C;1;4.513134708;215.2060966;0.01424056;1.062776214
2;10;0;D;1;4.513134708;215.2060966;0.01424056;1.062776214
2;10;0;E;1;4.513134708;215.2060966;0.01424056;1.062776214
2;10;0;F;1;4.513134708;215.2060966;0.01424056;1.062776214
2;10;0;G;1;4.513134708;215.2060966;0.01424056;1.062776214
2;10;1;A;1;5.330773434;31.2735361;0.018837305;0.11970916
2;10;1;B;1;5.330773434;31.2735361;0.018837305;0.11970916
2;10;1;C;1;5.330773434;31.2735361;0.018837305;0.11970916
2;10;1;D;1;5.330773434;31.2735361;0.018837305;0.11970916
2;10;1;E;1;5.330773434;31.2735361;0.018837305;0.11970916
2;10;1;F;1;5.330773434;31.2735361;0.018837305;0.11970916
2;10;1;G;1;5.330773434;31.2735361;0.018837305;0.11970916
2;10;2;A;1;2.085040291;389.9939573;0.01551672;0.501615297
2;10;2;B;1;2.085040291;389.9939573;0.01551672;0.501615297
2;10;2;C;1;2.085040291;389.9939573;0.01551672;0.501615297
2;10;2;D;1;2.085040291;389.9939573;0.01551672;0.501615297
2;10;2;E;1;2.085040291;389.9939573;0.01551672;0.501615297
2;10;2;F;1;2.085040291;389.9939573;0.01551672;0.501615297
2;10;2;G;1;2.085040291;389.9939573;0.01551672;0.501615297
3;0;0;A;1;6.904326865;535.1474289;0.009271118;1.430773264
3;0;0;B;1;6.904326865;535.1474289;0.009271118;1.430773264
3;0;0;C;1;6.904326865;535.1474289;0.009271118;1.430773264
3;0;0;D;1;6.904326865;583.9204784;0.007872859;1.501304124
3;0;0;E;1;6.904326865;661.2982515;0.007344248;1.516625277
3;0;0;F;1;6.904326865;598.3743221;0.008569272;1.217573967
3;0;0;G;1;6.904326865;616.5197633;0.007875011;1.401975126
3;0;1;A;1;6.757679179;404.9345889;0.017240411;0.158844957
3;0;1;B;1;6.757679179;404.9345889;0.017240411;0.158844957
3;0;1;C;1;6.757679179;404.9345889;0.017240411;0.158844957
3;0;1;D;1;6.757679179;404.9345889;0.017240411;0.158844957
3;0;1;E;1;6.757679179;614.4515323;0.001515364;1.901446932
3;0;1;F;1;6.757679179;702.593363;0.009349057;1.143524635
3;0;1;G;1;6.757679179;741.1637315;0.013392696;0.625766302
3;0;2;A;1;3.72525503;595.8319037;0.011967012;0.962460082
3;0;2;B;1;3.72525503;658.5554916;0.006735507;1.283115819
3;0;2;C;1;3.72525503;704.4899029;0.005670261;1.357088972
3;0;2;D;1;3.72525503;722.4289708;0.004872987;1.452736933
3;0;2;E;1;3.72525503;820.849711;0.006313455;1.29321268
3;0;2;F;1;3.72525503;895.9187501;0.010719247;0.892108072
3;0;2;G;1;3.72525503;972.3011981;0.007335574;1.176024654
3;1;0;A;1;6.993927564;571.5107296;0.012411167;1.183965859
3;1;0;B;1;6.993927564;571.5107296;0.012411167;1.183965859
3;1;0;C;1;6.993927564;571.5107296;0.012411167;1.183965859
3;1;0;D;1;6.993927564;732.3701957;0.008794934;1.680269899
3;1;0;E;1;6.993927564;653.1700303;0.009242917;1.354045109
3;1;0;F;1;6.993927564;716.2669408;0.007656593;1.741915419
3;1;0;G;1;6.993927564;750.0967158;0.009107449;1.7158771
3;1;1;A;1;4.684763899;1086.033043;0.005752982;1.408154859
3;1;1;B;1;4.684763899;1086.033043;0.005752982;1.408154859
3;1;1;C;1;4.684763899;1086.033043;0.005752982;1.408154859
3;1;1;D;1;4.684763899;1086.033043;0.005752982;1.408154859
3;1;1;E;1;4.684763899;1086.033043;0.005752982;1.408154859
3;1;1;F;1;4.684763899;1086.033043;0.005752982;1.408154859
3;1;1;G;1;4.684763899;1086.033043;0.005752982;1.408154859
3;1;2;A;1;3.021436622;669.9816454;0.010230935;0.943252172
3;1;2;B;1;3.021436622;732.6507228;0.006587514;1.473531977
3;1;2;C;1;3.021436622;731.6020998;0.005529635;1.350566236
3;1;2;D;1;3.021436622;785.3024314;0.007653469;1.291391582
3;1;2;E;1;3.021436622;935.7818772;0.004943934;1.45191429
3;1;2;F;1;3.021436622;997.8037264;0.010031497;1.099584665
3;1;2;G;1;3.021436622;1075.592201;0.006235294;1.171468769
3;2;0;A;1;6.643574666;476.2825023;0.006994851;1.593250875
3;2;0;B;1;6.643574666;476.2825023;0.006994851;1.593250875
3;2;0;C;1;6.643574666;476.2825023;0.006994851;1.593250875
3;2;0;D;1;6.643574666;573.4363903;0.002444128;2.340397596
3;2;0;E;1;6.643574666;608.8448818;0.008458052;1.733384509
3;2;0;F;1;6.643574666;705.6171894;0.003574068;2.036551543
3;2;0;G;1;6.643574666;580.4554757;0.009445358;1.310160268
3;2;1;A;1;6.985175361;447.9873536;0.02137176;0.06081458
3;2;1;B;1;6.985175361;447.9873536;0.02137176;0.06081458
3;2;1;C;1;6.985175361;447.9873536;0.02137176;0.06081458
3;2;1;D;1;6.985175361;529.699517;0.021070232;0.127179032
3;2;1;E;1;6.985175361;582.5250432;0.010827441;0.955691564
3;2;1;F;1;6.985175361;737.0942759;0.005417305;1.363683459
3;2;1;G;1;6.985175361;748.5887251;0.00731093;1.08321558
3;2;2;A;1;3.972070434;546.4407973;0.008871615;1.34419382
3;2;2;B;1;3.972070434;626.4387248;0.007190933;1.475334373
3;2;2;C;1;3.972070434;655.198397;0.009297314;1.262561972
3;2;2;D;1;3.972070434;746.0585251;0.008888582;1.266844371
3;2;2;E;1;3.972070434;865.7526125;0.008646745;1.24705373
3;2;2;F;1;3.972070434;964.8599459;0.007727247;1.345883388
3;2;2;G;1;3.972070434;968.8481414;0.005123114;1.456302147
3;3;0;A;1;7.460805104;330.954771;0.002395502;2.318546613
3;3;0;B;1;7.460805104;330.954771;0.002395502;2.318546613
3;3;0;C;1;7.460805104;344.9534936;0.01277685;1.129846013
3;3;0;D;1;7.460805104;452.9759793;0.009788975;1.552563548
3;3;0;E;1;7.460805104;419.1292992;0.009394315;1.522468288
3;3;0;F;1;7.460805104;419.1292992;0.009394315;1.522468288
3;3;0;G;1;7.460805104;419.1292992;0.009394315;1.522468288
3;3;1;A;1;5.30623514;431.9264538;0.021291794;-0.436061465
3;3;1;B;1;5.30623514;440.8923203;0.004184235;1.690706182
3;3;1;C;1;5.30623514;669.7208413;0.00776871;1.272351072
3;3;1;D;1;5.30623514;802.5194173;0.007042249;1.287402327
3;3;1;E;1;5.30623514;843.0412848;0.00994146;0.824997555
3;3;1;F;1;5.30623514;933.8133081;0.010542383;0.608723436
3;3;1;G;1;5.30623514;933.8133081;0.010542383;0.608723436
3;3;2;A;1;4.749433251;468.508491;0.014972305;0.618143242
3;3;2;B;1;4.749433251;508.5576239;0.013552193;0.726277879
3;3;2;C;1;4.749433251;618.9841887;0.014153674;0.630251342
3;3;2;D;1;4.749433251;724.477995;0.013526555;0.712479434
3;3;2;E;1;4.749433251;786.1263983;0.013784162;0.638011274
3;3;2;F;1;4.749433251;865.3084724;0.017707089;0.219092124
3;3;2;G;1;4.749433251;857.7277152;0.009792941;0.944833111
3;4;0;A;1;8.105950315;140.0970325;0.00642559;1.629504244
3;4;0;B;1;8.105950315;140.0970325;0.00642559;1.629504244
3;4;0;C;1;8.105950315;192.0581534;0.009195038;1.49098605
3;4;0;D;1;8.105950315;260.8004234;0.012880092;1.213358665
3;4;0;E;1;8.105950315;260.8004234;0.012880092;1.213358665
3;4;0;F;1;8.105950315;260.8004234;0.012880092;1.213358665
3;4;0;G;1;8.105950315;260.8004234;0.012880092;1.213358665
3;4;1;A;1;7.763697959;43.49776011;0.007851765;1.636434728
3;4;1;B;1;7.763697959;156.9271344;0.010952321;0.982911588
3;4;1;C;1;7.763697959;277.9185916;0.007919533;1.252077052
3;4;1;D;1;7.763697959;350.4550938;0.006585975;1.279203407
3;4;1;E;1;7.763697959;381.7040597;0.010131537;0.797198354
3;4;1;F;1;7.763697959;381.7040597;0.010131537;0.797198354
3;4;1;G;1;7.763697959;381.7040597;0.010131537;0.797198354
3;4;2;A;1;5.878997904;310.3113092;0.014029461;0.536283987
3;4;2;B;1;5.878997904;376.9707616;0.016162421;0.377208139
3;4;2;C;1;5.878997904;468.0400027;0.01600135;0.383482246
3;4;2;D;1;5.878997904;561.7111363;0.015272276;0.479382578
3;4;2;E;1;5.878997904;694.1155699;0.013769517;0.482863298
3;4;2;F;1;5.878997904;694.1155699;0.013769517;0.482863298
3;4;2;G;1;5.878997904;694.1155699;0.013769517;0.482863298
3;5;0;A;1;4.445315711;488.2478606;0.007708955;1.621323806
3;5;0;B;1;4.445315711;488.2478606;0.007708955;1.621323806
3;5;0;C;1;4.445315711;488.2478606;0.007708955;1.621323806
3;5;0;D;1;4.445315711;488.2478606;0.007708955;1.621323806
3;5;0;E;1;4.445315711;488.2478606;0.007708955;1.621323806
3;5;0;F;1;4.445315711;488.2478606;0.007708955;1.621323806
3;5;0;G;1;4.445315711;488.2478606;0.007708955;1.621323806
3;5;1;A;1;6.358605497;279.0870615;0.008775473;1.170625099
3;5;1;B;1;6.358605497;279.0870615;0.008775473;1.170625099
3;5;1;C;1;6.358605497;346.2646303;0.010492611;0.625270936
3;5;1;D;1;6.358605497;346.2646303;0.010492611;0.625270936
3;5;1;E;1;6.358605497;346.2646303;0.010492611;0.625270936
3;5;1;F;1;6.358605497;346.2646303;0.010492611;0.625270936
3;5;1;G;1;6.358605497;346.2646303;0.010492611;0.625270936
3;5;2;A;1;3.947034814;451.3143296;0.008057962;1.104847885
3;5;2;B;1;3.947034814;469.9039253;0.017055708;0.321140091
3;5;2;C;1;3.947034814;486.5782649;0.010519242;0.786642383
3;5;2;D;1;3.947034814;486.5782649;0.010519242;0.786642383
3;5;2;E;1;3.947034814;486.5782649;0.010519242;0.786642383
3;5;2;F;1;3.947034814;486.5782649;0.010519242;0.786642383
3;5;2;G;1;3.947034814;486.5782649;0.010519242;0.786642383
3;6;0;A;1;7.075630284;141.8753175;0.010737228;1.346358234
3;6;0;B;1;7.075630284;141.8753175;0.010737228;1.346358234
3;6;0;C;1;7.075630284;141.8753175;0.010737228;1.346358234
3;6;0;D;1;7.075630284;141.8753175;0.010737228;1.346358234
3;6;0;E;1;7.075630284;141.8753175;0.010737228;1.346358234
3;6;0;F;1;7.075630284;141.8753175;0.010737228;1.346358234
3;6;0;G;1;7.075630284;141.8753175;0.010737228;1.346358234
3;6;1;A;1;2.698804062;546.6312993;0.019381721;0.176520627
3;6;1;B;1;2.698804062;696.4769362;0.01576947;0.408738993
3;6;1;C;1;2.698804062;696.4769362;0.01576947;0.408738993
3;6;1;D;1;2.698804062;696.4769362;0.01576947;0.408738993
3;6;1;E;1;2.698804062;696.4769362;0.01576947;0.408738993
3;6;1;F;1;2.698804062;696.4769362;0.01576947;0.408738993
3;6;1;G;1;2.698804062;696.4769362;0.01576947;0.408738993
3;6;2;A;1;4.253053537;378.6850814;0.01223063;0.714106609
3;6;2;B;1;4.253053537;408.4425233;0.01575318;0.353789099
3;6;2;C;1;4.253053537;511.989645;0.013679886;0.586304446
3;6;2;D;1;4.253053537;511.989645;0.013679886;0.586304446
3;6;2;E;1;4.253053537;511.989645;0.013679886;0.586304446
3;6;2;F;1;4.253053537;511.989645;0.013679886;0.586304446
3;6;2;G;1;4.253053537;511.989645;0.013679886;0.586304446
3;7;0;A;1;6.034141982;177.1280614;0.003388705;2.449308347
3;7;0;B;1;6.034141982;177.1280614;0.003388705;2.449308347
3;7;0;C;1;6.034141982;177.1280614;0.003388705;2.449308347
3;7;0;D;1;6.034141982;177.1280614;0.003388705;2.449308347
3;7;0;E;1;6.034141982;177.1280614;0.003388705;2.449308347
3;7;0;F;1;6.034141982;177.1280614;0.003388705;2.449308347
3;7;0;G;1;6.034141982;177.1280614;0.003388705;2.449308347
3;7;1;A;1;5.422423987;257.1975747;0.0029404;2.305947837
3;7;1;B;1;5.422423987;257.1975747;0.0029404;2.305947837
3;7;1;C;1;5.422423987;257.1975747;0.0029404;2.305947837
3;7;1;D;1;5.422423987;257.1975747;0.0029404;2.305947837
3;7;1;E;1;5.422423987;257.1975747;0.0029404;2.305947837
3;7;1;F;1;5.422423987;257.1975747;0.0029404;2.305947837
3;7;1;G;1;5.422423987;257.1975747;0.0029404;2.305947837
3;7;2;A;1;3.48756337;432.8066652;0.009318384;1.197908689
3;7;2;B;1;3.48756337;463.763241;0.011110378;0.931155161
3;7;2;C;1;3.48756337;463.763241;0.011110378;0.931155161
3;7;2;D;1;3.48756337;463.763241;0.011110378;0.931155161
3;7;2;E;1;3.48756337;463.763241;0.011110378;0.931155161
3;7;2;F;1;3.48756337;463.763241;0.011110378;0.931155161
3;7;2;G;1;3.48756337;463.763241;0.011110378;0.931155161
3;8;0;A;1;4.082337043;311.0545588;0.009500553;1.215966051
3;8;0;B;1;4.082337043;311.0545588;0.009500553;1.215966051
3;8;0;C;1;4.082337043;311.0545588;0.009500553;1.215966051
3;8;0;D;1;4.082337043;311.0545588;0.009500553;1.215966051
3;8;0;E;1;4.082337043;311.0545588;0.009500553;1.215966051
3;8;0;F;1;4.082337043;311.0545588;0.009500553;1.215966051
3;8;0;G;1;4.082337043;311.0545588;0.009500553;1.215966051
3;8;1;A;1;1.512364893;693.504426;0.008478157;1.273658853
3;8;1;B;1;1.512364893;693.504426;0.008478157;1.273658853
3;8;1;C;1;1.512364893;693.504426;0.008478157;1.273658853
3;8;1;D;1;1.512364893;693.504426;0.008478157;1.273658853
3;8;1;E;1;1.512364893;693.504426;0.008478157;1.273658853
3;8;1;F;1;1.512364893;693.504426;0.008478157;1.273658853
3;8;1;G;1;1.512364893;693.504426;0.008478157;1.273658853
3;8;2;A;1;3.190191804;466.8893482;0.009771882;1.179890042
3;8;2;B;1;3.190191804;466.8893482;0.009771882;1.179890042
3;8;2;C;1;3.190191804;466.8893482;0.009771882;1.179890042
3;8;2;D;1;3.190191804;466.8893482;0.009771882;1.179890042
3;8;2;E;1;3.190191804;466.8893482;0.009771882;1.179890042
3;8;2;F;1;3.190191804;466.8893482;0.009771882;1.179890042
3;8;2;G;1;3.190191804;466.8893482;0.009771882;1.179890042
3;9;0;A;1;6.215161545;35.79465935;0.013049011;1.256399144
3;9;0;B;1;6.215161545;35.79465935;0.013049011;1.256399144
3;9;0;C;1;6.215161545;35.79465935;0.013049011;1.256399144
3;9;0;D;1;6.215161545;35.79465935;0.013049011;1.256399144
3;9;0;E;1;6.215161545;35.79465935;0.013049011;1.256399144
3;9;0;F;1;6.215161545;35.79465935;0.013049011;1.256399144
3;9;0;G;1;6.215161545;35.79465935;0.013049011;1.256399144
3;9;1;A;1;3.165836286;368.5254466;0.011795619;1.255219681
3;9;1;B;1;3.165836286;368.5254466;0.011795619;1.255219681
3;9;1;C;1;3.165836286;368.5254466;0.011795619;1.255219681
3;9;1;D;1;3.165836286;368.5254466;0.011795619;1.255219681
3;9;1;E;1;3.165836286;368.5254466;0.011795619;1.255219681
3;9;1;F;1;3.165836286;368.5254466;0.011795619;1.255219681
3;9;1;G;1;3.165836286;368.5254466;0.011795619;1.255219681
3;9;2;A;1;3.171064305;343.9247263;0.010098673;1.30481761
3;9;2;B;1;3.171064305;343.9247263;0.010098673;1.30481761
3;9;2;C;1;3.171064305;343.9247263;0.010098673;1.30481761
3;9;2;D;1;3.171064305;343.9247263;0.010098673;1.30481761
3;9;2;E;1;3.171064305;343.9247263;0.010098673;1.30481761
3;9;2;F;1;3.171064305;343.9247263;0.010098673;1.30481761
3;9;2;G;1;3.171064305;343.9247263;0.010098673;1.30481761
3;10;0;A;1;4.938890858;111.2911847;0.015093684;0.917742313
3;10;0;B;1;4.938890858;111.2911847;0.015093684;0.917742313
3;10;0;C;1;4.938890858;111.2911847;0.015093684;0.917742313
3;10;0;D;1;4.938890858;111.2911847;0.015093684;0.917742313
3;10;0;E;1;4.938890858;111.2911847;0.015093684;0.917742313
3;10;0;F;1;4.938890858;111.2911847;0.015093684;0.917742313
3;10;0;G;1;4.938890858;111.2911847;0.015093684;0.917742313
3;10;1;A;1;5.079757627;69.38836612;0.014077399;0.910155903
3;10;1;B;1;5.079757627;69.38836612;0.014077399;0.910155903
3;10;1;C;1;5.079757627;69.38836612;0.014077399;0.910155903
3;10;1;D;1;5.079757627;69.38836612;0.014077399;0.910155903
3;10;1;E;1;5.079757627;69.38836612;0.014077399;0.910155903
3;10;1;F;1;5.079757627;69.38836612;0.014077399;0.910155903
3;10;1;G;1;5.079757627;69.38836612;0.014077399;0.910155903
3;10;2;A;1;2.867934496;300.0167918;0.020990865;0.236088979
3;10;2;B;1;2.867934496;300.0167918;0.020990865;0.236088979
3;10;2;C;1;2.867934496;300.0167918;0.020990865;0.236088979
3;10;2;D;1;2.867934496;300.0167918;0.020990865;0.236088979
3;10;2;E;1;2.867934496;300.0167918;0.020990865;0.236088979
3;10;2;F;1;2.867934496;300.0167918;0.020990865;0.236088979
3;10;2;G;1;2.867934496;300.0167918;0.020990865;0.236088979
4;0;0;A;1;6.583038685;191.24365;0.009174159;1.349642808
4;0;0;B;1;6.583038685;278.762802;0.008713114;1.48036972
4;0;0;C;1;6.583038685;345.2217629;0.006595342;1.673443649
4;0;0;D;1;6.583038685;443.0230163;0.007997708;1.51941558
4;0;0;E;1;6.583038685;489.1471274;0.009229631;1.387377279
4;0;0;F;1;6.583038685;485.5547555;0.008633491;1.51905231
4;0;0;G;1;6.583038685;432.310395;0.007432038;1.464309323
4;0;1;A;1;6.042812782;269.4413216;0.010281828;1.140450452
4;0;1;B;1;6.042812782;382.9907756;0.009098606;1.656100721
4;0;1;C;1;6.042812782;403.5016287;0.009720839;1.188651894
4;0;1;D;1;6.042812782;378.4532875;0.010436403;0.88057966
4;0;1;E;1;6.042812782;549.9304344;0.009730027;1.208616157
4;0;1;F;1;6.042812782;613.3633768;0.01085652;1.02341404
4;0;1;G;1;6.042812782;597.6153296;0.008733719;1.065727008
4;0;2;A;1;4.017883574;456.774294;0.011313428;1.104468814
4;0;2;B;1;4.017883574;531.5129012;0.013564435;0.868152496
4;0;2;C;1;4.017883574;526.072962;0.007228695;1.29021789
4;0;2;D;1;4.017883574;580.572082;0.008843003;1.117886353
4;0;2;E;1;4.017883574;630.750726;0.007599099;1.182525283
4;0;2;F;1;4.017883574;686.4476168;0.005238819;1.39253593
4;0;2;G;1;4.017883574;743.1836577;0.005518964;1.296201338
4;1;0;A;1;7.269995536;253.0378658;0.009627246;1.485293538
4;1;0;B;1;7.269995536;253.0378658;0.009627246;1.485293538
4;1;0;C;1;7.269995536;253.0378658;0.009627246;1.485293538
4;1;0;D;1;7.269995536;366.2687;0.007094015;1.751173267
4;1;0;E;1;7.269995536;423.4419133;0.008371156;1.66843079
4;1;0;F;1;7.269995536;429.9665641;0.00780065;1.828431968
4;1;0;G;1;7.269995536;385.0085586;0.00917221;1.609302369
4;1;1;A;1;6.67122443;289.1245881;0.00958842;1.386312262
4;1;1;B;1;6.67122443;289.1245881;0.00958842;1.386312262
4;1;1;C;1;6.67122443;289.1245881;0.00958842;1.386312262
4;1;1;D;1;6.67122443;384.5626669;0.010590028;1.324912865
4;1;1;E;1;6.67122443;601.3686479;0.014772296;0.791010384
4;1;1;F;1;6.67122443;544.3128532;0.010945051;1.10201904
4;1;1;G;1;6.67122443;541.6448956;0.011856696;0.907501231
4;1;2;A;1;4.071965779;441.7588552;0.01019169;1.173016958
4;1;2;B;1;4.071965779;417.1105875;0.00917387;1.242086654
4;1;2;C;1;4.071965779;512.7703539;0.009550849;1.189236129
4;1;2;D;1;4.071965779;548.7763533;0.008055923;1.264447464
4;1;2;E;1;4.071965779;649.9275332;0.009177257;1.087344852
4;1;2;F;1;4.071965779;719.7650065;0.010500616;0.969859252
4;1;2;G;1;4.071965779;752.1899172;0.005480005;1.176425353
4;2;0;A;1;7.800349935;55.1078373;0.014613268;0.82692539
4;2;0;B;1;7.800349935;103.0659941;0;2
4;2;0;C;1;7.800349935;208.1815371;0.010961434;1.418060906
4;2;0;D;1;7.800349935;281.908268;0.00493888;2.056691272
4;2;0;E;1;7.800349935;320.8155157;0.005743778;1.915237921
4;2;0;F;1;7.800349935;357.0799301;0.005467947;1.822076564
4;2;0;G;1;7.800349935;380.5962968;0.014375638;0.836359787
4;2;1;A;1;6.439323151;248.9488455;0.002276102;2.120378906
4;2;1;B;1;6.439323151;248.9488455;0.002276102;2.120378906
4;2;1;C;1;6.439323151;349.2422786;0.009499655;1.138375967
4;2;1;D;1;6.439323151;425.3419716;0.008693977;1.270686995
4;2;1;E;1;6.439323151;516.6444538;0.007784006;1.232305286
4;2;1;F;1;6.439323151;612.1193661;0.008032954;1.250383999
4;2;1;G;1;6.439323151;486.2624839;0.010348632;0.768775342
4;2;2;A;1;3.937584609;430.39337;0.009714386;1.305578059
4;2;2;B;1;3.937584609;495.9256192;0.011379938;1.192146362
4;2;2;C;1;3.937584609;531.6111639;0.008381831;1.410244412
4;2;2;D;1;3.937584609;639.7698747;0.010164469;1.202177135
4;2;2;E;1;3.937584609;713.2298835;0.009208444;1.299363659
4;2;2;F;1;3.937584609;747.4663215;0.008081826;1.307303445
4;2;2;G;1;3.937584609;732.6004669;0.008193494;1.012404083
4;3;0;A;1;7.792701869;-6.166531224;0.015848762;0.742223571
4;3;0;B;1;7.792701869;136.7535294;0.014034576;0.833452376
4;3;0;C;1;7.792701869;174.0534083;0.008091229;1.657941449
4;3;0;D;1;7.792701869;224.8060427;0.009392942;1.63295689
4;3;0;E;1;7.792701869;310.9901737;0.007376573;1.732230865
4;3;0;F;1;7.792701869;310.9901737;0.007376573;1.732230865
4;3;0;G;1;7.792701869;310.9901737;0.007376573;1.732230865
4;3;1;A;1;4.482313232;393.8572358;0.002724858;1.873512011
4;3;1;B;1;4.482313232;410.9059451;0.003603284;1.912141647
4;3;1;C;1;4.482313232;585.2366349;0.009545838;1.064401149
4;3;1;D;1;4.482313232;732.6343336;0.006497827;1.273700949
4;3;1;E;1;4.482313232;777.7006703;0.01376721;0.318618033
4;3;1;F;1;4.482313232;867.287856;0.007561381;1.066246378
4;3;1;G;1;4.482313232;867.287856;0.007561381;1.066246378
4;3;2;A;1;4.204578684;397.634173;0.012595614;0.932270821
4;3;2;B;1;4.204578684;443.4129184;0.014293867;0.709046428
4;3;2;C;1;4.204578684;529.1090274;0.013113809;0.842303828
4;3;2;D;1;4.204578684;625.6392173;0.012778659;0.841681951
4;3;2;E;1;4.204578684;691.7359644;0.016575063;0.428732434
4;3;2;F;1;4.204578684;720.3125126;0.01233226;0.639688582
4;3;2;G;1;4.204578684;702.3807575;0.012313637;0.553035045
4;4;0;A;1;7.085025891;65.00810512;0.020262717;0.205701509
4;4;0;B;1;7.085025891;130.2383011;0.010886527;1.319251939
4;4;0;C;1;7.085025891;157.6752546;0.008107073;1.63971531
4;4;0;D;1;7.085025891;179.1289169;0.01237668;1.090824732
4;4;0;E;1;7.085025891;179.1289169;0.01237668;1.090824732
